SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
21STCENMGM,EQ,19.2,19.4,18.85,18.85,13140,2023-10-24
360ONE,EQ,545.0,545.0,526.0,532.8,130781,2023-10-24
3IINFOLTD,EQ,38.9,39.2,35.75,36.5,1175990,2023-10-24
3MINDIA,EQ,30032.0,30175.95,29250.0,29390.05,1379,2023-10-24
3PLAND,EQ,29.45,29.45,27.05,27.05,21347,2023-10-24
5PAISA,EQ,452.35,467.55,430.15,435.6,240751,2023-10-24
63MOONS,EQ,276.9,282.95,264.5,264.7,113802,2023-10-24
AAATECH,EQ,68.0,68.45,58.8,61.2,94011,2023-10-24
AAKASH,EQ,7.0,7.0,6.25,6.45,390698,2023-10-24
AARON,EQ,281.65,286.85,275.0,277.1,10724,2023-10-24
AARTIDRUGS,EQ,519.0,527.8,480.3,484.25,395605,2023-10-24
AARTIIND,EQ,472.0,475.0,454.0,456.25,1070086,2023-10-24
AARTIPHARM,EQ,396.95,399.35,377.55,382.0,142555,2023-10-24
AARTISURF,EQ,604.75,607.2,585.55,589.65,8087,2023-10-24
AARVEEDEN,EQ,25.5,25.5,24.1,24.6,95540,2023-10-24
AARVI,EQ,139.45,139.45,127.0,128.6,14044,2023-10-24
AAVAS,EQ,1590.45,1593.9,1548.25,1572.2,96256,2023-10-24
ABAN,EQ,58.3,59.45,53.2,53.9,1485342,2023-10-24
ABB,EQ,4021.7,4041.2,3930.0,3942.7,162161,2023-10-24
ABBOTINDIA,EQ,22601.0,22755.0,22404.05,22716.05,14792,2023-10-24
ABCAPITAL,EQ,181.9,183.0,171.45,172.55,3696425,2023-10-24
ABFRL,EQ,229.95,231.15,212.25,214.2,4797264,2023-10-24
ABMINTLLTD,EQ,41.0,41.1,41.0,41.1,1996,2023-10-24
ABSLAMC,EQ,445.0,445.0,433.0,434.8,138318,2023-10-24
ABSLBANETF,EQ,45.4,46.25,43.43,43.54,20135,2023-10-24
ABSLLIQUID,EQ,1000.0,1000.0,1000.0,1000.0,327,2023-10-24
ABSLNN50ET,EQ,45.93,46.05,45.0,45.05,2952,2023-10-24
ACC,EQ,1970.0,1978.8,1880.0,1897.35,390084,2023-10-24
ACCELYA,EQ,1508.9,1519.05,1415.0,1423.1,53443,2023-10-24
ACE,EQ,746.5,762.0,705.0,714.15,476904,2023-10-24
ACEINTEG,EQ,34.55,34.55,33.0,33.8,3493,2023-10-24
ACI,EQ,633.0,635.6,598.0,604.0,282439,2023-10-24
ACL,EQ,97.6,99.45,92.8,93.05,19023,2023-10-24
ADANIENSOL,EQ,768.7,768.7,734.05,735.8,485683,2023-10-24
ADANIENT,EQ,2397.8,2412.35,2301.8,2308.65,1483549,2023-10-24
ADANIGREEN,EQ,928.0,929.95,875.0,880.8,695285,2023-10-24
ADANIPORTS,EQ,793.65,795.8,769.9,771.45,2002377,2023-10-24
ADANIPOWER,EQ,340.6,342.1,314.15,316.45,6075498,2023-10-24
ADFFOODS,EQ,236.7,239.75,212.95,218.0,218140,2023-10-24
ADORWELD,EQ,1250.0,1268.1,1155.0,1174.9,52797,2023-10-24
ADSL,EQ,122.0,122.75,114.0,114.9,383819,2023-10-24
ADVANIHOTR,EQ,102.5,105.0,93.1,94.7,256990,2023-10-24
ADVENZYMES,EQ,329.2,333.1,301.0,308.05,179449,2023-10-24
AEGISCHEM,EQ,315.75,317.85,302.1,303.65,261005,2023-10-24
AEROFLEX,EQ,165.1,165.6,152.9,153.65,2120790,2023-10-24
AETHER,EQ,882.05,899.95,881.5,891.5,37210,2023-10-24
AFFLE,EQ,1080.0,1086.8,1030.0,1036.0,139580,2023-10-24
AGARIND,EQ,894.95,904.55,851.2,855.7,75637,2023-10-24
AGI,EQ,974.8,975.0,900.0,902.85,382003,2023-10-24
AGROPHOS,EQ,37.3,38.5,35.05,35.45,62708,2023-10-24
AGSTRA,EQ,64.0,65.5,61.05,61.35,336199,2023-10-24
AHL,EQ,341.4,341.6,316.5,320.7,574407,2023-10-24
AHLADA,EQ,113.1,116.4,108.0,110.05,54775,2023-10-24
AHLEAST,EQ,138.55,139.05,133.0,133.8,2513,2023-10-24
AHLUCONT,EQ,720.9,723.55,681.95,693.3,56615,2023-10-24
AIAENG,EQ,3467.3,3531.95,3380.0,3407.7,29939,2023-10-24
AJANTPHARM,EQ,1759.9,1759.9,1715.0,1725.75,146106,2023-10-24
AJMERA,EQ,404.0,406.8,366.05,369.5,220945,2023-10-24
AJOONI,EQ,4.5,4.55,4.2,4.3,435564,2023-10-24
AKASH,EQ,32.4,33.0,29.5,29.9,96776,2023-10-24
AKG,EQ,24.55,25.7,24.1,24.5,142506,2023-10-24
AKSHAR,EQ,7.45,7.45,6.9,7.1,64312,2023-10-24
AKSHARCHEM,EQ,276.9,278.2,258.0,261.2,14089,2023-10-24
AKZOINDIA,EQ,2463.65,2468.7,2395.05,2438.55,12366,2023-10-24
ALANKIT,EQ,10.8,10.8,9.65,9.95,767196,2023-10-24
ALBERTDAVD,EQ,852.95,859.0,829.4,837.4,34665,2023-10-24
ALEMBICLTD,EQ,85.55,86.5,75.75,77.25,12704450,2023-10-24
ALICON,EQ,863.35,868.95,814.95,816.5,19969,2023-10-24
ALKALI,EQ,113.4,114.9,110.5,110.85,46565,2023-10-24
ALKEM,EQ,3576.0,3610.7,3521.6,3533.85,117576,2023-10-24
ALKYLAMINE,EQ,2248.95,2248.95,2175.0,2191.25,32417,2023-10-24
ALLCARGO,EQ,266.0,267.85,256.0,258.95,250880,2023-10-24
ALLSEC,EQ,627.2,641.0,605.0,610.15,59587,2023-10-24
ALMONDZ,EQ,86.55,87.5,82.95,84.1,150262,2023-10-24
ALOKINDS,EQ,19.55,19.75,17.55,17.7,17311778,2023-10-24
ALPA,EQ,76.1,78.5,72.1,72.45,114484,2023-10-24
ALPHAGEO,EQ,303.8,303.9,286.4,288.7,19080,2023-10-24
AMARAJABAT,EQ,628.1,630.0,615.5,617.2,335280,2023-10-24
AMBER,EQ,2889.85,2906.0,2721.05,2793.9,826190,2023-10-24
AMBIKCO,EQ,1609.0,1609.0,1504.0,1521.3,21862,2023-10-24
AMBUJACEM,EQ,432.75,432.75,411.6,415.95,1925177,2023-10-24
AMDIND,EQ,66.0,68.5,60.3,61.0,87817,2023-10-24
AMIORG,EQ,1196.0,1210.0,1095.25,1131.9,105973,2023-10-24
AMJLAND,EQ,31.55,32.1,30.25,30.35,217304,2023-10-24
AMRUTANJAN,EQ,601.25,604.25,590.7,591.35,19197,2023-10-24
ANANDRATHI,EQ,1888.65,1900.0,1844.8,1873.95,67437,2023-10-24
ANANTRAJ,EQ,239.0,243.8,220.0,223.55,1693284,2023-10-24
ANDHRAPAP,EQ,602.9,605.4,570.0,573.45,187773,2023-10-24
ANDHRSUGAR,EQ,117.65,117.65,108.1,108.8,451044,2023-10-24
ANDREWYU,EQ,34.0,34.55,31.05,31.85,1615562,2023-10-24
ANGELONE,EQ,2348.0,2437.0,2211.25,2235.05,1817473,2023-10-24
ANMOL,EQ,47.3,50.05,44.2,45.25,263949,2023-10-24
ANUP,EQ,2130.05,2149.95,2028.0,2106.75,25233,2023-10-24
ANURAS,EQ,858.95,858.95,846.0,849.15,116818,2023-10-24
APARINDS,EQ,5298.95,5300.0,5155.0,5197.4,269191,2023-10-24
APCL,EQ,214.75,215.0,195.1,197.1,176186,2023-10-24
APCOTEXIND,EQ,514.9,514.9,497.0,500.25,35922,2023-10-24
APEX,EQ,220.2,220.7,208.55,210.65,87760,2023-10-24
APLAPOLLO,EQ,1725.0,1725.0,1620.7,1639.45,546733,2023-10-24
APLLTD,EQ,797.85,800.95,735.5,754.1,220539,2023-10-24
APOLLO,EQ,76.15,76.5,66.25,68.05,6842601,2023-10-24
APOLLOHOSP,EQ,4977.0,5010.55,4944.15,4969.55,363474,2023-10-24
APOLLOPIPE,EQ,686.0,691.85,667.05,675.6,68749,2023-10-24
APOLLOTYRE,EQ,383.35,385.4,371.7,375.0,1391548,2023-10-24
APOLSINHOT,EQ,1900.0,1900.0,1720.0,1742.0,1633,2023-10-24
APTECHT,EQ,280.0,280.25,260.55,263.0,235605,2023-10-24
APTUS,EQ,292.1,293.0,281.25,284.75,468165,2023-10-24
ARCHIDPLY,EQ,89.85,89.9,81.4,84.05,261179,2023-10-24
ARCHIES,EQ,25.1,25.65,23.9,23.9,166724,2023-10-24
ARIES,EQ,184.1,185.15,170.1,173.0,79997,2023-10-24
ARIHANTCAP,EQ,69.85,70.9,65.0,67.75,505413,2023-10-24
ARIHANTSUP,EQ,184.0,184.7,172.0,173.4,85897,2023-10-24
ARMANFIN,EQ,2392.0,2399.8,2230.0,2265.6,13861,2023-10-24
ARROWGREEN,EQ,425.0,425.0,387.95,393.0,134237,2023-10-24
ARTEMISMED,EQ,158.95,158.95,136.5,142.8,623621,2023-10-24
ARTNIRMAN,EQ,53.0,53.0,48.15,50.9,1590,2023-10-24
ARVEE,EQ,115.95,118.95,113.0,113.8,1734,2023-10-24
ARVIND,EQ,189.8,189.85,168.35,171.4,1470673,2023-10-24
ARVINDFASN,EQ,351.0,356.0,326.0,330.55,332454,2023-10-24
ARVSMART,EQ,350.5,358.0,330.3,332.35,199123,2023-10-24
ASAHIINDIA,EQ,579.1,581.85,551.35,555.8,63097,2023-10-24
ASAHISONG,EQ,244.65,245.0,237.05,237.95,12175,2023-10-24
ASAL,EQ,406.0,420.0,382.55,388.8,55195,2023-10-24
ASALCBR,EQ,476.5,477.7,447.7,451.65,81066,2023-10-24
ASHIANA,EQ,226.0,226.0,206.7,211.8,214773,2023-10-24
ASHIMASYN,EQ,14.85,15.25,13.0,13.55,654943,2023-10-24
ASHOKA,EQ,141.7,143.5,127.15,130.4,4633205,2023-10-24
ASHOKAMET,EQ,23.45,23.45,20.45,21.0,14620,2023-10-24
ASHOKLEY,EQ,172.2,173.25,169.6,170.5,9887314,2023-10-24
ASIANENE,EQ,203.75,203.75,191.65,191.65,80859,2023-10-24
ASIANHOTNR,EQ,155.0,161.4,148.2,149.15,2514,2023-10-24
ASIANPAINT,EQ,3096.05,3108.9,3064.0,3072.0,374476,2023-10-24
ASIANTILES,EQ,81.5,82.35,72.4,73.3,5192711,2023-10-24
ASPINWALL,EQ,247.0,247.05,235.0,236.3,4336,2023-10-24
ASTEC,EQ,1254.0,1266.1,1220.6,1228.3,12231,2023-10-24
ASTERDM,EQ,328.0,339.8,326.0,330.55,229952,2023-10-24
ASTRAL,EQ,1839.0,1846.05,1805.7,1823.45,724200,2023-10-24
ASTRAMICRO,EQ,486.0,489.7,452.1,455.05,822355,2023-10-24
ASTRAZEN,EQ,4651.0,4693.8,4527.0,4580.3,9798,2023-10-24
ATAM,EQ,179.95,179.95,167.5,168.6,13608,2023-10-24
ATFL,EQ,809.7,809.7,783.5,800.6,6074,2023-10-24
ATGL,EQ,590.05,594.0,570.7,573.15,1653095,2023-10-24
ATL,EQ,44.4,45.45,40.65,40.85,2763263,2023-10-24
ATUL,EQ,6605.0,6788.6,6351.0,6391.3,168536,2023-10-24
ATULAUTO,EQ,647.0,654.7,580.0,584.75,471279,2023-10-24
AUBANK,EQ,699.2,711.1,690.5,695.45,2223975,2023-10-24
AUROPHARMA,EQ,864.7,884.95,859.05,874.8,2406093,2023-10-24
AURUM,EQ,131.85,131.85,119.9,123.95,54592,2023-10-24
AUTOAXLES,EQ,2250.0,2274.2,2102.0,2137.85,16934,2023-10-24
AUTOBEES,EQ,162.8,168.0,162.8,165.35,58288,2023-10-24
AVADHSUGAR,EQ,671.75,685.3,647.6,678.15,191181,2023-10-24
AVALON,EQ,530.0,532.8,498.3,502.75,401499,2023-10-24
AVANTIFEED,EQ,418.4,421.5,395.2,402.6,203345,2023-10-24
AVG,EQ,293.0,293.0,262.55,264.65,49711,2023-10-24
AVROIND,EQ,113.45,115.2,110.1,111.0,49943,2023-10-24
AVTNPL,EQ,90.9,90.95,86.0,86.25,479785,2023-10-24
AWHCL,EQ,386.05,393.4,369.0,371.4,267908,2023-10-24
AWL,EQ,335.85,337.3,323.0,325.2,1211617,2023-10-24
AXISBANK,EQ,980.0,984.9,961.1,964.3,5896695,2023-10-24
AXISBNKETF,EQ,444.3,445.26,436.15,437.99,1258,2023-10-24
AXISBPSETF,EQ,11.22,11.24,11.22,11.23,9853,2023-10-24
AXISCADES,EQ,519.0,525.05,494.0,496.1,65327,2023-10-24
AXISCETF,EQ,86.3,86.3,85.57,85.57,663,2023-10-24
AXISGOLD,EQ,51.64,51.79,51.36,51.71,112774,2023-10-24
AXISHCETF,EQ,96.75,96.85,93.1,94.38,3600,2023-10-24
AXISILVER,EQ,73.34,73.6,72.85,73.19,18083,2023-10-24
AXISNIFTY,EQ,209.8,209.87,206.99,207.08,4504,2023-10-24
AXISTECETF,EQ,328.28,328.28,321.6,322.58,2095,2023-10-24
AXSENSEX,EQ,64.38,65.8,64.38,65.13,334,2023-10-24
AYMSYNTEX,EQ,71.45,72.85,66.2,66.45,90850,2023-10-24
BAJAJ-AUTO,EQ,5453.05,5493.4,5395.05,5405.4,451167,2023-10-24
BAJAJCON,EQ,238.5,242.7,226.45,229.0,418233,2023-10-24
BAJAJELEC,EQ,1075.0,1084.45,1035.95,1045.8,39939,2023-10-24
BAJAJFINSV,EQ,1627.0,1651.7,1605.5,1613.15,1093182,2023-10-24
BAJAJHCARE,EQ,441.0,442.7,388.15,394.05,734873,2023-10-24
BAJAJHIND,EQ,26.6,26.6,23.95,24.05,26899396,2023-10-24
BAJAJHLDNG,EQ,7080.0,7165.0,7008.75,7099.05,53413,2023-10-24
BAJFINANCE,EQ,7800.0,7884.9,7761.35,7798.9,882230,2023-10-24
BALAJITELE,EQ,71.0,71.7,64.05,64.55,675492,2023-10-24
BALAMINES,EQ,2129.9,2139.0,2091.05,2101.3,24300,2023-10-24
BALAXI,EQ,430.25,442.9,413.0,415.4,2292,2023-10-24
BALKRISHNA,EQ,29.45,30.5,26.8,27.6,101818,2023-10-24
BALKRISIND,EQ,2498.95,2590.7,2488.9,2566.9,1026913,2023-10-24
BALMLAWRIE,EQ,145.8,146.55,133.8,135.35,877569,2023-10-24
BALPHARMA,EQ,90.25,90.85,85.1,86.0,43304,2023-10-24
BALRAMCHIN,EQ,422.9,424.8,401.4,402.75,1653104,2023-10-24
BANARBEADS,EQ,92.05,92.15,91.0,91.0,17350,2023-10-24
BANARISUG,EQ,2610.05,2668.5,2566.7,2598.25,722,2023-10-24
BANCOINDIA,EQ,479.6,479.65,451.0,454.4,108918,2023-10-24
BANDHANBNK,EQ,226.0,228.45,220.4,221.3,8870439,2023-10-24
BANG,EQ,48.5,49.2,46.8,47.25,45173,2023-10-24
BANKA,EQ,70.5,70.95,68.4,69.85,13001,2023-10-24
BANKBARODA,EQ,202.3,203.75,194.0,195.2,15784543,2023-10-24
BANKBEES,EQ,447.14,447.38,439.9,440.83,592546,2023-10-24
BANKETF,EQ,451.0,457.78,430.23,432.57,3746,2023-10-24
BANKINDIA,EQ,100.0,101.1,89.75,90.8,22089801,2023-10-24
BANSWRAS,EQ,152.8,155.25,137.15,140.7,149205,2023-10-24
BARBEQUE,EQ,706.9,706.9,664.55,668.8,99292,2023-10-24
BASF,EQ,2574.0,2574.0,2430.0,2483.65,30339,2023-10-24
BASML,EQ,46.35,47.0,44.15,44.5,79006,2023-10-24
BATAINDIA,EQ,1607.95,1615.0,1570.0,1573.75,117534,2023-10-24
BAYERCROP,EQ,5080.0,5125.2,5004.0,5014.65,20133,2023-10-24
BBETF0432,EQ,1088.0,1088.0,1084.08,1084.1,329,2023-10-24
BBL,EQ,3818.0,3844.5,3647.0,3701.0,20798,2023-10-24
BBOX,EQ,206.0,207.95,197.65,204.85,288949,2023-10-24
BBTC,EQ,1475.0,1512.45,1351.0,1427.5,2666853,2023-10-24
BBTCL,EQ,254.2,254.2,243.6,246.2,6514,2023-10-24
BCG,EQ,17.0,17.0,15.8,15.8,12394462,2023-10-24
BCLIND,EQ,521.0,525.95,500.0,501.3,121401,2023-10-24
BDL,EQ,1003.7,1008.0,960.0,969.9,410330,2023-10-24
BECTORFOOD,EQ,1145.0,1155.0,1032.25,1065.1,193846,2023-10-24
BEL,EQ,134.3,135.9,131.4,132.7,19333777,2023-10-24
BEML,EQ,2285.0,2299.0,2031.65,2058.95,433730,2023-10-24
BEPL,EQ,96.15,96.8,87.8,88.25,1449142,2023-10-24
BERGEPAINT,EQ,585.05,585.05,569.2,570.5,788489,2023-10-24
BFINVEST,EQ,507.6,513.0,464.9,478.15,54756,2023-10-24
BFSI,EQ,20.5,20.5,19.69,19.72,179629,2023-10-24
BFUTILITIE,EQ,619.05,623.9,591.05,591.05,92806,2023-10-24
BGRENERGY,EQ,81.45,81.7,75.15,76.75,997202,2023-10-24
BHAGCHEM,EQ,1552.55,1552.55,1442.1,1465.5,8004,2023-10-24
BHAGERIA,EQ,159.7,159.7,148.7,149.85,34567,2023-10-24
BHARATFORG,EQ,1071.8,1085.15,1051.2,1056.45,1581681,2023-10-24
BHARATGEAR,EQ,119.05,120.5,115.9,116.65,46835,2023-10-24
BHARATRAS,EQ,8966.0,9041.45,8925.0,8926.6,673,2023-10-24
BHARATWIRE,EQ,274.25,274.3,240.0,252.25,390464,2023-10-24
BHARTIARTL,EQ,941.6,949.1,937.0,939.3,2180066,2023-10-24
BHEL,EQ,125.2,125.75,116.85,117.75,19539996,2023-10-24
BIGBLOC,EQ,160.7,164.0,152.6,153.85,134032,2023-10-24
BIKAJI,EQ,490.0,495.85,476.2,479.35,199075,2023-10-24
