SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,71.35,72.65,70.9,72.0,82537,2023-03-07
21STCENMGM,EQ,16.9,17.2,16.9,17.2,8119,2023-03-07
360ONE,EQ,445.0,455.0,440.05,446.6,123558,2023-03-07
3IINFOLTD,EQ,33.55,34.65,33.15,33.65,413416,2023-03-07
3MINDIA,EQ,23160.05,23464.4,23100.25,23406.3,3650,2023-03-07
3PLAND,EQ,22.85,22.85,21.05,21.6,17863,2023-03-07
5PAISA,EQ,314.6,327.55,296.0,298.7,480694,2023-03-07
63MOONS,EQ,198.4,213.4,198.4,206.0,535911,2023-03-07
A2ZINFRA,EQ,7.2,7.3,6.85,6.95,510653,2023-03-07
AAATECH,EQ,55.8,57.2,55.25,56.35,4751,2023-03-07
AAKASH,EQ,6.8,7.1,6.75,7.0,481433,2023-03-07
AAREYDRUGS,EQ,30.2,30.2,29.0,29.15,10518,2023-03-07
AARON,EQ,187.1,194.6,183.1,185.95,30493,2023-03-07
AARTIDRUGS,EQ,366.95,368.2,356.0,359.1,95035,2023-03-07
AARTIIND,EQ,547.0,555.9,545.0,547.65,759988,2023-03-07
AARTIPHARM,EQ,301.0,309.9,300.25,305.25,209425,2023-03-07
AARTISURF,EQ,528.0,532.0,518.1,521.5,9186,2023-03-07
AARVEEDEN,EQ,21.45,21.9,20.7,21.05,4040,2023-03-07
AARVI,EQ,121.5,121.55,118.55,120.5,9407,2023-03-07
AAVAS,EQ,1837.6,1852.0,1820.0,1827.25,73569,2023-03-07
ABAN,EQ,40.25,41.5,40.25,40.55,73041,2023-03-07
ABB,EQ,3339.9,3364.75,3301.35,3318.45,294806,2023-03-07
ABBOTINDIA,EQ,20163.0,20676.0,20163.0,20575.55,15704,2023-03-07
ABCAPITAL,EQ,155.45,156.9,153.8,156.25,2908665,2023-03-07
ABFRL,EQ,237.5,239.65,236.0,236.65,1339447,2023-03-07
ABMINTLLTD,EQ,43.5,43.85,43.45,43.85,2034,2023-03-07
ABSLAMC,EQ,380.0,381.75,376.25,376.9,162148,2023-03-07
ABSLBANETF,EQ,42.23,42.23,41.18,41.37,7670,2023-03-07
ABSLNN50ET,EQ,39.7,39.8,38.54,39.49,18132,2023-03-07
ACC,EQ,1905.0,1932.3,1855.0,1865.8,1384486,2023-03-07
ACCELYA,EQ,1181.25,1184.4,1153.0,1157.1,21426,2023-03-07
ACCURACY,EQ,17.7,18.0,16.9,17.05,233485,2023-03-07
ACE,EQ,371.8,376.3,367.6,368.85,310042,2023-03-07
ACI,EQ,652.05,652.05,637.05,644.1,174698,2023-03-07
ADANIENT,EQ,1966.7,2135.0,1855.0,1982.9,27180456,2023-03-07
ADANIGREEN,EQ,589.8,589.8,589.8,589.8,155806,2023-03-07
ADANIPORTS,EQ,690.0,722.75,681.1,690.75,37435406,2023-03-07
ADANIPOWER,EQ,177.75,177.75,177.75,177.75,2877047,2023-03-07
ADANITRANS,EQ,781.35,781.35,781.35,781.35,1187948,2023-03-07
ADFFOODS,EQ,749.9,753.55,739.05,740.9,3228,2023-03-07
ADORWELD,EQ,859.9,869.85,850.0,859.7,18215,2023-03-07
ADROITINFO,EQ,22.2,23.0,21.7,22.55,29297,2023-03-07
ADSL,EQ,97.5,99.05,97.0,97.3,118183,2023-03-07
ADVANIHOTR,EQ,74.0,75.55,73.9,74.5,7667,2023-03-07
ADVENZYMES,EQ,273.05,284.0,272.0,273.4,84597,2023-03-07
AEGISCHEM,EQ,369.9,377.4,369.05,373.6,250786,2023-03-07
AETHER,EQ,889.0,897.95,867.2,874.5,36139,2023-03-07
AFFLE,EQ,1018.6,1049.85,1015.55,1045.55,209015,2023-03-07
AGARIND,EQ,633.05,639.0,630.0,634.45,8857,2023-03-07
AGI,EQ,337.8,365.0,336.55,358.5,494880,2023-03-07
AGRITECH,EQ,105.8,106.0,98.85,100.45,34766,2023-03-07
AGROPHOS,EQ,35.45,35.85,33.9,34.35,79861,2023-03-07
AGSTRA,EQ,57.5,58.85,57.25,58.15,236279,2023-03-07
AHL,EQ,228.2,231.55,225.0,225.45,56787,2023-03-07
AHLADA,EQ,98.4,98.4,93.5,94.75,8935,2023-03-07
AHLEAST,EQ,109.0,109.0,103.15,104.75,6975,2023-03-07
AHLUCONT,EQ,474.0,479.95,457.15,462.2,12062,2023-03-07
AIAENG,EQ,2690.0,2735.35,2675.0,2706.05,75495,2023-03-07
AIRAN,EQ,15.4,16.0,15.25,15.5,193923,2023-03-07
AIROLAM,EQ,72.1,73.5,71.05,72.6,10680,2023-03-07
AJANTPHARM,EQ,1175.15,1184.95,1163.0,1169.2,102530,2023-03-07
AJMERA,EQ,283.7,289.45,279.45,285.1,42555,2023-03-07
AJOONI,EQ,5.05,5.1,4.9,4.95,406860,2023-03-07
AKASH,EQ,30.9,30.9,29.65,30.15,31272,2023-03-07
AKG,EQ,29.95,30.95,29.95,30.55,15748,2023-03-07
AKSHARCHEM,EQ,225.15,231.95,223.25,227.35,9366,2023-03-07
AKSHOPTFBR,EQ,9.15,9.25,9.0,9.05,206172,2023-03-07
AKZOINDIA,EQ,2190.0,2239.55,2178.55,2236.75,17856,2023-03-07
ALANKIT,EQ,9.05,9.2,8.85,9.0,260353,2023-03-07
ALBERTDAVD,EQ,548.35,557.05,546.05,554.95,3129,2023-03-07
ALEMBICLTD,EQ,62.95,66.15,62.45,65.35,186711,2023-03-07
ALICON,EQ,795.05,828.0,795.05,804.75,10316,2023-03-07
ALKALI,EQ,110.7,115.0,110.45,111.15,14282,2023-03-07
ALKEM,EQ,3159.9,3216.5,3150.85,3157.45,44689,2023-03-07
ALKYLAMINE,EQ,2502.0,2521.65,2483.1,2494.05,32035,2023-03-07
ALLCARGO,EQ,373.85,381.9,369.05,374.35,445776,2023-03-07
ALLSEC,EQ,505.0,505.0,481.2,497.75,10828,2023-03-07
ALMONDZ,EQ,64.1,65.85,64.05,64.15,5127,2023-03-07
ALOKINDS,EQ,13.9,14.0,13.35,13.4,3024369,2023-03-07
ALPA,EQ,60.3,61.2,57.5,58.65,34700,2023-03-07
ALPHAGEO,EQ,243.0,245.25,235.0,236.2,7941,2023-03-07
AMARAJABAT,EQ,574.0,578.3,573.0,574.5,145325,2023-03-07
AMBER,EQ,2044.95,2071.95,2011.0,2030.2,105595,2023-03-07
AMBICAAGAR,EQ,23.2,23.75,23.05,23.2,14178,2023-03-07
AMBIKCO,EQ,1456.4,1468.0,1447.8,1449.75,5207,2023-03-07
AMBUJACEM,EQ,397.8,404.9,381.3,385.5,24525562,2023-03-07
AMDIND,EQ,51.5,51.5,49.25,49.6,24300,2023-03-07
AMIORG,EQ,942.95,953.0,935.0,944.7,54502,2023-03-07
AMJLAND,EQ,27.5,27.5,25.7,25.9,17454,2023-03-07
AMRUTANJAN,EQ,629.3,637.85,623.0,630.4,11537,2023-03-07
