SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,TRADE_DATE
DSPNEWETF,EQ, 05-Jan-2023,209.43,209.3,212.93,208.0,208.49,208.51,208.85,723,1.51,57, 652, 90.18,2023-01-05
DSPQ50ETF,EQ, 05-Jan-2023,162.11,163.09,163.1,161.64,162.3,161.98,162.21,12639,20.5,143, 11441, 90.52,2023-01-05
DSPSILVETF,EQ, 05-Jan-2023,69.79,71.88,71.88,67.0,68.1,68.06,67.73,3774,2.56,99, 2285, 60.55,2023-01-05
DSSL,EQ, 05-Jan-2023,351.5,354.0,362.0,344.0,350.0,348.85,355.44,28547,101.47,2551, 14391, 50.41,2023-01-05
DTIL,EQ, 05-Jan-2023,229.0,233.3,233.3,223.0,226.0,224.75,226.96,4501,10.22,289, 2371, 52.68,2023-01-05
DUCON,EQ, 05-Jan-2023,12.7,12.95,13.05,12.05,12.55,12.2,12.34,1876204,231.59,1731, 1410822, 75.20,2023-01-05
DVL,EQ, 05-Jan-2023,237.5,241.05,241.55,235.05,239.75,238.7,237.88,19778,47.05,808, 11343, 57.35,2023-01-05
DWARKESH,EQ, 05-Jan-2023,103.1,103.2,103.45,101.3,101.9,101.85,102.17,702391,717.61,5336, 226849, 32.30,2023-01-05
DYCL,EQ, 05-Jan-2023,215.2,214.05,217.5,207.6,211.35,210.75,212.56,120070,255.22,5443, 47876, 39.87,2023-01-05
DYNAMATECH,EQ, 05-Jan-2023,2411.1,2412.0,2431.8,2353.05,2361.0,2367.65,2383.96,2970,70.8,911, 1551, 52.22,2023-01-05
DYNPRO,EQ, 05-Jan-2023,310.15,313.15,315.0,300.55,303.5,304.95,308.49,17463,53.87,879, 13546, 77.57,2023-01-05
E2E,EQ, 05-Jan-2023,184.5,189.95,190.5,178.35,181.0,178.95,181.55,4638,8.42,148, 3397, 73.24,2023-01-05
EASEMYTRIP,EQ, 05-Jan-2023,51.85,52.2,52.45,51.1,51.75,51.65,51.63,3289528,1698.32,11625, 1322506, 40.20,2023-01-05
EBBETF0423,EQ, 05-Jan-2023,1209.97,1210.74,1210.74,1209.76,1210.73,1210.72,1210.25,2815,34.07,69, 1848, 65.65,2023-01-05
EBBETF0425,EQ, 05-Jan-2023,1098.11,1097.0,1098.96,1097.0,1098.04,1098.51,1098.41,5564,61.12,94, 5179, 93.08,2023-01-05
EBBETF0430,EQ, 05-Jan-2023,1233.54,1239.4,1239.4,1232.52,1235.49,1235.67,1234.91,8374,103.41,229, 7349, 87.76,2023-01-05
EBBETF0431,EQ, 05-Jan-2023,1103.72,1103.5,1105.99,1103.01,1105.99,1105.94,1105.27,30133,333.05,122, 28923, 95.98,2023-01-05
EBBETF0433,EQ, 05-Jan-2023,1004.75,1005.99,1006.49,1004.77,1005.0,1005.14,1005.21,7482,75.21,86, 7042, 94.12,2023-01-05
ECLERX,EQ, 05-Jan-2023,1274.25,1285.0,1285.0,1265.0,1274.55,1275.0,1274.46,18589,236.91,2711, 13527, 72.77,2023-01-05
EDELWEISS,EQ, 05-Jan-2023,63.95,64.45,65.2,63.75,64.85,64.5,64.22,1189597,763.9,14889, 555590, 46.70,2023-01-05
EICHERMOT,EQ, 05-Jan-2023,3215.25,3229.0,3266.9,3202.55,3259.55,3257.7,3245.04,383751,12452.88,36922, 169206, 44.09,2023-01-05
EIDPARRY,EQ, 05-Jan-2023,562.25,562.95,568.4,551.8,555.0,554.6,557.93,152966,853.44,9500, 75142, 49.12,2023-01-05
EIFFL,EQ, 05-Jan-2023,164.45,161.1,164.95,160.25,163.0,163.2,163.01,10224,16.67,188, 9792, 95.77,2023-01-05
EIHAHOTELS,EQ, 05-Jan-2023,424.95,420.85,429.85,413.8,420.0,423.7,418.53,6815,28.52,470, 3810, 55.91,2023-01-05
EIHOTEL,EQ, 05-Jan-2023,176.15,178.4,178.4,173.9,175.0,175.75,175.72,243447,427.78,3963, 97553, 40.07,2023-01-05
EIMCOELECO,EQ, 05-Jan-2023,380.75,380.8,385.7,379.2,379.3,383.55,383.31,1302,4.99,105, 806, 61.90,2023-01-05
EKC,EQ, 05-Jan-2023,98.65,98.9,98.9,96.35,96.8,96.8,97.34,340893,331.82,4379, 168541, 49.44,2023-01-05
ELDEHSG,EQ, 05-Jan-2023,586.6,587.6,608.0,584.95,599.9,595.25,594.88,1778,10.58,138, 1184, 66.59,2023-01-05
ELECON,EQ, 05-Jan-2023,363.15,364.9,366.65,355.25,361.8,361.05,359.56,205704,739.63,10591, 109255, 53.11,2023-01-05
ELECTCAST,EQ, 05-Jan-2023,38.1,38.4,38.85,37.85,38.1,38.2,38.2,1037042,396.17,2806, 421602, 40.65,2023-01-05
ELECTHERM,EQ, 05-Jan-2023,73.9,73.1,74.95,72.5,72.55,72.8,73.47,18386,13.51,370, 10097, 54.92,2023-01-05
ELGIEQUIP,EQ, 05-Jan-2023,406.25,407.55,415.7,398.85,411.5,412.15,406.61,374587,1523.12,15407, 153869, 41.08,2023-01-05
ELGIRUBCO,EQ, 05-Jan-2023,35.8,36.25,36.95,35.1,36.6,36.6,35.96,60550,21.77,800, 29341, 48.46,2023-01-05
ELIN,EQ, 05-Jan-2023,229.6,228.9,228.95,224.0,225.6,225.45,225.91,164666,371.99,6847, 86131, 52.31,2023-01-05
EMAMILTD,EQ, 05-Jan-2023,422.6,424.7,429.85,421.55,422.9,422.8,425.18,104751,445.38,6600, 48190, 46.00,2023-01-05
EMAMIPAP,EQ, 05-Jan-2023,145.6,147.0,154.7,145.5,148.85,150.3,150.56,67348,101.4,1525, 30279, 44.96,2023-01-05
EMAMIREAL,EQ, 05-Jan-2023,81.05,81.1,84.8,80.65,83.3,83.6,83.21,82238,68.43,1042, 56036, 68.14,2023-01-05
EMIL,EQ, 05-Jan-2023,83.0,83.35,84.15,81.95,82.0,82.75,82.74,1534057,1269.32,9079, 924770, 60.28,2023-01-05
EMKAY,EQ, 05-Jan-2023,75.9,75.8,76.7,74.95,74.95,75.1,75.57,8277,6.25,177, 5544, 66.98,2023-01-05
EMMBI,EQ, 05-Jan-2023,97.05,97.9,97.9,95.85,96.2,96.95,96.69,8548,8.26,207, 6497, 76.01,2023-01-05
EMUDHRA,EQ, 05-Jan-2023,305.7,308.85,308.85,299.9,303.95,303.75,303.38,97807,296.73,4569, 59178, 60.50,2023-01-05
ENDURANCE,EQ, 05-Jan-2023,1401.0,1405.95,1435.0,1395.1,1404.95,1405.45,1417.79,29001,411.17,5254, 7608, 26.23,2023-01-05
ENERGYDEV,EQ, 05-Jan-2023,19.2,19.7,19.7,18.9,19.4,19.3,19.2,50966,9.79,276, 36310, 71.24,2023-01-05
ENGINERSIN,EQ, 05-Jan-2023,78.9,79.0,85.4,79.0,84.7,84.8,83.98,22392310,18805.9,68230, 4686119, 20.93,2023-01-05
ENIL,EQ, 05-Jan-2023,149.8,151.5,151.9,148.7,149.05,149.3,149.89,19150,28.7,471, 13059, 68.19,2023-01-05
EPL,EQ, 05-Jan-2023,167.5,168.0,169.8,166.05,167.45,167.35,167.77,177284,297.43,6148, 85499, 48.23,2023-01-05
EQUITAS,EQ, 05-Jan-2023,131.2,132.2,133.45,128.4,129.85,130.05,131.35,2312010,3036.83,18722, 1713042, 74.09,2023-01-05
EQUITASBNK,EQ, 05-Jan-2023,59.65,60.25,61.1,59.0,59.25,59.15,59.69,4162789,2484.61,17384, 1312540, 31.53,2023-01-05
ERIS,EQ, 05-Jan-2023,650.15,654.4,658.55,647.0,647.0,649.8,650.65,25930,168.71,2972, 17003, 65.57,2023-01-05
EROSMEDIA,EQ, 05-Jan-2023,27.45,28.4,28.4,27.05,27.5,27.55,27.67,191226,52.92,745, 99161, 51.86,2023-01-05
ESABINDIA,EQ, 05-Jan-2023,4154.55,4175.35,4290.0,4173.8,4210.0,4197.15,4242.52,9377,397.82,2631, 2790, 29.75,2023-01-05
ESCORTS,EQ, 05-Jan-2023,2145.3,2142.0,2175.0,2115.2,2163.0,2168.45,2148.88,178211,3829.55,12829, 26508, 14.87,2023-01-05
ESSARSHPNG,EQ, 05-Jan-2023,9.85,9.85,9.95,9.65,9.8,9.75,9.78,134722,13.17,358, 80947, 60.08,2023-01-05
ESTER,EQ, 05-Jan-2023,129.0,129.9,131.95,128.05,129.7,130.15,129.52,58426,75.67,1621, 26527, 45.40,2023-01-05
ETHOSLTD,EQ, 05-Jan-2023,1010.9,1004.25,1020.0,1004.25,1018.8,1013.65,1015.75,19529,198.37,2881, 10827, 55.44,2023-01-05
EUROTEXIND,EQ, 05-Jan-2023,13.35,14.65,14.65,14.65,14.65,14.65,14.65,5227,0.77,17, 5227, 100.00,2023-01-05
EVEREADY,EQ, 05-Jan-2023,361.15,361.0,378.5,359.4,376.55,375.05,371.85,401707,1493.75,12945, 155758, 38.77,2023-01-05
EVERESTIND,EQ, 05-Jan-2023,817.0,817.0,821.8,790.0,792.95,791.85,801.33,17684,141.71,2672, 5839, 33.02,2023-01-05
EXCELINDUS,EQ, 05-Jan-2023,1197.7,1181.0,1203.7,1152.6,1175.8,1171.85,1169.7,9909,115.91,1407, 4123, 41.61,2023-01-05
EXIDEIND,EQ, 05-Jan-2023,179.2,179.25,181.55,178.55,180.5,180.6,180.09,1362043,2452.84,14543, 527730, 38.75,2023-01-05
EXPLEOSOL,EQ, 05-Jan-2023,1266.75,1268.0,1279.9,1228.7,1250.0,1242.5,1248.13,14069,175.6,2288, 8708, 61.89,2023-01-05
EXXARO,EQ, 05-Jan-2023,128.2,130.7,139.0,130.0,137.85,137.05,134.59,1207376,1625.04,13686, 418097, 34.63,2023-01-05
FACT,EQ, 05-Jan-2023,353.85,361.0,371.5,360.0,371.5,371.5,368.97,2809836,10367.5,27266, 521766, 18.57,2023-01-05
FAIRCHEMOR,EQ, 05-Jan-2023,1285.6,1298.45,1303.5,1235.0,1270.0,1254.7,1256.17,19250,241.81,4284, 9366, 48.65,2023-01-05
FAZE3Q,EQ, 05-Jan-2023,279.05,285.05,285.15,265.4,274.5,274.55,275.21,8410,23.15,858, 4633, 55.09,2023-01-05
FCL,EQ, 05-Jan-2023,251.1,252.35,252.35,245.0,246.3,246.5,247.81,172868,428.38,5721, 66121, 38.25,2023-01-05
FCONSUMER,EQ, 05-Jan-2023,1.65,1.7,1.7,1.6,1.6,1.6,1.62,6992913,113.39,2581, 4638919, 66.34,2023-01-05
FCSSOFT,EQ, 05-Jan-2023,2.8,2.85,2.85,2.75,2.85,2.8,2.81,3147592,88.4,2217, 1460181, 46.39,2023-01-05
FDC,EQ, 05-Jan-2023,271.8,273.2,278.0,271.6,277.0,276.3,275.5,46245,127.41,3787, 22013, 47.60,2023-01-05
FEDERALBNK,EQ, 05-Jan-2023,136.4,136.9,137.1,135.1,136.65,136.7,136.28,8313992,11330.15,39506, 2109933, 25.38,2023-01-05
FEL,EQ, 05-Jan-2023,2.1,2.2,2.2,2.0,2.0,2.0,2.07,9004546,186.18,3337, 5527635, 61.39,2023-01-05
FELDVR,EQ, 05-Jan-2023,8.2,8.6,8.6,7.8,8.15,7.95,8.26,211769,17.49,460, 95632, 45.16,2023-01-05
FIBERWEB,EQ, 05-Jan-2023,35.85,36.5,36.5,33.3,35.4,34.5,35.08,36291,12.73,452, 19514, 53.77,2023-01-05
FIEMIND,EQ, 05-Jan-2023,1713.9,1720.0,1724.75,1652.75,1670.0,1661.15,1677.84,37244,624.89,6336, 18473, 49.60,2023-01-05
FILATEX,EQ, 05-Jan-2023,45.2,45.2,45.85,44.0,44.3,44.15,44.54,279146,124.32,2360, 151129, 54.14,2023-01-05
FINCABLES,EQ, 05-Jan-2023,545.4,547.95,556.0,546.1,548.25,550.4,550.99,151838,836.62,7010, 62143, 40.93,2023-01-05
FINEORG,EQ, 05-Jan-2023,5608.75,5625.05,5649.9,5524.0,5575.0,5569.25,5584.1,18409,1027.98,6269, 9127, 49.58,2023-01-05
FINOPB,EQ, 05-Jan-2023,245.5,253.2,263.4,245.35,255.0,255.85,256.94,470495,1208.87,12403, 147527, 31.36,2023-01-05
FINPIPE,EQ, 05-Jan-2023,187.25,188.2,191.0,182.1,183.95,184.05,187.2,793700,1485.77,15994, 364535, 45.93,2023-01-05
FIVESTAR,EQ, 05-Jan-2023,627.55,632.15,659.9,625.95,650.0,649.7,644.81,272222,1755.31,14679, 104708, 38.46,2023-01-05
FLUOROCHEM,EQ, 05-Jan-2023,3030.6,3032.8,3039.95,2972.0,3010.0,2994.35,2999.02,89124,2672.85,10436, 47665, 53.48,2023-01-05
FMGOETZE,EQ, 05-Jan-2023,314.05,312.5,318.0,312.1,316.0,316.1,315.75,34434,108.73,1012, 22624, 65.70,2023-01-05
FMNL,EQ, 05-Jan-2023,6.0,6.3,6.3,5.7,5.7,5.7,5.77,153149,8.84,279, 106326, 69.43,2023-01-05
FOCUS,EQ, 05-Jan-2023,311.55,313.45,319.9,309.0,311.0,310.6,312.13,14912,46.54,346, 11553, 77.47,2023-01-05
FORCEMOT,EQ, 05-Jan-2023,1481.4,1488.0,1515.0,1485.4,1500.1,1505.65,1500.66,30201,453.21,4352, 11672, 38.65,2023-01-05
FORTIS,EQ, 05-Jan-2023,283.25,284.7,288.35,283.1,286.65,287.1,286.46,745831,2136.49,17560, 424856, 56.96,2023-01-05
FOSECOIND,EQ, 05-Jan-2023,1931.85,1959.0,1959.0,1926.8,1932.5,1936.25,1940.14,335,6.5,128, 196, 58.51,2023-01-05
FSL,EQ, 05-Jan-2023,102.2,102.4,103.05,101.3,102.15,102.3,102.19,1159758,1185.15,9027, 445934, 38.45,2023-01-05
FUSION,EQ, 05-Jan-2023,393.15,392.0,394.9,381.25,386.0,388.35,390.16,371510,1449.5,5846, 279370, 75.20,2023-01-05
GABRIEL,EQ, 05-Jan-2023,188.95,190.7,190.7,185.0,188.0,188.35,187.75,366834,688.72,8381, 94002, 25.63,2023-01-05
GAEL,EQ, 05-Jan-2023,249.65,250.7,251.5,243.1,246.0,245.1,245.76,132316,325.18,8678, 57321, 43.32,2023-01-05
GAIL,EQ, 05-Jan-2023,95.4,95.9,97.5,95.15,97.45,97.35,96.34,12382060,11928.6,49804, 7187380, 58.05,2023-01-05
GALAXYSURF,EQ, 05-Jan-2023,2444.7,2450.0,2457.4,2415.0,2457.4,2430.75,2428.43,10919,265.16,2866, 5017, 45.95,2023-01-05
GALLANTT,EQ, 05-Jan-2023,62.55,63.4,64.2,62.6,62.85,62.85,63.33,16135,10.22,342, 8364, 51.84,2023-01-05
GANDHITUBE,EQ, 05-Jan-2023,525.8,525.05,525.95,510.35,511.25,511.45,516.14,7591,39.18,607, 5482, 72.22,2023-01-05
GANECOS,EQ, 05-Jan-2023,916.55,921.15,924.25,904.55,913.0,913.3,915.27,11513,105.38,1583, 6207, 53.91,2023-01-05
GANESHBE,EQ, 05-Jan-2023,142.05,141.25,141.9,138.75,140.05,139.8,140.04,65576,91.83,1518, 44566, 67.96,2023-01-05
GANESHHOUC,EQ, 05-Jan-2023,361.4,365.0,371.0,358.95,366.0,368.6,365.83,72528,265.33,2030, 25455, 35.10,2023-01-05
GANGAFORGE,EQ, 05-Jan-2023,4.55,4.65,4.65,4.2,4.55,4.55,4.49,155572,6.98,397, 112542, 72.34,2023-01-05
GANGESSECU,EQ, 05-Jan-2023,119.9,122.25,122.25,118.45,119.0,119.0,119.48,11924,14.25,304, 9248, 77.56,2023-01-05
GARFIBRES,EQ, 05-Jan-2023,3126.65,3100.0,3149.0,3094.9,3134.0,3125.55,3120.86,7230,225.64,2337, 3998, 55.30,2023-01-05
GATEWAY,EQ, 05-Jan-2023,67.1,67.75,67.9,66.65,66.95,66.95,67.1,196955,132.16,1970, 120490, 61.18,2023-01-05
GATI,EQ, 05-Jan-2023,139.4,140.0,142.7,137.6,139.85,139.65,139.99,461410,645.91,7508, 143947, 31.20,2023-01-05
GAYAHWS,EQ, 05-Jan-2023,0.85,0.9,0.9,0.85,0.85,0.9,0.88,287980,2.55,318, 136399, 47.36,2023-01-05
GEECEE,EQ, 05-Jan-2023,154.7,154.8,158.45,152.85,155.55,156.2,156.5,10710,16.76,431, 4926, 45.99,2023-01-05
GEEKAYWIRE,EQ, 05-Jan-2023,73.7,75.1,75.25,69.2,70.75,70.65,70.55,158063,111.52,1807, 96766, 61.22,2023-01-05
GENCON,EQ, 05-Jan-2023,33.2,33.2,33.85,33.05,33.15,33.15,33.33,28595,9.53,259, 20795, 72.72,2023-01-05
GENESYS,EQ, 05-Jan-2023,444.9,454.95,455.0,435.8,446.0,448.95,443.68,6358,28.21,290, 3834, 60.30,2023-01-05
GENUSPAPER,EQ, 05-Jan-2023,17.85,18.25,19.35,17.95,18.8,18.6,18.74,891486,167.04,2811, 217173, 24.36,2023-01-05
GENUSPOWER,EQ, 05-Jan-2023,84.8,84.8,86.45,84.55,85.5,85.45,85.38,222142,189.66,2694, 67544, 30.41,2023-01-05
GEOJITFSL,EQ, 05-Jan-2023,48.05,48.5,48.5,47.4,48.0,47.7,47.78,162687,77.73,1261, 88896, 54.64,2023-01-05
GEPIL,EQ, 05-Jan-2023,137.1,139.0,139.0,135.35,137.75,137.6,136.89,35560,48.68,1040, 19523, 54.90,2023-01-05
GESHIP,EQ, 05-Jan-2023,664.45,667.75,667.75,643.5,649.8,649.55,651.92,234770,1530.52,20472, 155409, 66.20,2023-01-05
GET&D,EQ, 05-Jan-2023,113.75,115.75,116.55,111.6,113.95,112.95,113.34,29097,32.98,907, 12243, 42.08,2023-01-05
GFLLIMITED,EQ, 05-Jan-2023,64.45,65.0,65.25,64.0,64.75,64.6,64.37,9602,6.18,390, 5744, 59.82,2023-01-05
GHCL,EQ, 05-Jan-2023,528.9,531.55,544.0,528.15,531.6,534.1,537.05,371409,1994.66,13674, 124697, 33.57,2023-01-05
GICHSGFIN,EQ, 05-Jan-2023,224.4,225.65,231.5,221.55,223.0,224.55,226.31,1622699,3672.29,15051, 311993, 19.23,2023-01-05
GICRE,EQ, 05-Jan-2023,201.05,201.55,202.45,192.1,193.15,195.3,196.43,8183673,16075.44,50469, 1192477, 14.57,2023-01-05
GILLANDERS,EQ, 05-Jan-2023,74.45,75.0,75.25,73.45,74.0,73.8,73.88,17788,13.14,161, 16258, 91.40,2023-01-05
GILLETTE,EQ, 05-Jan-2023,5029.2,5006.2,5056.0,5000.0,5019.95,5018.95,5019.83,1559,78.26,445, 1038, 66.58,2023-01-05
GILT5YBEES,EQ, 05-Jan-2023,50.3,50.39,50.4,50.28,50.37,50.34,50.31,290508,146.17,979, 263811, 90.81,2023-01-05
GINNIFILA,EQ, 05-Jan-2023,33.1,32.6,33.55,32.6,32.85,32.9,32.87,19268,6.33,174, 13121, 68.10,2023-01-05
GIPCL,EQ, 05-Jan-2023,82.75,82.95,84.4,81.9,82.75,83.2,83.17,332401,276.47,5835, 166655, 50.14,2023-01-05
GKWLIMITED,EQ, 05-Jan-2023,551.0,543.0,552.0,537.05,540.0,540.0,544.44,305,1.66,74, 197, 64.59,2023-01-05
GLAND,EQ, 05-Jan-2023,1587.95,1594.0,1595.0,1571.0,1581.85,1584.1,1584.92,232638,3687.13,7918, 185821, 79.88,2023-01-05
GLAXO,EQ, 05-Jan-2023,1301.95,1299.5,1306.75,1299.5,1301.5,1302.25,1302.68,20011,260.68,2382, 11343, 56.68,2023-01-05
GLENMARK,EQ, 05-Jan-2023,428.45,428.6,435.0,425.6,435.0,434.35,431.2,343516,1481.23,12147, 77613, 22.59,2023-01-05
GLFL,EQ, 05-Jan-2023,3.0,3.0,3.1,2.9,2.9,2.9,2.94,6485,0.19,47, 5386, 83.05,2023-01-05
GLOBAL,EQ, 05-Jan-2023,198.4,201.95,203.25,195.05,198.0,198.05,197.82,22962,45.42,684, 12420, 54.09,2023-01-05
GLOBALVECT,EQ, 05-Jan-2023,53.25,53.35,58.0,53.35,55.9,55.6,56.21,53543,30.1,1025, 17315, 32.34,2023-01-05
GLOBE,EQ, 05-Jan-2023,4.6,4.6,4.65,4.5,4.5,4.55,4.54,351958,15.97,724, 224854, 63.89,2023-01-05
GLOBUSSPR,EQ, 05-Jan-2023,830.7,833.25,844.65,827.3,835.0,833.95,836.0,90708,758.32,8377, 41718, 45.99,2023-01-05
GLS,EQ, 05-Jan-2023,418.8,420.8,420.8,415.8,418.3,416.95,417.67,37081,154.88,1515, 27753, 74.84,2023-01-05
GMBREW,EQ, 05-Jan-2023,613.15,617.95,617.95,596.65,600.0,599.55,603.82,19813,119.64,2382, 11816, 59.64,2023-01-05
GMDCLTD,EQ, 05-Jan-2023,147.05,148.2,148.5,145.25,148.2,148.0,147.06,685010,1007.37,6639, 228074, 33.29,2023-01-05
GMMPFAUDLR,EQ, 05-Jan-2023,1606.45,1613.4,1629.0,1552.1,1584.0,1578.5,1598.81,118917,1901.25,11444, 47036, 39.55,2023-01-05
GMRINFRA,EQ, 05-Jan-2023,39.9,40.2,40.5,39.7,40.35,40.4,40.15,8074807,3242.14,42586, 2279666, 28.23,2023-01-05
GMRP&UI,EQ, 05-Jan-2023,22.55,22.9,22.95,21.9,22.15,22.0,22.22,396939,88.19,1821, 304596, 76.74,2023-01-05
GNA,EQ, 05-Jan-2023,714.1,714.9,716.7,705.55,708.9,708.95,709.27,25109,178.09,2326, 16841, 67.07,2023-01-05
GNFC,EQ, 05-Jan-2023,580.5,581.95,583.45,565.6,571.25,572.1,574.06,1548956,8892.01,30031, 454336, 29.33,2023-01-05
GOACARBON,EQ, 05-Jan-2023,557.9,559.0,575.0,557.8,567.65,567.35,565.77,35052,198.31,1574, 19152, 54.64,2023-01-05
GOCLCORP,EQ, 05-Jan-2023,358.75,358.75,369.45,355.15,358.0,358.85,360.98,23920,86.35,2389, 11408, 47.69,2023-01-05
GOCOLORS,EQ, 05-Jan-2023,1162.8,1165.0,1178.0,1156.25,1156.5,1164.3,1167.72,16145,188.53,5469, 9852, 61.02,2023-01-05
GODFRYPHLP,EQ, 05-Jan-2023,1923.65,1927.0,1988.95,1913.2,1950.6,1955.25,1950.72,133844,2610.92,11689, 16148, 12.06,2023-01-05
GODHA,EQ, 05-Jan-2023,1.85,1.8,1.9,1.8,1.9,1.9,1.85,27026756,499.36,2749, 10060500, 37.22,2023-01-05
GODREJAGRO,EQ, 05-Jan-2023,471.7,470.55,474.0,468.3,472.0,472.7,470.5,22684,106.73,1801, 13899, 61.27,2023-01-05
GODREJCP,EQ, 05-Jan-2023,888.7,891.9,920.8,887.0,918.15,916.5,910.5,3020912,27505.32,86180, 1541046, 51.01,2023-01-05
GODREJIND,EQ, 05-Jan-2023,430.8,431.65,437.0,429.0,431.0,430.1,430.22,1976056,8501.48,7242, 1849535, 93.60,2023-01-05
GODREJPROP,EQ, 05-Jan-2023,1213.0,1218.95,1220.3,1200.0,1215.0,1212.55,1210.52,266029,3220.33,16680, 73050, 27.46,2023-01-05
GOKEX,EQ, 05-Jan-2023,363.4,365.45,375.9,363.3,367.0,367.8,369.1,129421,477.7,5717, 53121, 41.05,2023-01-05
GOKUL,EQ, 05-Jan-2023,41.9,42.4,42.4,40.65,41.2,41.25,41.55,255360,106.09,2434, 95963, 37.58,2023-01-05
GOKULAGRO,EQ, 05-Jan-2023,131.35,131.9,133.2,127.0,128.1,128.55,129.84,227266,295.07,5073, 86831, 38.21,2023-01-05
GOLDBEES,EQ, 05-Jan-2023,48.07,48.11,48.17,47.65,47.74,47.78,47.86,4303123,2059.44,17312, 3106689, 72.20,2023-01-05
GOLDIAM,EQ, 05-Jan-2023,133.75,134.9,135.7,132.0,133.0,132.95,133.32,63047,84.05,1628, 33965, 53.87,2023-01-05
GOLDSHARE,EQ, 05-Jan-2023,48.05,48.0,48.05,47.7,47.85,47.8,47.89,53181,25.47,479, 38789, 72.94,2023-01-05
GOLDTECH,EQ, 05-Jan-2023,47.15,47.75,48.0,45.5,47.4,47.3,46.98,9433,4.43,190, 4692, 49.74,2023-01-05
GOODLUCK,EQ, 05-Jan-2023,382.85,387.0,387.0,376.0,380.0,381.25,380.21,44480,169.12,2041, 27273, 61.32,2023-01-05
GOODYEAR,EQ, 05-Jan-2023,1123.1,1120.0,1159.0,1120.0,1127.0,1129.15,1140.74,59127,674.49,6929, 19621, 33.18,2023-01-05
GOYALALUM,EQ, 05-Jan-2023,193.45,197.95,198.95,191.5,191.5,194.4,195.55,70459,137.78,252, 34231, 48.58,2023-01-05
GPIL,EQ, 05-Jan-2023,398.1,401.0,406.0,394.8,401.0,400.9,399.58,460632,1840.6,17162, 156333, 33.94,2023-01-05
GPPL,EQ, 05-Jan-2023,102.3,102.85,102.9,98.5,99.25,99.45,99.6,2403399,2393.78,15470, 1007474, 41.92,2023-01-05
GPTINFRA,EQ, 05-Jan-2023,52.55,53.2,53.5,50.9,51.5,51.4,51.75,30775,15.93,666, 20767, 67.48,2023-01-05
GRANULES,EQ, 05-Jan-2023,323.1,324.3,327.8,320.75,325.65,326.15,325.04,508679,1653.41,9433, 190202, 37.39,2023-01-05
GRAPHITE,EQ, 05-Jan-2023,381.5,381.9,383.95,374.0,376.1,377.25,378.31,233490,883.31,9607, 88547, 37.92,2023-01-05
GRASIM,EQ, 05-Jan-2023,1690.3,1698.8,1707.85,1676.55,1702.15,1698.3,1692.41,485255,8212.49,36262, 212987, 43.89,2023-01-05
GRAUWEIL,EQ, 05-Jan-2023,86.3,86.9,87.9,86.0,87.5,87.05,86.77,110963,96.28,1499, 45531, 41.03,2023-01-05
GRAVITA,EQ, 05-Jan-2023,443.95,444.4,448.0,424.35,432.0,432.75,433.66,219985,953.98,8499, 67019, 30.47,2023-01-05
GREAVESCOT,EQ, 05-Jan-2023,135.45,136.05,137.4,134.55,135.45,135.15,135.69,641137,869.97,5665, 265835, 41.46,2023-01-05
GREENLAM,EQ, 05-Jan-2023,334.0,334.0,338.45,328.05,333.05,332.0,334.14,15338,51.25,975, 7924, 51.66,2023-01-05
GREENPANEL,EQ, 05-Jan-2023,335.45,333.5,334.9,324.05,327.35,326.55,328.46,206016,676.67,14271, 109972, 53.38,2023-01-05
GREENPLY,EQ, 05-Jan-2023,144.4,144.9,146.0,142.5,142.95,143.45,144.13,93746,135.12,4528, 55706, 59.42,2023-01-05
GREENPOWER,EQ, 05-Jan-2023,11.4,11.6,11.95,11.2,11.4,11.35,11.46,15594256,1787.22,10447, 4902703, 31.44,2023-01-05
GRINDWELL,EQ, 05-Jan-2023,1894.45,1904.8,1924.0,1872.05,1910.15,1919.8,1908.76,78814,1504.37,7955, 54329, 68.93,2023-01-05
GRINFRA,EQ, 05-Jan-2023,1169.2,1181.0,1194.0,1164.0,1179.9,1169.5,1176.24,13146,154.63,2943, 5018, 38.17,2023-01-05
GRMOVER,EQ, 05-Jan-2023,404.4,404.4,408.0,395.0,400.0,402.75,400.85,24910,99.85,1314, 11264, 45.22,2023-01-05
GROBTEA,EQ, 05-Jan-2023,875.4,862.75,870.05,862.6,870.0,870.0,866.78,41,0.36,9, 17, 41.46,2023-01-05
GRPLTD,EQ, 05-Jan-2023,2153.1,2135.3,2220.0,2128.3,2210.0,2210.45,2179.14,2734,59.58,651, 1832, 67.01,2023-01-05
GRSE,EQ, 05-Jan-2023,482.95,485.1,491.9,480.0,486.9,488.6,486.51,637510,3101.56,22197, 118923, 18.65,2023-01-05
GRWRHITECH,EQ, 05-Jan-2023,666.3,672.95,672.95,651.1,651.1,656.5,661.32,19975,132.1,1153, 15498, 77.59,2023-01-05
GSCLCEMENT,EQ, 05-Jan-2023,38.5,38.75,38.9,38.15,38.45,38.25,38.41,33197,12.75,422, 20632, 62.15,2023-01-05
