SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,150.45,153.6,147.15,151.15,121161,2024-04-17
360ONE,EQ,735.3,763.0,735.3,750.8,787154,2024-04-17
3IINFOLTD,EQ,39.6,40.9,39.55,39.8,914615,2024-04-17
3MINDIA,EQ,29186.3,29959.05,28907.05,29759.6,4399,2024-04-17
5PAISA,EQ,550.9,550.9,535.8,540.6,66259,2024-04-17
63MOONS,EQ,405.0,426.0,405.0,414.6,117730,2024-04-17
AAATECH,EQ,92.3,111.75,91.95,111.75,1168706,2024-04-17
AAKASH,EQ,10.4,10.6,10.2,10.25,430910,2024-04-17
AARON,EQ,252.0,261.7,252.0,259.3,4539,2024-04-17
AARTECH,EQ,190.0,197.45,186.15,196.75,236597,2024-04-17
AARTIDRUGS,EQ,490.6,499.45,487.05,494.75,81950,2024-04-17
AARTIIND,EQ,729.95,760.4,725.1,748.85,2288854,2024-04-17
AARTIPHARM,EQ,457.35,471.0,456.35,468.6,185740,2024-04-17
AARTISURF,EQ,653.4,682.5,653.4,661.65,49783,2024-04-17
AARVEEDEN,EQ,26.45,27.8,26.45,27.0,22650,2024-04-17
AARVI,EQ,162.9,166.0,153.05,154.2,131311,2024-04-17
AAVAS,EQ,1540.0,1555.0,1531.15,1541.95,137559,2024-04-17
ABB,EQ,6569.7,6666.0,6525.0,6644.85,268622,2024-04-17
ABBOTINDIA,EQ,26240.0,26484.5,26057.15,26144.75,12154,2024-04-17
ABCAPITAL,EQ,206.5,211.0,201.1,203.5,18095647,2024-04-17
ABFRL,EQ,227.75,235.5,226.55,233.35,2980182,2024-04-17
ABMINTLLTD,EQ,57.7,60.55,56.1,59.75,603,2024-04-17
ABSLAMC,EQ,492.0,518.15,491.4,513.3,608048,2024-04-17
ABSLBANETF,EQ,48.16,48.17,47.65,47.92,15281,2024-04-17
ABSLLIQUID,EQ,1000.0,1000.01,999.99,999.99,21172,2024-04-17
ABSLNN50ET,EQ,65.17,65.17,63.88,64.14,10593,2024-04-17
ACC,EQ,2422.1,2457.0,2414.0,2442.65,287633,2024-04-17
ACCELYA,EQ,1791.05,1812.45,1766.0,1787.0,10533,2024-04-17
ACE,EQ,1429.65,1457.9,1422.4,1434.25,226899,2024-04-17
ACEINTEG,EQ,34.7,36.45,34.55,36.0,24207,2024-04-17
ACI,EQ,695.7,708.7,673.4,680.8,739475,2024-04-17
ACL,EQ,89.95,91.05,87.2,88.35,54318,2024-04-17
ACLGATI,EQ,101.5,103.8,101.4,102.8,228610,2024-04-17
ADANIENSOL,EQ,1038.95,1060.65,1035.55,1051.75,655917,2024-04-17
ADANIENT,EQ,3101.0,3149.2,3100.0,3106.4,1134184,2024-04-17
ADANIGREEN,EQ,1803.0,1838.1,1802.2,1811.65,495006,2024-04-17
ADANIPORTS,EQ,1302.0,1322.0,1294.4,1304.35,2696593,2024-04-17
ADANIPOWER,EQ,586.9,607.0,586.85,601.6,2108558,2024-04-17
ADFFOODS,EQ,186.9,189.95,185.75,187.45,73164,2024-04-17
ADL,EQ,91.65,91.7,86.1,87.1,5450,2024-04-17
ADORWELD,EQ,1428.2,1478.9,1399.0,1462.35,9748,2024-04-17
ADSL,EQ,136.75,141.25,136.15,138.05,340197,2024-04-17
ADVANIHOTR,EQ,79.65,80.7,77.95,78.5,254354,2024-04-17
ADVENZYMES,EQ,358.55,362.5,352.55,359.75,131203,2024-04-17
AEGISCHEM,EQ,485.05,533.0,485.05,525.95,8741749,2024-04-17
AEROFLEX,EQ,138.0,143.2,138.0,141.35,451295,2024-04-17
AETHER,EQ,833.2,852.8,830.55,837.7,39171,2024-04-17
AFFLE,EQ,1050.05,1095.0,1050.05,1079.0,196423,2024-04-17
AGARIND,EQ,803.75,819.0,802.45,817.8,33312,2024-04-17
AGI,EQ,799.0,826.8,792.55,819.4,102216,2024-04-17
AGRITECH,EQ,202.95,210.9,202.95,204.85,8755,2024-04-17
AGROPHOS,EQ,42.35,44.95,41.8,44.2,90428,2024-04-17
AHL,EQ,421.9,434.4,418.1,431.5,89537,2024-04-17
AHLADA,EQ,107.1,113.5,107.1,111.15,26892,2024-04-17
AHLEAST,EQ,140.0,144.1,138.7,140.05,30836,2024-04-17
AHLUCONT,EQ,1068.6,1092.4,1056.6,1071.8,75567,2024-04-17
AIAENG,EQ,3800.0,3864.2,3800.0,3815.05,54471,2024-04-17
AIROLAM,EQ,168.2,177.8,168.2,173.35,17306,2024-04-17
AJANTPHARM,EQ,2098.5,2113.55,2051.6,2064.95,52705,2024-04-17
AJMERA,EQ,795.0,845.9,791.2,831.95,188494,2024-04-17
AJOONI,EQ,5.9,6.4,5.85,6.0,913812,2024-04-17
AKASH,EQ,36.45,42.65,35.65,40.95,356050,2024-04-17
AKG,EQ,19.35,19.9,19.3,19.85,17035,2024-04-17
AKZOINDIA,EQ,2449.0,2499.8,2426.25,2460.1,9468,2024-04-17
ALBERTDAVD,EQ,1118.0,1144.4,1118.0,1131.2,6622,2024-04-17
ALEMBICLTD,EQ,91.1,94.45,90.95,93.55,515120,2024-04-17
ALICON,EQ,861.25,872.0,858.25,860.55,5350,2024-04-17
ALKALI,EQ,109.9,112.7,109.9,111.0,10273,2024-04-17
ALKEM,EQ,4700.0,4775.95,4680.0,4734.3,119821,2024-04-17
ALKYLAMINE,EQ,2045.05,2077.3,2035.55,2051.1,37702,2024-04-17
ALLCARGO,EQ,71.1,72.2,69.9,71.55,1274366,2024-04-17
ALLSEC,EQ,707.0,737.0,703.0,725.15,24893,2024-04-17
ALPA,EQ,88.05,91.4,88.05,90.35,21082,2024-04-17
ALPHA,EQ,46.66,46.91,46.16,46.63,357175,2024-04-17
ALPHAETF,EQ,23.69,23.69,23.32,23.55,68032,2024-04-17
ALPHAGEO,EQ,366.9,408.8,366.9,392.35,211391,2024-04-17
ALPL30IETF,EQ,265.35,266.47,264.14,265.93,155449,2024-04-17
AMBER,EQ,3570.0,3648.0,3562.0,3614.1,81350,2024-04-17
