SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,153.21,159.74,153.21,156.03,92289,2026-03-18
21STCENMGM,EQ,33.45,33.45,32.34,32.66,3590,2026-03-18
360ONE,EQ,1050.0,1088.5,1041.5,1069.8,566638,2026-03-18
3IINFOLTD,EQ,12.92,13.7,12.85,13.53,988596,2026-03-18
3MINDIA,EQ,33150.0,33645.0,32890.0,32975.0,3580,2026-03-18
3PLAND,EQ,30.24,32.4,29.55,32.05,4971,2026-03-18
5PAISA,EQ,291.1,304.5,290.8,297.35,55150,2026-03-18
63MOONS,EQ,542.05,575.0,542.05,558.6,308558,2026-03-18
AAATECH,EQ,93.04,97.68,93.04,94.1,22172,2026-03-18
AADHARHFC,EQ,482.45,482.45,472.1,478.4,225872,2026-03-18
AAREYDRUGS,EQ,66.56,73.2,66.56,71.96,302575,2026-03-18
AARNAV,EQ,24.53,26.49,24.33,25.02,462786,2026-03-18
AARON,EQ,139.05,143.08,139.05,140.29,8704,2026-03-18
AARTECH,EQ,42.05,48.5,40.5,47.29,225285,2026-03-18
AARTIDRUGS,EQ,336.0,349.9,332.85,341.15,127988,2026-03-18
AARTIIND,EQ,424.95,437.65,422.75,432.9,470759,2026-03-18
AARTIPHARM,EQ,644.05,661.95,639.9,656.05,143588,2026-03-18
AARTISURF,EQ,348.35,364.95,346.05,352.6,51942,2026-03-18
AARVI,EQ,128.37,132.75,127.26,129.11,11885,2026-03-18
AAVAS,EQ,1101.6,1131.0,1096.8,1123.7,510227,2026-03-18
ABB,EQ,6320.5,6415.5,6280.5,6337.5,280678,2026-03-18
ABBOTINDIA,EQ,26500.0,26700.0,26275.0,26375.0,8384,2026-03-18
ABCAPITAL,EQ,319.7,329.35,318.75,328.45,2594538,2026-03-18
ABCOTS,EQ,409.8,411.9,395.5,402.4,15875,2026-03-18
ABDL,EQ,425.0,432.55,418.8,423.4,447892,2026-03-18
ABFRL,EQ,58.55,60.75,58.55,59.23,6279922,2026-03-18
ABGSEC,EQ,111.82,112.43,111.82,112.43,58,2026-03-18
ABINFRA,EQ,17.14,17.6,16.85,17.34,2601237,2026-03-18
ABLBL,EQ,97.74,99.65,96.3,98.8,1742703,2026-03-18
ABREL,EQ,1129.9,1246.0,1117.2,1217.4,989501,2026-03-18
ABSL10BANK,EQ,165.11,168.0,164.75,166.07,142,2026-03-18
ABSLAMC,EQ,966.0,990.85,958.4,969.45,539416,2026-03-18
ABSLBANETF,EQ,55.92,56.9,55.85,56.43,126696,2026-03-18
ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.01,809,2026-03-18
ABSLMSCIN,EQ,28.36,28.38,28.36,28.36,1119,2026-03-18
ABSLNN50ET,EQ,68.03,69.17,68.03,68.94,9535,2026-03-18
ABSLPSE,EQ,10.12,10.55,10.12,10.43,158555,2026-03-18
ACC,EQ,1385.1,1409.5,1376.4,1405.2,201573,2026-03-18
ACCELYA,EQ,1188.0,1205.0,1172.2,1197.2,9192,2026-03-18
ACCURACY,EQ,4.08,4.13,3.94,4.05,85989,2026-03-18
ACE,EQ,828.9,852.4,826.1,844.55,183126,2026-03-18
ACEINTEG,EQ,16.61,17.22,16.4,16.73,4267,2026-03-18
ACI,EQ,569.1,582.65,560.9,575.3,161505,2026-03-18
ACL,EQ,53.9,56.0,53.1,53.91,71190,2026-03-18
ACMESOLAR,EQ,249.9,253.0,245.37,248.69,695731,2026-03-18
ACUTAAS,EQ,2300.0,2320.2,2250.0,2257.8,200845,2026-03-18
ADANIENSOL,EQ,1000.0,1043.8,1000.0,1036.7,1643508,2026-03-18
ADANIENT,EQ,1988.9,2027.0,1982.2,2007.2,1041095,2026-03-18
ADANIGREEN,EQ,872.05,904.0,871.55,891.3,2315274,2026-03-18
ADANIPORTS,EQ,1367.1,1411.1,1367.1,1401.9,1956685,2026-03-18
ADANIPOWER,EQ,156.0,156.5,151.3,154.07,28773212,2026-03-18
ADFFOODS,EQ,180.71,188.0,180.5,185.24,77964,2026-03-18
ADL,EQ,70.1,70.13,66.1,67.84,1983,2026-03-18
ADOR,EQ,946.7,988.0,941.7,970.8,6873,2026-03-18
ADROITINFO,EQ,9.23,9.4,9.1,9.19,56862,2026-03-18
ADSL,EQ,101.65,107.4,101.4,105.4,331329,2026-03-18
ADVAIT,EQ,1544.2,1649.8,1544.2,1627.4,22655,2026-03-18
ADVANCE,EQ,99.0,103.99,99.0,101.2,226460,2026-03-18
ADVANIHOTR,EQ,50.83,52.0,50.83,51.71,29094,2026-03-18
ADVENTHTL,EQ,148.66,159.99,148.66,153.79,273618,2026-03-18
ADVENZYMES,EQ,282.2,285.0,280.1,281.9,74285,2026-03-18
AEGISLOG,EQ,624.4,625.6,607.55,609.5,731391,2026-03-18
AEGISVOPAK,EQ,192.0,194.19,188.05,189.28,444167,2026-03-18
AEPL,EQ,18.1,18.58,17.9,18.37,35720,2026-03-18
AEQUS,EQ,123.7,129.89,123.2,126.28,2685720,2026-03-18
AEROENTER,EQ,67.85,80.77,67.59,79.05,1556790,2026-03-18
AEROFLEX,EQ,251.02,262.4,246.1,247.77,3002260,2026-03-18
AERONEU,EQ,64.51,64.92,63.65,64.28,29819,2026-03-18
AETHER,EQ,1005.9,1078.75,1005.1,1068.55,327139,2026-03-18
AFCONS,EQ,282.0,290.0,280.4,287.95,403408,2026-03-18
AFFLE,EQ,1294.2,1360.0,1287.8,1346.4,367588,2026-03-18
AFFORDABLE,EQ,151.6,158.58,150.52,151.59,55983,2026-03-18
