SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,181.07,184.63,179.97,183.06,62560,2026-02-16
21STCENMGM,EQ,39.04,39.04,37.56,38.37,2546,2026-02-16
360ONE,EQ,1109.0,1135.8,1093.9,1119.6,761308,2026-02-16
3IINFOLTD,EQ,15.5,15.7,14.64,14.94,633263,2026-02-16
3MINDIA,EQ,34905.0,36220.0,33985.0,36095.0,6516,2026-02-16
3PLAND,EQ,34.0,34.69,31.7,34.39,2639,2026-02-16
5PAISA,EQ,320.0,333.4,312.95,327.4,72649,2026-02-16
63MOONS,EQ,682.0,690.4,666.1,672.35,93613,2026-02-16
A2ZINFRA,EQ,15.25,15.25,14.46,14.68,98124,2026-02-16
AADHARHFC,EQ,466.2,472.85,461.0,462.05,463969,2026-02-16
AAKASH,EQ,7.8,8.0,7.8,7.85,42811,2026-02-16
AAREYDRUGS,EQ,66.65,67.0,64.04,66.42,73916,2026-02-16
AARON,EQ,156.66,160.01,155.88,156.12,13010,2026-02-16
AARTECH,EQ,48.3,48.3,45.81,46.46,30215,2026-02-16
AARTIDRUGS,EQ,370.0,374.2,365.6,371.85,126896,2026-02-16
AARTIIND,EQ,446.4,462.25,445.0,455.25,824674,2026-02-16
AARTIPHARM,EQ,710.0,723.0,706.25,710.8,130777,2026-02-16
AARTISURF,EQ,429.95,434.45,410.0,412.7,8363,2026-02-16
AARVI,EQ,128.0,137.5,126.4,132.62,58790,2026-02-16
AAVAS,EQ,1272.7,1299.3,1266.6,1296.2,111954,2026-02-16
ABB,EQ,5781.0,5914.0,5742.5,5888.0,188248,2026-02-16
ABBOTINDIA,EQ,26495.0,26665.0,26240.0,26290.0,4779,2026-02-16
ABCAPITAL,EQ,335.0,345.8,331.1,345.05,4781245,2026-02-16
ABCOTS,EQ,426.5,434.9,426.0,430.95,2521,2026-02-16
ABDL,EQ,532.05,537.35,515.5,527.25,361236,2026-02-16
ABFRL,EQ,73.8,74.4,72.11,72.48,4244074,2026-02-16
ABGSEC,EQ,111.75,111.75,111.58,111.58,32,2026-02-16
ABINFRA,EQ,20.48,21.44,19.3,20.81,2966430,2026-02-16
ABLBL,EQ,113.5,113.5,110.51,110.96,443095,2026-02-16
ABREL,EQ,1386.1,1409.0,1369.6,1386.0,73007,2026-02-16
ABSLAMC,EQ,869.9,885.9,859.4,877.05,230793,2026-02-16
ABSLBANETF,EQ,60.05,62.3,60.05,62.22,337691,2026-02-16
ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.0,1538,2026-02-16
ABSLNN50ET,EQ,71.3,72.79,71.3,72.38,12125,2026-02-16
ABSLPSE,EQ,10.21,10.74,10.21,10.64,732691,2026-02-16
ACC,EQ,1638.0,1648.9,1620.2,1632.2,146223,2026-02-16
ACCELYA,EQ,1187.4,1189.8,1168.0,1172.9,16384,2026-02-16
ACCURACY,EQ,5.1,5.14,4.95,5.06,55323,2026-02-16
ACE,EQ,889.95,913.5,882.55,910.0,174752,2026-02-16
ACEINTEG,EQ,20.0,20.21,18.56,19.02,1114,2026-02-16
ACI,EQ,563.3,581.8,557.05,575.75,99067,2026-02-16
ACL,EQ,56.0,56.6,55.02,56.28,7738,2026-02-16
ACMESOLAR,EQ,221.5,226.95,221.0,226.1,193461,2026-02-16
ACUTAAS,EQ,2010.0,2077.2,2005.7,2039.2,289211,2026-02-16
ADANIENSOL,EQ,977.0,1007.5,972.3,1003.45,976113,2026-02-16
ADANIENT,EQ,2124.2,2190.9,2103.2,2184.6,1824808,2026-02-16
ADANIGREEN,EQ,949.5,999.0,936.45,991.25,4171950,2026-02-16
ADANIPORTS,EQ,1517.5,1545.5,1495.3,1540.1,1644108,2026-02-16
ADANIPOWER,EQ,140.5,143.65,139.01,142.77,17314552,2026-02-16
ADFFOODS,EQ,219.0,230.0,217.0,225.09,170310,2026-02-16
ADL,EQ,74.0,77.49,73.51,73.6,211,2026-02-16
ADOR,EQ,1045.1,1060.0,1040.9,1050.9,4664,2026-02-16
ADROITINFO,EQ,9.91,10.25,9.91,10.1,27420,2026-02-16
ADSL,EQ,119.22,119.22,114.45,114.96,321018,2026-02-16
ADVAIT,EQ,1733.1,1733.2,1650.1,1657.6,23424,2026-02-16
ADVANCE,EQ,138.0,138.0,133.57,134.75,384219,2026-02-16
ADVANIHOTR,EQ,56.01,56.45,55.39,55.67,25277,2026-02-16
ADVENTHTL,EQ,210.97,216.65,204.91,211.44,151736,2026-02-16
ADVENZYMES,EQ,298.3,303.2,293.4,296.95,53808,2026-02-16
AEGISLOG,EQ,700.75,706.35,695.65,703.2,168642,2026-02-16
AEGISVOPAK,EQ,211.37,214.1,205.76,206.94,600543,2026-02-16
AEQUS,EQ,141.8,142.7,139.0,139.97,604134,2026-02-16
AEROENTER,EQ,78.63,81.0,78.63,79.95,162471,2026-02-16
AEROFLEX,EQ,188.0,194.95,188.0,192.13,1153113,2026-02-16
AERONEU,EQ,69.55,70.55,67.51,68.35,35468,2026-02-16
AETHER,EQ,987.8,1007.7,960.2,965.8,227629,2026-02-16
AFCONS,EQ,330.0,331.9,325.0,326.3,395237,2026-02-16
AFFLE,EQ,1559.7,1594.0,1548.4,1581.1,67309,2026-02-16
AFFORDABLE,EQ,207.8,207.8,192.1,194.07,28305,2026-02-16
AFIL,EQ,5.02,5.05,4.92,4.97,590907,2026-02-16
AFSL,EQ,201.53,202.94,201.0,201.18,32345,2026-02-16
AGARIND,EQ,641.05,660.0,593.7,607.05,120104,2026-02-16
AGARWALEYE,EQ,450.0,456.8,450.0,453.95,21365,2026-02-16
AGI,EQ,610.1,610.1,596.6,599.45,168629,2026-02-16
AGIIL,EQ,239.0,268.3,230.65,247.6,3525211,2026-02-16
AGROPHOS,EQ,35.4,35.4,34.0,34.87,15695,2026-02-16
AHCL,EQ,122.39,123.68,119.3,120.28,57539,2026-02-16
AHLADA,EQ,49.64,51.83,49.32,50.29,28097,2026-02-16
AHLEAST,EQ,150.0,153.99,149.89,151.5,11164,2026-02-16
AHLUCONT,EQ,875.0,880.6,775.0,793.1,608152,2026-02-16
AIAENG,EQ,3861.8,3924.9,3820.0,3867.1,24304,2026-02-16
AIIL,EQ,480.0,503.05,479.35,500.4,328967,2026-02-16
AIRAN,EQ,19.35,19.75,17.26,17.41,388551,2026-02-16
AIROLAM,EQ,94.56,95.0,93.5,93.99,2983,2026-02-16
AJANTPHARM,EQ,2937.0,2972.9,2921.0,2940.1,80665,2026-02-16
AJAXENGG,EQ,484.0,484.0,465.0,471.25,172713,2026-02-16
AJMERA,EQ,137.25,139.0,135.2,136.91,117376,2026-02-16
AJOONI,EQ,4.98,5.07,4.93,5.0,253645,2026-02-16
AKASH,EQ,24.22,25.35,23.7,24.07,14650,2026-02-16
AKG,EQ,14.8,14.8,13.94,14.51,395821,2026-02-16
AKI,EQ,6.65,6.65,6.01,6.15,75493,2026-02-16
AKSHAR,EQ,0.49,0.49,0.47,0.48,1367266,2026-02-16
AKSHARCHEM,EQ,228.5,228.5,218.05,218.71,742,2026-02-16
AKSHOPTFBR,EQ,5.06,5.19,5.02,5.03,245230,2026-02-16
AKUMS,EQ,463.0,495.0,454.0,477.2,2554514,2026-02-16
AKZOINDIA,EQ,2950.0,3028.0,2921.8,3021.6,27490,2026-02-16
ALANKIT,EQ,9.22,9.44,9.07,9.12,211540,2026-02-16
ALBERTDAVD,EQ,757.7,757.7,733.2,735.95,2824,2026-02-16
ALEMBICLTD,EQ,95.47,96.09,94.0,94.92,147583,2026-02-16
ALGOQUANT,EQ,57.78,58.32,57.1,57.38,312411,2026-02-16
ALICON,EQ,786.8,828.0,766.05,820.35,13635,2026-02-16
ALIVUS,EQ,918.1,918.1,895.7,901.3,99703,2026-02-16
ALKALI,EQ,70.42,70.42,68.0,68.54,6011,2026-02-16
ALKEM,EQ,5431.0,5537.0,5364.0,5480.5,132794,2026-02-16
ALKYLAMINE,EQ,1522.9,1535.7,1512.9,1531.0,21901,2026-02-16
ALLCARGO,EQ,9.4,9.4,8.91,8.95,8065731,2026-02-16
ALLDIGI,EQ,830.15,831.05,810.0,812.2,16909,2026-02-16
ALLTIME,EQ,255.0,256.66,247.6,248.95,38329,2026-02-16
ALMONDZ,EQ,15.26,15.77,15.0,15.19,67846,2026-02-16
ALOKINDS,EQ,15.1,15.15,14.95,15.0,2551224,2026-02-16
ALPA,EQ,68.01,68.99,66.02,66.97,7196,2026-02-16
ALPHA,EQ,46.93,48.48,46.93,48.26,821767,2026-02-16
ALPHAETF,EQ,25.08,25.47,25.03,25.39,467884,2026-02-16
ALPHAGEO,EQ,209.1,209.58,196.39,201.02,13328,2026-02-16
ALPL30IETF,EQ,27.97,28.25,27.82,28.21,457245,2026-02-16
AMAGI,EQ,372.05,388.75,372.05,381.5,248961,2026-02-16
AMANTA,EQ,103.05,104.93,102.01,103.11,21666,2026-02-16
AMBER,EQ,7760.0,7812.5,7687.5,7771.0,163902,2026-02-16
AMBICAAGAR,EQ,24.37,28.8,24.1,26.52,225893,2026-02-16
AMBIKCO,EQ,1367.0,1382.0,1361.0,1378.8,6270,2026-02-16
AMBUJACEM,EQ,520.0,526.4,513.2,524.7,705071,2026-02-16
AMDIND,EQ,46.2,46.2,42.12,43.68,6853,2026-02-16
AMJLAND,EQ,41.19,41.19,39.14,40.06,22678,2026-02-16
AMNPLST,EQ,165.51,173.01,164.06,165.94,4878,2026-02-16
AMRUTANJAN,EQ,627.65,657.0,601.75,607.25,24060,2026-02-16
ANANDRATHI,EQ,3022.2,3044.9,2983.4,2999.9,153501,2026-02-16
ANANTRAJ,EQ,530.0,546.0,525.0,543.65,1950303,2026-02-16
ANDHRAPAP,EQ,69.38,69.9,67.1,68.05,70284,2026-02-16
ANDHRSUGAR,EQ,74.8,75.43,73.6,74.16,104560,2026-02-16
ANGELONE,EQ,2529.9,2600.0,2441.0,2572.8,1996002,2026-02-16
ANIKINDS,EQ,49.88,49.88,45.55,46.16,9128,2026-02-16
ANMOL,EQ,13.7,13.7,12.56,12.81,110256,2026-02-16
ANTELOPUS,EQ,572.0,604.0,562.0,597.7,389412,2026-02-16
ANTGRAPHIC,EQ,0.95,0.95,0.91,0.92,176588,2026-02-16
ANTHEM,EQ,685.0,691.95,684.15,689.9,92703,2026-02-16
ANUHPHR,EQ,81.17,81.99,80.71,81.08,20470,2026-02-16
ANUP,EQ,1984.5,1989.8,1871.0,1883.5,47342,2026-02-16
ANURAS,EQ,1315.0,1325.5,1234.1,1249.7,339199,2026-02-16
AONEGOLD,EQ,14.27,14.32,14.19,14.28,1007513,2026-02-16
AONELIQUID,EQ,1047.15,1047.15,1047.13,1047.13,15492,2026-02-16
AONENIFTY,EQ,10.47,10.78,10.2,10.5,250865,2026-02-16
AONETMMQ50,EQ,9.75,9.75,9.51,9.73,360489,2026-02-16
AONETOTAL,EQ,11.77,12.06,11.73,11.84,421013,2026-02-16
APARINDS,EQ,9448.5,9541.0,9360.5,9524.0,26127,2026-02-16
APCL,EQ,129.2,135.65,129.2,130.62,4739,2026-02-16
APCOTEXIND,EQ,376.05,380.0,371.1,374.5,10043,2026-02-16
APEX,EQ,425.0,449.0,421.0,426.25,3709270,2026-02-16
APLAPOLLO,EQ,2245.9,2268.6,2199.0,2217.4,712795,2026-02-16
APLLTD,EQ,759.9,782.95,756.0,769.85,27502,2026-02-16
APOLLO,EQ,231.4,233.6,227.05,230.65,1368656,2026-02-16
APOLLOHOSP,EQ,7526.5,7631.0,7478.0,7618.0,494924,2026-02-16
APOLLOPIPE,EQ,333.35,342.55,325.1,328.25,679791,2026-02-16
APOLLOTYRE,EQ,489.7,492.0,476.9,479.25,812390,2026-02-16
APOLSINHOT,EQ,1280.3,1284.5,1225.5,1249.4,735,2026-02-16
APTECHT,EQ,91.8,91.98,88.77,90.38,128474,2026-02-16
APTUS,EQ,247.4,249.0,242.95,245.7,1249701,2026-02-16
ARCHIDPLY,EQ,86.05,87.95,84.2,87.14,15432,2026-02-16
ARCHIES,EQ,17.27,17.27,15.67,15.96,17000,2026-02-16
ARE&M,EQ,842.5,849.45,833.25,836.2,170250,2026-02-16
ARENTERP,EQ,41.2,42.79,40.1,40.5,383,2026-02-16
ARFIN,EQ,72.0,73.73,71.18,72.39,635071,2026-02-16
ARIES,EQ,358.0,364.4,351.35,355.9,41119,2026-02-16
ARIHANTCAP,EQ,75.0,75.01,74.19,74.65,81956,2026-02-16
ARIHANTSUP,EQ,262.0,272.75,262.0,268.65,35171,2026-02-16
ARIS,EQ,100.25,106.62,99.75,104.71,1260067,2026-02-16
ARKADE,EQ,122.99,123.31,119.08,120.83,441536,2026-02-16
ARMANFIN,EQ,1670.8,1760.0,1669.3,1698.6,166752,2026-02-16
AROGRANITE,EQ,28.31,29.88,28.12,28.77,8929,2026-02-16
ARROWGREEN,EQ,426.3,431.5,414.2,426.2,19068,2026-02-16
ARSSBL,EQ,547.55,548.65,528.6,532.95,460145,2026-02-16
ARTEMISMED,EQ,238.0,243.5,236.02,241.15,152869,2026-02-16
ARTNIRMAN,EQ,42.1,42.99,41.1,42.71,1397,2026-02-16
ARVIND,EQ,378.0,383.85,372.5,376.45,699347,2026-02-16
ARVINDFASN,EQ,482.05,485.35,476.5,478.8,65931,2026-02-16
ARVSMART,EQ,552.75,552.75,531.55,541.7,51329,2026-02-16
ASAHIINDIA,EQ,953.0,955.9,932.9,937.4,33392,2026-02-16
ASAHISONG,EQ,229.31,229.31,221.3,224.81,6831,2026-02-16
ASAL,EQ,472.0,474.6,459.0,463.75,12586,2026-02-16
ASALCBR,EQ,880.5,882.0,867.1,874.15,15871,2026-02-16
ASHAPURMIN,EQ,543.55,553.0,532.85,536.9,621379,2026-02-16
ASHIANA,EQ,347.95,348.75,331.35,334.4,170666,2026-02-16
ASHIMASYN,EQ,16.86,17.7,16.2,16.6,74274,2026-02-16
ASHOKA,EQ,152.98,152.98,146.5,148.48,1261790,2026-02-16
ASHOKAMET,EQ,15.95,15.95,14.9,15.2,62349,2026-02-16
ASHOKLEY,EQ,204.95,206.89,203.0,205.86,11066053,2026-02-16
ASIANENE,EQ,290.5,307.75,286.2,303.35,448977,2026-02-16
ASIANHOTNR,EQ,270.9,304.0,258.5,289.65,114466,2026-02-16
ASIANPAINT,EQ,2360.0,2405.1,2356.8,2397.2,683108,2026-02-16
ASIANTILES,EQ,68.0,69.94,66.5,69.29,6551071,2026-02-16
ASKAUTOLTD,EQ,440.0,441.9,432.7,436.05,182113,2026-02-16
ASMS,EQ,11.3,12.32,11.02,11.16,4598725,2026-02-16
ASPINWALL,EQ,212.1,221.95,212.1,219.61,3138,2026-02-16
ASTEC,EQ,628.0,634.0,617.0,623.15,23652,2026-02-16
ASTERDM,EQ,595.0,624.95,592.25,620.65,925945,2026-02-16
ASTRAL,EQ,1596.5,1644.5,1589.9,1639.8,1221002,2026-02-16
ASTRAMICRO,EQ,896.9,913.0,888.0,894.45,125936,2026-02-16
ASTRAZEN,EQ,8898.0,8975.0,8820.0,8904.0,2770,2026-02-16
ASTRON,EQ,4.04,4.18,3.88,4.08,48749,2026-02-16
ATALREAL,EQ,25.88,26.99,25.32,26.02,2933273,2026-02-16
ATAM,EQ,68.75,73.9,66.1,72.44,59274,2026-02-16
ATGL,EQ,521.0,533.0,515.1,529.05,370260,2026-02-16
