SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,162.17,188.0,162.1,179.36,989909,2026-05-20
21STCENMGM,EQ,30.5,31.5,30.5,31.49,6432,2026-05-20
360ONE,EQ,1090.1,1111.0,1076.0,1107.4,310456,2026-05-20
3BBLACKBIO,EQ,1282.7,1282.7,1231.1,1263.0,3885,2026-05-20
3IINFOLTD,EQ,17.61,17.72,17.25,17.64,170560,2026-05-20
3MINDIA,EQ,31700.0,31700.0,31000.0,31140.0,2801,2026-05-20
3PLAND,EQ,32.5,32.9,31.36,32.49,8692,2026-05-20
5PAISA,EQ,312.0,313.35,306.6,310.6,23636,2026-05-20
63MOONS,EQ,694.7,718.85,682.0,688.5,212754,2026-05-20
A2ZINFRA,EQ,14.2,14.6,13.9,14.34,276430,2026-05-20
AAATECH,EQ,96.96,96.96,92.5,93.71,13232,2026-05-20
AADHARHFC,EQ,468.6,486.35,465.8,479.7,428454,2026-05-20
AARNAV,EQ,22.68,25.0,21.76,22.55,411052,2026-05-20
AARON,EQ,125.01,128.26,119.93,122.51,14211,2026-05-20
AARTECH,EQ,43.38,43.38,40.28,41.81,54132,2026-05-20
AARTIDRUGS,EQ,375.3,386.4,370.1,381.65,181338,2026-05-20
AARTIIND,EQ,465.0,469.45,460.2,463.35,327354,2026-05-20
AARTIPHARM,EQ,700.45,709.7,698.1,700.75,108092,2026-05-20
AARTISURF,EQ,384.0,392.75,380.7,383.75,4378,2026-05-20
AARVI,EQ,126.49,126.49,123.64,124.94,7042,2026-05-20
AAVAS,EQ,1325.0,1372.8,1319.4,1358.2,41006,2026-05-20
ABB,EQ,6260.0,6624.0,6259.5,6605.0,546490,2026-05-20
ABBOTINDIA,EQ,27845.0,27950.0,27320.0,27445.0,5283,2026-05-20
ABCAPITAL,EQ,353.0,355.85,342.8,353.1,10862203,2026-05-20
ABCOTS,EQ,215.36,219.39,214.84,218.64,30601,2026-05-20
ABDL,EQ,529.5,534.9,510.65,532.25,246431,2026-05-20
ABFRL,EQ,62.1,63.21,61.67,62.53,1882031,2026-05-20
ABGSEC,EQ,111.19,111.53,110.77,110.77,310,2026-05-20
ABINFRA,EQ,12.92,13.44,12.37,12.92,2959760,2026-05-20
ABLBL,EQ,102.33,103.99,100.1,101.46,642111,2026-05-20
ABMINTLLTD,EQ,43.45,48.01,43.45,44.84,907,2026-05-20
ABMKNO,EQ,230.0,230.0,216.0,226.0,3925,2026-05-20
ABREL,EQ,1268.0,1285.2,1245.8,1279.0,112979,2026-05-20
ABSL10BANK,EQ,158.35,159.42,157.9,158.88,367,2026-05-20
ABSLAMC,EQ,1036.0,1036.8,1001.6,1021.1,202338,2026-05-20
ABSLBANETF,EQ,54.51,54.86,54.0,54.79,78317,2026-05-20
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,2799,2026-05-20
ABSLMSCIN,EQ,28.52,28.68,28.52,28.68,181,2026-05-20
ABSLNN50ET,EQ,72.58,73.01,71.62,72.87,17163,2026-05-20
ABSLPSE,EQ,10.76,10.81,10.6,10.76,200307,2026-05-20
