SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,176.7,181.5,176.7,180.25,40674,2026-05-05
21STCENMGM,EQ,36.69,36.69,35.96,35.96,1776,2026-05-05
360ONE,EQ,1065.6,1085.6,1050.5,1070.7,1750453,2026-05-05
3BBLACKBIO,EQ,1259.8,1294.1,1220.1,1283.0,7486,2026-05-05
3IINFOLTD,EQ,17.5,17.5,17.0,17.08,150465,2026-05-05
3MINDIA,EQ,32890.0,33115.0,32370.0,32425.0,2636,2026-05-05
3PLAND,EQ,34.25,35.0,33.87,34.48,2713,2026-05-05
5PAISA,EQ,337.85,337.9,330.0,333.3,27259,2026-05-05
63MOONS,EQ,745.0,746.0,726.5,733.75,56737,2026-05-05
AAATECH,EQ,99.07,103.0,99.07,101.57,24709,2026-05-05
AADHARHFC,EQ,499.5,523.0,494.1,517.45,824523,2026-05-05
AARNAV,EQ,23.59,23.64,22.95,23.22,5072,2026-05-05
AARON,EQ,138.5,139.99,136.1,137.21,5065,2026-05-05
AARTECH,EQ,47.6,48.51,47.55,47.96,27265,2026-05-05
AARTIDRUGS,EQ,398.0,398.8,388.15,391.35,173185,2026-05-05
AARTIIND,EQ,513.05,513.1,475.55,488.0,5630640,2026-05-05
AARTIPHARM,EQ,811.0,814.0,759.1,767.45,443121,2026-05-05
AARTISURF,EQ,426.15,441.1,420.0,423.9,10568,2026-05-05
AARVI,EQ,126.0,127.58,125.06,126.54,10565,2026-05-05
AAVAS,EQ,1375.0,1459.4,1374.7,1445.8,220936,2026-05-05
ABB,EQ,7248.0,7349.0,7215.0,7328.0,324323,2026-05-05
ABBOTINDIA,EQ,25420.0,25575.0,25175.0,25305.0,9490,2026-05-05
ABCAPITAL,EQ,347.2,363.75,346.5,360.85,15428401,2026-05-05
ABCOTS,EQ,213.64,222.6,213.58,215.91,60514,2026-05-05
ABDL,EQ,536.8,547.55,533.1,539.05,311070,2026-05-05
ABFRL,EQ,65.05,65.35,63.51,63.99,5748983,2026-05-05
ABGSEC,EQ,111.07,111.07,111.07,111.07,9,2026-05-05
ABINFRA,EQ,15.16,15.58,14.9,15.01,304820,2026-05-05
ABLBL,EQ,102.75,105.61,101.0,104.79,1805705,2026-05-05
ABMKNO,EQ,229.97,230.0,220.5,229.98,764,2026-05-05
ABREL,EQ,1500.0,1507.8,1460.0,1482.4,141551,2026-05-05
ABSL10BANK,EQ,163.0,163.6,161.46,162.46,476,2026-05-05
ABSLAMC,EQ,1038.0,1081.8,1030.0,1064.6,875420,2026-05-05
ABSLBANETF,EQ,56.49,56.49,55.4,55.73,20083,2026-05-05
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,7243,2026-05-05
ABSLMSCIN,EQ,29.11,29.18,29.04,29.18,295,2026-05-05
ABSLNN50ET,EQ,73.19,74.2,73.19,73.91,4503,2026-05-05
ABSLPSE,EQ,10.81,11.39,10.81,11.03,313151,2026-05-05
ACC,EQ,1396.1,1396.1,1375.1,1392.6,316020,2026-05-05
ACCELYA,EQ,1155.0,1167.0,1145.4,1151.0,11106,2026-05-05
ACE,EQ,889.75,896.45,877.05,882.05,134926,2026-05-05
ACEINTEG,EQ,20.94,22.0,20.91,21.55,13409,2026-05-05
ACI,EQ,619.05,625.5,614.65,621.6,209012,2026-05-05
ACL,EQ,56.32,56.32,54.5,55.33,15246,2026-05-05
ACMESOLAR,EQ,301.8,307.3,292.85,295.5,927035,2026-05-05
ACSTECH,EQ,36.77,38.27,36.77,37.83,66225,2026-05-05
ACUTAAS,EQ,2680.0,2720.0,2604.5,2656.7,558776,2026-05-05
ADANIENSOL,EQ,1394.6,1438.0,1377.0,1409.6,5440472,2026-05-05
ADANIENT,EQ,2470.0,2511.9,2450.0,2462.0,1622580,2026-05-05
ADANIGREEN,EQ,1291.0,1339.0,1284.2,1331.4,4473238,2026-05-05
ADANIPORTS,EQ,1749.8,1757.4,1718.7,1725.0,4357699,2026-05-05
ADANIPOWER,EQ,227.97,234.4,227.3,229.96,43045308,2026-05-05
ADFFOODS,EQ,255.4,264.85,254.0,262.55,84659,2026-05-05
ADL,EQ,78.4,78.4,76.0,76.99,416,2026-05-05
ADOR,EQ,1063.1,1099.0,1063.1,1073.9,66412,2026-05-05
ADROITINFO,EQ,9.67,10.3,9.67,9.97,152763,2026-05-05
ADSL,EQ,116.9,137.49,116.0,135.01,6485856,2026-05-05
ADVAIT,EQ,2058.4,2059.9,2007.0,2030.4,23423,2026-05-05
ADVANCE,EQ,111.33,111.33,108.5,109.35,101447,2026-05-05
ADVANIHOTR,EQ,55.2,55.5,54.53,55.14,48226,2026-05-05
ADVENTHTL,EQ,165.0,165.1,157.41,158.4,109161,2026-05-05
ADVENZYMES,EQ,351.65,366.95,350.1,357.65,412429,2026-05-05
AEGISLOG,EQ,721.0,721.0,706.0,708.55,196708,2026-05-05
AEGISVOPAK,EQ,194.95,198.0,192.7,194.91,379078,2026-05-05
AEQUS,EQ,197.1,201.2,192.1,193.25,1428823,2026-05-05
AEROENTER,EQ,93.01,95.5,92.07,94.48,362717,2026-05-05
AEROFLEX,EQ,303.0,321.4,302.2,318.05,3303048,2026-05-05
AERONEU,EQ,86.0,87.4,83.71,84.3,72334,2026-05-05
AETHER,EQ,1256.0,1273.6,1185.1,1221.5,522145,2026-05-05
AFCONS,EQ,348.7,356.45,337.85,346.0,2136416,2026-05-05
AFFLE,EQ,1424.9,1436.0,1397.0,1415.6,170617,2026-05-05
AFSL,EQ,203.6,208.0,201.0,201.08,31209,2026-05-05
AGARIND,EQ,419.6,422.5,408.9,412.8,26696,2026-05-05
