SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,181.64,181.64,177.63,178.76,50087,2026-02-20
21STCENMGM,EQ,36.76,36.76,36.08,36.44,2946,2026-02-20
360ONE,EQ,1104.5,1111.2,1083.8,1100.6,405322,2026-02-20
3IINFOLTD,EQ,14.56,14.75,14.49,14.53,293356,2026-02-20
3MINDIA,EQ,36810.0,36870.0,35865.0,36145.0,2214,2026-02-20
3PLAND,EQ,34.0,35.39,33.6,34.52,1694,2026-02-20
5PAISA,EQ,310.5,343.8,310.5,323.85,448159,2026-02-20
63MOONS,EQ,643.5,657.95,638.75,641.9,68383,2026-02-20
A2ZINFRA,EQ,14.99,14.99,14.3,14.7,86341,2026-02-20
AADHARHFC,EQ,479.0,482.2,472.3,479.35,325807,2026-02-20
AAKASH,EQ,7.99,9.21,7.42,8.61,799008,2026-02-20
AAREYDRUGS,EQ,72.48,78.52,70.65,78.52,595016,2026-02-20
AARON,EQ,169.85,169.85,164.34,165.47,4022,2026-02-20
AARTECH,EQ,45.8,46.95,44.2,44.58,14767,2026-02-20
AARTIDRUGS,EQ,370.65,374.8,366.05,372.3,95155,2026-02-20
AARTIIND,EQ,451.0,454.35,446.75,450.65,471668,2026-02-20
AARTIPHARM,EQ,714.55,720.55,696.35,698.75,189859,2026-02-20
AARTISURF,EQ,415.5,421.95,410.3,418.5,5397,2026-02-20
AARVI,EQ,130.72,132.38,126.2,126.99,11916,2026-02-20
AAVAS,EQ,1281.0,1290.2,1265.1,1280.0,160876,2026-02-20
ABB,EQ,5725.0,6246.0,5719.5,5987.0,4034978,2026-02-20
ABBOTINDIA,EQ,26495.0,26780.0,26250.0,26295.0,7695,2026-02-20
ABCAPITAL,EQ,345.0,346.65,337.3,344.85,5688023,2026-02-20
ABCOTS,EQ,409.9,421.7,409.9,419.15,3978,2026-02-20
ABDL,EQ,501.5,510.0,495.95,500.8,162762,2026-02-20
ABFRL,EQ,70.0,70.47,69.0,69.85,2219388,2026-02-20
ABGSEC,EQ,112.44,112.44,111.82,112.22,137,2026-02-20
ABINFRA,EQ,20.76,22.83,20.74,21.68,13996211,2026-02-20
ABLBL,EQ,107.18,107.69,106.0,106.49,465623,2026-02-20
ABREL,EQ,1335.0,1343.7,1296.0,1300.9,110067,2026-02-20
ABSLAMC,EQ,890.1,921.0,887.55,917.9,826747,2026-02-20
ABSLBANETF,EQ,62.1,62.7,61.97,62.46,15551,2026-02-20
ABSLLIQUID,EQ,999.99,1000.01,999.99,999.99,3072,2026-02-20
ABSLMSCIN,EQ,30.39,30.41,30.09,30.27,4841,2026-02-20
ABSLNN50ET,EQ,72.26,73.01,72.08,72.8,3763,2026-02-20
ABSLPSE,EQ,10.63,10.76,10.62,10.7,285284,2026-02-20
ACC,EQ,1610.0,1625.8,1602.0,1612.6,85754,2026-02-20
ACCELYA,EQ,1190.0,1190.6,1175.0,1183.0,9001,2026-02-20
ACCURACY,EQ,4.9,5.08,4.9,4.93,82983,2026-02-20
ACE,EQ,865.0,873.6,861.25,864.15,154406,2026-02-20
ACEINTEG,EQ,19.01,19.47,18.46,19.23,4963,2026-02-20
ACI,EQ,561.4,566.15,557.5,559.8,56437,2026-02-20
ACL,EQ,54.06,57.0,54.06,55.49,13113,2026-02-20
ACMESOLAR,EQ,228.73,232.8,225.05,231.61,415513,2026-02-20
ACUTAAS,EQ,2090.0,2125.0,2056.1,2106.5,230829,2026-02-20
ADANIENSOL,EQ,995.05,1010.3,984.35,998.1,2534563,2026-02-20
ADANIENT,EQ,2160.0,2174.4,2152.1,2160.8,738454,2026-02-20
ADANIGREEN,EQ,976.4,980.75,965.0,968.25,1221495,2026-02-20
ADANIPORTS,EQ,1513.3,1529.2,1505.2,1511.5,1126987,2026-02-20
ADANIPOWER,EQ,140.45,144.33,139.7,142.7,11915213,2026-02-20
ADFFOODS,EQ,228.57,231.78,225.0,226.51,87147,2026-02-20
ADL,EQ,71.85,74.9,70.0,71.42,594,2026-02-20
ADOR,EQ,1032.5,1091.5,1032.5,1081.7,10866,2026-02-20
ADROITINFO,EQ,9.3,9.88,9.3,9.43,28954,2026-02-20
ADSL,EQ,127.0,127.0,124.0,124.76,111011,2026-02-20
ADVAIT,EQ,1666.0,1818.0,1666.0,1736.9,109025,2026-02-20
ADVANCE,EQ,135.48,136.8,133.51,134.56,180487,2026-02-20
ADVANIHOTR,EQ,55.41,55.73,55.0,55.06,14946,2026-02-20
ADVENTHTL,EQ,212.95,214.43,206.0,210.26,115158,2026-02-20
ADVENZYMES,EQ,305.4,316.0,300.0,312.95,221620,2026-02-20
AEGISLOG,EQ,681.3,700.0,678.6,693.05,189055,2026-02-20
AEGISVOPAK,EQ,214.81,216.64,208.36,210.78,735804,2026-02-20
AEQUS,EQ,144.0,147.02,140.96,144.74,794301,2026-02-20
AEROENTER,EQ,79.32,79.35,78.3,78.61,104523,2026-02-20
AEROFLEX,EQ,226.28,229.39,220.62,223.3,1568261,2026-02-20
AERONEU,EQ,68.4,71.39,68.4,70.04,33539,2026-02-20
AETHER,EQ,960.1,970.0,945.5,966.2,99977,2026-02-20
AFCONS,EQ,320.2,321.0,315.4,320.0,201267,2026-02-20
AFFLE,EQ,1500.0,1513.0,1467.0,1486.2,200949,2026-02-20
AFFORDABLE,EQ,206.0,209.99,200.35,204.39,25767,2026-02-20
AFIL,EQ,5.43,6.2,5.09,5.88,5368590,2026-02-20
AFSL,EQ,201.02,202.4,201.0,201.02,5758,2026-02-20
AGARIND,EQ,610.0,618.75,600.0,608.7,20742,2026-02-20
AGARWALEYE,EQ,451.8,451.8,442.95,445.9,50625,2026-02-20
AGI,EQ,574.0,578.5,559.2,573.25,219068,2026-02-20
AGIIL,EQ,270.0,281.1,264.0,273.85,2972517,2026-02-20
AGROPHOS,EQ,34.31,35.35,34.31,34.7,98873,2026-02-20
AHCL,EQ,119.37,126.0,118.62,120.13,108266,2026-02-20
AHLADA,EQ,48.44,49.5,47.6,48.02,19395,2026-02-20
AHLEAST,EQ,161.0,164.0,157.05,160.56,10570,2026-02-20
AHLUCONT,EQ,805.05,810.95,790.0,805.75,52504,2026-02-20
AIAENG,EQ,3960.2,3996.8,3902.5,3949.0,117438,2026-02-20
AIIL,EQ,509.6,511.5,499.0,506.0,196387,2026-02-20
AIRAN,EQ,18.16,18.32,17.5,17.58,89564,2026-02-20
AIROLAM,EQ,96.99,97.0,92.21,92.26,1250,2026-02-20
AJANTPHARM,EQ,2958.0,2959.3,2900.0,2939.4,46355,2026-02-20
AJAXENGG,EQ,489.0,491.05,479.0,488.45,52737,2026-02-20
AJMERA,EQ,144.0,144.94,138.0,138.84,189283,2026-02-20
AJOONI,EQ,4.8,4.82,4.78,4.81,232681,2026-02-20
AKASH,EQ,25.99,31.2,24.23,27.82,408241,2026-02-20
AKG,EQ,14.59,14.8,13.9,14.19,16092,2026-02-20
AKI,EQ,6.2,6.2,5.93,6.05,16279,2026-02-20
AKSHAR,EQ,0.47,0.48,0.45,0.46,1517080,2026-02-20
AKSHARCHEM,EQ,222.54,225.85,215.9,221.4,1183,2026-02-20
AKSHOPTFBR,EQ,5.1,5.12,5.0,5.04,111709,2026-02-20
AKUMS,EQ,483.0,486.0,477.4,478.35,154685,2026-02-20
AKZOINDIA,EQ,3039.0,3079.8,3030.3,3054.4,17785,2026-02-20
ALANKIT,EQ,9.3,9.3,8.61,9.17,213627,2026-02-20
ALBERTDAVD,EQ,723.0,732.75,721.0,725.7,1230,2026-02-20
ALEMBICLTD,EQ,95.35,95.35,93.0,93.96,130220,2026-02-20
ALGOQUANT,EQ,58.23,58.93,57.25,58.04,1412750,2026-02-20
ALICON,EQ,797.0,868.95,797.0,802.35,72436,2026-02-20
ALIVUS,EQ,890.0,921.0,882.0,910.95,62321,2026-02-20
ALKALI,EQ,70.07,71.18,70.0,70.13,2735,2026-02-20
ALKEM,EQ,5330.0,5401.5,5328.5,5392.0,66662,2026-02-20
ALKYLAMINE,EQ,1530.0,1531.4,1507.0,1516.6,21950,2026-02-20
ALLCARGO,EQ,8.69,8.91,8.62,8.78,5203336,2026-02-20
ALLDIGI,EQ,812.4,865.0,810.05,852.95,13372,2026-02-20
ALLTIME,EQ,242.27,250.08,241.82,246.84,23564,2026-02-20
ALMONDZ,EQ,14.8,15.49,14.8,15.39,87144,2026-02-20
ALOKINDS,EQ,15.0,15.0,14.58,14.72,3061104,2026-02-20
ALPA,EQ,68.73,68.73,66.63,66.91,28342,2026-02-20
ALPHA,EQ,48.49,48.98,48.31,48.82,753134,2026-02-20
ALPHAETF,EQ,25.31,25.67,25.29,25.63,625210,2026-02-20
ALPHAGEO,EQ,217.0,217.0,205.42,207.22,4721,2026-02-20
ALPL30IETF,EQ,28.05,28.4,28.02,28.31,2057580,2026-02-20
AMAGI,EQ,408.2,418.0,405.55,410.75,528293,2026-02-20
AMANTA,EQ,104.2,106.68,104.2,105.46,20572,2026-02-20
AMBER,EQ,7705.5,7768.0,7614.0,7650.5,184018,2026-02-20
AMBICAAGAR,EQ,25.69,25.69,24.7,25.02,3581,2026-02-20
AMBIKCO,EQ,1349.3,1480.0,1349.2,1400.5,51118,2026-02-20
AMBUJACEM,EQ,512.15,517.8,508.65,512.0,2376908,2026-02-20
AMDIND,EQ,45.5,45.5,41.81,43.11,10639,2026-02-20
AMJLAND,EQ,41.8,42.0,39.2,40.57,44382,2026-02-20
AMNPLST,EQ,166.38,167.99,163.72,164.26,3389,2026-02-20
AMRUTANJAN,EQ,618.3,619.8,609.05,616.25,5780,2026-02-20
ANANDRATHI,EQ,3014.1,3060.7,3002.2,3017.4,159354,2026-02-20
ANANTRAJ,EQ,542.0,557.0,540.1,548.7,2099811,2026-02-20
ANDHRAPAP,EQ,69.14,69.76,68.0,68.31,42398,2026-02-20
ANDHRSUGAR,EQ,72.0,72.44,71.31,71.98,89004,2026-02-20
ANGELONE,EQ,2509.0,2543.9,2482.5,2496.3,674949,2026-02-20
ANIKINDS,EQ,47.18,50.49,46.33,47.29,11998,2026-02-20
ANMOL,EQ,12.73,12.73,11.88,12.02,50813,2026-02-20
ANTELOPUS,EQ,612.6,626.9,593.05,612.3,380521,2026-02-20
ANTGRAPHIC,EQ,0.92,0.92,0.89,0.89,64665,2026-02-20
ANTHEM,EQ,696.4,699.7,677.0,681.9,88392,2026-02-20
ANUHPHR,EQ,75.89,76.81,74.91,74.99,49174,2026-02-20
ANUP,EQ,1738.7,1740.0,1680.0,1700.5,45900,2026-02-20
ANURAS,EQ,1329.1,1329.1,1278.2,1285.0,154528,2026-02-20
AONEGOLD,EQ,14.53,14.53,14.21,14.34,696867,2026-02-20
AONELIQUID,EQ,1047.96,1047.96,1047.94,1047.95,9371,2026-02-20
AONENIFTY,EQ,10.75,10.75,10.43,10.48,182648,2026-02-20
AONETMMQ50,EQ,9.81,9.82,9.59,9.76,296246,2026-02-20
AONETOTAL,EQ,12.13,12.13,11.73,11.8,214228,2026-02-20
