SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,193.0,197.0,189.68,190.64,100472,2026-01-13
21STCENMGM,EQ,45.75,46.61,44.84,45.2,1214,2026-01-13
360ONE,EQ,1132.0,1153.6,1120.5,1136.8,732421,2026-01-13
3IINFOLTD,EQ,15.15,16.65,14.61,15.14,493186,2026-01-13
3MINDIA,EQ,34830.0,35215.0,34155.0,34995.0,5361,2026-01-13
3PLAND,EQ,35.6,39.89,35.5,37.51,6852,2026-01-13
5PAISA,EQ,369.0,371.2,355.0,356.65,139496,2026-01-13
63MOONS,EQ,644.8,702.0,644.8,694.75,350810,2026-01-13
A2ZINFRA,EQ,14.46,14.9,14.1,14.26,180299,2026-01-13
AAATECH,EQ,105.8,114.41,101.5,112.79,284404,2026-01-13
AADHARHFC,EQ,480.0,485.0,476.35,483.35,84277,2026-01-13
AAKASH,EQ,8.35,8.6,8.35,8.45,83408,2026-01-13
AAREYDRUGS,EQ,66.5,66.5,63.27,64.86,186516,2026-01-13
AARON,EQ,163.65,179.26,161.86,167.88,25761,2026-01-13
AARTECH,EQ,51.94,51.94,49.51,50.29,30913,2026-01-13
AARTIDRUGS,EQ,381.65,396.05,381.65,393.65,112571,2026-01-13
AARTIIND,EQ,358.05,365.5,355.8,363.0,664023,2026-01-13
AARTIPHARM,EQ,766.15,776.55,758.05,764.7,223838,2026-01-13
AARTISURF,EQ,363.0,390.6,360.0,380.6,21964,2026-01-13
AARVI,EQ,130.8,133.59,129.0,129.84,11795,2026-01-13
AAVAS,EQ,1460.0,1460.0,1435.0,1447.0,56656,2026-01-13
ABB,EQ,5050.0,5081.5,4923.0,4966.0,113004,2026-01-13
ABBOTINDIA,EQ,28420.0,28525.0,28000.0,28090.0,3869,2026-01-13
ABCAPITAL,EQ,356.9,359.55,345.0,350.85,3297853,2026-01-13
ABCOTS,EQ,413.5,414.0,406.2,409.15,28995,2026-01-13
ABDL,EQ,491.15,502.0,480.65,483.15,336747,2026-01-13
ABFRL,EQ,74.31,75.05,72.65,73.32,2322703,2026-01-13
ABGSEC,EQ,110.81,110.81,110.81,110.81,2,2026-01-13
ABINFRA,EQ,18.5,19.3,18.5,19.11,753265,2026-01-13
ABLBL,EQ,121.45,121.45,118.0,118.39,625936,2026-01-13
ABMINTLLTD,EQ,38.78,38.9,36.76,37.76,1948,2026-01-13
ABREL,EQ,1569.3,1584.8,1542.0,1551.9,79001,2026-01-13
ABSLAMC,EQ,802.95,831.0,802.15,821.05,152178,2026-01-13
ABSLBANETF,EQ,61.19,61.19,60.55,60.84,6037,2026-01-13
ABSLLIQUID,EQ,999.99,1000.01,999.99,999.99,1849,2026-01-13
ABSLNN50ET,EQ,73.75,73.75,71.21,71.66,5714,2026-01-13
ABSLPSE,EQ,10.2,10.2,10.03,10.15,516296,2026-01-13
ACC,EQ,1712.6,1729.6,1702.0,1707.3,145199,2026-01-13
ACCELYA,EQ,1306.5,1322.8,1300.0,1310.5,6471,2026-01-13
ACCURACY,EQ,5.48,5.52,5.32,5.38,40814,2026-01-13
ACE,EQ,891.0,912.0,882.6,886.45,134590,2026-01-13
