SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,159.05,163.87,159.05,162.37,97771,2026-04-10
21STCENMGM,EQ,30.34,30.34,29.75,30.34,5053,2026-04-10
360ONE,EQ,998.0,1022.0,992.65,1012.65,1139241,2026-04-10
3IINFOLTD,EQ,15.5,15.86,15.36,15.69,372688,2026-04-10
3MINDIA,EQ,31450.0,31705.0,31210.0,31475.0,3579,2026-04-10
3PLAND,EQ,35.2,35.55,34.1,35.35,3905,2026-04-10
5PAISA,EQ,302.6,306.99,301.15,305.11,36337,2026-04-10
63MOONS,EQ,557.0,567.8,545.25,549.7,153639,2026-04-10
AAATECH,EQ,98.98,99.96,95.9,98.02,16655,2026-04-10
AADHARHFC,EQ,472.0,480.95,470.1,478.6,561142,2026-04-10
AAREYDRUGS,EQ,67.78,68.52,65.66,68.21,96948,2026-04-10
AARNAV,EQ,23.0,23.77,22.99,23.19,23046,2026-04-10
AARON,EQ,144.0,147.89,142.0,143.62,9852,2026-04-10
AARTECH,EQ,45.0,45.0,35.7,41.13,612889,2026-04-10
AARTIDRUGS,EQ,359.95,363.0,353.0,355.1,240989,2026-04-10
AARTIIND,EQ,425.0,432.0,422.25,423.75,723908,2026-04-10
AARTIPHARM,EQ,686.0,704.0,681.0,689.05,108049,2026-04-10
AARTISURF,EQ,405.9,416.95,397.55,404.1,15996,2026-04-10
AARVI,EQ,127.51,134.25,127.51,131.4,22042,2026-04-10
AAVAS,EQ,1233.6,1247.0,1224.1,1243.8,285659,2026-04-10
ABB,EQ,6642.0,6905.5,6612.5,6859.5,798909,2026-04-10
ABBOTINDIA,EQ,25965.0,25970.0,25620.0,25780.0,9771,2026-04-10
ABCAPITAL,EQ,336.7,342.95,336.6,341.9,4807226,2026-04-10
ABCOTS,EQ,406.95,406.95,399.6,405.8,15842,2026-04-10
ABDL,EQ,473.0,513.2,470.1,509.4,2138634,2026-04-10
ABFRL,EQ,58.8,61.39,58.7,60.33,12985011,2026-04-10
ABGSEC,EQ,110.7,112.95,110.7,112.88,509,2026-04-10
ABINFRA,EQ,16.68,16.74,16.0,16.2,728016,2026-04-10
ABLBL,EQ,100.14,102.49,99.79,101.16,408109,2026-04-10
ABREL,EQ,1303.2,1397.0,1290.1,1361.1,1096732,2026-04-10
ABSL10BANK,EQ,166.93,167.01,166.34,167.01,8,2026-04-10
ABSLAMC,EQ,974.9,1010.85,958.95,997.85,663943,2026-04-10
ABSLBANETF,EQ,56.79,57.24,56.34,57.19,201676,2026-04-10
ABSLLIQUID,EQ,1000.0,1000.01,999.99,999.99,9630,2026-04-10
ABSLMSCIN,EQ,28.65,28.68,28.64,28.68,2619,2026-04-10
ABSLNN50ET,EQ,70.39,71.11,69.95,70.77,11177,2026-04-10
ABSLPSE,EQ,10.72,10.72,10.39,10.51,695980,2026-04-10
ACC,EQ,1398.7,1430.0,1395.6,1424.6,186253,2026-04-10
ACCELYA,EQ,1155.0,1155.0,1132.3,1139.8,12721,2026-04-10
ACCURACY,EQ,5.2,5.8,5.2,5.35,415196,2026-04-10
ACE,EQ,875.0,913.0,865.85,909.35,1521321,2026-04-10
ACEINTEG,EQ,17.21,19.0,17.21,17.61,5018,2026-04-10
ACI,EQ,615.0,630.85,608.55,615.7,124819,2026-04-10
ACL,EQ,56.9,57.36,56.85,57.36,54725,2026-04-10
ACMESOLAR,EQ,273.5,276.2,266.7,268.65,864642,2026-04-10
ACUTAAS,EQ,2350.0,2394.0,2313.1,2362.2,296389,2026-04-10
ADANIENSOL,EQ,1079.9,1160.4,1079.3,1157.9,7933292,2026-04-10
ADANIENT,EQ,2043.1,2094.6,2041.7,2086.8,1700162,2026-04-10
ADANIGREEN,EQ,1044.5,1087.75,1040.5,1085.35,7332980,2026-04-10
ADANIPORTS,EQ,1442.0,1478.1,1438.3,1475.3,4026881,2026-04-10
ADANIPOWER,EQ,173.6,178.1,172.11,175.81,51959590,2026-04-10
ADFFOODS,EQ,184.5,195.72,184.5,192.07,126461,2026-04-10
ADL,EQ,68.97,70.2,67.11,70.08,1187,2026-04-10
ADOR,EQ,881.5,923.95,878.0,893.15,41246,2026-04-10
ADROITINFO,EQ,9.68,10.4,9.68,9.87,46742,2026-04-10
ADSL,EQ,114.88,115.95,113.5,114.66,130476,2026-04-10
ADVAIT,EQ,1847.1,1888.0,1836.0,1867.0,48680,2026-04-10
ADVANCE,EQ,101.25,108.85,101.25,107.41,537266,2026-04-10
ADVANIHOTR,EQ,52.5,54.54,52.01,53.27,36770,2026-04-10
ADVENTHTL,EQ,154.48,157.5,152.0,155.09,149819,2026-04-10
ADVENZYMES,EQ,291.85,303.0,291.85,297.6,180280,2026-04-10
AEGISLOG,EQ,612.0,656.5,611.65,632.45,3725391,2026-04-10
AEGISVOPAK,EQ,189.0,197.0,188.64,189.99,1014095,2026-04-10
AEPL,EQ,19.26,20.25,18.62,19.66,36082,2026-04-10
AEQUS,EQ,125.88,149.97,125.12,143.97,9175827,2026-04-10
AEROENTER,EQ,82.0,85.65,81.4,84.67,496911,2026-04-10
AEROFLEX,EQ,277.9,296.0,275.14,288.99,4519434,2026-04-10
AERONEU,EQ,78.99,81.6,78.99,81.1,43352,2026-04-10
AETHER,EQ,1147.7,1198.1,1139.3,1190.2,398643,2026-04-10
AFCONS,EQ,310.85,327.3,310.85,324.9,525721,2026-04-10
AFFLE,EQ,1413.8,1419.0,1395.7,1401.6,246048,2026-04-10
AFFORDABLE,EQ,165.54,176.5,165.54,171.19,66044,2026-04-10
AFSL,EQ,202.08,202.08,201.0,201.1,16070,2026-04-10
AGARIND,EQ,409.9,417.0,399.9,402.15,118481,2026-04-10
AGARWALEYE,EQ,435.9,444.0,432.8,435.85,52595,2026-04-10
AGI,EQ,521.7,554.9,521.65,547.7,248056,2026-04-10
AGIIL,EQ,361.7,386.7,359.1,362.05,6218145,2026-04-10
AGRITECH,EQ,119.0,125.0,118.99,122.26,17416,2026-04-10
AGROPHOS,EQ,33.87,33.88,33.01,33.6,17049,2026-04-10
AHCL,EQ,125.8,136.99,125.01,129.93,1383314,2026-04-10
AHLADA,EQ,43.01,45.0,43.01,44.84,16298,2026-04-10
AHLEAST,EQ,162.94,165.0,159.99,159.99,6525,2026-04-10
AHLUCONT,EQ,760.3,788.0,760.3,782.75,36965,2026-04-10
AHLWEST,EQ,174.83,174.83,174.83,174.83,302,2026-04-10
AIAENG,EQ,3670.1,3792.0,3645.2,3773.3,73271,2026-04-10
AIIL,EQ,435.0,445.0,432.6,441.15,331245,2026-04-10
AIRAN,EQ,16.58,18.0,16.15,17.53,141760,2026-04-10
AIROLAM,EQ,84.0,84.0,82.3,83.12,1356,2026-04-10
AJANTPHARM,EQ,2770.0,2835.0,2750.0,2806.0,55685,2026-04-10
AJAXENGG,EQ,471.4,476.0,467.05,470.45,34106,2026-04-10
AJMERA,EQ,123.04,128.0,120.78,121.18,1058779,2026-04-10
AJOONI,EQ,4.38,4.4,4.3,4.31,286732,2026-04-10
AKASH,EQ,27.01,28.38,27.01,27.98,19893,2026-04-10
AKG,EQ,10.81,11.6,10.81,11.2,48032,2026-04-10
AKI,EQ,5.28,5.83,5.28,5.39,158431,2026-04-10
AKSHAR,EQ,0.46,0.48,0.45,0.46,1590962,2026-04-10
AKSHARCHEM,EQ,184.28,187.0,181.88,185.4,1777,2026-04-10
AKSHOPTFBR,EQ,5.38,5.9,5.31,5.62,893940,2026-04-10
AKUMS,EQ,495.6,519.0,495.0,515.95,261234,2026-04-10
AKZOINDIA,EQ,2980.7,2999.9,2961.7,2975.7,64364,2026-04-10
ALANKIT,EQ,8.98,9.15,8.91,9.0,172594,2026-04-10
ALBERTDAVD,EQ,736.7,742.9,725.0,732.0,4877,2026-04-10
ALEMBICLTD,EQ,84.8,86.45,84.8,86.09,159157,2026-04-10
ALGOQUANT,EQ,53.06,56.9,52.63,54.88,960283,2026-04-10
ALICON,EQ,634.05,654.3,634.05,646.7,12950,2026-04-10
ALIVUS,EQ,1042.55,1051.0,1030.0,1046.25,54170,2026-04-10
ALKALI,EQ,64.72,66.0,63.35,65.2,9865,2026-04-10
ALKEM,EQ,5390.0,5451.5,5353.5,5440.0,80490,2026-04-10
ALKYLAMINE,EQ,1384.4,1422.2,1373.9,1395.4,45324,2026-04-10
ALLCARGO,EQ,8.4,8.88,8.39,8.66,9837459,2026-04-10
ALLDIGI,EQ,832.1,853.0,825.0,826.5,10096,2026-04-10
ALLTIME,EQ,219.0,220.8,211.3,218.87,56752,2026-04-10
