SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,175.7,177.8,174.01,174.92,45707,2026-02-25
21STCENMGM,EQ,36.67,37.39,36.1,36.27,4986,2026-02-25
360ONE,EQ,1120.0,1137.3,1104.5,1131.8,682336,2026-02-25
3IINFOLTD,EQ,14.2,14.37,13.93,13.97,638302,2026-02-25
3MINDIA,EQ,36000.0,36695.0,35740.0,36440.0,3213,2026-02-25
3PLAND,EQ,34.0,34.3,33.7,34.19,1156,2026-02-25
5PAISA,EQ,328.45,334.2,322.25,325.15,42743,2026-02-25
63MOONS,EQ,597.9,614.15,591.65,605.25,236663,2026-02-25
A2ZINFRA,EQ,17.51,17.51,16.53,17.51,1933667,2026-02-25
AAATECH,EQ,102.3,105.3,101.5,102.63,18367,2026-02-25
AADHARHFC,EQ,452.0,459.3,434.2,457.25,2158969,2026-02-25
AAKASH,EQ,8.57,8.79,8.4,8.61,149617,2026-02-25
AAREYDRUGS,EQ,74.0,76.95,70.1,71.75,136352,2026-02-25
AARNAV,EQ,28.11,29.0,25.28,27.93,78610,2026-02-25
AARON,EQ,164.89,164.89,160.6,161.08,2691,2026-02-25
AARTECH,EQ,44.44,44.84,43.33,43.76,13881,2026-02-25
AARTIDRUGS,EQ,369.85,372.45,367.0,369.7,60673,2026-02-25
AARTIIND,EQ,451.0,458.35,448.1,456.35,470877,2026-02-25
AARTIPHARM,EQ,689.0,711.45,689.0,708.3,171833,2026-02-25
AARTISURF,EQ,400.0,409.95,400.0,405.95,4593,2026-02-25
AARVI,EQ,125.49,129.16,125.29,127.1,7008,2026-02-25
AAVAS,EQ,1269.2,1294.9,1247.0,1285.9,232503,2026-02-25
ABB,EQ,6101.0,6180.0,6046.5,6167.5,363747,2026-02-25
ABBOTINDIA,EQ,26485.0,26500.0,26100.0,26410.0,5546,2026-02-25
ABCAPITAL,EQ,351.5,360.0,350.2,353.1,16813613,2026-02-25
ABCOTS,EQ,423.65,423.7,413.5,416.1,19317,2026-02-25
ABDL,EQ,502.0,503.0,484.9,489.95,214609,2026-02-25
ABFRL,EQ,68.33,69.8,68.33,68.91,1019290,2026-02-25
