SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,182.5,186.8,182.01,184.77,44683,2026-02-17
21STCENMGM,EQ,37.75,38.93,37.75,37.77,2307,2026-02-17
360ONE,EQ,1112.6,1131.4,1112.6,1124.6,884322,2026-02-17
3IINFOLTD,EQ,15.08,15.2,14.85,14.99,345054,2026-02-17
3MINDIA,EQ,36000.0,36335.0,35605.0,36030.0,3357,2026-02-17
3PLAND,EQ,36.79,36.79,33.78,35.15,1773,2026-02-17
5PAISA,EQ,325.0,330.6,323.9,327.45,29494,2026-02-17
63MOONS,EQ,669.95,675.0,640.1,644.35,137120,2026-02-17
A2ZINFRA,EQ,14.89,14.9,14.49,14.55,181550,2026-02-17
AADHARHFC,EQ,465.25,465.95,458.05,460.6,165412,2026-02-17
AAKASH,EQ,8.39,8.39,7.82,7.88,46193,2026-02-17
AAREYDRUGS,EQ,65.77,67.84,64.52,67.12,527709,2026-02-17
AARON,EQ,156.23,163.95,156.23,161.34,8076,2026-02-17
AARTECH,EQ,46.7,47.1,46.1,46.5,9086,2026-02-17
AARTIDRUGS,EQ,371.85,377.8,371.7,374.55,44518,2026-02-17
AARTIIND,EQ,451.0,456.95,448.65,454.95,447858,2026-02-17
AARTIPHARM,EQ,717.0,724.7,706.25,723.65,95480,2026-02-17
AARTISURF,EQ,410.65,422.6,409.5,411.8,9191,2026-02-17
AARVI,EQ,132.51,135.99,129.99,132.36,19980,2026-02-17
AAVAS,EQ,1296.2,1315.6,1293.0,1302.6,55533,2026-02-17
ABB,EQ,5922.5,5940.0,5806.0,5836.0,116120,2026-02-17
ABBOTINDIA,EQ,26470.0,26700.0,26210.0,26620.0,8453,2026-02-17
ABCAPITAL,EQ,344.9,350.0,342.1,348.95,5250034,2026-02-17
ABCOTS,EQ,430.8,446.8,413.0,419.35,60849,2026-02-17
ABDL,EQ,525.0,531.1,522.3,524.95,178507,2026-02-17
ABFRL,EQ,72.97,72.97,71.5,72.07,3813765,2026-02-17
ABGSEC,EQ,111.62,112.7,111.62,111.74,60,2026-02-17
ABINFRA,EQ,21.0,21.5,20.07,20.82,3771242,2026-02-17
ABLBL,EQ,111.5,112.3,110.11,110.49,466364,2026-02-17
ABREL,EQ,1386.0,1404.0,1376.7,1387.1,60113,2026-02-17
ABSLAMC,EQ,880.0,891.5,870.3,882.85,208978,2026-02-17
ABSLBANETF,EQ,62.16,64.94,61.89,62.91,3915022,2026-02-17
ABSLLIQUID,EQ,1000.0,1000.0,999.99,1000.0,2252,2026-02-17
ABSLNN50ET,EQ,70.57,73.23,70.57,72.88,11476,2026-02-17
ABSLPSE,EQ,10.69,10.78,10.48,10.73,309936,2026-02-17
ACC,EQ,1633.1,1649.2,1625.7,1639.4,148310,2026-02-17
ACCELYA,EQ,1173.0,1204.9,1170.0,1199.3,12360,2026-02-17
ACCURACY,EQ,5.1,5.15,5.0,5.08,66949,2026-02-17
ACE,EQ,907.85,932.1,901.55,919.35,138747,2026-02-17
ACEINTEG,EQ,19.16,19.79,18.8,19.2,2058,2026-02-17
ACI,EQ,575.8,580.0,568.2,569.85,69219,2026-02-17
ACL,EQ,55.23,57.38,55.23,56.8,27824,2026-02-17
ACMESOLAR,EQ,223.0,237.3,223.0,234.83,843545,2026-02-17
ACUTAAS,EQ,2039.0,2084.5,2032.6,2075.9,147333,2026-02-17
ADANIENSOL,EQ,1002.0,1035.0,996.0,1030.2,1460922,2026-02-17
ADANIENT,EQ,2170.0,2252.0,2170.0,2242.9,1931699,2026-02-17
ADANIGREEN,EQ,982.65,1018.95,979.25,1016.8,3770349,2026-02-17
ADANIPORTS,EQ,1545.0,1576.5,1535.7,1566.3,3168457,2026-02-17
ADANIPOWER,EQ,142.54,145.0,141.58,144.35,11021261,2026-02-17
ADFFOODS,EQ,225.09,228.5,221.1,222.73,101303,2026-02-17
ADL,EQ,75.93,75.93,71.0,71.33,199,2026-02-17
ADOR,EQ,1046.4,1088.6,1045.0,1076.3,13863,2026-02-17
ADROITINFO,EQ,10.3,10.3,9.53,9.91,8999,2026-02-17
ADSL,EQ,114.96,124.6,112.0,121.18,685334,2026-02-17
ADVAIT,EQ,1660.0,1790.0,1657.7,1746.0,49607,2026-02-17
ADVANCE,EQ,135.0,138.99,134.4,137.81,542633,2026-02-17
ADVANIHOTR,EQ,55.67,56.45,55.58,56.35,21643,2026-02-17
ADVENTHTL,EQ,212.49,221.17,209.82,213.97,135749,2026-02-17
ADVENZYMES,EQ,297.0,310.0,294.0,303.35,174457,2026-02-17
AEGISLOG,EQ,701.3,705.0,689.15,696.85,195583,2026-02-17
AEGISVOPAK,EQ,207.99,222.65,206.4,219.57,2066229,2026-02-17
AEQUS,EQ,143.0,144.95,140.65,142.78,1043935,2026-02-17
AEROENTER,EQ,79.12,84.0,79.12,81.69,317348,2026-02-17
AEROFLEX,EQ,192.13,210.5,191.1,206.69,5765989,2026-02-17
AERONEU,EQ,70.0,73.97,68.15,72.59,49834,2026-02-17
AETHER,EQ,965.5,981.0,965.0,977.7,67997,2026-02-17
AFCONS,EQ,323.0,326.4,322.6,324.25,201610,2026-02-17
AFFLE,EQ,1571.0,1595.0,1556.4,1561.2,121513,2026-02-17
AFFORDABLE,EQ,195.7,211.0,191.73,209.04,69510,2026-02-17
AFIL,EQ,4.97,5.01,4.91,4.96,408359,2026-02-17
AFSL,EQ,201.1,204.95,201.0,201.01,37412,2026-02-17
AGARIND,EQ,605.0,697.5,591.65,622.85,374926,2026-02-17
AGARWALEYE,EQ,458.0,458.65,448.65,453.0,68690,2026-02-17
AGI,EQ,609.0,615.0,595.0,599.6,157814,2026-02-17
AGIIL,EQ,250.0,258.3,236.85,241.05,1001935,2026-02-17
AGROPHOS,EQ,34.87,35.19,34.05,34.65,15084,2026-02-17
AHCL,EQ,121.42,123.24,120.8,121.6,47882,2026-02-17
AHLADA,EQ,50.0,50.29,48.31,48.88,25448,2026-02-17
AHLEAST,EQ,149.99,154.5,149.99,153.11,3719,2026-02-17
AHLUCONT,EQ,799.0,811.25,785.0,807.85,93115,2026-02-17
AIAENG,EQ,3867.1,3969.0,3855.6,3945.0,31700,2026-02-17
AIIL,EQ,500.0,504.2,492.0,499.25,292404,2026-02-17
AIRAN,EQ,17.01,19.15,17.01,19.15,312026,2026-02-17
AIROLAM,EQ,95.48,97.0,93.5,93.93,1218,2026-02-17
AJANTPHARM,EQ,2977.0,2985.0,2935.9,2957.8,63655,2026-02-17
AJAXENGG,EQ,471.25,495.0,469.15,486.5,103759,2026-02-17
AJMERA,EQ,135.56,142.6,135.56,140.41,193123,2026-02-17
AJOONI,EQ,5.01,5.13,4.98,4.99,528406,2026-02-17
AKASH,EQ,23.26,24.7,23.26,23.94,7308,2026-02-17
AKG,EQ,14.69,14.69,14.12,14.48,31081,2026-02-17
AKI,EQ,6.15,6.34,5.94,6.01,51702,2026-02-17
AKSHAR,EQ,0.48,0.49,0.46,0.47,1742740,2026-02-17
AKSHARCHEM,EQ,215.0,224.0,215.0,219.39,2059,2026-02-17
AKSHOPTFBR,EQ,4.91,5.19,4.91,5.18,113079,2026-02-17
AKUMS,EQ,482.0,505.9,481.0,489.95,1546521,2026-02-17
AKZOINDIA,EQ,3039.0,3041.0,2993.5,3034.5,16905,2026-02-17
ALANKIT,EQ,9.16,9.51,9.16,9.3,196418,2026-02-17
ALBERTDAVD,EQ,741.05,742.1,733.0,734.25,996,2026-02-17
ALEMBICLTD,EQ,94.85,97.01,94.06,95.71,198230,2026-02-17
ALGOQUANT,EQ,57.8,58.17,57.15,57.39,677918,2026-02-17
ALICON,EQ,820.25,841.5,815.7,823.35,9727,2026-02-17
ALIVUS,EQ,901.3,909.9,896.9,903.45,31399,2026-02-17
ALKALI,EQ,68.5,69.99,68.5,68.55,2809,2026-02-17
