SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,218.0,220.98,214.0,216.05,82091,2025-11-05
21STCENMGM,EQ,46.9,47.7,45.94,46.04,11716,2025-11-05
360ONE,EQ,1099.0,1099.4,1071.9,1079.1,458901,2025-11-05
3IINFOLTD,EQ,17.49,17.56,17.21,17.27,610624,2025-11-05
3MINDIA,EQ,33060.0,36480.0,32610.0,35885.0,222196,2025-11-05
3PLAND,EQ,42.25,42.65,41.35,42.02,2274,2025-11-05
5PAISA,EQ,313.4,313.4,307.85,309.05,43978,2025-11-05
63MOONS,EQ,792.4,804.9,790.0,791.75,78095,2025-11-05
A2ZINFRA,EQ,16.3,16.99,16.3,16.9,179295,2025-11-05
AADHARHFC,EQ,509.3,511.95,507.0,509.2,241230,2025-11-05
AAKASH,EQ,9.2,9.2,8.75,9.04,77457,2025-11-05
AARON,EQ,204.05,204.05,197.03,198.61,13129,2025-11-05
AARTECH,EQ,55.52,56.62,54.0,54.51,40399,2025-11-05
AARTIDRUGS,EQ,503.4,509.0,500.05,503.6,87386,2025-11-05
AARTIIND,EQ,389.15,391.0,383.1,385.1,401749,2025-11-05
AARTIPHARM,EQ,861.95,861.95,840.8,844.6,78756,2025-11-05
AARTISURF,EQ,480.0,480.0,460.0,462.4,5371,2025-11-05
AARVI,EQ,119.11,124.61,119.0,119.34,5154,2025-11-05
AAVAS,EQ,1655.9,1658.2,1630.1,1641.3,47216,2025-11-05
ABB,EQ,5263.0,5270.5,5225.5,5244.0,101847,2025-11-05
ABBOTINDIA,EQ,29145.0,29610.0,29080.0,29360.0,7561,2025-11-05
ABCAPITAL,EQ,335.4,336.0,330.15,331.45,3901005,2025-11-05
ABCOTS,EQ,420.25,446.0,413.05,422.5,26326,2025-11-05
ABDL,EQ,687.5,696.8,664.0,672.05,1244736,2025-11-05
ABFRL,EQ,85.7,86.11,83.55,84.12,4744570,2025-11-05
ABGSEC,EQ,110.58,111.04,110.58,111.04,24,2025-11-05
ABINFRA,EQ,20.0,20.55,19.3,19.48,740171,2025-11-05
ABLBL,EQ,136.89,138.18,135.99,137.13,1292118,2025-11-05
ABREL,EQ,1875.0,1887.3,1838.0,1858.1,83794,2025-11-05
ABSLAMC,EQ,769.0,787.65,765.15,780.2,178492,2025-11-05
ABSLBANETF,EQ,61.19,61.19,59.06,59.15,15458,2025-11-05
ABSLLIQUID,EQ,999.99,1000.01,999.99,999.99,1129,2025-11-05
ABSLNN50ET,EQ,75.45,75.45,73.01,73.44,8917,2025-11-05
ABSLPSE,EQ,10.35,10.42,10.21,10.24,103952,2025-11-05
ACC,EQ,1870.4,1879.7,1825.0,1832.6,565834,2025-11-05
ACCELYA,EQ,1398.0,1398.2,1384.0,1386.5,8214,2025-11-05
ACCURACY,EQ,6.77,6.78,6.56,6.6,104628,2025-11-05
ACE,EQ,1094.0,1102.9,1082.5,1097.4,104494,2025-11-05
ACEINTEG,EQ,23.71,23.98,23.6,23.65,1434,2025-11-05
ACI,EQ,660.9,661.05,646.7,649.7,186662,2025-11-05
ACLGATI,EQ,66.99,67.34,65.9,66.24,646503,2025-11-05
ACMESOLAR,EQ,284.0,284.85,270.3,273.8,3979407,2025-11-05
ACUTAAS,EQ,1818.0,1867.5,1816.3,1834.3,598906,2025-11-05
ADANIENSOL,EQ,999.05,1011.0,976.65,985.9,1710963,2025-11-05
ADANIENT,EQ,2479.8,2488.9,2390.6,2419.8,2072668,2025-11-05
ADANIGREEN,EQ,1109.9,1112.9,1080.1,1086.4,3029132,2025-11-05
ADANIPORTS,EQ,1449.6,1466.3,1432.0,1444.4,3554714,2025-11-05
ADANIPOWER,EQ,156.0,159.5,153.21,158.39,41404679,2025-11-05
ADFFOODS,EQ,221.9,224.5,218.81,220.24,49524,2025-11-05
ADL,EQ,91.69,91.69,84.01,84.44,2161,2025-11-05
ADOR,EQ,1087.4,1098.8,1070.6,1079.8,15624,2025-11-05
ADROITINFO,EQ,11.85,11.85,11.23,11.54,34043,2025-11-05
ADSL,EQ,178.44,179.65,175.74,176.27,100826,2025-11-05
ADVANCE,EQ,137.0,137.0,129.0,130.05,828366,2025-11-05
ADVANIHOTR,EQ,58.87,58.9,58.12,58.36,23172,2025-11-05
ADVENZYMES,EQ,320.0,320.7,312.1,313.95,95579,2025-11-05
AEGISLOG,EQ,773.2,776.5,759.7,763.0,254062,2025-11-05
AEGISVOPAK,EQ,278.7,278.7,268.2,274.3,373228,2025-11-05
AEROENTER,EQ,87.0,87.0,85.05,86.11,193380,2025-11-05
AEROFLEX,EQ,190.9,190.9,181.3,182.82,457120,2025-11-05
AERONEU,EQ,80.56,85.39,79.0,79.88,22123,2025-11-05
AETHER,EQ,761.95,770.0,754.55,757.4,87398,2025-11-05
AFCONS,EQ,450.0,451.8,442.0,444.95,465717,2025-11-05
AFFLE,EQ,1900.0,1900.0,1802.0,1832.8,666235,2025-11-05
AFFORDABLE,EQ,260.1,260.1,250.0,250.7,28716,2025-11-05
AFIL,EQ,7.95,7.97,7.58,7.74,1275261,2025-11-05
AFSL,EQ,202.8,203.01,201.0,201.26,22153,2025-11-05
AGARIND,EQ,840.55,859.95,835.0,841.2,23793,2025-11-05
AGARWALEYE,EQ,515.0,516.2,501.9,515.1,138944,2025-11-05
AGI,EQ,832.0,832.0,815.2,816.85,35949,2025-11-05
AGIIL,EQ,269.0,270.9,265.3,265.9,113649,2025-11-05
AGRITECH,EQ,130.44,134.0,130.0,130.76,1998,2025-11-05
AHLADA,EQ,60.39,60.39,58.25,59.55,4903,2025-11-05
AHLEAST,EQ,144.06,146.98,143.08,144.01,4125,2025-11-05
AHLUCONT,EQ,935.1,943.0,915.0,916.8,28433,2025-11-05
AIAENG,EQ,3284.0,3346.4,3276.1,3333.5,28187,2025-11-05
AIIL,EQ,2840.0,2891.6,2811.0,2867.8,149589,2025-11-05
AIRAN,EQ,23.1,23.4,22.96,23.0,58302,2025-11-05
AIROLAM,EQ,105.55,105.99,103.99,105.12,3617,2025-11-05
AJANTPHARM,EQ,2552.0,2622.0,2523.5,2610.7,317772,2025-11-05
AJAXENGG,EQ,614.6,614.95,590.6,598.1,392160,2025-11-05
AJMERA,EQ,1075.9,1079.0,1046.1,1051.6,28544,2025-11-05
AJOONI,EQ,5.15,5.32,4.88,5.05,1514776,2025-11-05
AKASH,EQ,28.79,29.8,28.04,28.57,15702,2025-11-05
AKG,EQ,13.24,13.49,13.02,13.43,77683,2025-11-05
AKI,EQ,8.09,8.22,7.95,8.02,35316,2025-11-05
AKSHARCHEM,EQ,266.0,266.4,261.4,262.0,1130,2025-11-05
AKSHOPTFBR,EQ,7.5,7.59,7.44,7.5,129958,2025-11-05
AKUMS,EQ,474.9,481.7,463.7,471.1,206707,2025-11-05
AKZOINDIA,EQ,3232.0,3260.0,3232.0,3239.6,45461,2025-11-05
ALANKIT,EQ,11.95,12.12,11.86,11.93,165251,2025-11-05
ALBERTDAVD,EQ,887.75,887.75,860.65,877.45,4185,2025-11-05
ALEMBICLTD,EQ,101.95,103.39,101.2,102.33,407347,2025-11-05
ALICON,EQ,970.05,988.0,955.0,966.55,35377,2025-11-05
ALIVUS,EQ,925.0,925.05,901.0,903.95,258764,2025-11-05
ALKALI,EQ,89.83,89.99,88.01,88.83,7612,2025-11-05
ALKEM,EQ,5650.0,5719.0,5630.5,5664.0,237864,2025-11-05
ALKYLAMINE,EQ,1890.0,1905.0,1801.3,1831.4,90201,2025-11-05
ALLCARGO,EQ,35.48,35.48,34.82,35.16,2301023,2025-11-05
ALLDIGI,EQ,895.8,897.0,881.0,882.45,4226,2025-11-05
ALLTIME,EQ,300.0,314.7,300.0,308.75,432116,2025-11-05
ALMONDZ,EQ,19.17,19.17,17.71,17.89,60333,2025-11-05
ALOKINDS,EQ,17.42,17.67,17.35,17.5,4663430,2025-11-05
ALPA,EQ,88.7,90.0,87.1,89.26,8996,2025-11-05
ALPHA,EQ,49.61,49.61,48.85,48.88,665997,2025-11-05
ALPHAETF,EQ,26.05,26.05,25.25,25.26,361889,2025-11-05
ALPHAGEO,EQ,256.8,263.0,251.3,252.3,9464,2025-11-05
ALPL30IETF,EQ,27.78,27.85,27.65,27.67,698723,2025-11-05
AMANTA,EQ,120.01,123.36,120.01,122.52,36760,2025-11-05
AMBER,EQ,7985.0,7990.5,7755.5,7797.5,201227,2025-11-05
AMBICAAGAR,EQ,25.13,25.7,25.03,25.2,5504,2025-11-05
AMBIKCO,EQ,1338.4,1355.9,1329.0,1332.1,6021,2025-11-05
AMBUJACEM,EQ,582.8,588.75,565.9,567.4,4438364,2025-11-05
AMDIND,EQ,58.22,58.22,55.6,56.04,17503,2025-11-05
AMJLAND,EQ,54.4,54.44,52.1,52.37,30601,2025-11-05
AMNPLST,EQ,219.99,219.99,212.25,213.15,3297,2025-11-05
AMRUTANJAN,EQ,712.6,726.0,712.6,715.9,8976,2025-11-05
ANANDRATHI,EQ,3099.1,3149.0,3065.0,3119.6,178488,2025-11-05
ANANTRAJ,EQ,651.0,657.25,642.5,645.45,1743841,2025-11-05
ANDHRAPAP,EQ,78.09,78.93,77.51,77.57,46170,2025-11-05
ANDHRSUGAR,EQ,81.0,82.48,76.0,76.77,674836,2025-11-05
ANGELONE,EQ,2560.0,2584.2,2509.9,2518.4,621997,2025-11-05
ANIKINDS,EQ,77.0,77.0,74.1,75.37,6213,2025-11-05
ANMOL,EQ,15.1,16.31,15.1,16.06,141126,2025-11-05
ANTELOPUS,EQ,575.4,575.4,553.0,554.75,29107,2025-11-05
ANTGRAPHIC,EQ,1.05,1.05,0.93,1.01,252061,2025-11-05
ANTHEM,EQ,703.6,712.25,690.5,702.25,618589,2025-11-05
ANUHPHR,EQ,89.72,89.86,87.52,88.14,27530,2025-11-05
ANUP,EQ,2354.0,2362.9,2325.0,2328.3,11636,2025-11-05
ANURAS,EQ,1087.0,1087.0,1063.2,1075.0,69235,2025-11-05
AONEGOLD,EQ,11.24,11.35,11.17,11.28,551112,2025-11-05
AONELIQUID,EQ,1032.91,1032.93,1032.91,1032.91,13801,2025-11-05
AONENIFTY,EQ,10.86,10.86,10.46,10.48,155010,2025-11-05
AONETOTAL,EQ,12.25,12.25,11.93,12.01,339020,2025-11-05
APARINDS,EQ,8540.0,8550.0,8293.5,8338.5,88204,2025-11-05
APCL,EQ,124.88,126.99,124.4,125.85,2642,2025-11-05
APCOTEXIND,EQ,351.2,356.4,351.0,354.9,11722,2025-11-05
APEX,EQ,241.9,248.88,235.0,236.16,64424,2025-11-05
APLAPOLLO,EQ,1800.0,1807.8,1758.7,1779.2,535976,2025-11-05
APLLTD,EQ,929.95,998.0,927.9,960.7,1596017,2025-11-05
APOLLO,EQ,279.9,286.0,276.35,277.9,3474407,2025-11-05
APOLLOHOSP,EQ,7824.5,7883.5,7780.5,7810.5,384562,2025-11-05
APOLLOPIPE,EQ,306.9,313.0,299.5,301.3,216051,2025-11-05
APOLLOTYRE,EQ,509.95,528.5,509.9,522.35,2697240,2025-11-05
APOLSINHOT,EQ,1327.0,1327.0,1286.1,1298.4,1118,2025-11-05
APTECHT,EQ,111.49,113.3,107.52,108.16,214877,2025-11-05
APTUS,EQ,303.25,305.95,293.1,294.45,3467760,2025-11-05
ARCHIDPLY,EQ,99.81,99.81,96.31,97.15,13176,2025-11-05
ARCHIES,EQ,20.0,20.43,19.83,19.9,26869,2025-11-05
ARE&M,EQ,1015.0,1015.0,987.8,990.1,415538,2025-11-05
ARENTERP,EQ,47.36,47.36,46.5,46.68,2642,2025-11-05
ARIES,EQ,379.3,381.0,372.0,373.7,21914,2025-11-05
ARIHANTCAP,EQ,101.69,103.25,100.0,100.72,1064637,2025-11-05
