SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,218.36,223.9,213.2,220.68,1246535,2025-12-29
21STCENMGM,EQ,53.79,53.79,51.69,51.69,14714,2025-12-29
360ONE,EQ,1179.8,1188.0,1165.2,1170.6,223221,2025-12-29
3IINFOLTD,EQ,16.96,16.96,16.42,16.67,457505,2025-12-29
3MINDIA,EQ,34600.0,34700.0,34100.0,34315.0,1335,2025-12-29
3PLAND,EQ,37.32,37.99,35.7,36.53,6519,2025-12-29
5PAISA,EQ,339.1,345.0,332.35,339.0,54266,2025-12-29
63MOONS,EQ,733.75,738.6,722.0,725.65,59240,2025-12-29
A2ZINFRA,EQ,17.63,18.0,17.04,17.35,327723,2025-12-29
AADHARHFC,EQ,484.0,485.95,475.65,477.15,362884,2025-12-29
AAKASH,EQ,9.0,9.0,8.37,8.52,86633,2025-12-29
AAREYDRUGS,EQ,68.35,70.28,67.24,67.83,208293,2025-12-29
AARON,EQ,176.55,180.4,168.02,169.13,23986,2025-12-29
AARTECH,EQ,49.14,49.26,47.01,47.84,81643,2025-12-29
AARTIDRUGS,EQ,417.3,420.3,406.0,414.0,190441,2025-12-29
AARTIIND,EQ,376.0,380.3,372.45,376.6,376839,2025-12-29
AARTIPHARM,EQ,742.5,742.75,726.15,731.7,96093,2025-12-29
AARTISURF,EQ,392.4,397.0,390.0,391.2,5346,2025-12-29
AARVI,EQ,128.4,129.98,124.72,128.99,31381,2025-12-29
AAVAS,EQ,1478.1,1487.0,1454.5,1478.0,134339,2025-12-29
ABB,EQ,5218.5,5218.5,5155.0,5165.0,53679,2025-12-29
ABBOTINDIA,EQ,28950.0,28975.0,28290.0,28905.0,20873,2025-12-29
ABCAPITAL,EQ,349.7,350.0,344.55,346.75,2840688,2025-12-29
ABCOTS,EQ,418.05,418.05,405.95,411.5,15618,2025-12-29
