SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,28.4,28.9,28.3,28.5,21150,2020-10-02
21STCENMGM,EQ,10.05,10.05,10.05,10.05,65,2020-10-02
3IINFOTECH,EQ,3.45,3.45,3.4,3.45,5134282,2020-10-02
3MINDIA,EQ,18450.0,18500.0,18151.05,18230.9,1948,2020-10-02
63MOONS,EQ,68.65,71.75,67.15,71.75,52783,2020-10-02
A2ZINFRA,EQ,4.05,4.1,4.0,4.1,177633,2020-10-02
AAKASH,EQ,51.8,52.0,49.6,50.5,1230,2020-10-02
AARTIDRUGS,EQ,809.85,809.85,809.85,809.85,45880,2020-10-02
AARTIIND,EQ,1020.95,1030.0,1008.05,1015.0,144417,2020-10-02
AARVEEDEN,EQ,11.0,11.25,10.75,11.0,821,2020-10-02
AARVI,EQ,40.05,40.9,39.0,40.8,460,2020-10-02
AAVAS,EQ,1449.95,1487.85,1385.55,1420.85,139869,2020-10-02
ABAN,EQ,23.6,24.15,23.5,23.75,25124,2020-10-02
ABB,EQ,866.05,873.0,859.9,861.0,226679,2020-10-02
ABBOTINDIA,EQ,16470.0,16595.0,16325.0,16384.9,6133,2020-10-02
ABCAPITAL,EQ,62.75,64.0,62.75,63.25,975000,2020-10-02
ABFRL,EQ,135.0,135.5,131.7,132.6,663617,2020-10-02
ABSLBANETF,EQ,212.0,227.43,212.0,213.25,577,2020-10-02
ABSLNN50ET,EQ,292.0,304.97,277.0,278.23,413,2020-10-02
ACC,EQ,1410.0,1423.0,1396.0,1415.1,850859,2020-10-02
ACCELYA,EQ,1034.75,1034.75,1032.05,1033.5,4894,2020-10-02
ACE,EQ,67.65,73.5,66.85,72.3,748118,2020-10-02
ADANIENT,EQ,299.8,311.95,296.0,308.15,6914505,2020-10-02
ADANIGAS,EQ,192.95,194.55,191.1,193.35,936940,2020-10-02
ADANIGREEN,EQ,754.0,756.9,715.0,747.1,890015,2020-10-02
ADANIPORTS,EQ,345.5,354.9,344.5,353.3,3004005,2020-10-02
