SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,89.95,97.0,85.15,94.7,520109,2022-01-26
21STCENMGM,EQ,48.25,48.25,46.85,46.85,9943,2022-01-26
3IINFOLTD,EQ,74.5,79.4,73.7,78.3,1066500,2022-01-26
3MINDIA,EQ,24301.0,25010.0,23920.8,24995.35,3356,2022-01-26
5PAISA,EQ,357.45,375.15,348.45,367.7,23055,2022-01-26
A2ZINFRA,EQ,11.6,12.5,11.45,11.7,1383595,2022-01-26
AAKASH,EQ,254.0,259.0,248.0,254.95,24380,2022-01-26
AAREYDRUGS,EQ,52.75,56.85,50.1,54.5,293157,2022-01-26
AARON,EQ,120.1,131.4,119.05,129.85,10056,2022-01-26
AARTIDRUGS,EQ,496.0,504.15,488.15,498.25,111764,2022-01-26
AARTIIND,EQ,975.0,987.65,954.0,981.8,450881,2022-01-26
AARTISURF,EQ,986.6,988.8,955.0,972.9,8431,2022-01-26
AARVEEDEN,EQ,28.4,31.1,28.4,30.25,32287,2022-01-26
AARVI,EQ,89.1,92.0,89.1,91.45,36586,2022-01-26
AAVAS,EQ,2800.0,2892.0,2325.3,2794.05,65245,2022-01-26
ABAN,EQ,45.5,47.4,44.85,46.9,82680,2022-01-26
ABB,EQ,2430.85,2468.1,2360.1,2400.15,390068,2022-01-26
ABBOTINDIA,EQ,16349.85,16939.5,15965.0,16718.9,35045,2022-01-26
ABCAPITAL,EQ,114.5,118.4,111.8,117.7,3656617,2022-01-26
ABFRL,EQ,281.0,292.15,273.15,289.45,4506810,2022-01-26
ABMINTLLTD,EQ,117.8,117.8,117.8,117.8,1093,2022-01-26
ABSLAMC,EQ,527.0,533.55,521.0,523.95,400766,2022-01-26
ABSLBANETF,EQ,37.0,37.63,36.74,37.59,2159,2022-01-26
ABSLNN50ET,EQ,41.5,42.87,41.0,42.08,3826,2022-01-26
ACC,EQ,2160.1,2192.6,2120.05,2179.95,262179,2022-01-26
ACCELYA,EQ,1002.5,1019.3,921.4,1005.3,24156,2022-01-26
ACCURACY,EQ,194.0,208.05,191.3,205.4,85994,2022-01-26
ACE,EQ,211.0,222.9,204.6,221.5,352855,2022-01-26
ACRYSIL,EQ,760.0,787.75,707.0,779.2,96240,2022-01-26
ADANIENT,EQ,1668.0,1750.55,1668.0,1741.4,1817963,2022-01-26
ADANIGREEN,EQ,1782.7,1929.7,1746.0,1929.0,620114,2022-01-26
ADANIPORTS,EQ,696.0,712.85,690.0,711.1,4482325,2022-01-26
ADANIPOWER,EQ,102.2,108.75,98.0,107.15,9094276,2022-01-26
ADFFOODS,EQ,856.65,878.65,829.4,869.85,35859,2022-01-26
ADORWELD,EQ,701.3,721.9,681.55,714.45,13214,2022-01-26
ADSL,EQ,138.5,148.15,138.5,144.25,290819,2022-01-26
ADVANIHOTR,EQ,79.3,79.95,76.0,79.15,25296,2022-01-26
ADVENZYMES,EQ,305.7,320.55,297.3,318.75,109834,2022-01-26
AEGISCHEM,EQ,201.3,205.65,197.25,202.8,726285,2022-01-26
AFFLE,EQ,1240.0,1359.0,1200.0,1283.85,759350,2022-01-26
AGARIND,EQ,480.0,508.0,452.0,503.15,63793,2022-01-26
AGRITECH,EQ,61.35,62.5,58.65,61.7,7728,2022-01-26
AGROPHOS,EQ,22.35,23.0,21.95,22.6,127275,2022-01-26
