SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,106.0,110.75,104.65,105.65,418253,2022-08-15
21STCENMGM,EQ,26.0,26.0,25.2,25.5,28312,2022-08-15
3IINFOLTD,EQ,40.9,41.45,40.5,40.7,250974,2022-08-15
3MINDIA,EQ,22799.0,23000.0,22241.5,22470.05,6132,2022-08-15
3PLAND,EQ,15.55,16.0,15.1,15.9,7894,2022-08-15
5PAISA,EQ,280.0,285.0,279.5,280.95,9670,2022-08-15
63MOONS,EQ,188.8,188.8,185.0,185.25,28313,2022-08-15
A2ZINFRA,EQ,13.05,13.05,12.3,12.5,223239,2022-08-15
AAKASH,EQ,12.15,12.5,11.95,12.35,269667,2022-08-15
AAREYDRUGS,EQ,35.05,39.2,34.55,36.75,307166,2022-08-15
AARON,EQ,136.2,140.0,136.0,137.25,3837,2022-08-15
AARTIDRUGS,EQ,429.9,434.95,426.15,428.65,59095,2022-08-15
AARTIIND,EQ,815.2,823.95,808.95,818.35,702233,2022-08-15
AARTISURF,EQ,770.0,773.95,750.0,753.35,9010,2022-08-15
AARVEEDEN,EQ,21.8,22.3,21.0,21.7,18976,2022-08-15
AARVI,EQ,105.0,105.0,98.05,102.2,13118,2022-08-15
AAVAS,EQ,2200.0,2208.45,2151.0,2180.2,118578,2022-08-15
ABAN,EQ,45.05,47.0,45.05,45.45,244500,2022-08-15
ABB,EQ,2811.8,2837.7,2786.1,2797.25,386571,2022-08-15
ABBOTINDIA,EQ,18990.0,19245.7,18750.0,18793.35,22476,2022-08-15
ABCAPITAL,EQ,110.6,112.5,109.5,110.85,10314086,2022-08-15
ABFRL,EQ,292.0,294.85,287.05,289.9,3999294,2022-08-15
ABSLAMC,EQ,442.0,446.6,439.05,444.3,227177,2022-08-15
ABSLBANETF,EQ,38.95,39.2,38.41,39.0,4225,2022-08-15
ABSLNN50ET,EQ,43.45,43.45,43.19,43.34,3622,2022-08-15
ACC,EQ,2225.0,2245.8,2213.55,2227.6,187340,2022-08-15
ACCELYA,EQ,1066.9,1075.9,1061.1,1070.8,7442,2022-08-15
ACCURACY,EQ,214.5,215.75,210.65,211.8,8738,2022-08-15
ACE,EQ,229.45,237.0,226.7,228.25,415746,2022-08-15
ACRYSIL,EQ,643.5,647.3,610.0,618.0,138784,2022-08-15
ADANIENT,EQ,2840.0,2871.15,2834.05,2864.55,843025,2022-08-15
ADANIGREEN,EQ,2170.0,2195.0,2152.15,2176.0,519745,2022-08-15
ADANIPORTS,EQ,793.5,799.7,785.5,788.35,2281608,2022-08-15
ADANIPOWER,EQ,343.0,348.85,342.5,345.15,6973783,2022-08-15
ADANITRANS,EQ,3490.95,3553.0,3462.6,3535.6,279712,2022-08-15
ADFFOODS,EQ,709.0,713.1,697.2,704.4,10863,2022-08-15
ADORWELD,EQ,820.1,827.9,778.7,801.25,98229,2022-08-15
ADSL,EQ,123.35,123.9,120.2,121.5,113568,2022-08-15
ADVANIHOTR,EQ,79.0,79.85,77.2,77.9,45969,2022-08-15
ADVENZYMES,EQ,266.1,266.55,261.95,263.95,83907,2022-08-15
AEGISCHEM,EQ,281.85,282.6,269.1,270.8,480021,2022-08-15
AETHER,EQ,839.8,844.0,833.0,835.05,41454,2022-08-15
AFFLE,EQ,1190.0,1195.0,1156.0,1168.7,458505,2022-08-15
AGARIND,EQ,617.5,677.0,617.5,649.05,204628,2022-08-15
AGI,EQ,286.5,309.0,284.5,304.6,688290,2022-08-15
AGROPHOS,EQ,37.45,37.5,35.5,35.95,106491,2022-08-15
AGSTRA,EQ,87.45,87.45,85.6,86.0,151933,2022-08-15
AHLADA,EQ,90.0,91.8,89.0,89.8,6091,2022-08-15
AHLEAST,EQ,248.0,255.0,240.0,245.95,10966,2022-08-15
AHLUCONT,EQ,460.0,475.85,447.0,460.15,32419,2022-08-15
AIAENG,EQ,2616.6,2616.6,2520.05,2556.5,115376,2022-08-15
AIRAN,EQ,19.7,20.8,19.7,20.65,492803,2022-08-15
AIROLAM,EQ,66.6,68.9,64.85,67.4,12950,2022-08-15
AJANTPHARM,EQ,1276.0,1280.75,1271.0,1278.4,69740,2022-08-15
AJMERA,EQ,259.45,264.9,256.1,258.4,25826,2022-08-15
AJOONI,EQ,43.65,43.8,42.1,43.05,23712,2022-08-15
AJRINFRA,EQ,1.65,1.65,1.55,1.55,1024315,2022-08-15
AKG,EQ,38.8,39.35,38.05,38.95,7730,2022-08-15
AKSHAR,EQ,114.5,114.8,111.1,113.15,18190,2022-08-15
AKSHARCHEM,EQ,267.35,279.4,262.1,275.25,13272,2022-08-15
AKSHOPTFBR,EQ,9.45,9.45,9.3,9.35,236045,2022-08-15
AKZOINDIA,EQ,1950.7,1955.0,1906.05,1917.55,6129,2022-08-15
ALANKIT,EQ,11.7,11.7,11.3,11.35,268603,2022-08-15
ALBERTDAVD,EQ,536.0,537.15,530.55,532.35,5936,2022-08-15
ALEMBICLTD,EQ,70.95,72.3,70.0,71.55,218193,2022-08-15
ALICON,EQ,757.25,819.0,746.6,785.65,163006,2022-08-15
ALKALI,EQ,87.1,89.8,86.5,87.15,13042,2022-08-15
ALKEM,EQ,2965.0,2980.0,2930.0,2956.95,123339,2022-08-15
ALKYLAMINE,EQ,3093.35,3114.0,3070.3,3078.9,31086,2022-08-15
ALLCARGO,EQ,305.0,306.95,298.0,299.55,479010,2022-08-15
ALLSEC,EQ,509.4,514.9,495.0,499.75,5594,2022-08-15
ALMONDZ,EQ,79.8,80.0,77.15,79.55,2207,2022-08-15
ALPA,EQ,66.3,66.3,63.4,63.75,45489,2022-08-15
ALPHAGEO,EQ,276.8,285.6,276.8,282.65,13336,2022-08-15
AMARAJABAT,EQ,516.0,517.45,512.1,514.2,272615,2022-08-15
AMBER,EQ,2279.0,2305.5,2262.45,2278.4,78429,2022-08-15
AMBICAAGAR,EQ,26.4,26.4,25.1,25.35,24669,2022-08-15
AMBIKCO,EQ,1727.0,1727.0,1683.95,1690.75,9100,2022-08-15
AMBUJACEM,EQ,380.0,388.0,378.85,384.8,5187959,2022-08-15
AMDIND,EQ,61.0,72.3,60.9,71.45,1386849,2022-08-15
AMIORG,EQ,1024.85,1024.85,1005.05,1009.15,39029,2022-08-15
AMJLAND,EQ,25.7,25.9,25.5,25.7,12757,2022-08-15
AMRUTANJAN,EQ,819.0,847.25,815.45,843.85,37194,2022-08-15
ANANDRATHI,EQ,673.0,675.95,668.5,671.65,19463,2022-08-15
ANANTRAJ,EQ,69.65,71.8,66.95,67.55,889908,2022-08-15
ANDHRAPAP,EQ,427.7,431.5,420.0,421.85,87615,2022-08-15
ANDHRSUGAR,EQ,137.4,137.65,130.1,135.25,127031,2022-08-15
ANDREWYU,EQ,21.15,21.3,21.0,21.15,52369,2022-08-15
ANGELONE,EQ,1295.0,1308.0,1270.0,1282.25,319596,2022-08-15
ANIKINDS,EQ,35.0,36.55,33.6,35.0,146450,2022-08-15
ANMOL,EQ,173.3,175.9,170.75,174.55,8505,2022-08-15
ANSALAPI,EQ,16.1,16.5,15.3,15.75,74086,2022-08-15
ANSALHSG,EQ,6.3,6.55,6.15,6.45,153364,2022-08-15
ANUP,EQ,821.8,857.8,819.85,838.7,20372,2022-08-15
ANURAS,EQ,757.9,763.3,747.0,750.7,44254,2022-08-15
APARINDS,EQ,1182.0,1235.0,1153.0,1207.1,186373,2022-08-15
APCL,EQ,211.55,215.5,211.55,213.7,15030,2022-08-15
APCOTEXIND,EQ,545.0,550.0,543.1,545.2,42129,2022-08-15
APEX,EQ,334.4,337.45,320.0,323.2,67260,2022-08-15
