FILE_NAME,YEAR,STATUS
bhavcopy_20210802.csv,2021,VALID
bhavcopy_20210803.csv,2021,VALID
bhavcopy_20210804.csv,2021,VALID
bhavcopy_20210805.csv,2021,VALID
bhavcopy_20210806.csv,2021,VALID
bhavcopy_20210809.csv,2021,VALID
bhavcopy_20210810.csv,2021,VALID
bhavcopy_20210811.csv,2021,VALID
bhavcopy_20210812.csv,2021,VALID
bhavcopy_20210813.csv,2021,VALID
bhavcopy_20210816.csv,2021,VALID
bhavcopy_20210817.csv,2021,VALID
bhavcopy_20210818.csv,2021,VALID
bhavcopy_20210819.csv,2021,VALID
bhavcopy_20210820.csv,2021,VALID
bhavcopy_20210823.csv,2021,VALID
bhavcopy_20210824.csv,2021,VALID
bhavcopy_20210825.csv,2021,VALID
bhavcopy_20210826.csv,2021,VALID
bhavcopy_20210827.csv,2021,VALID
bhavcopy_20210830.csv,2021,VALID
bhavcopy_20210831.csv,2021,VALID
bhavcopy_20210901.csv,2021,VALID
bhavcopy_20210902.csv,2021,VALID
bhavcopy_20210903.csv,2021,VALID
bhavcopy_20210906.csv,2021,VALID
bhavcopy_20210907.csv,2021,VALID
bhavcopy_20210908.csv,2021,VALID
bhavcopy_20210909.csv,2021,VALID
bhavcopy_20210910.csv,2021,VALID
bhavcopy_20210913.csv,2021,VALID
bhavcopy_20210914.csv,2021,VALID
bhavcopy_20210915.csv,2021,VALID
bhavcopy_20210916.csv,2021,VALID
bhavcopy_20210917.csv,2021,VALID
bhavcopy_20210920.csv,2021,VALID
bhavcopy_20210921.csv,2021,VALID
bhavcopy_20210922.csv,2021,VALID
bhavcopy_20210923.csv,2021,VALID
bhavcopy_20210924.csv,2021,VALID
bhavcopy_20210927.csv,2021,VALID
bhavcopy_20210928.csv,2021,VALID
bhavcopy_20210929.csv,2021,VALID
bhavcopy_20210930.csv,2021,VALID
bhavcopy_20211001.csv,2021,VALID
bhavcopy_20211004.csv,2021,VALID
bhavcopy_20211005.csv,2021,VALID
bhavcopy_20211006.csv,2021,VALID
bhavcopy_20211007.csv,2021,VALID
bhavcopy_20211008.csv,2021,VALID
bhavcopy_20211011.csv,2021,VALID
bhavcopy_20211012.csv,2021,VALID
bhavcopy_20211013.csv,2021,VALID
bhavcopy_20211014.csv,2021,VALID
bhavcopy_20211015.csv,2021,VALID
bhavcopy_20211018.csv,2021,VALID
bhavcopy_20211019.csv,2021,VALID
bhavcopy_20211020.csv,2021,VALID
bhavcopy_20211021.csv,2021,VALID
bhavcopy_20211022.csv,2021,VALID
bhavcopy_20211025.csv,2021,VALID
bhavcopy_20211026.csv,2021,VALID
bhavcopy_20211027.csv,2021,VALID
bhavcopy_20211028.csv,2021,VALID
bhavcopy_20211029.csv,2021,VALID
bhavcopy_20211101.csv,2021,VALID
bhavcopy_20211102.csv,2021,VALID
bhavcopy_20211103.csv,2021,VALID
bhavcopy_20211104.csv,2021,VALID
bhavcopy_20211105.csv,2021,VALID
bhavcopy_20211108.csv,2021,VALID
bhavcopy_20211109.csv,2021,VALID
bhavcopy_20211110.csv,2021,VALID
bhavcopy_20211111.csv,2021,VALID
bhavcopy_20211112.csv,2021,VALID
bhavcopy_20211115.csv,2021,VALID
bhavcopy_20211116.csv,2021,VALID
bhavcopy_20211117.csv,2021,VALID
bhavcopy_20211118.csv,2021,VALID
bhavcopy_20211119.csv,2021,VALID
bhavcopy_20211122.csv,2021,VALID
bhavcopy_20211123.csv,2021,VALID
bhavcopy_20211124.csv,2021,VALID
bhavcopy_20211125.csv,2021,VALID
bhavcopy_20211126.csv,2021,VALID
bhavcopy_20211129.csv,2021,VALID
bhavcopy_20211130.csv,2021,VALID
bhavcopy_20211201.csv,2021,VALID
bhavcopy_20211202.csv,2021,VALID
bhavcopy_20211203.csv,2021,VALID
bhavcopy_20211206.csv,2021,VALID
bhavcopy_20211207.csv,2021,VALID
bhavcopy_20211208.csv,2021,VALID
bhavcopy_20211209.csv,2021,VALID
bhavcopy_20211210.csv,2021,VALID
bhavcopy_20211213.csv,2021,VALID
bhavcopy_20211214.csv,2021,VALID
bhavcopy_20211215.csv,2021,VALID
bhavcopy_20211216.csv,2021,VALID
bhavcopy_20211217.csv,2021,VALID
bhavcopy_20211220.csv,2021,VALID
bhavcopy_20211221.csv,2021,VALID
bhavcopy_20211222.csv,2021,VALID
bhavcopy_20211223.csv,2021,VALID
bhavcopy_20211224.csv,2021,VALID
bhavcopy_20211227.csv,2021,VALID
bhavcopy_20211228.csv,2021,VALID
bhavcopy_20211229.csv,2021,VALID
bhavcopy_20211230.csv,2021,VALID
bhavcopy_20211231.csv,2021,VALID
bhavcopy_20220103.csv,2022,VALID
bhavcopy_20220104.csv,2022,VALID
bhavcopy_20220105.csv,2022,VALID
bhavcopy_20220106.csv,2022,VALID
bhavcopy_20220107.csv,2022,VALID
bhavcopy_20220110.csv,2022,VALID
bhavcopy_20220111.csv,2022,VALID
bhavcopy_20220112.csv,2022,VALID
bhavcopy_20220113.csv,2022,VALID
bhavcopy_20220114.csv,2022,VALID
bhavcopy_20220117.csv,2022,VALID
bhavcopy_20220118.csv,2022,VALID
bhavcopy_20220119.csv,2022,VALID
bhavcopy_20220120.csv,2022,VALID
bhavcopy_20220121.csv,2022,VALID
bhavcopy_20220124.csv,2022,VALID
bhavcopy_20220125.csv,2022,VALID
bhavcopy_20220126.csv,2022,VALID
bhavcopy_20220127.csv,2022,VALID
bhavcopy_20220128.csv,2022,VALID
bhavcopy_20220131.csv,2022,VALID
bhavcopy_20220201.csv,2022,VALID
bhavcopy_20220202.csv,2022,VALID
bhavcopy_20220203.csv,2022,VALID
bhavcopy_20220204.csv,2022,VALID
bhavcopy_20220207.csv,2022,VALID
bhavcopy_20220208.csv,2022,VALID
bhavcopy_20220209.csv,2022,VALID
bhavcopy_20220210.csv,2022,VALID
bhavcopy_20220211.csv,2022,VALID
bhavcopy_20220214.csv,2022,VALID
bhavcopy_20220215.csv,2022,VALID
bhavcopy_20220216.csv,2022,VALID
bhavcopy_20220217.csv,2022,VALID
bhavcopy_20220218.csv,2022,VALID
bhavcopy_20220221.csv,2022,VALID
bhavcopy_20220222.csv,2022,VALID
bhavcopy_20220223.csv,2022,VALID
bhavcopy_20220224.csv,2022,VALID
bhavcopy_20220225.csv,2022,VALID
bhavcopy_20220228.csv,2022,VALID
bhavcopy_20220301.csv,2022,VALID
bhavcopy_20220302.csv,2022,VALID
bhavcopy_20220303.csv,2022,VALID
bhavcopy_20220304.csv,2022,VALID
bhavcopy_20220307.csv,2022,VALID
bhavcopy_20220308.csv,2022,VALID
bhavcopy_20220309.csv,2022,VALID
bhavcopy_20220310.csv,2022,VALID
bhavcopy_20220311.csv,2022,VALID
bhavcopy_20220314.csv,2022,VALID
bhavcopy_20220315.csv,2022,VALID
bhavcopy_20220316.csv,2022,VALID
bhavcopy_20220317.csv,2022,VALID
bhavcopy_20220318.csv,2022,VALID
bhavcopy_20220321.csv,2022,VALID
bhavcopy_20220322.csv,2022,VALID
bhavcopy_20220323.csv,2022,VALID
bhavcopy_20220324.csv,2022,VALID
bhavcopy_20220325.csv,2022,VALID
bhavcopy_20220328.csv,2022,VALID
bhavcopy_20220329.csv,2022,VALID
bhavcopy_20220330.csv,2022,VALID
bhavcopy_20220331.csv,2022,VALID
bhavcopy_20220401.csv,2022,VALID
bhavcopy_20220404.csv,2022,VALID
bhavcopy_20220405.csv,2022,VALID
bhavcopy_20220406.csv,2022,VALID
bhavcopy_20220407.csv,2022,VALID
bhavcopy_20220408.csv,2022,VALID
bhavcopy_20220411.csv,2022,VALID
bhavcopy_20220412.csv,2022,VALID
bhavcopy_20220413.csv,2022,VALID
bhavcopy_20220414.csv,2022,VALID
bhavcopy_20220415.csv,2022,VALID
bhavcopy_20220418.csv,2022,VALID
bhavcopy_20220419.csv,2022,VALID
bhavcopy_20220420.csv,2022,VALID
bhavcopy_20220421.csv,2022,VALID
bhavcopy_20220422.csv,2022,VALID
bhavcopy_20220425.csv,2022,VALID
bhavcopy_20220426.csv,2022,VALID
bhavcopy_20220427.csv,2022,VALID
bhavcopy_20220428.csv,2022,VALID
bhavcopy_20220429.csv,2022,VALID
bhavcopy_20220502.csv,2022,VALID
bhavcopy_20220503.csv,2022,VALID
bhavcopy_20220504.csv,2022,VALID
bhavcopy_20220505.csv,2022,VALID
bhavcopy_20220506.csv,2022,VALID
bhavcopy_20220509.csv,2022,VALID
bhavcopy_20220510.csv,2022,VALID
bhavcopy_20220511.csv,2022,VALID
bhavcopy_20220512.csv,2022,VALID
bhavcopy_20220513.csv,2022,VALID
bhavcopy_20220516.csv,2022,VALID
bhavcopy_20220517.csv,2022,VALID
bhavcopy_20220518.csv,2022,VALID
bhavcopy_20220519.csv,2022,VALID
bhavcopy_20220520.csv,2022,VALID
bhavcopy_20220523.csv,2022,VALID
bhavcopy_20220524.csv,2022,VALID
bhavcopy_20220525.csv,2022,VALID
bhavcopy_20220526.csv,2022,VALID
bhavcopy_20220527.csv,2022,VALID
bhavcopy_20220530.csv,2022,VALID
bhavcopy_20220531.csv,2022,VALID
bhavcopy_20220601.csv,2022,VALID
bhavcopy_20220602.csv,2022,VALID
bhavcopy_20220603.csv,2022,VALID
bhavcopy_20220606.csv,2022,VALID
bhavcopy_20220607.csv,2022,VALID
bhavcopy_20220608.csv,2022,VALID
bhavcopy_20220609.csv,2022,VALID
bhavcopy_20220610.csv,2022,VALID
bhavcopy_20220613.csv,2022,VALID
bhavcopy_20220614.csv,2022,VALID
bhavcopy_20220615.csv,2022,VALID
bhavcopy_20220616.csv,2022,VALID
bhavcopy_20220617.csv,2022,VALID
bhavcopy_20220620.csv,2022,VALID
bhavcopy_20220621.csv,2022,VALID
bhavcopy_20220622.csv,2022,VALID
bhavcopy_20220623.csv,2022,VALID
bhavcopy_20220624.csv,2022,VALID
bhavcopy_20220627.csv,2022,VALID
bhavcopy_20220628.csv,2022,VALID
bhavcopy_20220629.csv,2022,VALID
bhavcopy_20220630.csv,2022,VALID
bhavcopy_20220701.csv,2022,VALID
bhavcopy_20220704.csv,2022,VALID
bhavcopy_20220705.csv,2022,VALID
bhavcopy_20220706.csv,2022,VALID
bhavcopy_20220707.csv,2022,VALID
bhavcopy_20220708.csv,2022,VALID
bhavcopy_20220711.csv,2022,VALID
bhavcopy_20220712.csv,2022,VALID
bhavcopy_20220713.csv,2022,VALID
bhavcopy_20220714.csv,2022,VALID
bhavcopy_20220715.csv,2022,VALID
bhavcopy_20220718.csv,2022,VALID
bhavcopy_20220719.csv,2022,VALID
bhavcopy_20220720.csv,2022,VALID
bhavcopy_20220721.csv,2022,VALID
bhavcopy_20220722.csv,2022,VALID
bhavcopy_20220725.csv,2022,VALID
bhavcopy_20220726.csv,2022,VALID
bhavcopy_20220727.csv,2022,VALID
bhavcopy_20220728.csv,2022,VALID
bhavcopy_20220729.csv,2022,VALID
bhavcopy_20220801.csv,2022,VALID
bhavcopy_20220802.csv,2022,VALID
bhavcopy_20220803.csv,2022,VALID
bhavcopy_20220804.csv,2022,VALID
bhavcopy_20220805.csv,2022,VALID
bhavcopy_20220810.csv,2022,VALID
bhavcopy_20220811.csv,2022,VALID
bhavcopy_20220812.csv,2022,VALID
bhavcopy_20220815.csv,2022,VALID
bhavcopy_20220816.csv,2022,VALID
bhavcopy_20220817.csv,2022,VALID
bhavcopy_20220818.csv,2022,VALID
bhavcopy_20220819.csv,2022,VALID
bhavcopy_20220822.csv,2022,VALID
bhavcopy_20220823.csv,2022,VALID
bhavcopy_20220824.csv,2022,VALID
bhavcopy_20220825.csv,2022,VALID
bhavcopy_20220826.csv,2022,VALID
bhavcopy_20220829.csv,2022,VALID
bhavcopy_20220830.csv,2022,VALID
bhavcopy_20220831.csv,2022,VALID
bhavcopy_20220901.csv,2022,VALID
bhavcopy_20220902.csv,2022,VALID
bhavcopy_20220905.csv,2022,VALID
bhavcopy_20220906.csv,2022,VALID
bhavcopy_20220907.csv,2022,VALID
bhavcopy_20220908.csv,2022,VALID
bhavcopy_20220909.csv,2022,VALID
bhavcopy_20220912.csv,2022,VALID
bhavcopy_20220913.csv,2022,VALID
bhavcopy_20220914.csv,2022,VALID
bhavcopy_20220915.csv,2022,VALID
bhavcopy_20220916.csv,2022,VALID
bhavcopy_20220919.csv,2022,VALID
bhavcopy_20220920.csv,2022,VALID
bhavcopy_20220921.csv,2022,VALID
bhavcopy_20220922.csv,2022,VALID
bhavcopy_20220923.csv,2022,VALID
bhavcopy_20220926.csv,2022,VALID
bhavcopy_20220927.csv,2022,VALID
bhavcopy_20220928.csv,2022,VALID
bhavcopy_20220929.csv,2022,VALID
bhavcopy_20220930.csv,2022,VALID
bhavcopy_20221003.csv,2022,VALID
bhavcopy_20221004.csv,2022,VALID
bhavcopy_20221005.csv,2022,VALID
bhavcopy_20221006.csv,2022,VALID
bhavcopy_20221007.csv,2022,VALID
bhavcopy_20221010.csv,2022,VALID
bhavcopy_20221011.csv,2022,VALID
