symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
OLAELEC,Ola Electric Mobility Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
OLECTRA,Olectra Greentech Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PAYTM,One 97 Communications Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ONESOURCE,Onesource Specialty Pharma Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
OFSS,Oracle Financial Services Software Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
POLICYBZR,PB Fintech Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PCBL,PCBL Chemical Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PGEL,PG Electroplast Ltd.,Consumer Durables,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PIIND,PI Industries Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PNBHOUSING,PNB Housing Finance Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PTCIL,PTC Industries Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PVRINOX,PVR INOX Ltd.,Media Entertainment & Publication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PAGEIND,Page Industries Ltd.,Textiles,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PARADEEP,Paradeep Phosphates Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PATANJALI,Patanjali Foods Ltd.,Fast Moving Consumer Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PERSISTENT,Persistent Systems Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PETRONET,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PFIZER,Pfizer Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PHOENIXLTD,Phoenix Mills Ltd.,Realty,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PWL,Physicswallah Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PINELABS,Pine Labs Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PIRAMALFIN,Piramal Finance Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PPLPHARMA,Piramal Pharma Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
POLYMED,Poly Medicure Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
POLYCAB,Polycab India Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
POONAWALLA,Poonawalla Fincorp Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PREMIERENE,Premier Energies Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
PRESTIGE,Prestige Estates Projects Ltd.,Realty,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RRKABEL,R R Kabel Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RBLBANK,RBL Bank Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RHIM,RHI MAGNESITA INDIA LTD.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RITES,RITES Ltd.,Construction,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RVNL,Rail Vikas Nigam Ltd.,Construction,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RAILTEL,Railtel Corporation Of India Ltd.,Telecommunication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RAINBOW,Rainbow Childrens Medicare Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RKFORGE,Ramkrishna Forgings Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
REDINGTON,Redington Ltd.,Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RPOWER,Reliance Power Ltd.,Power,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SBFC,SBFC Finance Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SBICARD,SBI Cards and Payment Services Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SJVN,SJVN Ltd.,Power,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SRF,SRF Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAGILITY,Sagility Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAILIFE,Sai Life Sciences Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAMMAANCAP,Sammaan Capital Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAPPHIRE,Sapphire Foods India Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SARDAEN,Sarda Energy and Minerals Ltd.,Metals & Mining,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SCHAEFFLER,Schaeffler India Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SCI,Shipping Corporation of India Ltd.,Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SHYAMMETL,Shyam Metalics and Energy Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SIGNATURE,Signatureglobal (India) Ltd.,Realty,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SOBHA,Sobha Ltd.,Realty,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SONACOMS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SONATSOFTW,Sonata Software Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
STARHEALTH,Star Health and Allied Insurance Company Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SAIL,Steel Authority of India Ltd.,Metals & Mining,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SUMICHEM,Sumitomo Chemical India Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SUNTV,Sun TV Network Ltd.,Media Entertainment & Publication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SUNDARMFIN,Sundaram Finance Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SUPREMEIND,Supreme Industries Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SPLPETRO,Supreme Petrochem Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SUZLON,Suzlon Energy Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SWANCORP,Swan Corp Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
