symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
CROMPTON,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
DATAPATTNS,Data Patterns (India) Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
DELHIVERY,Delhivery Ltd.,Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
DEVYANI,Devyani International Ltd.,Consumer Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
LALPATHLAB,Dr. Lal Path Labs Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
FSL,Firstsource Solutions Ltd.,Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
FORCEMOT,Force Motors Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
GLAND,Gland Pharma Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
GESHIP,Great Eastern Shipping Co. Ltd.,Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
HBLENGINE,HBL Engineering Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
HSCL,Himadri Speciality Chemical Ltd.,Chemicals,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
HINDCOPPER,Hindustan Copper Ltd.,Metals & Mining,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IDBI,IDBI Bank Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IFCI,IFCI Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IIFL,IIFL Finance Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IRCON,IRCON International Ltd.,Construction,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
ITI,ITI Ltd.,Telecommunication,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IGL,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
INOXWIND,Inox Wind Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
IKS,Inventurus Knowledge Solutions Ltd.,Information Technology,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
JBMA,JBM Auto Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
JMFINANCIL,JM Financial Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
JSWCEMENT,JSW Cement Ltd.,Construction Materials,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
JYOTICNC,Jyoti CNC Automation Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
KARURVYSYA,Karur Vysya Bank Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
KAYNES,Kaynes Technology India Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
KEC,Kec International Ltd.,Construction,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
KFINTECH,Kfin Technologies Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
MANAPPURAM,Manappuram Finance Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
MRPL,Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
MEESHO,Meesho Ltd.,Consumer Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NATCOPHARM,NATCO Pharma Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NBCC,NBCC (India) Ltd.,Construction,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NH,Narayana Hrudayalaya Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NAVINFLUOR,Navin Fluorine International Ltd.,Chemicals,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NETWEB,Netweb Technologies India Ltd.,Information Technology,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NEULANDLAB,Neuland Laboratories Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
NUVAMA,Nuvama Wealth Management Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
OLAELEC,Ola Electric Mobility Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PGEL,PG Electroplast Ltd.,Consumer Durables,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PNBHOUSING,PNB Housing Finance Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PWL,Physicswallah Ltd.,Consumer Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PINELABS,Pine Labs Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PIRAMALFIN,Piramal Finance Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
PPLPHARMA,Piramal Pharma Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
POONAWALLA,Poonawalla Fincorp Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
RBLBANK,RBL Bank Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
REDINGTON,Redington Ltd.,Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
RPOWER,Reliance Power Ltd.,Power,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SAGILITY,Sagility Ltd.,Information Technology,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SAILIFE,Sai Life Sciences Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SARDAEN,Sarda Energy and Minerals Ltd.,Metals & Mining,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SIGNATURE,Signatureglobal (India) Ltd.,Realty,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SONACOMS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
STARHEALTH,Star Health and Allied Insurance Company Ltd.,Financial Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SWANCORP,Swan Corp Ltd.,Chemicals,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
SYNGENE,Syngene International Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
TATACHEM,Tata Chemicals Ltd.,Chemicals,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
TATATECH,Tata Technologies Ltd.,Information Technology,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
TENNIND,Tenneco Clean Air India Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
URBANCO,Urban Company Ltd.,Consumer Services,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
WELCORP,Welspun Corp Ltd.,Capital Goods,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
WHIRLPOOL,Whirlpool of India Ltd.,Consumer Durables,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
WOCKPHARMA,Wockhardt Ltd.,Healthcare,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
ZENSARTECH,Zensar Technolgies Ltd.,Information Technology,NIFTY SMALLCAP 100,nifty_smallcap_100,,2026-06-30
