symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
HDFCBANK,HDFC Bank Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
HINDALCO,Hindalco Industries Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
HAL,Hindustan Aeronautics Ltd.,Capital Goods,NIFTY 100,nifty_100,,2026-06-30
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
ICICIBANK,ICICI Bank Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
ITC,ITC Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,NIFTY 100,nifty_100,,2026-06-30
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 100,nifty_100,,2026-06-30
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
INFY,Infosys Ltd.,Information Technology,NIFTY 100,nifty_100,,2026-06-30
INDIGO,InterGlobe Aviation Ltd.,Services,NIFTY 100,nifty_100,,2026-06-30
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
JINDALSTEL,Jindal Steel Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
JIOFIN,Jio Financial Services Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
LTM,LTM Ltd.,Information Technology,NIFTY 100,nifty_100,,2026-06-30
LT,Larsen & Toubro Ltd.,Construction,NIFTY 100,nifty_100,,2026-06-30
LODHA,Lodha Developers Ltd.,Realty,NIFTY 100,nifty_100,,2026-06-30
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
MAXHEALTH,Max Healthcare Institute Ltd.,Healthcare,NIFTY 100,nifty_100,,2026-06-30
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,NIFTY 100,nifty_100,,2026-06-30
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
NTPC,NTPC Ltd.,Power,NIFTY 100,nifty_100,,2026-06-30
NESTLEIND,Nestle India Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
ONGC,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 100,nifty_100,,2026-06-30
PIDILITIND,Pidilite Industries Ltd.,Chemicals,NIFTY 100,nifty_100,,2026-06-30
PFC,Power Finance Corporation Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
POWERGRID,Power Grid Corporation of India Ltd.,Power,NIFTY 100,nifty_100,,2026-06-30
PNB,Punjab National Bank,Financial Services,NIFTY 100,nifty_100,,2026-06-30
RECLTD,REC Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY 100,nifty_100,,2026-06-30
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
MOTHERSON,Samvardhana Motherson International Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
SHREECEM,Shree Cement Ltd.,Construction Materials,NIFTY 100,nifty_100,,2026-06-30
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
ENRIN,Siemens Energy India Ltd.,Capital Goods,NIFTY 100,nifty_100,,2026-06-30
SIEMENS,Siemens Ltd.,Capital Goods,NIFTY 100,nifty_100,,2026-06-30
SOLARINDS,Solar Industries India Ltd.,Chemicals,NIFTY 100,nifty_100,,2026-06-30
SBIN,State Bank of India,Financial Services,NIFTY 100,nifty_100,,2026-06-30
SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Healthcare,NIFTY 100,nifty_100,,2026-06-30
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
TATACAP,Tata Capital Ltd.,Financial Services,NIFTY 100,nifty_100,,2026-06-30
TCS,Tata Consultancy Services Ltd.,Information Technology,NIFTY 100,nifty_100,,2026-06-30
TATACONSUM,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
TMCV,Tata Motors Ltd.,Capital Goods,NIFTY 100,nifty_100,,2026-06-30
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,NIFTY 100,nifty_100,,2026-06-30
TATAPOWER,Tata Power Co. Ltd.,Power,NIFTY 100,nifty_100,,2026-06-30
TATASTEEL,Tata Steel Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
TECHM,Tech Mahindra Ltd.,Information Technology,NIFTY 100,nifty_100,,2026-06-30
TITAN,Titan Company Ltd.,Consumer Durables,NIFTY 100,nifty_100,,2026-06-30
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,NIFTY 100,nifty_100,,2026-06-30
TRENT,Trent Ltd.,Consumer Services,NIFTY 100,nifty_100,,2026-06-30
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,NIFTY 100,nifty_100,,2026-06-30
UNIONBANK,Union Bank of India,Financial Services,NIFTY 100,nifty_100,,2026-06-30
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,NIFTY 100,nifty_100,,2026-06-30
VEDL,Vedanta Ltd.,Metals & Mining,NIFTY 100,nifty_100,,2026-06-30
WIPRO,Wipro Ltd.,Information Technology,NIFTY 100,nifty_100,,2026-06-30
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,NIFTY 100,nifty_100,,2026-06-30
