symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
JSWENERGY,JSW Energy Ltd.,Power,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
JUBLFOOD,Jubilant Foodworks Ltd.,Consumer Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
KEI,KEI Industries Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
KPITTECH,KPIT Technologies Ltd.,Information Technology,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
KALYANKJIL,Kalyan Jewellers India Ltd.,Consumer Durables,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LTF,L&T Finance Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LGEINDIA,LG Electronics India Ltd.,Consumer Durables,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LICHSGFIN,LIC Housing Finance Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LAURUSLABS,Laurus Labs Ltd.,Healthcare,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LENSKART,Lenskart Solutions Ltd.,Consumer Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
LUPIN,Lupin Ltd.,Healthcare,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MRF,MRF Ltd.,Automobile and Auto Components,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MANKIND,Mankind Pharma Ltd.,Healthcare,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MARICO,Marico Ltd.,Fast Moving Consumer Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MFSL,Max Financial Services Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MOTILALOFS,Motilal Oswal Financial Services Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MPHASIS,MphasiS Ltd.,Information Technology,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
MCX,Multi Commodity Exchange of India Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
NHPC,NHPC Ltd.,Power,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
NMDC,NMDC Ltd.,Metals & Mining,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
NATIONALUM,National Aluminium Co. Ltd.,Metals & Mining,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
OBEROIRLTY,Oberoi Realty Ltd.,Realty,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PAYTM,One 97 Communications Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
OFSS,Oracle Financial Services Software Ltd.,Information Technology,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
POLICYBZR,PB Fintech Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PIIND,PI Industries Ltd.,Chemicals,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PAGEIND,Page Industries Ltd.,Textiles,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PATANJALI,Patanjali Foods Ltd.,Fast Moving Consumer Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PERSISTENT,Persistent Systems Ltd.,Information Technology,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PHOENIXLTD,Phoenix Mills Ltd.,Realty,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
POLYCAB,Polycab India Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PREMIERENE,Premier Energies Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
PRESTIGE,Prestige Estates Projects Ltd.,Realty,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
RVNL,Rail Vikas Nigam Ltd.,Construction,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SBICARD,SBI Cards and Payment Services Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SRF,SRF Ltd.,Chemicals,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SAIL,Steel Authority of India Ltd.,Metals & Mining,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SUPREMEIND,Supreme Industries Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SUZLON,Suzlon Energy Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
SWIGGY,Swiggy Ltd.,Consumer Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
TATACOMM,Tata Communications Ltd.,Telecommunication,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
TATAELXSI,Tata Elxsi Ltd.,Information Technology,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
UPL,UPL Ltd.,Chemicals,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
VMM,Vishal Mega Mart Ltd.,Consumer Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
IDEA,Vodafone Idea Ltd.,Telecommunication,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
VOLTAS,Voltas Ltd.,Consumer Durables,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
WAAREEENER,Waaree Energies Ltd.,Capital Goods,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
YESBANK,Yes Bank Ltd.,Financial Services,NIFTY MIDCAP 100,nifty_midcap_100,,2026-06-30
