symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
ANGELONE,Angel One Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ANTHEM,Anthem Biosciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
ANURAS,Anupam Rasayan India Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
APARINDS,Apar Industries Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
APOLLOTYRE,Apollo Tyres Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
APTUS,Aptus Value Housing Finance India Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ASAHIINDIA,Asahi India Glass Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ASHOKLEY,Ashok Leyland Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
ASTRAL,Astral Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ATHERENERG,Ather Energy Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ATUL,Atul Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
DMART,Avenue Supermarts Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
AXISBANK,Axis Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BEML,BEML Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
BLS,BLS International Services Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
BSE,BSE Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BANKBARODA,Bank of Baroda,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BANKINDIA,Bank of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MAHABANK,Bank of Maharashtra,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BATAINDIA,Bata India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
BELRISE,Belrise Industries Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
BDL,Bharat Dynamics Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
BEL,Bharat Electronics Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
GROWW,Billionbrains Garage Ventures Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
BIOCON,Biocon Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
BSOFT,Birlasoft Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
BLUEDART,Blue Dart Express Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
BLUEJET,Blue Jet Healthcare Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
BLUESTARCO,Blue Star Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
BBTC,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
BOSCHLTD,Bosch Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
FIRSTCRY,Brainbees Solutions Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
BRIGADE,Brigade Enterprises Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
MAPMYINDIA,C.E. Info Systems Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
CCL,CCL Products (I) Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
CESC,CESC Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
CIEINDIA,CIE Automotive India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
CRISIL,CRISIL Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CANFINHOME,Can Fin Homes Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CANBK,Canara Bank,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CANHLIFE,Canara HSBC Life Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CAPLIPOINT,Caplin Point Laboratories Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
CGCL,Capri Global Capital Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CARBORUNIV,Carborundum Universal Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
CARTRADE,Cartrade Tech Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
CASTROLIND,Castrol India Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
CEATLTD,Ceat Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
CEMPRO,Cemindia Projects Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
CENTRALBK,Central Bank of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CDSL,Central Depository Services (India) Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CHALET,Chalet Hotels Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
CHAMBLFERT,Chambal Fertilizers & Chemicals Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
CHENNPETRO,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
CHOICEIN,Choice International Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CIPLA,Cipla Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
CUB,City Union Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CLEAN,Clean Science and Technology Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
COCHINSHIP,Cochin Shipyard Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
COFORGE,Coforge Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
COHANCE,Cohance Lifesciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
COLPAL,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
CAMS,Computer Age Management Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CONCORDBIO,Concord Biotech Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
CONCOR,Container Corporation of India Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
COROMANDEL,Coromandel International Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
CRAFTSMAN,Craftsman Automation Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
CREDITACC,CreditAccess Grameen Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
CROMPTON,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
CUMMINSIND,Cummins India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
CYIENT,Cyient Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
DCMSHRIRAM,DCM Shriram Ltd.,Diversified,NIFTY 500,nifty_500,,2026-06-30
DLF,DLF Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
DOMS,DOMS Industries Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
DABUR,Dabur India Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
DALBHARAT,Dalmia Bharat Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
DATAPATTNS,Data Patterns (India) Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
DEEPAKNTR,Deepak Nitrite Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
DELHIVERY,Delhivery Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
DEVYANI,Devyani International Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
DIVISLAB,Divi's Laboratories Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
DIXON,Dixon Technologies (India) Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
LALPATHLAB,Dr. Lal Path Labs Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
EIDPARRY,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
EIHOTEL,EIH Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
EICHERMOT,Eicher Motors Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ELECON,Elecon Engineering Co. Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ELGIEQUIP,Elgi Equipments Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
EMAMILTD,Emami Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
EMCURE,Emcure Pharmaceuticals Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
EMMVEE,Emmvee Photovoltaic Power Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ENDURANCE,Endurance Technologies Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ENGINERSIN,Engineers India Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
ERIS,Eris Lifesciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
ESCORTS,Escorts Kubota Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
FEDERALBNK,Federal Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
FINCABLES,Finolex Cables Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
FSL,Firstsource Solutions Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
FORCEMOT,Force Motors Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
FORTIS,Fortis Healthcare Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
GMRAIRPORT,GMR Airports Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
GABRIEL,Gabriel India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
GALLANTT,Gallantt Ispat Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
GICRE,General Insurance Corporation of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
GLAND,Gland Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
MEDANTA,Global Health Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
GODREJIND,Godrej Industries Ltd.,Diversified,NIFTY 500,nifty_500,,2026-06-30
GODREJPROP,Godrej Properties Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
GRANULES,Granules India Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
GRAPHITE,Graphite India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
GRASIM,Grasim Industries Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
GRAVITA,Gravita India Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
GESHIP,Great Eastern Shipping Co. Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
HEG,H.E.G. Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
HBLENGINE,HBL Engineering Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
HCLTECH,HCL Technologies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
HDBFS,HDB Financial Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HDFCBANK,HDFC Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HFCL,HFCL Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
HAVELLS,Havells India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
HEROMOTOCO,Hero MotoCorp Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
HEXT,Hexaware Technologies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
HSCL,Himadri Speciality Chemical Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
HINDALCO,Hindalco Industries Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
HAL,Hindustan Aeronautics Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
HINDCOPPER,Hindustan Copper Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
HINDPETRO,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
POWERINDIA,Hitachi Energy India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
HOMEFIRST,Home First Finance Company India Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HONASA,Honasa Consumer Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
HONAUT,Honeywell Automation India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
HUDCO,Housing & Urban Development Corporation Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ICICIBANK,ICICI Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ICICIGI,ICICI Lombard General Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IDBI,IDBI Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IDFCFIRSTB,IDFC First Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IFCI,IFCI Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IIFL,IIFL Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IRB,IRB Infrastructure Developers Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
IRCON,IRCON International Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
ITCHOTELS,ITC Hotels Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
ITC,ITC Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
ITI,ITI Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
INDGN,Indegene Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
INDIACEM,India Cements Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
INDIAMART,Indiamart Intermesh Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
INDIANB,Indian Bank,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IEX,Indian Energy Exchange Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
IOB,Indian Overseas Bank,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IREDA,Indian Renewable Energy Development Agency Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
IGL,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
INDUSTOWER,Indus Towers Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
INDUSINDBK,IndusInd Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
NAUKRI,Info Edge (India) Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
INFY,Infosys Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
INOXWIND,Inox Wind Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
INTELLECT,Intellect Design Arena Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
INDIGO,InterGlobe Aviation Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
IGIL,International Gemological Institute Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
IKS,Inventurus Knowledge Solutions Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
IPCALAB,Ipca Laboratories Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
JBCHEPHARM,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
JKCEMENT,J.K. Cement Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
JBMA,JBM Auto Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
JKTYRE,JK Tyre & Industries Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
JMFINANCIL,JM Financial Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
JSWCEMENT,JSW Cement Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
JSWDULUX,JSW Dulux Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
JSWENERGY,JSW Energy Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
JSWINFRA,JSW Infrastructure Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
JAINREC,Jain Resource Recycling Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
JPPOWER,Jaiprakash Power Ventures Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
JINDALSAW,Jindal Saw Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
JSL,Jindal Stainless Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
JINDALSTEL,Jindal Steel Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
JIOFIN,Jio Financial Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
