symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
NUVOCO,Nuvoco Vistas Corporation Ltd.,Construction Materials,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
OLAELEC,Ola Electric Mobility Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
OLECTRA,Olectra Greentech Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ONESOURCE,Onesource Specialty Pharma Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PCBL,PCBL Chemical Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PGEL,PG Electroplast Ltd.,Consumer Durables,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PNBHOUSING,PNB Housing Finance Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PTCIL,PTC Industries Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PVRINOX,PVR INOX Ltd.,Media Entertainment & Publication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PARADEEP,Paradeep Phosphates Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PFIZER,Pfizer Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PWL,Physicswallah Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PINELABS,Pine Labs Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PIRAMALFIN,Piramal Finance Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
PPLPHARMA,Piramal Pharma Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
POLYMED,Poly Medicure Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
POONAWALLA,Poonawalla Fincorp Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RRKABEL,R R Kabel Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RBLBANK,RBL Bank Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RHIM,RHI MAGNESITA INDIA LTD.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RITES,RITES Ltd.,Construction,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RAILTEL,Railtel Corporation Of India Ltd.,Telecommunication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RAINBOW,Rainbow Childrens Medicare Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RKFORGE,Ramkrishna Forgings Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
REDINGTON,Redington Ltd.,Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RPOWER,Reliance Power Ltd.,Power,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SBFC,SBFC Finance Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SAGILITY,Sagility Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SAILIFE,Sai Life Sciences Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SAMMAANCAP,Sammaan Capital Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SAPPHIRE,Sapphire Foods India Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SARDAEN,Sarda Energy and Minerals Ltd.,Metals & Mining,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SCI,Shipping Corporation of India Ltd.,Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SHYAMMETL,Shyam Metalics and Energy Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SIGNATURE,Signatureglobal (India) Ltd.,Realty,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SOBHA,Sobha Ltd.,Realty,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SONACOMS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SONATSOFTW,Sonata Software Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
STARHEALTH,Star Health and Allied Insurance Company Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SUMICHEM,Sumitomo Chemical India Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SUNTV,Sun TV Network Ltd.,Media Entertainment & Publication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SPLPETRO,Supreme Petrochem Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SWANCORP,Swan Corp Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SYNGENE,Syngene International Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
SYRMA,Syrma SGS Technology Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TBOTEK,TBO Tek Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TATACHEM,Tata Chemicals Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TATATECH,Tata Technologies Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TEGA,Tega Industries Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TEJASNET,Tejas Networks Ltd.,Telecommunication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TENNIND,Tenneco Clean Air India Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TIMKEN,Timken India Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TRAVELFOOD,Travel Food Services Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TRIDENT,Trident Ltd.,Textiles,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
UCOBANK,UCO Bank,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
URBANCO,Urban Company Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
USHAMART,Usha Martin Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
VTL,Vardhman Textiles Ltd.,Textiles,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
VIJAYA,Vijaya Diagnostic Centre Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
WELCORP,Welspun Corp Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
WELSPUNLIV,Welspun Living Ltd.,Textiles,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
WHIRLPOOL,Whirlpool of India Ltd.,Consumer Durables,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
WOCKPHARMA,Wockhardt Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ZEEL,Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ZENTEC,Zen Technologies Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ZENSARTECH,Zensar Technolgies Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ZYDUSWELL,Zydus Wellness Ltd.,Fast Moving Consumer Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ECLERX,eClerx Services Ltd.,Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
