symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
DBCORP,D.B.Corp Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
HATHWAY,Hathway Cable & Datacom Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
NAZARA,Nazara Technologies Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
NETWORK18,Network18 Media & Investments Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
PVRINOX,PVR INOX Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
SUNTV,Sun TV Network Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
TIPSMUSIC,Tips Music Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
ZEEL,Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,NIFTY MEDIA,nifty_media,MEDIA,2026-06-30
