SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,178.9,185.5,176.81,180.77,146714,2026-04-23
21STCENMGM,EQ,35.06,35.06,35.06,35.06,1284,2026-04-23
360ONE,EQ,1049.0,1057.0,1033.8,1052.25,1335631,2026-04-23
3BBLACKBIO,EQ,1341.0,1359.65,1261.3,1291.8,8436,2026-04-23
3IINFOLTD,EQ,17.86,17.86,17.48,17.6,559932,2026-04-23
3MINDIA,EQ,32800.0,33260.0,32485.0,33135.0,4350,2026-04-23
3PLAND,EQ,36.27,36.27,35.2,35.68,3821,2026-04-23
5PAISA,EQ,335.15,362.39,331.35,336.59,166953,2026-04-23
63MOONS,EQ,710.0,726.0,691.2,694.45,116439,2026-04-23
AAATECH,EQ,100.0,100.0,98.42,99.21,14401,2026-04-23
AADHARHFC,EQ,485.0,495.5,484.05,488.55,110220,2026-04-23
AAREYDRUGS,EQ,86.0,90.0,85.02,89.88,285806,2026-04-23
AARNAV,EQ,23.75,24.1,23.72,23.8,7080,2026-04-23
AARON,EQ,141.85,142.79,139.81,141.01,9644,2026-04-23
AARTECH,EQ,51.88,51.88,49.5,50.55,43841,2026-04-23
AARTIDRUGS,EQ,368.95,379.0,367.25,371.95,252315,2026-04-23
AARTIIND,EQ,468.0,480.2,463.6,465.9,1134203,2026-04-23
AARTIPHARM,EQ,691.55,703.9,685.05,688.55,115389,2026-04-23
AARTISURF,EQ,399.95,426.9,395.0,402.15,33273,2026-04-23
AARVI,EQ,131.0,133.79,128.9,132.62,12073,2026-04-23
AAVAS,EQ,1385.0,1468.0,1383.0,1411.3,339607,2026-04-23
ABANSENT,EQ,27.85,27.85,26.0,26.45,2355,2026-04-23
ABB,EQ,7587.0,7650.0,7533.5,7575.5,376857,2026-04-23
ABBOTINDIA,EQ,25440.0,25675.0,25350.0,25410.0,10085,2026-04-23
ABCAPITAL,EQ,348.25,354.35,346.95,349.75,4221595,2026-04-23
ABCOTS,EQ,400.3,400.95,384.1,388.55,80963,2026-04-23
ABDL,EQ,552.0,573.9,550.0,561.15,336248,2026-04-23
ABFRL,EQ,64.25,65.27,63.0,63.2,2959925,2026-04-23
ABGSEC,EQ,112.37,113.09,111.37,111.39,1461,2026-04-23
ABINFRA,EQ,15.03,16.24,14.69,15.59,2836460,2026-04-23
ABLBL,EQ,108.61,109.2,105.85,106.13,358398,2026-04-23
ABMKNO,EQ,240.0,254.9,232.0,254.8,1043,2026-04-23
ABREL,EQ,1419.9,1447.7,1411.2,1423.4,151767,2026-04-23
ABSL10BANK,EQ,168.54,172.5,167.0,169.1,11620,2026-04-23
ABSLAMC,EQ,1020.0,1078.0,1011.05,1047.45,1463823,2026-04-23
ABSLBANETF,EQ,58.3,58.3,57.5,57.51,123938,2026-04-23
ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.0,2991,2026-04-23
ABSLMSCIN,EQ,29.29,29.3,29.21,29.21,88,2026-04-23
ABSLNN50ET,EQ,74.9,74.9,73.51,73.88,508187,2026-04-23
ABSLPSE,EQ,11.15,11.2,10.98,11.05,167665,2026-04-23
ACC,EQ,1439.0,1439.7,1420.0,1423.1,128954,2026-04-23
ACCELYA,EQ,1201.2,1211.3,1198.2,1202.8,7033,2026-04-23
ACE,EQ,934.4,939.9,914.0,916.55,237996,2026-04-23
ACEINTEG,EQ,20.58,21.8,19.7,20.41,111330,2026-04-23
ACI,EQ,596.65,609.85,590.1,596.85,89019,2026-04-23
ACL,EQ,56.09,56.99,54.02,54.92,24659,2026-04-23
ACMESOLAR,EQ,303.0,314.0,300.35,309.2,1565556,2026-04-23
ACSTECH,EQ,41.4,42.2,40.6,41.8,66023,2026-04-23
ACUTAAS,EQ,2419.0,2435.0,2379.7,2386.7,243296,2026-04-23
ADANIENSOL,EQ,1365.0,1389.45,1338.65,1361.25,4049540,2026-04-23
ADANIENT,EQ,2243.5,2333.9,2221.8,2300.0,2948009,2026-04-23
ADANIGREEN,EQ,1193.0,1240.0,1180.5,1214.15,6765325,2026-04-23
ADANIPORTS,EQ,1575.0,1611.0,1566.2,1602.9,2406876,2026-04-23
ADANIPOWER,EQ,216.0,217.25,212.53,214.18,58947381,2026-04-23
ADFFOODS,EQ,236.0,259.0,235.01,249.08,2417937,2026-04-23
ADL,EQ,78.36,78.39,73.8,77.94,443,2026-04-23
ADOR,EQ,1030.4,1047.0,1022.0,1024.45,14757,2026-04-23
ADROITINFO,EQ,10.4,10.86,9.9,9.99,31568,2026-04-23
ADSL,EQ,118.9,121.64,117.0,117.7,78182,2026-04-23
ADVAIT,EQ,1998.1,2143.2,1998.1,2072.8,105405,2026-04-23
ADVANCE,EQ,113.98,116.76,109.61,114.16,2397763,2026-04-23
ADVANIHOTR,EQ,54.0,55.27,53.59,54.5,16934,2026-04-23
ADVENTHTL,EQ,162.6,165.21,157.75,158.94,90845,2026-04-23
ADVENZYMES,EQ,299.0,304.9,297.5,298.65,97740,2026-04-23
AEGISLOG,EQ,713.5,729.95,699.45,704.8,478938,2026-04-23
