SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,180.62,181.01,174.3,175.6,73356,2026-04-24
21STCENMGM,EQ,35.76,35.76,35.76,35.76,10954,2026-04-24
360ONE,EQ,1056.9,1062.45,1030.2,1039.6,896365,2026-04-24
3BBLACKBIO,EQ,1300.05,1333.8,1282.65,1322.35,4115,2026-04-24
3IINFOLTD,EQ,17.61,17.69,17.06,17.64,790069,2026-04-24
3MINDIA,EQ,33135.0,33235.0,32230.0,32635.0,3764,2026-04-24
3PLAND,EQ,36.0,36.0,34.0,35.15,1390,2026-04-24
5PAISA,EQ,336.0,343.18,324.02,325.56,85299,2026-04-24
63MOONS,EQ,697.0,714.0,676.6,682.7,141373,2026-04-24
AAATECH,EQ,99.97,99.98,98.01,98.19,17207,2026-04-24
AADHARHFC,EQ,484.65,492.95,484.5,488.1,165862,2026-04-24
AAREYDRUGS,EQ,90.0,91.44,85.39,88.33,235965,2026-04-24
AARNAV,EQ,23.74,24.47,22.9,22.99,65176,2026-04-24
AARON,EQ,141.3,143.0,138.91,140.51,13746,2026-04-24
AARTECH,EQ,50.25,51.25,49.84,50.04,22218,2026-04-24
AARTIDRUGS,EQ,371.05,374.2,363.25,366.7,111576,2026-04-24
AARTIIND,EQ,470.3,476.35,458.55,472.75,1186898,2026-04-24
AARTIPHARM,EQ,688.35,699.8,676.8,692.95,162905,2026-04-24
AARTISURF,EQ,401.6,401.85,385.0,389.4,10634,2026-04-24
AARVI,EQ,133.62,133.62,126.01,128.45,10600,2026-04-24
AAVAS,EQ,1411.2,1422.4,1387.7,1411.3,122362,2026-04-24
ABANSENT,EQ,26.9,27.8,24.25,26.25,5977,2026-04-24
ABB,EQ,7575.5,7594.0,7304.0,7328.5,343502,2026-04-24
ABBOTINDIA,EQ,25390.0,25510.0,25150.0,25180.0,7767,2026-04-24
ABCAPITAL,EQ,349.95,351.55,338.65,340.6,4618358,2026-04-24
ABCOTS,EQ,389.9,392.95,310.85,310.85,317713,2026-04-24
ABDL,EQ,562.0,569.95,548.65,558.3,189555,2026-04-24
ABFRL,EQ,63.45,63.79,61.41,61.79,2380448,2026-04-24
ABGSEC,EQ,112.77,112.77,111.15,111.15,235,2026-04-24
ABINFRA,EQ,15.95,15.95,14.81,15.58,634825,2026-04-24
ABLBL,EQ,106.13,106.58,104.32,105.16,308123,2026-04-24
ABMKNO,EQ,233.0,242.55,230.0,232.6,908,2026-04-24
ABREL,EQ,1436.8,1449.7,1382.0,1413.7,196974,2026-04-24
ABSL10BANK,EQ,167.01,167.09,166.0,166.42,6671,2026-04-24
ABSLAMC,EQ,1033.6,1099.25,1032.5,1067.65,1770123,2026-04-24
ABSLBANETF,EQ,57.36,57.64,57.0,57.25,15160,2026-04-24
ABSLLIQUID,EQ,999.99,1000.01,999.99,999.99,2736,2026-04-24
ABSLMSCIN,EQ,29.13,31.0,28.74,28.9,238,2026-04-24
ABSLNN50ET,EQ,72.03,74.24,72.03,73.4,8219,2026-04-24
ABSLPSE,EQ,11.05,11.09,10.93,10.99,1303856,2026-04-24
ACC,EQ,1423.0,1429.0,1398.8,1412.7,173032,2026-04-24
ACCELYA,EQ,1200.3,1210.4,1151.0,1160.3,13774,2026-04-24
ACE,EQ,918.4,927.45,900.1,907.25,225153,2026-04-24
ACEINTEG,EQ,20.11,21.8,20.11,20.13,12763,2026-04-24
ACI,EQ,599.95,605.1,595.05,603.3,254018,2026-04-24
ACL,EQ,55.01,56.25,54.01,55.47,14686,2026-04-24
ACMESOLAR,EQ,309.9,316.9,302.3,305.3,1405123,2026-04-24
ACSTECH,EQ,41.8,41.95,41.0,41.0,3185,2026-04-24
ACUTAAS,EQ,2390.0,2424.9,2340.0,2395.0,351454,2026-04-24
ADANIENSOL,EQ,1359.95,1425.0,1282.4,1411.95,7928505,2026-04-24
ADANIENT,EQ,2310.2,2321.4,2227.0,2287.6,2271317,2026-04-24
ADANIGREEN,EQ,1222.0,1252.0,1150.05,1235.8,12960727,2026-04-24
ADANIPORTS,EQ,1612.0,1618.8,1556.5,1585.1,2290223,2026-04-24
ADANIPOWER,EQ,215.44,216.87,207.0,212.9,61885765,2026-04-24
ADFFOODS,EQ,249.08,264.8,244.04,260.15,2401269,2026-04-24
ADL,EQ,77.5,79.39,72.01,73.36,1917,2026-04-24
ADOR,EQ,1039.8,1039.8,970.0,980.85,68152,2026-04-24
ADROITINFO,EQ,10.03,10.21,9.36,9.99,8597,2026-04-24
ADSL,EQ,118.3,118.5,112.0,113.8,166333,2026-04-24
ADVAIT,EQ,2108.0,2109.7,1985.2,2009.7,49739,2026-04-24
ADVANCE,EQ,114.99,117.5,111.04,111.68,748402,2026-04-24
ADVANIHOTR,EQ,55.5,55.5,53.58,53.86,17861,2026-04-24
ADVENTHTL,EQ,158.94,159.99,154.75,155.08,55462,2026-04-24
ADVENZYMES,EQ,295.0,304.95,295.0,299.05,515682,2026-04-24
AEGISLOG,EQ,709.0,722.0,700.0,714.5,520204,2026-04-24
AEGISVOPAK,EQ,195.0,195.0,184.5,188.14,420955,2026-04-24
AEQUS,EQ,185.0,195.3,176.65,186.23,4450159,2026-04-24
AEROENTER,EQ,90.4,93.08,88.03,92.22,652059,2026-04-24
AEROFLEX,EQ,297.0,297.5,275.79,277.87,2531145,2026-04-24
AERONEU,EQ,79.93,79.93,74.02,75.42,35775,2026-04-24
AETHER,EQ,1177.0,1180.0,1103.6,1113.8,517032,2026-04-24
AFCONS,EQ,322.0,326.15,311.45,314.55,559929,2026-04-24
AFFLE,EQ,1432.8,1443.9,1389.9,1406.7,197880,2026-04-24
AFSL,EQ,202.9,206.59,201.03,204.96,6768,2026-04-24
AGARIND,EQ,445.1,455.0,430.5,435.05,44593,2026-04-24
AGARWALEYE,EQ,461.15,461.15,434.95,438.1,271214,2026-04-24
AGI,EQ,559.3,568.7,552.45,556.2,160610,2026-04-24
AGIIL,EQ,370.0,377.0,353.35,357.2,2511339,2026-04-24
AGRITECH,EQ,112.99,112.99,109.05,111.98,1132,2026-04-24
AGROPHOS,EQ,33.78,33.78,32.15,32.43,11108,2026-04-24
AHCL,EQ,16.0,17.2,15.5,15.87,9472182,2026-04-24
AHLADA,EQ,48.25,48.82,45.15,45.68,11448,2026-04-24
AHLEAST,EQ,173.4,173.76,165.52,167.45,3314,2026-04-24
AHLUCONT,EQ,895.0,895.0,861.0,884.4,72215,2026-04-24
AIAENG,EQ,4099.9,4108.9,4000.0,4014.3,24872,2026-04-24
AIIL,EQ,501.75,509.95,481.4,486.95,229667,2026-04-24
AIRAN,EQ,17.01,18.5,17.01,17.5,100753,2026-04-24
AIROLAM,EQ,87.77,87.77,84.01,85.72,1564,2026-04-24
AJANTPHARM,EQ,2801.8,2818.0,2755.0,2765.3,47736,2026-04-24
AJAXENGG,EQ,535.0,535.0,517.1,527.75,158076,2026-04-24
AJMERA,EQ,126.0,128.39,122.57,124.83,354689,2026-04-24
AJOONI,EQ,4.38,4.5,4.21,4.26,447580,2026-04-24
AKASH,EQ,27.5,28.34,27.3,28.13,9826,2026-04-24
AKCAPIT,EQ,1618.0,1618.0,1520.2,1532.25,160,2026-04-24
AKG,EQ,11.85,11.85,11.23,11.83,13850,2026-04-24
AKI,EQ,5.25,5.25,5.09,5.16,79585,2026-04-24
AKSHAR,EQ,0.49,0.49,0.48,0.48,561093,2026-04-24
AKSHARCHEM,EQ,204.99,205.0,192.15,193.6,3311,2026-04-24
AKUMS,EQ,544.2,546.9,512.1,514.3,200792,2026-04-24
ALANKIT,EQ,9.4,9.4,9.22,9.32,122273,2026-04-24
ALBERTDAVD,EQ,722.35,722.35,695.0,697.3,3504,2026-04-24
ALEMBICLTD,EQ,94.26,94.32,91.0,91.42,136073,2026-04-24
ALGOQUANT,EQ,55.61,55.61,53.2,54.55,878957,2026-04-24
ALICON,EQ,699.5,702.0,680.0,685.45,9893,2026-04-24
ALIVUS,EQ,1060.0,1077.95,1039.7,1050.05,53727,2026-04-24
ALKALI,EQ,67.0,67.0,65.51,66.46,4904,2026-04-24
ALKEM,EQ,5572.5,5578.5,5193.5,5235.0,170430,2026-04-24
ALKYLAMINE,EQ,1540.2,1540.2,1460.3,1475.6,67211,2026-04-24
