SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,182.0,184.68,176.99,179.97,119150,2026-05-11
21STCENMGM,EQ,35.29,35.29,34.1,34.27,5084,2026-05-11
360ONE,EQ,1115.0,1134.4,1111.0,1115.3,935561,2026-05-11
3BBLACKBIO,EQ,1324.9,1324.9,1240.0,1249.4,7584,2026-05-11
3IINFOLTD,EQ,17.95,18.11,17.08,17.61,908904,2026-05-11
3MINDIA,EQ,32040.0,32200.0,31340.0,31680.0,2752,2026-05-11
3PLAND,EQ,34.61,36.9,31.51,32.8,17137,2026-05-11
5PAISA,EQ,328.1,334.5,324.0,325.95,23411,2026-05-11
63MOONS,EQ,718.0,718.0,696.0,698.45,63695,2026-05-11
AAATECH,EQ,100.94,102.39,96.0,98.01,20656,2026-05-11
AADHARHFC,EQ,499.5,503.0,492.4,498.9,172580,2026-05-11
AARNAV,EQ,22.56,23.47,22.56,22.96,14025,2026-05-11
AARON,EQ,136.0,141.0,136.0,138.96,3987,2026-05-11
AARTECH,EQ,44.96,45.0,42.7,43.03,101085,2026-05-11
AARTIDRUGS,EQ,387.95,389.9,378.0,383.9,122338,2026-05-11
AARTIIND,EQ,482.0,498.0,475.0,487.45,1328699,2026-05-11
AARTIPHARM,EQ,763.6,777.8,740.0,742.85,185194,2026-05-11
AARTISURF,EQ,430.0,430.0,400.5,411.1,77588,2026-05-11
AARVI,EQ,126.02,127.36,126.02,126.84,4869,2026-05-11
AAVAS,EQ,1443.6,1455.0,1400.0,1404.9,108990,2026-05-11
ABB,EQ,6662.0,6687.0,6323.5,6387.5,2419336,2026-05-11
ABBOTINDIA,EQ,26700.0,27910.0,26335.0,27795.0,39207,2026-05-11
ABCAPITAL,EQ,358.0,358.5,351.35,352.95,3130787,2026-05-11
ABCOTS,EQ,230.99,231.0,223.0,225.46,52462,2026-05-11
ABDL,EQ,593.0,599.0,581.5,588.45,308774,2026-05-11
ABFRL,EQ,65.55,65.78,64.21,64.99,3055035,2026-05-11
ABGSEC,EQ,111.6,112.71,111.6,111.98,125,2026-05-11
ABINFRA,EQ,14.51,14.88,14.2,14.42,241251,2026-05-11
ABLBL,EQ,114.75,114.75,106.4,107.66,1537401,2026-05-11
ABMKNO,EQ,235.8,235.8,225.0,226.49,262,2026-05-11
ABREL,EQ,1481.3,1482.8,1346.0,1378.0,1209220,2026-05-11
ABSL10BANK,EQ,164.3,169.0,161.01,161.48,5723,2026-05-11
ABSLAMC,EQ,1067.0,1076.6,1044.3,1059.3,390828,2026-05-11
ABSLBANETF,EQ,57.05,57.05,55.56,55.67,394458,2026-05-11
ABSLLIQUID,EQ,1000.0,1000.01,999.99,999.99,12835,2026-05-11
ABSLMSCIN,EQ,29.65,29.9,29.04,29.06,1231,2026-05-11
ABSLNN50ET,EQ,75.74,75.74,73.56,73.85,35156,2026-05-11
ABSLPSE,EQ,10.82,11.5,10.82,10.93,406537,2026-05-11
ACC,EQ,1385.0,1390.0,1340.4,1357.9,939282,2026-05-11
ACCELYA,EQ,1178.0,1180.0,1155.0,1159.4,5686,2026-05-11
ACE,EQ,946.9,946.9,911.0,921.65,585926,2026-05-11
ACEINTEG,EQ,20.0,20.98,20.0,20.37,1333,2026-05-11
ACI,EQ,600.5,636.95,593.1,623.75,336487,2026-05-11
ACL,EQ,58.49,58.49,55.0,55.84,16416,2026-05-11
ACMESOLAR,EQ,281.95,295.15,275.8,290.25,5021323,2026-05-11
ACSTECH,EQ,36.66,37.37,36.02,36.99,44950,2026-05-11
ACUTAAS,EQ,2745.0,2825.0,2728.5,2810.3,575357,2026-05-11
ADANIENSOL,EQ,1350.8,1357.8,1298.5,1340.4,4535753,2026-05-11
ADANIENT,EQ,2495.0,2514.0,2460.0,2500.2,1279432,2026-05-11
ADANIGREEN,EQ,1343.0,1398.0,1324.4,1387.7,4188831,2026-05-11
ADANIPORTS,EQ,1757.1,1785.6,1733.1,1767.3,4111229,2026-05-11
ADANIPOWER,EQ,224.5,224.68,217.8,222.03,30556141,2026-05-11
ADFFOODS,EQ,273.3,277.5,267.4,272.45,252867,2026-05-11
ADL,EQ,75.89,75.89,71.12,74.45,1543,2026-05-11
ADOR,EQ,1063.0,1069.9,1050.3,1053.1,15571,2026-05-11
ADROITINFO,EQ,10.41,10.59,9.71,10.03,21540,2026-05-11
ADSL,EQ,138.65,138.99,133.0,133.41,298622,2026-05-11
ADVAIT,EQ,2116.7,2116.7,2013.2,2027.1,46014,2026-05-11
ADVANCE,EQ,116.0,116.4,110.5,111.62,656903,2026-05-11
ADVANIHOTR,EQ,55.2,55.39,53.2,53.69,34047,2026-05-11
ADVENTHTL,EQ,156.21,177.52,154.51,168.28,688097,2026-05-11
ADVENZYMES,EQ,378.0,419.0,374.85,390.4,7986938,2026-05-11
AEGISLOG,EQ,719.0,726.1,683.0,686.8,1226506,2026-05-11
AEGISVOPAK,EQ,210.9,214.51,204.31,212.38,2135182,2026-05-11
AEQUS,EQ,204.0,204.0,185.6,189.37,2966214,2026-05-11
AEROENTER,EQ,109.38,111.37,103.1,104.57,522462,2026-05-11
AEROFLEX,EQ,424.8,424.8,396.0,398.6,4451936,2026-05-11
AERONEU,EQ,88.01,90.0,85.2,86.38,81515,2026-05-11
AETHER,EQ,1213.4,1259.4,1183.5,1200.7,466266,2026-05-11
AFCONS,EQ,338.95,338.95,325.05,326.65,482766,2026-05-11
AFFLE,EQ,1545.0,1686.0,1486.2,1637.5,8858170,2026-05-11
AFSL,EQ,204.79,204.8,201.16,202.17,22184,2026-05-11
AGARIND,EQ,458.5,458.55,438.15,441.2,58318,2026-05-11
AGARWALEYE,EQ,454.6,467.7,450.0,463.75,122191,2026-05-11
AGI,EQ,635.05,644.0,620.0,629.15,203131,2026-05-11
AGIIL,EQ,370.0,386.75,363.55,380.3,2520250,2026-05-11
AGRITECH,EQ,111.98,112.0,107.98,111.16,4332,2026-05-11
AGROPHOS,EQ,32.5,32.5,31.55,32.01,9039,2026-05-11
AHCL,EQ,14.16,14.72,13.82,14.12,4569503,2026-05-11
AHLADA,EQ,45.82,45.85,43.52,43.89,12786,2026-05-11
AHLEAST,EQ,165.5,166.5,158.2,158.9,5953,2026-05-11
AHLUCONT,EQ,847.65,853.5,820.0,823.35,34086,2026-05-11
AIAENG,EQ,3973.5,3973.5,3880.0,3905.6,10188,2026-05-11
AIIL,EQ,494.9,514.0,486.4,502.75,371115,2026-05-11
AIRAN,EQ,18.08,18.4,17.03,17.11,109266,2026-05-11
AIROLAM,EQ,88.4,88.4,84.16,85.05,1459,2026-05-11
AJANTPHARM,EQ,3045.0,3090.0,2987.3,3064.2,97244,2026-05-11
AJAXENGG,EQ,557.0,557.95,527.8,534.6,62081,2026-05-11
AJMERA,EQ,129.1,129.1,123.0,124.94,327440,2026-05-11
AJOONI,EQ,4.35,4.37,4.3,4.32,265450,2026-05-11
AKASH,EQ,26.7,27.49,26.31,26.7,2979,2026-05-11
AKCAPIT,EQ,1603.0,1603.0,1550.0,1556.8,289,2026-05-11
AKG,EQ,11.33,11.75,11.28,11.43,9799,2026-05-11
AKI,EQ,5.16,5.18,5.0,5.15,15514,2026-05-11
AKSHAR,EQ,0.5,0.52,0.49,0.51,1973288,2026-05-11
AKSHARCHEM,EQ,215.0,215.0,202.51,209.91,1464,2026-05-11
AKUMS,EQ,557.95,567.0,535.1,538.75,253070,2026-05-11
ALANKIT,EQ,9.31,9.37,9.2,9.28,119169,2026-05-11
ALBERTDAVD,EQ,784.1,802.95,784.1,792.1,2111,2026-05-11
ALEMBICLTD,EQ,94.75,94.75,92.0,92.62,177930,2026-05-11
ALGOQUANT,EQ,58.1,59.59,57.16,58.81,1087088,2026-05-11
ALICON,EQ,746.9,758.05,725.05,751.15,14488,2026-05-11
ALIVUS,EQ,1122.9,1148.4,1069.9,1126.0,86957,2026-05-11
ALKALI,EQ,67.11,69.0,66.56,66.74,5248,2026-05-11
ALKEM,EQ,5585.0,5673.0,5494.5,5599.5,53127,2026-05-11
ALKYLAMINE,EQ,1720.0,1720.0,1638.0,1645.8,62809,2026-05-11
ALLCARGO,EQ,9.77,9.87,9.4,9.74,4038916,2026-05-11
ALLDIGI,EQ,840.45,843.5,821.3,825.3,11022,2026-05-11
ALLTIME,EQ,261.26,275.34,255.0,263.19,119329,2026-05-11
ALMONDZ,EQ,16.9,17.25,16.2,16.74,27674,2026-05-11
ALOKINDS,EQ,14.0,14.25,13.66,14.06,6483135,2026-05-11
ALPA,EQ,71.4,71.45,69.25,71.13,13869,2026-05-11
ALPHA,EQ,50.51,50.73,49.95,50.15,1250239,2026-05-11
ALPHAETF,EQ,25.28,25.89,25.28,25.63,503589,2026-05-11
ALPHAGEO,EQ,223.0,230.0,217.05,228.38,8134,2026-05-11
ALPL30IETF,EQ,26.42,27.13,26.42,26.96,504580,2026-05-11
AMAGI,EQ,429.95,436.5,409.2,412.65,83261,2026-05-11
AMANTA,EQ,138.75,140.0,131.5,136.84,66841,2026-05-11
AMBALALSA,EQ,31.73,33.25,31.61,31.93,44510,2026-05-11
AMBER,EQ,8781.0,8781.0,8513.0,8539.5,311361,2026-05-11
AMBICAAGAR,EQ,24.52,24.52,23.4,23.67,3451,2026-05-11
AMBIKCO,EQ,1595.0,1600.0,1560.0,1566.6,14482,2026-05-11
AMBUJACEM,EQ,441.75,441.75,432.4,436.2,4019675,2026-05-11
AMDIND,EQ,49.03,49.6,47.75,48.26,8344,2026-05-11
AMIRCHAND,EQ,131.0,134.69,129.57,133.32,846097,2026-05-11
AMJLAND,EQ,41.77,41.85,40.26,40.43,9317,2026-05-11
AMNPLST,EQ,171.0,183.0,171.0,173.66,7579,2026-05-11
AMRUTANJAN,EQ,554.0,554.0,532.6,545.85,23175,2026-05-11
ANANDRATHI,EQ,3581.1,3605.7,3560.0,3580.2,201660,2026-05-11
ANANTRAJ,EQ,560.85,560.9,536.75,538.55,3887455,2026-05-11
ANDHRAPAP,EQ,68.65,69.2,67.01,67.21,74563,2026-05-11
ANDHRSUGAR,EQ,99.6,100.8,97.7,99.5,277069,2026-05-11
ANGELONE,EQ,323.75,326.95,316.15,317.2,4569661,2026-05-11
ANMOL,EQ,12.0,12.28,11.85,12.07,28706,2026-05-11
ANTELOPUS,EQ,672.2,695.0,671.95,685.1,220906,2026-05-11
ANTGRAPHIC,EQ,0.84,0.86,0.83,0.83,202378,2026-05-11
ANTHEM,EQ,783.5,790.25,763.8,784.2,389815,2026-05-11
ANUHPHR,EQ,84.85,84.85,82.01,82.68,25034,2026-05-11
ANUP,EQ,2130.0,2143.0,2055.2,2067.6,35695,2026-05-11
ANURAS,EQ,1354.2,1367.0,1341.3,1361.1,501492,2026-05-11
AONEGOLD,EQ,13.65,14.07,13.65,13.92,584826,2026-05-11
AONELIQUID,EQ,1058.87,1058.88,1058.85,1058.86,18606,2026-05-11
AONENIFTY,EQ,9.68,10.23,9.68,9.79,448762,2026-05-11
AONESILVER,EQ,9.81,9.81,9.54,9.6,836806,2026-05-11
AONETMMQ50,EQ,10.39,10.7,10.17,10.22,69250,2026-05-11
AONETOTAL,EQ,11.99,11.99,11.58,11.59,277495,2026-05-11
APARINDS,EQ,12801.0,12910.0,12628.0,12843.0,68820,2026-05-11
APCL,EQ,114.01,119.0,113.58,117.47,7175,2026-05-11
APCOTEXIND,EQ,528.95,528.95,490.0,494.55,146057,2026-05-11
APEX,EQ,491.85,504.7,479.8,494.5,642172,2026-05-11
APLAPOLLO,EQ,1954.0,1967.6,1926.9,1949.8,776096,2026-05-11
APLLTD,EQ,775.1,809.0,767.45,789.2,234230,2026-05-11
APOLLO,EQ,324.95,327.4,315.2,317.7,6678648,2026-05-11
APOLLOHOSP,EQ,8046.0,8144.0,8022.5,8082.0,466135,2026-05-11
APOLLOPIPE,EQ,495.0,496.65,484.65,487.7,189967,2026-05-11
APOLLOTYRE,EQ,408.45,409.0,401.2,405.7,915176,2026-05-11
APOLSINHOT,EQ,1150.0,1176.9,1150.0,1163.3,329,2026-05-11
APTECHT,EQ,110.17,110.17,105.27,107.74,261509,2026-05-11
APTUS,EQ,282.8,290.0,276.75,287.0,1999562,2026-05-11
AQYLON,EQ,50.5,54.07,50.5,54.07,3684123,2026-05-11
ARCHIDPLY,EQ,91.5,91.5,88.27,89.03,9773,2026-05-11
ARCHIES,EQ,15.29,15.87,15.1,15.87,25332,2026-05-11
ARE&M,EQ,889.7,889.95,866.0,868.9,600540,2026-05-11
ARENTERP,EQ,39.19,40.78,38.21,40.77,1807,2026-05-11
ARFIN,EQ,98.49,99.02,93.3,95.93,2302984,2026-05-11
ARIES,EQ,362.5,369.5,356.05,362.65,21420,2026-05-11
ARIHANT,EQ,910.0,919.9,860.05,891.1,6267,2026-05-11
ARIHANTCAP,EQ,74.45,74.45,71.75,72.3,246870,2026-05-11
ARIHANTSUP,EQ,277.15,277.15,262.0,267.5,7633,2026-05-11
ARIS,EQ,159.0,159.0,145.0,148.39,1885011,2026-05-11
ARKADE,EQ,123.1,124.39,121.0,122.84,331636,2026-05-11
ARMANFIN,EQ,1775.0,1899.0,1730.4,1878.4,160382,2026-05-11
AROGRANITE,EQ,27.66,28.0,26.71,27.17,6094,2026-05-11
ARROWGREEN,EQ,593.9,623.65,573.0,593.9,117103,2026-05-11
ARSSBL,EQ,582.0,585.8,573.15,576.9,313602,2026-05-11
ARTEMISMED,EQ,272.0,288.8,272.0,281.12,929243,2026-05-11
ARVEE,EQ,160.6,165.59,160.6,163.83,475,2026-05-11
ARVIND,EQ,430.0,447.1,425.25,440.85,1484906,2026-05-11
ARVINDFASN,EQ,455.0,461.55,443.7,446.35,269317,2026-05-11
ARVSMART,EQ,632.0,638.4,622.25,626.1,34620,2026-05-11
ASAHIINDIA,EQ,836.1,839.0,825.55,830.55,93785,2026-05-11
ASAHISONG,EQ,248.1,261.16,248.1,257.35,4643,2026-05-11
ASAL,EQ,548.45,548.6,525.2,528.8,39009,2026-05-11
ASALCBR,EQ,881.8,925.0,875.15,893.1,43868,2026-05-11
ASHAPURMIN,EQ,683.0,683.0,645.55,656.05,885042,2026-05-11
ASHIANA,EQ,375.0,375.0,357.3,361.25,77223,2026-05-11
ASHIKA,EQ,400.85,401.0,392.85,394.95,29692,2026-05-11
ASHIMASYN,EQ,16.7,16.9,16.35,16.48,105150,2026-05-11
ASHOKA,EQ,135.02,135.7,132.6,133.19,796482,2026-05-11
ASHOKAMET,EQ,16.42,17.7,16.42,16.46,30635,2026-05-11
ASHOKLEY,EQ,166.38,166.38,161.0,161.52,15637259,2026-05-11
ASIANENE,EQ,298.7,303.4,289.2,293.85,77982,2026-05-11
ASIANHOTNR,EQ,291.0,299.35,291.0,294.8,6236,2026-05-11
ASIANPAINT,EQ,2578.9,2607.9,2555.0,2566.1,1271257,2026-05-11
ASIANTILES,EQ,63.0,63.06,61.65,62.09,937201,2026-05-11
ASKAUTOLTD,EQ,450.0,450.0,437.0,439.9,147890,2026-05-11
ASMS,EQ,8.0,8.04,7.83,7.98,731759,2026-05-11
ASPINWALL,EQ,254.95,254.95,243.8,244.68,5563,2026-05-11
ASTAR,EQ,678.0,678.0,607.0,616.0,77,2026-05-11
ASTEC,EQ,701.0,701.8,688.15,694.25,19676,2026-05-11
ASTERDM,EQ,742.4,745.55,721.05,739.85,2327416,2026-05-11
ASTRAL,EQ,1571.1,1590.0,1560.0,1572.1,471229,2026-05-11
ASTRAMICRO,EQ,1145.0,1174.0,1126.0,1135.2,516039,2026-05-11
ASTRAZEN,EQ,8493.0,8639.5,8400.0,8579.5,5307,2026-05-11
ATALREAL,EQ,28.55,28.7,28.25,28.56,1505822,2026-05-11
ATAM,EQ,79.9,79.9,77.5,78.7,12744,2026-05-11
ATGL,EQ,629.8,629.8,615.7,620.5,1261777,2026-05-11
ATHERENERG,EQ,920.0,989.4,919.0,969.45,13473062,2026-05-11
ATL,EQ,27.81,27.81,26.21,26.55,253944,2026-05-11
ATLANTAA,EQ,43.0,43.0,41.56,41.75,35487,2026-05-11
ATLANTAELE,EQ,1728.4,1728.4,1728.4,1728.4,50459,2026-05-11
ATLASCYCLE,EQ,100.4,103.88,100.0,100.15,5968,2026-05-11
ATUL,EQ,7050.0,7051.0,6870.0,6892.0,22001,2026-05-11
ATULAUTO,EQ,490.5,496.0,489.05,492.75,144488,2026-05-11
AUBANK,EQ,1045.0,1045.0,1017.6,1021.4,1184343,2026-05-11
AURIGROW,EQ,0.36,0.36,0.34,0.34,19600267,2026-05-11
AURIONPRO,EQ,905.0,905.0,864.75,875.3,641322,2026-05-11
AUROPHARMA,EQ,1487.3,1505.5,1477.4,1486.6,925400,2026-05-11
AURUM,EQ,176.0,179.39,173.0,174.94,79873,2026-05-11
AUSOMENT,EQ,152.5,152.5,145.0,145.52,21703,2026-05-11
AUTOAXLES,EQ,1829.9,1829.9,1790.0,1797.0,5952,2026-05-11
AUTOBEES,EQ,279.39,279.39,273.78,274.58,262490,2026-05-11
AUTOIETF,EQ,27.76,27.86,27.43,27.52,537194,2026-05-11
AUTOIND,EQ,78.53,80.85,76.52,77.57,148092,2026-05-11
AVAILFC,EQ,162.7,162.7,153.05,154.63,3549,2026-05-11
AVALON,EQ,1390.0,1390.0,1335.0,1340.0,373560,2026-05-11
AVANTEL,EQ,165.16,173.44,161.76,166.33,7194923,2026-05-11
AVANTIFEED,EQ,1428.9,1434.9,1392.9,1404.5,342247,2026-05-11
AVG,EQ,175.8,175.8,165.0,169.87,24340,2026-05-11
AVL,EQ,554.0,570.85,525.3,543.75,537170,2026-05-11
AVONMORE,EQ,12.43,12.43,11.81,11.89,136577,2026-05-11
AVROIND,EQ,12.4,12.4,11.01,11.23,244690,2026-05-11
AVTNPL,EQ,67.8,68.5,67.11,67.78,17692,2026-05-11
AWFIS,EQ,375.6,395.0,372.0,388.65,410255,2026-05-11
AWHCL,EQ,512.7,512.7,491.15,495.1,121040,2026-05-11
AWL,EQ,206.0,207.0,201.5,204.93,4551393,2026-05-11
AXISBANK,EQ,1258.7,1283.0,1251.7,1272.3,7341360,2026-05-11
AXISBNKETF,EQ,568.66,568.66,558.42,559.33,10451,2026-05-11
AXISCADES,EQ,2203.2,2211.0,2065.0,2072.3,190525,2026-05-11
AXISCETF,EQ,120.0,120.18,116.93,117.66,2765,2026-05-11
AXISGOLD,EQ,128.55,128.55,123.91,124.08,1927558,2026-05-11
AXISHCETF,EQ,157.05,158.37,155.64,157.42,5395,2026-05-11
AXISILVER,EQ,257.13,257.13,249.18,250.27,482674,2026-05-11
AXISNIFTY,EQ,271.3,271.3,262.0,262.19,26991,2026-05-11
AXISTECETF,EQ,315.32,324.09,315.27,321.76,8719,2026-05-11
AXISVALUE,EQ,33.85,34.14,33.55,33.59,248047,2026-05-11
AXITA,EQ,8.05,8.18,7.91,8.02,660009,2026-05-11
AXSENSEX,EQ,79.9,79.9,78.5,78.56,6829,2026-05-11
AYE,EQ,151.16,161.38,141.0,143.64,3639203,2026-05-11
AYMSYNTEX,EQ,231.07,238.79,225.1,227.92,31384,2026-05-11
AZAD,EQ,2315.0,2315.0,2092.6,2180.1,661718,2026-05-11
BAGFILMS,EQ,5.34,5.34,5.1,5.13,14722,2026-05-11
BAIDFIN,EQ,11.15,11.6,11.05,11.16,145022,2026-05-11
BAJAJ-AUTO,EQ,10599.0,10650.0,10511.0,10595.5,256703,2026-05-11
BAJAJCON,EQ,545.05,560.3,517.05,539.25,2252044,2026-05-11
BAJAJELEC,EQ,405.8,405.8,390.5,397.75,144935,2026-05-11
BAJAJFINSV,EQ,1804.2,1814.0,1786.0,1794.2,541986,2026-05-11
BAJAJHCARE,EQ,300.0,318.95,299.95,304.5,819750,2026-05-11
BAJAJHFL,EQ,86.99,87.09,85.55,86.26,4475251,2026-05-11
BAJAJHIND,EQ,19.7,19.7,18.9,18.96,9647807,2026-05-11
BAJAJHLDNG,EQ,10632.0,10662.0,10370.0,10425.0,34410,2026-05-11
BAJAJINDEF,EQ,309.9,323.0,305.0,308.35,43703,2026-05-11
BAJAJST,EQ,440.2,440.2,418.1,426.6,7252,2026-05-11
BAJEL,EQ,180.0,182.3,175.1,175.63,148006,2026-05-11
BAJFINANCE,EQ,946.0,956.0,933.55,936.05,5581022,2026-05-11
BALAJEE,EQ,32.82,33.5,32.1,32.79,13754,2026-05-11
BALAJITELE,EQ,121.55,125.5,118.32,121.45,420510,2026-05-11
BALAMINES,EQ,1482.8,1482.8,1406.1,1414.4,135900,2026-05-11
BALKRISHNA,EQ,18.99,18.99,18.32,18.65,7998,2026-05-11
BALKRISIND,EQ,2250.0,2250.0,2148.5,2181.9,344913,2026-05-11
BALMLAWRIE,EQ,197.25,198.3,193.51,195.53,239677,2026-05-11
BALPHARMA,EQ,80.15,88.0,80.06,86.5,126319,2026-05-11
BALRAMCHIN,EQ,520.7,530.95,511.95,525.4,620838,2026-05-11
BALUFORGE,EQ,549.0,549.0,526.2,529.1,650370,2026-05-11
BANARBEADS,EQ,120.0,120.0,116.02,117.4,1873,2026-05-11
BANARISUG,EQ,3601.0,3672.9,3601.0,3661.6,781,2026-05-11
BANCOINDIA,EQ,634.0,639.75,616.4,622.35,171435,2026-05-11
BANDHANBNK,EQ,203.52,204.9,199.91,201.23,11407011,2026-05-11
BANG,EQ,40.23,40.24,39.0,39.02,7610,2026-05-11
BANK10ADD,EQ,17.16,17.42,16.03,16.12,12527942,2026-05-11
BANKADD,EQ,55.77,56.1,55.5,55.59,708782,2026-05-11
BANKBARODA,EQ,265.9,269.7,262.35,266.0,26039714,2026-05-11
BANKBEES,EQ,568.93,568.93,561.62,562.31,1443462,2026-05-11
BANKBETA,EQ,57.07,57.07,56.08,56.19,612176,2026-05-11
BANKBETF,EQ,55.46,55.7,54.94,55.2,115911,2026-05-11
BANKETF,EQ,554.88,558.17,551.08,552.89,33156,2026-05-11
BANKIETF,EQ,56.64,56.64,55.65,55.75,981004,2026-05-11
BANKINDIA,EQ,143.0,146.4,141.6,143.86,31970908,2026-05-11
BANKNIFTY1,EQ,56.16,57.25,56.16,56.37,478716,2026-05-11
BANKPSU,EQ,84.5,84.5,81.88,81.98,38097,2026-05-11
BANSALWIRE,EQ,323.9,323.9,310.2,316.65,810821,2026-05-11
BANSWRAS,EQ,123.6,124.49,120.48,123.17,15511,2026-05-11
BASF,EQ,4029.8,4029.8,3863.6,3872.9,26701,2026-05-11
BASML,EQ,25.39,25.5,24.78,25.01,78800,2026-05-11
BATAINDIA,EQ,721.75,722.75,705.0,711.7,116668,2026-05-11
BATLIBOI,EQ,84.6,85.0,83.0,84.49,27557,2026-05-11
BAYERCROP,EQ,4609.1,4609.1,4475.0,4489.1,14643,2026-05-11
BBETF0432,EQ,1295.0,1320.5,1294.5,1314.5,1882,2026-05-11
BBL,EQ,2800.0,2800.0,2725.0,2744.3,54393,2026-05-11
BBNPNBETF,EQ,55.18,55.75,54.72,54.82,1336,2026-05-11
BBNPPGOLD,EQ,146.6,148.5,143.5,144.95,7548,2026-05-11
BBOX,EQ,759.7,802.0,749.0,788.1,2113955,2026-05-11
BBTC,EQ,1563.0,1563.1,1505.0,1509.4,60530,2026-05-11
BBTCL,EQ,194.0,202.0,194.0,199.45,626,2026-05-11
BCLIND,EQ,35.85,37.35,35.21,36.08,970992,2026-05-11
BCONCEPTS,EQ,240.0,247.0,232.02,243.51,5518,2026-05-11
BCPL,EQ,81.97,83.11,79.0,80.31,38651,2026-05-11
BDL,EQ,1437.0,1439.0,1396.0,1401.3,965350,2026-05-11
BEARDSELL,EQ,26.7,27.8,26.0,26.74,18389,2026-05-11
BECTORFOOD,EQ,202.39,202.39,195.0,195.61,668367,2026-05-11
BEEKAY,EQ,427.05,440.0,415.25,425.25,1383,2026-05-11
BEL,EQ,438.0,439.15,431.0,431.95,7631226,2026-05-11
BELLACASA,EQ,262.0,264.9,258.25,259.2,3956,2026-05-11
BELRISE,EQ,221.16,221.88,216.81,218.12,2710035,2026-05-11
BEML,EQ,1930.0,1930.9,1886.4,1910.7,261552,2026-05-11
BENGALASM,EQ,6617.0,6688.0,6521.0,6521.0,73,2026-05-11
BEPL,EQ,97.59,98.0,95.38,96.66,320131,2026-05-11
BERGEPAINT,EQ,511.95,511.95,491.05,493.85,259609,2026-05-11
BESTAGRO,EQ,19.64,19.74,18.65,18.99,535776,2026-05-11
BETA,EQ,1321.0,1380.0,1321.0,1341.8,15660,2026-05-11
BFINVEST,EQ,444.05,444.05,427.0,428.0,20631,2026-05-11
BFSI,EQ,27.31,27.31,26.46,26.53,1182800,2026-05-11
BFUTILITIE,EQ,586.65,587.0,564.05,567.95,25827,2026-05-11
BHAGCHEM,EQ,255.1,255.1,250.05,250.75,69253,2026-05-11
BHAGERIA,EQ,166.48,166.48,161.65,163.23,16194,2026-05-11
BHANDARI,EQ,3.35,3.86,3.35,3.85,2630518,2026-05-11
BHARATCOAL,EQ,33.0,33.05,32.7,32.81,3492646,2026-05-11
BHARATFORG,EQ,1983.0,2007.4,1952.4,1987.0,1307321,2026-05-11
BHARATGEAR,EQ,117.0,119.83,114.2,114.6,36502,2026-05-11
BHARATRAS,EQ,1444.8,1457.0,1406.5,1434.9,13517,2026-05-11
BHARATSE,EQ,205.5,208.75,201.23,204.33,287119,2026-05-11
BHARATWIRE,EQ,249.99,262.0,230.73,252.83,1813788,2026-05-11
BHARTIARTL,EQ,1814.0,1819.8,1756.0,1759.8,15803791,2026-05-11
BHARTIHEXA,EQ,1499.9,1500.0,1453.0,1464.7,135839,2026-05-11
BHEL,EQ,400.0,406.6,393.05,401.35,18431673,2026-05-11
BI,EQ,72.01,73.49,69.0,69.44,10238,2026-05-11
BIGBLOC,EQ,58.5,61.99,58.41,59.86,854075,2026-05-11
BIKAJI,EQ,671.75,671.8,656.35,660.45,48998,2026-05-11
