SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,145.3,150.59,144.45,147.19,150487,2026-03-24
21STCENMGM,EQ,31.27,31.85,30.65,30.7,2937,2026-03-24
360ONE,EQ,996.0,1010.0,984.3,989.3,2023338,2026-03-24
3IINFOLTD,EQ,13.99,13.99,13.55,13.64,1161610,2026-03-24
3MINDIA,EQ,31730.0,31785.0,30675.0,31560.0,2974,2026-03-24
3PLAND,EQ,31.57,32.5,30.01,30.92,261,2026-03-24
5PAISA,EQ,287.0,289.85,272.1,273.8,101346,2026-03-24
63MOONS,EQ,499.0,511.0,490.0,498.0,248436,2026-03-24
AAATECH,EQ,90.98,92.26,90.16,91.45,11913,2026-03-24
AADHARHFC,EQ,446.95,465.6,439.45,462.8,257596,2026-03-24
AAREYDRUGS,EQ,62.0,66.07,61.98,63.78,58825,2026-03-24
AARNAV,EQ,26.79,26.79,24.41,24.9,40356,2026-03-24
AARON,EQ,140.9,140.9,131.1,133.32,11939,2026-03-24
AARTECH,EQ,46.31,46.31,42.14,42.82,68694,2026-03-24
AARTIDRUGS,EQ,333.0,339.2,327.95,335.45,111033,2026-03-24
AARTIIND,EQ,411.85,419.6,403.8,418.7,603175,2026-03-24
AARTIPHARM,EQ,639.0,640.0,615.15,622.75,287517,2026-03-24
AARTISURF,EQ,340.0,356.65,337.6,351.35,21572,2026-03-24
AARVI,EQ,127.0,128.0,124.44,125.04,17396,2026-03-24
AAVAS,EQ,1100.0,1119.9,1068.0,1114.2,199662,2026-03-24
ABB,EQ,6200.0,6244.5,6045.0,6162.0,280421,2026-03-24
ABBOTINDIA,EQ,25690.0,27000.0,25350.0,26800.0,14823,2026-03-24
ABCAPITAL,EQ,301.65,305.4,296.2,302.4,6960890,2026-03-24
ABCOTS,EQ,408.8,409.7,402.4,406.05,14959,2026-03-24
ABDL,EQ,394.9,402.85,385.35,395.9,686563,2026-03-24
ABFRL,EQ,58.85,59.4,57.3,58.13,5825807,2026-03-24
ABGSEC,EQ,111.88,111.95,110.96,111.95,44,2026-03-24
ABINFRA,EQ,17.47,17.47,16.85,16.85,3010612,2026-03-24
ABLBL,EQ,92.5,93.25,91.62,92.03,1780096,2026-03-24
ABREL,EQ,1140.9,1159.0,1108.2,1133.7,192808,2026-03-24
ABSL10BANK,EQ,156.07,162.0,155.43,157.61,5030,2026-03-24
ABSLAMC,EQ,914.0,919.85,889.35,899.7,209537,2026-03-24
ABSLBANETF,EQ,54.14,54.14,52.93,53.78,109924,2026-03-24
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,9783,2026-03-24
ABSLMSCIN,EQ,27.75,27.75,26.88,27.15,1452,2026-03-24
ABSLNN50ET,EQ,66.17,66.17,64.37,65.53,331432,2026-03-24
ABSLPSE,EQ,10.0,10.2,9.9,10.02,183409,2026-03-24
ACC,EQ,1356.5,1357.9,1319.5,1334.3,249566,2026-03-24
ACCELYA,EQ,1149.0,1162.9,1135.0,1137.9,13954,2026-03-24
ACCURACY,EQ,3.99,4.03,3.86,3.94,690763,2026-03-24
ACE,EQ,809.9,815.0,782.0,798.75,222421,2026-03-24
ACEINTEG,EQ,16.0,16.95,16.0,16.56,2358,2026-03-24
ACI,EQ,620.0,620.0,600.35,607.3,187371,2026-03-24
ACL,EQ,49.1,49.1,44.41,44.69,144306,2026-03-24
ACMESOLAR,EQ,246.0,250.95,237.39,249.1,1849760,2026-03-24
ACUTAAS,EQ,2342.1,2496.9,2303.4,2435.3,1620858,2026-03-24
ADANIENSOL,EQ,970.1,976.3,935.4,967.3,2325440,2026-03-24
ADANIENT,EQ,1892.7,1893.0,1813.7,1817.9,11211381,2026-03-24
ADANIGREEN,EQ,833.0,842.15,801.4,839.55,4139485,2026-03-24
ADANIPORTS,EQ,1343.0,1361.0,1313.6,1344.2,3132212,2026-03-24
ADANIPOWER,EQ,151.0,153.9,147.35,150.11,21762199,2026-03-24
ADFFOODS,EQ,167.4,169.0,160.35,163.79,216763,2026-03-24
ADL,EQ,64.02,68.4,63.52,63.76,20,2026-03-24
ADOR,EQ,878.8,945.9,878.8,931.3,20156,2026-03-24
ADROITINFO,EQ,8.43,8.95,8.21,8.53,20528,2026-03-24
ADSL,EQ,97.7,99.33,96.27,98.15,204884,2026-03-24
ADVAIT,EQ,1615.7,1794.0,1586.4,1746.4,210691,2026-03-24
ADVANCE,EQ,89.3,93.9,88.75,89.4,421878,2026-03-24
ADVANIHOTR,EQ,48.6,49.49,47.6,48.88,48558,2026-03-24
ADVENTHTL,EQ,143.0,144.8,137.9,141.68,391640,2026-03-24
