SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,182.9,186.8,179.5,184.09,227793,2026-04-17
21STCENMGM,EQ,32.41,32.41,32.41,32.41,2294,2026-04-17
360ONE,EQ,1084.0,1124.0,1078.85,1113.3,2641982,2026-04-17
3IINFOLTD,EQ,17.75,17.75,17.05,17.46,718966,2026-04-17
3MINDIA,EQ,31700.0,31700.0,31260.0,31410.0,3143,2026-04-17
3PLAND,EQ,36.1,37.0,35.2,36.25,5965,2026-04-17
5PAISA,EQ,320.65,325.99,315.0,323.19,51866,2026-04-17
63MOONS,EQ,648.2,664.9,645.0,662.7,180994,2026-04-17
AAATECH,EQ,99.53,105.5,99.06,104.14,80450,2026-04-17
AADHARHFC,EQ,491.6,503.0,490.9,496.45,313300,2026-04-17
AAREYDRUGS,EQ,78.33,81.85,75.5,81.08,836521,2026-04-17
AARNAV,EQ,25.3,25.3,24.25,24.63,31142,2026-04-17
AARON,EQ,145.85,147.0,141.01,142.33,15952,2026-04-17
AARTECH,EQ,53.21,55.81,52.26,53.17,194139,2026-04-17
AARTIDRUGS,EQ,366.0,376.9,366.0,373.2,117361,2026-04-17
AARTIIND,EQ,438.0,442.5,433.25,440.85,784672,2026-04-17
AARTIPHARM,EQ,700.0,703.6,693.8,697.75,98323,2026-04-17
AARTISURF,EQ,408.75,413.2,389.0,397.3,47903,2026-04-17
AARVI,EQ,128.16,136.5,128.16,134.83,35296,2026-04-17
AAVAS,EQ,1319.8,1356.3,1313.8,1347.9,80784,2026-04-17
ABB,EQ,6880.0,7083.0,6833.5,7029.5,558816,2026-04-17
ABBOTINDIA,EQ,25990.0,25990.0,25550.0,25785.0,15053,2026-04-17
ABCAPITAL,EQ,339.0,341.45,334.7,340.4,2521946,2026-04-17
ABCOTS,EQ,413.9,419.85,403.1,409.1,28871,2026-04-17
ABDL,EQ,545.0,576.0,542.55,573.8,1080376,2026-04-17
ABFRL,EQ,64.08,64.76,63.23,64.11,5749918,2026-04-17
ABGSEC,EQ,112.0,112.84,112.0,112.46,69,2026-04-17
ABINFRA,EQ,16.86,18.24,15.8,16.23,3539659,2026-04-17
ABLBL,EQ,105.99,107.05,105.18,105.84,425528,2026-04-17
ABREL,EQ,1427.9,1435.0,1408.2,1420.4,88188,2026-04-17
ABSL10BANK,EQ,168.75,170.0,167.25,169.18,4182,2026-04-17
ABSLAMC,EQ,1055.1,1073.95,1016.1,1068.25,371333,2026-04-17
ABSLBANETF,EQ,57.47,57.8,56.87,57.71,24324,2026-04-17
ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.0,21578,2026-04-17
ABSLMSCIN,EQ,29.1,29.24,28.99,29.24,3791,2026-04-17
ABSLNN50ET,EQ,72.44,73.75,72.43,73.73,8997,2026-04-17
ABSLPSE,EQ,10.87,11.0,10.57,10.98,1084916,2026-04-17
ACC,EQ,1446.0,1449.9,1428.2,1432.2,497877,2026-04-17
ACCELYA,EQ,1170.0,1209.0,1165.0,1199.7,16811,2026-04-17
ACE,EQ,920.0,923.9,912.1,917.05,225776,2026-04-17
ACEINTEG,EQ,18.22,18.5,18.1,18.44,4738,2026-04-17
ACI,EQ,615.0,615.95,605.5,606.65,78361,2026-04-17
ACL,EQ,59.0,59.0,57.63,57.92,24494,2026-04-17
ACMESOLAR,EQ,289.8,307.0,288.05,304.65,3737148,2026-04-17
ACUTAAS,EQ,2330.0,2389.5,2325.4,2361.7,323387,2026-04-17
ADANIENSOL,EQ,1234.55,1266.45,1221.6,1259.8,4943744,2026-04-17
