SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,177.58,182.45,175.11,177.0,180816,2026-05-22
21STCENMGM,EQ,31.91,32.24,31.22,32.24,617,2026-05-22
360ONE,EQ,1110.6,1121.8,1103.0,1112.4,482891,2026-05-22
3BBLACKBIO,EQ,1210.1,1262.2,1190.0,1206.1,8298,2026-05-22
3IINFOLTD,EQ,17.58,17.63,17.13,17.39,370566,2026-05-22
3MINDIA,EQ,32500.0,34545.0,32350.0,33315.0,49022,2026-05-22
3PLAND,EQ,31.5,32.55,30.41,31.29,4642,2026-05-22
5PAISA,EQ,321.85,324.0,314.0,317.6,21999,2026-05-22
63MOONS,EQ,684.8,689.55,677.0,680.15,38522,2026-05-22
A2ZINFRA,EQ,15.2,15.7,15.0,15.53,253642,2026-05-22
AAATECH,EQ,93.04,93.75,92.0,92.72,4276,2026-05-22
AADHARHFC,EQ,473.5,486.4,469.05,475.45,332571,2026-05-22
AARNAV,EQ,23.99,23.99,22.0,23.26,71935,2026-05-22
AARON,EQ,123.5,123.5,118.35,119.17,10202,2026-05-22
AARTECH,EQ,41.97,42.54,41.54,42.29,70853,2026-05-22
AARTIDRUGS,EQ,379.35,393.45,373.5,389.95,199042,2026-05-22
AARTIIND,EQ,482.0,482.05,473.25,476.2,583874,2026-05-22
AARTIPHARM,EQ,703.5,727.25,702.65,713.1,128328,2026-05-22
AARTISURF,EQ,383.2,389.8,380.2,382.5,10797,2026-05-22
AARVI,EQ,123.05,129.5,123.05,128.38,17010,2026-05-22
AAVAS,EQ,1356.9,1412.0,1356.0,1396.9,176013,2026-05-22
ABB,EQ,6600.5,6741.0,6594.0,6689.5,371775,2026-05-22
ABBOTINDIA,EQ,27745.0,27985.0,27185.0,27830.0,8815,2026-05-22
ABCAPITAL,EQ,351.0,357.8,347.3,357.3,3506988,2026-05-22
ABCOTS,EQ,218.65,221.42,206.1,213.07,51291,2026-05-22
ABDL,EQ,528.6,555.35,528.6,536.3,224435,2026-05-22
ABFRL,EQ,65.7,68.25,65.7,67.35,4299249,2026-05-22
ABGSEC,EQ,111.0,112.1,110.73,110.73,207,2026-05-22
ABINFRA,EQ,12.9,13.16,12.8,13.02,859717,2026-05-22
ABLBL,EQ,103.52,104.74,101.51,102.02,880442,2026-05-22
ABMINTLLTD,EQ,43.4,45.0,43.4,44.19,134,2026-05-22
ABMKNO,EQ,220.0,233.0,218.1,231.8,953,2026-05-22
ABREL,EQ,1268.4,1277.0,1241.9,1249.7,125739,2026-05-22
ABSL10BANK,EQ,160.96,161.87,160.35,160.35,349,2026-05-22
ABSLAMC,EQ,1025.7,1027.8,1005.1,1011.7,105597,2026-05-22
ABSLBANETF,EQ,54.68,55.5,54.68,55.39,22575,2026-05-22
ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.01,1206,2026-05-22
ABSLMSCIN,EQ,28.92,28.92,28.92,28.92,35,2026-05-22
ABSLNN50ET,EQ,73.12,73.55,72.77,73.38,5404,2026-05-22
ABSLPSE,EQ,10.71,10.81,10.71,10.73,622239,2026-05-22
ACC,EQ,1362.8,1370.4,1357.1,1360.0,141070,2026-05-22
