SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,200.0,201.98,194.3,195.72,109967,2026-01-09
21STCENMGM,EQ,47.37,48.29,46.43,46.43,613,2026-01-09
360ONE,EQ,1180.0,1184.4,1130.0,1140.9,1067665,2026-01-09
3IINFOLTD,EQ,16.2,16.35,15.3,15.38,1709248,2026-01-09
3MINDIA,EQ,34250.0,35215.0,34000.0,34135.0,6219,2026-01-09
3PLAND,EQ,36.05,37.5,36.05,36.37,2395,2026-01-09
5PAISA,EQ,376.9,381.65,355.65,359.3,140426,2026-01-09
63MOONS,EQ,679.65,681.8,650.3,653.55,94220,2026-01-09
A2ZINFRA,EQ,14.86,15.02,14.72,14.81,81885,2026-01-09
AADHARHFC,EQ,488.3,492.5,475.2,475.95,256018,2026-01-09
AAKASH,EQ,8.41,8.69,8.21,8.48,59347,2026-01-09
AAREYDRUGS,EQ,65.51,71.0,65.51,69.37,289978,2026-01-09
AARON,EQ,170.0,170.0,163.98,164.7,10729,2026-01-09
AARTECH,EQ,54.87,55.17,51.97,52.99,41468,2026-01-09
AARTIDRUGS,EQ,392.8,392.85,382.6,384.75,86759,2026-01-09
AARTIIND,EQ,367.45,369.0,360.65,361.65,424559,2026-01-09
AARTIPHARM,EQ,736.2,775.0,736.2,761.75,1463398,2026-01-09
AARTISURF,EQ,370.05,377.0,362.15,364.4,12308,2026-01-09
AARVI,EQ,134.0,134.99,130.9,133.47,25760,2026-01-09
AAVAS,EQ,1460.1,1462.1,1423.5,1449.4,142999,2026-01-09
ABB,EQ,5050.0,5138.0,4983.5,5093.0,329338,2026-01-09
ABBOTINDIA,EQ,28200.0,28395.0,27785.0,28095.0,11568,2026-01-09
ABCAPITAL,EQ,357.0,363.3,351.45,353.85,3959855,2026-01-09
ABCOTS,EQ,411.2,412.1,405.85,409.35,9840,2026-01-09
ABDL,EQ,515.2,519.85,497.55,501.75,568143,2026-01-09
ABFRL,EQ,75.14,76.73,74.01,74.54,2919046,2026-01-09
ABGSEC,EQ,111.29,111.3,111.04,111.25,11,2026-01-09
ABINFRA,EQ,19.8,19.8,18.56,18.85,306529,2026-01-09
ABLBL,EQ,118.0,118.4,116.09,117.49,1001264,2026-01-09
ABMINTLLTD,EQ,39.77,40.76,39.6,39.73,126,2026-01-09
ABREL,EQ,1633.8,1633.8,1601.9,1621.0,114315,2026-01-09
ABSLAMC,EQ,814.5,829.65,800.0,802.5,187494,2026-01-09
ABSLBANETF,EQ,61.73,61.73,60.48,60.6,728894,2026-01-09
