SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,169.88,171.69,165.33,167.43,64770,2026-03-05
21STCENMGM,EQ,34.91,34.91,34.22,34.29,859,2026-03-05
360ONE,EQ,1065.3,1084.1,1065.3,1081.0,315551,2026-03-05
3IINFOLTD,EQ,13.4,13.59,13.29,13.38,287808,2026-03-05
3MINDIA,EQ,34690.0,34810.0,33800.0,34530.0,3452,2026-03-05
3PLAND,EQ,31.0,31.98,30.16,31.51,6572,2026-03-05
5PAISA,EQ,303.8,313.75,302.55,305.9,23914,2026-03-05
63MOONS,EQ,574.7,596.2,560.7,588.65,153530,2026-03-05
A2ZINFRA,EQ,16.4,16.94,15.8,16.54,450942,2026-03-05
AAATECH,EQ,95.98,97.19,90.0,91.02,72602,2026-03-05
AADHARHFC,EQ,454.1,458.05,443.15,453.1,387290,2026-03-05
AAKASH,EQ,10.8,11.9,10.12,11.9,5735360,2026-03-05
AAREYDRUGS,EQ,69.89,73.8,69.0,72.74,125038,2026-03-05
AARNAV,EQ,25.02,26.48,25.02,25.37,52023,2026-03-05
AARON,EQ,147.4,164.96,145.82,148.13,40840,2026-03-05
AARTECH,EQ,40.53,43.53,40.17,40.56,15052,2026-03-05
AARTIDRUGS,EQ,360.45,364.8,355.8,360.8,69173,2026-03-05
AARTIIND,EQ,412.0,423.7,407.85,421.85,1124290,2026-03-05
AARTIPHARM,EQ,681.4,702.0,677.1,698.85,183725,2026-03-05
AARTISURF,EQ,372.6,386.9,372.6,378.45,7852,2026-03-05
AARVI,EQ,118.06,134.0,118.06,130.19,80259,2026-03-05
AAVAS,EQ,1229.9,1242.3,1211.8,1224.9,159073,2026-03-05
ABB,EQ,5844.0,6000.5,5833.5,5929.0,268401,2026-03-05
ABBOTINDIA,EQ,27905.0,28490.0,27520.0,27615.0,18832,2026-03-05
ABCAPITAL,EQ,325.0,328.75,320.2,327.6,3698123,2026-03-05
ABCOTS,EQ,403.6,415.15,396.05,408.25,35264,2026-03-05
ABDL,EQ,455.95,459.0,442.3,451.45,356705,2026-03-05
ABFRL,EQ,64.09,64.99,62.97,64.28,4821195,2026-03-05
ABGSEC,EQ,112.75,113.15,112.04,113.15,840,2026-03-05
ABINFRA,EQ,17.4,19.05,17.4,17.77,1320188,2026-03-05
ABLBL,EQ,99.9,106.1,98.81,104.04,7476504,2026-03-05
ABREL,EQ,1226.9,1237.9,1205.3,1233.4,148560,2026-03-05
ABSL10BANK,EQ,183.1,185.0,175.62,178.28,5412,2026-03-05
ABSLAMC,EQ,867.95,901.0,867.95,892.55,676927,2026-03-05
ABSLBANETF,EQ,60.0,60.52,59.75,60.23,268846,2026-03-05
ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.0,1058,2026-03-05
ABSLMSCIN,EQ,29.15,29.24,29.11,29.16,117,2026-03-05
ABSLNN50ET,EQ,70.87,71.5,70.24,70.97,18512,2026-03-05
ABSLPSE,EQ,10.49,11.6,10.46,10.76,794501,2026-03-05
ACC,EQ,1523.6,1528.4,1505.1,1523.6,165123,2026-03-05
ACCELYA,EQ,1189.0,1209.0,1177.1,1195.5,12601,2026-03-05
ACCURACY,EQ,4.35,4.78,4.32,4.47,116771,2026-03-05
ACE,EQ,870.0,876.0,855.6,872.8,162696,2026-03-05
ACEINTEG,EQ,18.3,18.32,16.0,16.71,6334,2026-03-05
ACI,EQ,530.0,544.75,522.1,538.15,177809,2026-03-05
ACL,EQ,52.3,55.0,52.06,52.74,8100,2026-03-05
ACMESOLAR,EQ,224.0,232.2,224.0,231.23,403844,2026-03-05
ACUTAAS,EQ,2130.1,2249.0,2130.1,2234.9,593099,2026-03-05
ADANIENSOL,EQ,965.4,994.0,965.4,987.9,1006629,2026-03-05
ADANIENT,EQ,2094.0,2100.0,2040.0,2089.2,1231524,2026-03-05
ADANIGREEN,EQ,886.25,889.75,864.6,884.55,4655262,2026-03-05
