SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,177.16,181.7,176.55,177.43,67100,2026-04-21
21STCENMGM,EQ,33.71,33.71,33.71,33.71,5334,2026-04-21
360ONE,EQ,1116.0,1132.0,1096.5,1108.35,1199787,2026-04-21
3BBLACKBIO,EQ,1310.0,1410.0,1287.15,1388.05,14954,2026-04-21
3IINFOLTD,EQ,17.7,17.84,17.36,17.65,430216,2026-04-21
3MINDIA,EQ,31480.0,31730.0,31395.0,31585.0,4818,2026-04-21
3PLAND,EQ,34.41,35.49,34.32,35.15,2825,2026-04-21
5PAISA,EQ,314.7,329.8,314.7,325.6,64701,2026-04-21
63MOONS,EQ,701.5,780.0,696.2,727.95,1625419,2026-04-21
AAATECH,EQ,103.31,103.97,98.2,100.46,75042,2026-04-21
AADHARHFC,EQ,484.0,506.7,482.4,494.65,895996,2026-04-21
AAREYDRUGS,EQ,84.94,89.0,82.0,88.17,373937,2026-04-21
AARNAV,EQ,23.77,24.5,23.66,23.86,45998,2026-04-21
AARON,EQ,140.12,143.32,139.43,140.86,10287,2026-04-21
AARTECH,EQ,52.71,52.79,52.0,52.27,25201,2026-04-21
AARTIDRUGS,EQ,365.2,368.3,361.25,361.6,85037,2026-04-21
AARTIIND,EQ,448.7,455.6,445.05,451.2,777552,2026-04-21
AARTIPHARM,EQ,676.15,709.9,669.05,706.7,202461,2026-04-21
AARTISURF,EQ,397.95,403.95,394.35,397.0,6205,2026-04-21
AARVI,EQ,136.0,143.0,132.03,134.09,53431,2026-04-21
AAVAS,EQ,1363.8,1420.0,1355.8,1399.8,255634,2026-04-21
ABANSENT,EQ,26.45,26.45,24.15,24.9,2963,2026-04-21
ABB,EQ,7200.0,7300.0,7184.0,7255.0,260767,2026-04-21
ABBOTINDIA,EQ,25610.0,25690.0,25340.0,25385.0,12807,2026-04-21
ABCAPITAL,EQ,342.0,345.9,340.5,344.6,3974633,2026-04-21
ABCOTS,EQ,396.55,407.0,394.1,400.8,39073,2026-04-21
ABDL,EQ,574.3,578.9,563.45,565.15,234420,2026-04-21
ABFRL,EQ,65.0,65.87,64.05,64.45,3445066,2026-04-21
ABGSEC,EQ,112.37,112.37,112.0,112.0,47,2026-04-21
ABINFRA,EQ,16.55,16.55,15.13,15.55,947375,2026-04-21
ABLBL,EQ,105.3,108.0,105.3,106.44,473229,2026-04-21
ABMKNO,EQ,252.0,252.0,227.45,237.3,1219,2026-04-21
ABREL,EQ,1403.6,1451.7,1403.6,1429.0,145197,2026-04-21
ABSL10BANK,EQ,169.33,171.49,169.33,170.96,868,2026-04-21
ABSLAMC,EQ,1072.5,1072.5,1026.5,1037.85,427838,2026-04-21
ABSLBANETF,EQ,58.1,58.64,58.06,58.54,46971,2026-04-21
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,6300,2026-04-21
ABSLMSCIN,EQ,29.44,29.46,29.43,29.46,180,2026-04-21
ABSLNN50ET,EQ,73.93,74.52,73.93,74.27,8350,2026-04-21
ABSLPSE,EQ,11.15,11.15,10.81,11.02,1092754,2026-04-21
ACC,EQ,1429.0,1444.8,1425.0,1438.0,116234,2026-04-21
ACCELYA,EQ,1219.9,1220.0,1188.2,1204.1,12712,2026-04-21
ACE,EQ,904.6,929.9,904.6,912.8,203675,2026-04-21
ACEINTEG,EQ,18.35,21.91,18.35,21.91,603108,2026-04-21
ACI,EQ,598.05,609.0,596.75,599.4,62441,2026-04-21
ACL,EQ,56.6,57.86,55.0,55.67,43973,2026-04-21
ACMESOLAR,EQ,299.1,300.5,294.05,296.25,957383,2026-04-21
ACSTECH,EQ,40.0,40.8,39.7,40.6,44537,2026-04-21
ACUTAAS,EQ,2410.7,2468.4,2361.0,2374.4,246743,2026-04-21
ADANIENSOL,EQ,1268.35,1273.1,1243.55,1265.3,1655410,2026-04-21
ADANIENT,EQ,2229.7,2255.0,2220.0,2226.0,1818221,2026-04-21
ADANIGREEN,EQ,1155.15,1183.95,1143.0,1150.0,2752849,2026-04-21
ADANIPORTS,EQ,1578.5,1611.9,1578.4,1594.1,4276868,2026-04-21
ADANIPOWER,EQ,203.3,207.3,201.87,202.98,57973716,2026-04-21
ADFFOODS,EQ,218.5,226.5,215.21,224.29,164807,2026-04-21
ADL,EQ,76.0,78.79,76.0,78.78,421,2026-04-21
ADOR,EQ,1042.3,1053.0,1021.0,1036.55,53584,2026-04-21
ADROITINFO,EQ,9.48,9.89,9.47,9.5,17924,2026-04-21
ADSL,EQ,118.4,120.11,118.02,118.96,78686,2026-04-21
ADVAIT,EQ,1865.0,1992.0,1865.0,1958.4,95334,2026-04-21
ADVANCE,EQ,108.45,115.0,108.45,113.43,638793,2026-04-21
ADVANIHOTR,EQ,54.11,55.45,54.11,54.99,39805,2026-04-21
ADVENTHTL,EQ,161.51,167.99,160.5,162.72,133840,2026-04-21
ADVENZYMES,EQ,300.0,302.35,296.85,297.65,133562,2026-04-21
AEGISLOG,EQ,740.5,740.5,725.05,727.3,306444,2026-04-21
AEGISVOPAK,EQ,198.9,199.15,196.08,198.28,220535,2026-04-21
AEQUS,EQ,195.0,205.71,188.93,190.36,10917234,2026-04-21
AEROENTER,EQ,87.0,88.79,87.0,88.07,316962,2026-04-21
AEROFLEX,EQ,301.99,303.2,285.61,289.11,2068637,2026-04-21
AERONEU,EQ,84.4,84.4,78.02,78.75,47703,2026-04-21
AETHER,EQ,1191.3,1209.0,1173.7,1183.5,276707,2026-04-21
AFCONS,EQ,334.3,338.5,331.3,335.95,411516,2026-04-21
AFFLE,EQ,1442.1,1482.8,1442.0,1462.9,373994,2026-04-21
