SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,75.0,80.5,73.15,78.6,460403,2023-04-04
21STCENMGM,EQ,21.2,21.2,21.2,21.2,445,2023-04-04
360ONE,EQ,427.0,435.5,418.3,422.0,82023,2023-04-04
3IINFOLTD,EQ,27.25,32.9,27.25,32.4,1680082,2023-04-04
3MINDIA,EQ,23189.95,23189.95,22572.1,22669.1,2155,2023-04-04
3PLAND,EQ,20.1,21.0,19.8,20.5,19304,2023-04-04
5PAISA,EQ,285.0,288.95,280.4,285.05,16605,2023-04-04
63MOONS,EQ,176.0,185.0,175.95,183.25,111747,2023-04-04
A2ZINFRA,EQ,6.9,6.95,6.6,6.75,667405,2023-04-04
AAATECH,EQ,44.85,49.9,43.1,47.05,27119,2023-04-04
AAKASH,EQ,5.95,6.15,5.95,6.1,169917,2023-04-04
AAREYDRUGS,EQ,24.35,25.7,23.75,25.2,22131,2023-04-04
AARON,EQ,186.9,186.9,180.05,183.4,6180,2023-04-04
AARTIDRUGS,EQ,339.0,343.95,336.0,340.9,271946,2023-04-04
AARTIIND,EQ,518.2,527.55,518.0,520.05,458733,2023-04-04
AARTIPHARM,EQ,277.0,280.2,271.55,275.2,302266,2023-04-04
AARTISURF,EQ,460.05,479.8,454.95,477.45,13005,2023-04-04
AARVEEDEN,EQ,18.4,21.0,17.9,20.5,24812,2023-04-04
AARVI,EQ,102.1,110.6,102.1,108.25,20195,2023-04-04
AAVAS,EQ,1620.0,1647.0,1607.75,1631.5,105756,2023-04-04
ABAN,EQ,34.0,35.8,34.0,35.4,202615,2023-04-04
ABB,EQ,3388.0,3418.0,3338.0,3373.75,323147,2023-04-04
ABBOTINDIA,EQ,22248.0,22379.9,21809.9,22256.05,9262,2023-04-04
ABCAPITAL,EQ,154.0,154.9,152.0,153.8,2347046,2023-04-04
ABFRL,EQ,215.5,216.65,213.25,215.3,770020,2023-04-04
ABSLAMC,EQ,312.55,328.0,312.55,326.55,153073,2023-04-04
ABSLBANETF,EQ,41.35,41.78,40.57,40.74,118611,2023-04-04
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.01,9265,2023-04-04
ABSLNN50ET,EQ,40.51,40.51,38.65,38.96,3742,2023-04-04
ACC,EQ,1675.0,1714.0,1651.6,1709.0,547370,2023-04-04
ACCELYA,EQ,1227.0,1298.5,1227.0,1259.2,50340,2023-04-04
ACCURACY,EQ,13.25,14.5,13.25,13.85,62793,2023-04-04
ACE,EQ,414.5,416.0,407.05,412.4,626607,2023-04-04
ACI,EQ,658.0,658.0,636.5,639.0,530973,2023-04-04
ADANIENT,EQ,1750.45,1754.95,1695.5,1717.45,3445796,2023-04-04
ADANIGREEN,EQ,884.8,887.0,837.1,837.45,2788282,2023-04-04
ADANIPORTS,EQ,638.55,639.0,622.15,627.8,6072184,2023-04-04
ADANIPOWER,EQ,195.0,195.95,186.0,190.55,8826718,2023-04-04
ADANITRANS,EQ,997.0,1008.7,943.4,943.4,818446,2023-04-04
ADFFOODS,EQ,743.8,743.8,729.0,732.45,6811,2023-04-04
ADORWELD,EQ,933.5,960.0,921.1,946.75,30921,2023-04-04
ADROITINFO,EQ,20.1,20.45,19.55,20.25,4826,2023-04-04
ADSL,EQ,77.0,78.9,76.8,78.5,91878,2023-04-04
ADVANIHOTR,EQ,73.4,73.55,70.85,72.05,11195,2023-04-04
ADVENZYMES,EQ,232.0,251.0,232.0,246.35,93341,2023-04-04
AEGISCHEM,EQ,381.55,389.5,373.55,375.95,349231,2023-04-04
AETHER,EQ,936.55,949.5,907.6,923.4,55867,2023-04-04
AFFLE,EQ,1018.0,1018.0,985.35,989.05,432932,2023-04-04
AGARIND,EQ,573.3,624.75,573.3,619.0,61436,2023-04-04
AGI,EQ,325.0,340.0,324.95,338.9,211308,2023-04-04
AGRITECH,EQ,94.9,95.1,92.2,92.9,6281,2023-04-04
AGROPHOS,EQ,31.95,33.7,31.1,33.35,159144,2023-04-04
AGSTRA,EQ,46.95,52.3,46.9,49.65,1405146,2023-04-04
AHL,EQ,213.45,222.2,213.45,215.7,121634,2023-04-04
AHLADA,EQ,86.85,87.0,83.25,84.25,5158,2023-04-04
AHLEAST,EQ,114.6,114.7,114.6,114.7,4727,2023-04-04
AHLUCONT,EQ,605.0,605.0,560.1,567.35,133174,2023-04-04
AIAENG,EQ,2918.4,2968.55,2886.0,2954.8,89829,2023-04-04
AIRAN,EQ,14.35,14.35,13.9,14.25,409708,2023-04-04
AIROLAM,EQ,66.3,70.45,65.1,68.55,6034,2023-04-04
AJANTPHARM,EQ,1209.0,1230.0,1207.9,1228.6,38173,2023-04-04
AJMERA,EQ,277.55,283.0,277.55,278.95,6988,2023-04-04
AJOONI,EQ,4.1,4.7,4.05,4.7,761873,2023-04-04
AKASH,EQ,24.6,26.05,24.6,25.9,32723,2023-04-04
AKG,EQ,30.15,33.0,30.15,32.95,33995,2023-04-04
AKSHARCHEM,EQ,206.45,221.95,206.45,216.35,7356,2023-04-04
AKSHOPTFBR,EQ,8.6,8.95,8.2,8.75,361079,2023-04-04
AKZOINDIA,EQ,2291.0,2309.0,2266.5,2282.5,6700,2023-04-04
ALANKIT,EQ,7.5,8.0,7.35,7.9,160493,2023-04-04
ALBERTDAVD,EQ,522.75,525.7,515.9,522.15,7043,2023-04-04
ALEMBICLTD,EQ,60.0,62.05,59.5,61.9,156722,2023-04-04
ALICON,EQ,684.0,705.0,680.35,702.4,9396,2023-04-04
