SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,83.6,84.6,82.6,83.55,55895,2023-05-01
21STCENMGM,EQ,18.6,18.6,18.3,18.6,1854,2023-05-01
360ONE,EQ,417.0,420.9,412.0,419.85,323783,2023-05-01
3IINFOLTD,EQ,32.9,33.25,32.65,32.85,337783,2023-05-01
3MINDIA,EQ,22600.1,22679.95,22296.2,22548.2,2270,2023-05-01
3PLAND,EQ,23.8,24.3,23.5,23.9,5559,2023-05-01
5PAISA,EQ,301.0,312.9,301.0,307.95,64418,2023-05-01
63MOONS,EQ,169.95,171.45,168.0,170.4,56280,2023-05-01
A2ZINFRA,EQ,6.7,6.7,6.35,6.5,258646,2023-05-01
AAATECH,EQ,56.8,59.9,56.75,58.25,29160,2023-05-01
AAKASH,EQ,6.65,6.65,6.3,6.4,302611,2023-05-01
AAREYDRUGS,EQ,27.9,27.9,27.1,27.35,30728,2023-05-01
AARON,EQ,220.0,221.95,217.8,221.4,7873,2023-05-01
AARTIDRUGS,EQ,418.05,428.45,418.05,420.85,166493,2023-05-01
AARTIIND,EQ,555.0,571.65,554.35,562.25,952636,2023-05-01
AARTIPHARM,EQ,365.3,380.9,357.0,364.45,392258,2023-05-01
AARTISURF,EQ,678.0,719.35,660.0,685.7,382683,2023-05-01
AARVEEDEN,EQ,21.75,22.65,21.6,22.3,9883,2023-05-01
AARVI,EQ,126.0,128.25,126.0,127.15,18555,2023-05-01
AAVAS,EQ,1412.85,1416.9,1384.65,1387.2,348290,2023-05-01
ABAN,EQ,39.25,40.85,39.1,39.5,164571,2023-05-01
ABB,EQ,3409.0,3439.25,3386.0,3417.95,251132,2023-05-01
ABBOTINDIA,EQ,22224.0,22385.95,21996.05,22297.25,13254,2023-05-01
ABCAPITAL,EQ,162.0,168.2,162.0,167.2,6152158,2023-05-01
ABFRL,EQ,220.2,224.65,219.0,222.65,2713641,2023-05-01
ABSLAMC,EQ,334.0,340.0,330.65,338.15,82713,2023-05-01
ABSLBANETF,EQ,44.4,44.4,42.75,43.18,11245,2023-05-01
ABSLLIQUID,EQ,1000.01,1000.01,1000.01,1000.01,300,2023-05-01
ABSLNN50ET,EQ,40.13,41.89,40.06,40.7,9974,2023-05-01
ACC,EQ,1724.85,1773.9,1700.0,1762.85,866675,2023-05-01
ACCELYA,EQ,1412.05,1425.85,1400.0,1404.4,11137,2023-05-01
ACCURACY,EQ,15.3,15.3,14.7,14.95,67181,2023-05-01
ACE,EQ,421.8,422.95,413.1,417.35,210439,2023-05-01
ACI,EQ,544.0,553.0,543.95,550.85,51762,2023-05-01
ADANIENT,EQ,1868.05,1944.0,1857.15,1924.95,6159130,2023-05-01
ADANIGREEN,EQ,926.8,960.0,922.1,951.0,2759309,2023-05-01
ADANIPORTS,EQ,666.2,683.0,662.15,681.3,6162262,2023-05-01
ADANIPOWER,EQ,215.65,224.85,215.0,224.85,7457724,2023-05-01
ADANITRANS,EQ,995.0,1031.4,987.1,1029.45,914154,2023-05-01
ADFFOODS,EQ,750.3,754.9,740.05,746.45,3330,2023-05-01
ADORWELD,EQ,1065.35,1098.55,1041.25,1045.75,40882,2023-05-01
ADROITINFO,EQ,24.55,25.5,24.55,24.85,16345,2023-05-01
ADSL,EQ,84.0,84.85,81.8,82.7,169755,2023-05-01
ADVANIHOTR,EQ,85.05,85.8,82.05,83.1,66687,2023-05-01
ADVENZYMES,EQ,256.9,259.0,255.0,258.2,34950,2023-05-01
AEGISCHEM,EQ,394.0,399.0,388.8,391.85,332365,2023-05-01
AETHER,EQ,941.0,953.5,931.55,947.6,85242,2023-05-01
AFFLE,EQ,928.8,939.4,920.6,931.65,635859,2023-05-01
AGARIND,EQ,621.95,629.4,618.0,624.3,14976,2023-05-01
AGI,EQ,401.7,421.0,400.8,413.7,532024,2023-05-01
AGRITECH,EQ,108.0,108.7,105.0,105.9,13594,2023-05-01
AGROPHOS,EQ,37.55,38.15,37.55,37.7,50987,2023-05-01
AGSTRA,EQ,51.75,53.25,51.4,52.05,248710,2023-05-01
AHL,EQ,250.8,257.0,248.05,254.65,181958,2023-05-01
AHLADA,EQ,106.4,108.5,105.25,107.25,13710,2023-05-01
AHLEAST,EQ,118.0,120.6,115.1,117.15,13918,2023-05-01
AHLUCONT,EQ,514.8,519.45,508.55,514.65,8820,2023-05-01
AIAENG,EQ,2710.0,2734.0,2620.0,2718.75,100289,2023-05-01
AIRAN,EQ,16.0,16.0,15.25,15.4,115553,2023-05-01
AIROLAM,EQ,68.9,71.9,67.45,70.35,6749,2023-05-01
AJANTPHARM,EQ,1299.85,1325.6,1281.8,1312.6,39062,2023-05-01
AJMERA,EQ,296.05,304.0,296.0,300.2,22463,2023-05-01
AJOONI,EQ,5.0,5.1,4.95,5.05,218444,2023-05-01
AKASH,EQ,26.0,26.3,25.5,25.55,55146,2023-05-01
AKG,EQ,30.15,31.5,30.15,31.0,1691,2023-05-01
AKI,EQ,120.0,121.5,115.5,116.0,108268,2023-05-01
AKSHARCHEM,EQ,229.45,244.0,227.9,235.95,24402,2023-05-01
AKSHOPTFBR,EQ,9.05,9.15,8.9,9.0,265042,2023-05-01
AKZOINDIA,EQ,2295.05,2329.0,2283.75,2324.7,15138,2023-05-01
ALANKIT,EQ,8.4,8.4,8.15,8.25,119460,2023-05-01
ALBERTDAVD,EQ,606.9,610.0,599.3,608.3,2699,2023-05-01
ALEMBICLTD,EQ,61.2,63.2,61.2,62.45,153675,2023-05-01
ALICON,EQ,796.0,824.0,788.55,805.1,18499,2023-05-01
ALKALI,EQ,101.0,104.0,100.1,102.5,30749,2023-05-01
ALKEM,EQ,3445.0,3520.0,3442.8,3509.9,241766,2023-05-01
ALKYLAMINE,EQ,2341.7,2380.0,2334.5,2364.0,11289,2023-05-01
ALLSEC,EQ,457.2,460.55,455.05,456.05,3841,2023-05-01
