SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,303.0,303.0,285.05,293.2,302092,2024-08-15
360ONE,EQ,1014.4,1034.85,1000.0,1026.8,1346223,2024-08-15
3IINFOLTD,EQ,33.44,33.44,32.77,33.1,774120,2024-08-15
3MINDIA,EQ,37500.0,37689.9,35758.3,36019.1,5400,2024-08-15
5PAISA,EQ,481.0,485.0,470.9,479.65,21679,2024-08-15
63MOONS,EQ,330.7,335.0,318.0,331.25,214112,2024-08-15
AAATECH,EQ,115.51,120.75,115.21,115.82,31156,2024-08-15
AADHARHFC,EQ,402.9,402.9,383.5,385.5,750852,2024-08-15
AAREYDRUGS,EQ,57.9,61.04,55.0,57.88,670192,2024-08-15
AARON,EQ,280.45,280.45,272.0,274.85,9020,2024-08-15
AARTECH,EQ,70.8,77.87,70.46,71.42,245840,2024-08-15
AARTIDRUGS,EQ,503.95,503.95,492.05,498.75,97873,2024-08-15
AARTIIND,EQ,623.95,625.5,593.05,599.0,9203573,2024-08-15
AARTIPHARM,EQ,568.45,604.4,558.5,579.9,233383,2024-08-15
AARTISURF,EQ,626.1,629.0,620.05,625.75,14188,2024-08-15
AARVI,EQ,134.5,138.99,134.01,136.73,22655,2024-08-15
AAVAS,EQ,1710.1,1724.95,1665.0,1675.55,141667,2024-08-15
ABAN,EQ,70.91,74.39,68.25,70.53,752749,2024-08-15
ABB,EQ,7600.0,7815.0,7451.0,7756.95,505429,2024-08-15
ABBOTINDIA,EQ,27385.95,27444.0,26970.0,27053.95,8129,2024-08-15
ABCAPITAL,EQ,208.1,210.35,201.6,203.47,6626021,2024-08-15
ABDL,EQ,315.0,315.0,299.6,301.0,2029030,2024-08-15
ABFRL,EQ,313.7,314.9,309.0,311.1,1586347,2024-08-15
ABGSEC,EQ,101.85,101.85,101.4,101.85,122,2024-08-15
ABSLAMC,EQ,693.1,711.0,683.1,709.15,1456098,2024-08-15
ABSLBANETF,EQ,51.39,51.39,50.39,50.58,159131,2024-08-15
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.01,744,2024-08-15
ABSLNN50ET,EQ,75.06,76.0,73.54,74.41,13124,2024-08-15
ABSLPSE,EQ,11.12,11.29,10.93,11.04,2322416,2024-08-15
ACC,EQ,2314.4,2322.0,2267.7,2281.95,179492,2024-08-15
ACCELYA,EQ,1755.35,1775.95,1652.4,1683.35,25671,2024-08-15
ACE,EQ,1272.0,1279.75,1227.55,1233.8,267061,2024-08-15
ACEINTEG,EQ,32.5,33.28,30.3,31.42,43077,2024-08-15
ACI,EQ,713.9,720.0,695.9,716.5,345094,2024-08-15
ACL,EQ,93.56,93.99,91.95,92.13,36706,2024-08-15
ACLGATI,EQ,94.33,94.49,92.05,92.38,447234,2024-08-15
ADANIENSOL,EQ,1082.0,1119.0,1070.1,1113.7,3846943,2024-08-15
ADANIENT,EQ,3085.7,3085.7,3027.75,3040.1,1232383,2024-08-15
ADANIGREEN,EQ,1800.0,1826.45,1783.4,1808.3,815835,2024-08-15
ADANIPORTS,EQ,1488.0,1488.0,1452.0,1461.95,2648057,2024-08-15
ADANIPOWER,EQ,689.4,689.7,671.0,674.05,14521140,2024-08-15
ADFFOODS,EQ,224.15,227.99,220.01,223.48,191013,2024-08-15
ADL,EQ,97.26,97.26,94.15,95.09,9606,2024-08-15
ADORWELD,EQ,1305.25,1313.95,1282.0,1291.3,25828,2024-08-15
ADROITINFO,EQ,17.2,17.8,16.21,16.87,64833,2024-08-15
ADSL,EQ,206.7,208.49,201.31,205.93,371510,2024-08-15
ADVANIHOTR,EQ,76.0,76.0,71.0,74.63,86887,2024-08-15
ADVENZYMES,EQ,420.8,434.9,419.2,427.15,637161,2024-08-15
AEGISLOG,EQ,756.3,774.8,746.3,750.35,135594,2024-08-15
AEROFLEX,EQ,155.5,156.6,152.19,153.7,429220,2024-08-15
AETHER,EQ,909.95,912.0,887.0,902.7,39861,2024-08-15
AFFLE,EQ,1529.0,1529.95,1467.0,1514.2,782100,2024-08-15
AFIL,EQ,100.9,102.8,99.45,101.42,136968,2024-08-15
AGARIND,EQ,1249.9,1259.0,1213.25,1221.2,59231,2024-08-15
AGI,EQ,845.0,855.0,813.0,850.8,307688,2024-08-15
AGIIL,EQ,839.8,870.0,806.0,849.65,4883,2024-08-15
AGRITECH,EQ,219.7,219.7,206.0,209.76,25567,2024-08-15
AGROPHOS,EQ,43.35,43.95,42.0,42.49,26786,2024-08-15
AGSTRA,EQ,92.47,93.57,88.86,89.85,800865,2024-08-15
AHL,EQ,572.0,579.7,562.05,576.05,353888,2024-08-15
AHLEAST,EQ,130.58,130.79,127.1,130.2,10211,2024-08-15
AHLUCONT,EQ,1257.4,1277.05,1196.0,1268.05,266624,2024-08-15
AIAENG,EQ,4600.0,4618.85,4531.65,4561.85,51501,2024-08-15
AIIL,EQ,1433.0,1433.0,1337.35,1391.7,105611,2024-08-15
AIROLAM,EQ,130.3,131.1,126.96,127.15,5751,2024-08-15
AJANTPHARM,EQ,3175.35,3389.85,3015.5,3045.9,562647,2024-08-15
AJOONI,EQ,6.57,6.97,6.57,6.84,881682,2024-08-15
AKASH,EQ,39.99,40.92,37.5,38.22,115883,2024-08-15
AKG,EQ,22.29,22.83,22.28,22.34,51701,2024-08-15
AKI,EQ,23.12,23.8,21.96,22.56,115602,2024-08-15
AKSHAR,EQ,2.02,2.03,1.93,1.95,2787487,2024-08-15
AKSHARCHEM,EQ,308.85,310.0,303.15,304.4,5497,2024-08-15
AKSHOPTFBR,EQ,8.88,8.92,8.68,8.72,184046,2024-08-15
AKUMS,EQ,937.5,1028.75,937.0,969.7,1933549,2024-08-15
AKZOINDIA,EQ,3210.05,3232.6,3161.55,3194.85,8458,2024-08-15
ALANKIT,EQ,25.9,25.99,25.25,25.47,1200146,2024-08-15
ALBERTDAVD,EQ,1194.65,1194.65,1112.45,1135.05,21844,2024-08-15
ALEMBICLTD,EQ,140.05,142.2,136.6,140.38,1109556,2024-08-15
ALICON,EQ,1265.0,1280.0,1226.05,1277.5,19843,2024-08-15
