symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
VIJAYABANK,EQ,-,10,Agm,15-Jun-2005,-,17-Jun-2005,22-Jun-2005,-,Vijaya Bank,INE705A01016,-,
ISPATPROF,EQ,-,10,Agm,15-Jun-2005,-,17-Jun-2005,23-Jun-2005,-,Ispat Profile (I) Limited,INE798A01011,-,
INGERRAND,EQ,-,10,Dividend-30%,15-Jun-2005,-,17-Jun-2005,24-Jun-2005,-,Ingersoll Rand (India) Limited,INE177A01018,-,
JAYSREETEA,EQ,-,5,Agm/ Dividend-20%,16-Jun-2005,-,20-Jun-2005,29-Jun-2005,-,Jayshree Tea & Industries Limited,INE364A01012,-,
GLFL,EQ,-,10,Agm,16-Jun-2005,-,18-Jun-2005,25-Jun-2005,-,Gujarat Lease Financing Limited,INE540A01017,-,
IVC,EQ,-,2,Agm/ Dividend-30%,16-Jun-2005,-,20-Jun-2005,24-Jun-2005,-,IL&FS Investment Managers Limited,INE050B01023,-,
OCL,EQ,-,2,Dividend-50%,17-Jun-2005,-,21-Jun-2005,25-Jun-2005,-,OCL India Limited,INE290B01025,-,
CORPBANK,EQ,-,2,Egm,17-Jun-2005,-,21-Jun-2005,23-Jun-2005,-,Corporation Bank,INE112A01015,-,
EVEREADY,EQ,-,5,Agm,17-Jun-2005,-,21-Jun-2005,28-Jun-2005,-,Eveready Industries India Limited,INE128A01029,-,
PAREKHPLAT,EQ,-,10,Agm,17-Jun-2005,-,21-Jun-2005,28-Jun-2005,-,Parekh Platinum Limited,INE598A01015,-,
SBIN,EQ,-,1,Dividend-Rs.12.50 Per Sha,17-Jun-2005,-,21-Jun-2005,30-Jun-2005,-,State Bank of India,INE062A01012,-,
GAMMONIND,EQ,-,2,Dividend-25%,17-Jun-2005,-,21-Jun-2005,28-Jun-2005,-,Gammon India Limited,INE259B01020,-,
DATAMATICS,EQ,-,5,Agm/Dividend-25%,20-Jun-2005,-,22-Jun-2005,28-Jun-2005,-,Datamatics Global Services Limited,INE365B01017,-,
YOKOGAWA,EQ,-,10,Agm/Dividend-30%,21-Jun-2005,-,23-Jun-2005,30-Jun-2005,-,Yokogawa India Limited,INE718A01019,-,
BBOX,EQ,-,2,Agm//Div.-Rs.4.50/- Persh,21-Jun-2005,-,23-Jun-2005,15-Jul-2005,-,Black Box Limited,INE676A01019,-,
SRIADIKARI,EQ,-,2,Agm,22-Jun-2005,-,24-Jun-2005,30-Jun-2005,-,Sri Adhikari Brothers Television Network Limited,INE416A01028,-,
ASIANPAINT,EQ,-,1,Agm/Final Dividend-55%,22-Jun-2005,-,24-Jun-2005,27-Jun-2005,-,Asian Paints Limited,INE021A01018,-,
LLOYDFIN,EQ,-,10,Agm,22-Jun-2005,-,24-Jun-2005,30-Jun-2005,-,Lloyds Finance Limited,INE174A01015,-,
MAHABANK,EQ,-,10,Agm/Dividend-14%,22-Jun-2005,-,24-Jun-2005,29-Jun-2005,-,Bank of Maharashtra,INE457A01014,-,
ANDHRAPAP,EQ,-,2,Div-25%/Rghts1:1@Prem85/-,22-Jun-2005,-,29-Jun-2005,29-Jun-2005,22-Jun-2005,ANDHRA PAPER LIMITED,INE435A01028,28-Jun-2005,
EVERESTIND,EQ,-,10,Agm/ Dividend-50%,23-Jun-2005,-,27-Jun-2005,01-Jul-2005,-,Everest Industries Limited,INE295A01018,-,
TMPV,EQ,-,2,Div Fin-100% + Spl-25%,23-Jun-2005,-,27-Jun-2005,11-Jul-2005,-,Tata Motors Passenger Vehicles Limited,INE155A01022,-,
BOSCH-HCIL,EQ,-,10,Agm,23-Jun-2005,-,27-Jun-2005,30-Jun-2005,-,BOSCH HOME COMFORT INDIA LIMITED,INE782A01015,-,
ASHIMASYN,EQ,-,10,Agm,23-Jun-2005,-,25-Jun-2005,29-Jun-2005,-,Ashima Limited,INE440A01010,-,
CARBORUNIV,EQ,-,1,Agm/ Div-100%/Bonus 1:1,23-Jun-2005,-,25-Jun-2005,23-Jul-2005,-,Carborundum Universal Limited,INE120A01026,-,
ELECTCAST,EQ,-,1,Dividend-125%,23-Jun-2005,-,27-Jun-2005,04-Jul-2005,-,Electrosteel Castings Limited,INE086A01029,-,
PEL,EQ,-,2,Div150%/Rght1:10 Pr-Rs173,24-Jun-2005,-,01-Jul-2005,07-Jul-2005,24-Jun-2005,Piramal Enterprises Limited,INE140A01024,30-Jun-2005,
HAVELLS,EQ,-,1,Dividend-50%,24-Jun-2005,-,28-Jun-2005,05-Jul-2005,-,Havells India Limited,INE176B01018,-,
SURANAT&P,EQ,-,1,Agm/Dividend-20%,27-Jun-2005,-,29-Jun-2005,01-Jul-2005,-,Surana Telecom and Power Limited,INE130B01023,-,
BHAGYNAGAR,EQ,-,2,Agm/Dividend-25%,27-Jun-2005,-,29-Jun-2005,01-Jul-2005,-,Bhagyanagar India Limited,INE458B01028,-,
MPSLTD,EQ,-,10,Dividend-45%,28-Jun-2005,-,30-Jun-2005,04-Jul-2005,-,MPS Limited,INE943D01017,-,
APOLLOTYRE,EQ,-,1,Agm/Div-Rs.4.5/- Per Sh.,29-Jun-2005,-,01-Jul-2005,22-Jul-2005,-,Apollo Tyres Limited,INE438A01022,-,
M&M,EQ,-,5,Agm/Div-(Fin-100%+Sp-30%),29-Jun-2005,-,01-Jul-2005,28-Jul-2005,-,Mahindra & Mahindra Limited,INE101A01026,-,
HINDALCO,EQ,-,1,Dividend-Rs.20 Per Share,29-Jun-2005,-,01-Jul-2005,12-Jul-2005,-,Hindalco Industries Limited,INE038A01020,-,
BAJFINANCE,EQ,-,1,Agm/Dividend-75%,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Bajaj Finance Limited,INE296A01016,-,
JTEKTINDIA,EQ,-,1,Agm/ Dividend-50%,29-Jun-2005,-,01-Jul-2005,19-Jul-2005,-,Jtekt India Limited,INE643A01035,-,
TATASTLLP,EQ,-,10,Agm/Dividend-70%,29-Jun-2005,-,01-Jul-2005,12-Jul-2005,-,Tata Steel Long Products Limited,INE674A01014,-,
SRF,EQ,-,10,Agm/Dividend-25%,29-Jun-2005,-,01-Jul-2005,14-Jul-2005,-,SRF Limited,INE647A01010,-,
SHANTIGEAR,EQ,-,1,Agm/Dividend-50%,29-Jun-2005,-,01-Jul-2005,11-Jul-2005,-,Shanthi Gears Limited,INE631A01022,-,
WIPRO,EQ,-,2,Agm/ Dividend-Rs.5 Per Sh,29-Jun-2005,-,01-Jul-2005,11-Jul-2005,-,Wipro Limited,INE075A01022,-,
INDORAMA,EQ,-,10,Agm/Final Dividend-30%,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Indo Rama Synthetics (India) Limited,INE156A01020,-,
INDORAMTEX,EQ,-,10,Agm/ Dividend-20%,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Indo Rama Textiles Limited,INE059G01015,-,
JBCHEPHARM,EQ,-,1,Fin Div-Rs.1.40/- Per Sh,29-Jun-2005,-,04-Jul-2005,14-Jul-2005,-,JB Chemicals & Pharmaceuticals Limited,INE572A01028,-,
GRASIM,EQ,-,2,Dividend-Rs.16 Per Share,29-Jun-2005,-,01-Jul-2005,09-Jul-2005,-,Grasim Industries Limited,INE047A01013,-,
ORIENTBANK,EQ,-,10,Agm/Dividend-30%,29-Jun-2005,-,01-Jul-2005,07-Jul-2005,-,Oriental Bank of Commerce,INE141A01014,-,
MAHSCOOTER,EQ,-,10,Agm/Dividend-25%,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Maharashtra Scooters Limited,INE288A01013,-,
PETRONET,EQ,-,10,Agm,29-Jun-2005,-,01-Jul-2005,26-Jul-2005,-,Petronet LNG Limited,INE347G01014,-,
SUPERSPIN,EQ,-,1,Agm/Dividend-40%,29-Jun-2005,-,01-Jul-2005,29-Jul-2005,-,Super Spinning Mills Limited,INE662A01027,-,
SAMTEL,EQ,-,10,Dividend-25%,29-Jun-2005,-,01-Jul-2005,08-Jul-2005,-,Samtel Color Limited,INE381A01016,-,
NUCLEUS,EQ,-,10,Agm/ Div.-Rs.2.50/-Persh.,29-Jun-2005,-,01-Jul-2005,08-Jul-2005,-,Nucleus Software Exports Limited,INE096B01018,-,
DENABANK,EQ,-,10,Agm,29-Jun-2005,-,01-Jul-2005,08-Jul-2005,-,Dena Bank,INE077A01010,-,
DABUR,EQ,-,1,Agm/Dividend-150%,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Dabur India Limited,INE016A01026,-,
BIOCON,EQ,-,5,Dividend-40%,29-Jun-2005,-,01-Jul-2005,20-Jul-2005,-,Biocon Limited,INE376G01013,-,
ATUL,EQ,-,10,Agm/Div.-Rs.2/- Per Share,29-Jun-2005,-,01-Jul-2005,05-Jul-2005,-,Atul Limited,INE100A01010,-,
BAJAJHLDNG,EQ,-,10,Agm/Div - Rs.25/- Per Sh,29-Jun-2005,-,01-Jul-2005,16-Jul-2005,-,Bajaj Holdings & Investment Limited,INE118A01012,-,
HDFC,EQ,-,2,Agm/ Div.-Rs.17/- Per Sh.,29-Jun-2005,-,01-Jul-2005,15-Jul-2005,-,Housing Development Finance Corporation Limited,INE001A01028,-,
HERITGFOOD,EQ,-,5,Agm/Dividend-30%,29-Jun-2005,-,01-Jul-2005,08-Jul-2005,-,Heritage Foods Limited,INE978A01019,-,
GODAVRFERT,EQ,-,10,Dividend-10%,29-Jun-2005,-,01-Jul-2005,19-Jul-2005,-,Godavari Fertilisers And Chemicals Limited,INE507C01012,-,
TATACHEM,EQ,-,10,Agm/Div.Rs.6.50 Per Share,29-Jun-2005,-,01-Jul-2005,21-Jul-2005,-,Tata Chemicals Limited,INE092A01019,-,
COROMANDEL,EQ,-,1,Dividend-75%,29-Jun-2005,-,01-Jul-2005,20-Jul-2005,-,Coromandel International Limited,INE169A01023,-,
KIRLOSOIL,EQ,-,2,Agm/Final Dividend-75%,30-Jun-2005,-,05-Jul-2005,15-Jul-2005,-,Kirloskar Oil Engines Limited,INE250A01021,-,
3IINFOTECH,EQ,-,10,Agm/Div.-Re.1/- Per Share,30-Jun-2005,-,05-Jul-2005,22-Jul-2005,-,3i Infotech Limited,INE748C01020,-,
DEEPAKFERT,EQ,-,10,Agm/Div-(Fin-25%+Sp-5%),30-Jun-2005,-,05-Jul-2005,19-Jul-2005,-,Deepak Fertilizers and Petrochemicals Corporation Limited,INE501A01019,-,
MARICO,EQ,-,1,Agm,30-Jun-2005,-,05-Jul-2005,07-Jul-2005,-,Marico Limited,INE196A01026,-,
BANKINDIA,EQ,-,10,Agm/Dividend-10%,30-Jun-2005,-,05-Jul-2005,11-Jul-2005,-,Bank of India,INE084A01016,-,
GABRIEL,EQ,-,1,Agm/Div.-Rs.4.5 Per Sh.,30-Jun-2005,-,05-Jul-2005,19-Jul-2005,-,Gabriel India Limited,INE524A01029,-,
TRIDENT,EQ,-,1,Agm,30-Jun-2005,-,05-Jul-2005,09-Jul-2005,-,Trident Limited,INE064C01014,-,
PHILCORP,EQ,-,10,Agm,04-Jul-2005,-,06-Jul-2005,16-Jul-2005,-,PHIL Corporation Limited,INE601A01017,-,
INDHOTEL,EQ,-,1,Dividend-100%,05-Jul-2005,-,07-Jul-2005,22-Jul-2005,-,The Indian Hotels Company Limited,INE053A01029,-,
ABREL,EQ,-,10,Agm / Dividend-25%,05-Jul-2005,-,07-Jul-2005,26-Jul-2005,-,Aditya Birla Real Estate Limited,INE055A01016,-,
SWARAJENG,EQ,-,10,Agm/Dividend-225%,06-Jul-2005,-,08-Jul-2005,15-Jul-2005,-,Swaraj Engines Limited,INE277A01016,-,
TCS,EQ,-,1,Agm/Dividend-500%,06-Jul-2005,-,08-Jul-2005,19-Jul-2005,-,Tata Consultancy Services Limited,INE467B01029,-,
BOMDYEING,EQ,-,2,Dividend-Rs. 4/-Per Share,06-Jul-2005,-,08-Jul-2005,29-Jul-2005,-,Bombay Dyeing & Mfg Company Limited,INE032A01015,-,
TATAMETALI,EQ,-,10,Agm/ Dividend-60%,07-Jul-2005,-,09-Jul-2005,26-Jul-2005,-,Tata Metaliks Limited,INE056C01010,-,
RSSOFTWARE,EQ,-,5,Agm,07-Jul-2005,-,11-Jul-2005,19-Jul-2005,-,R. S. Software (India) Limited,INE165B01011,-,
ASHOKLEY,EQ,-,1,Agm/Dividend-100%,07-Jul-2005,-,09-Jul-2005,26-Jul-2005,-,Ashok Leyland Limited,INE208A01029,-,
KTKBANK,EQ,-,10,Agm/Dividend-20%,07-Jul-2005,-,09-Jul-2005,15-Jul-2005,-,The Karnataka Bank Limited,INE614B01018,-,
CGPOWER,EQ,-,2,Agm,07-Jul-2005,-,09-Jul-2005,22-Jul-2005,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
JINDALSTEL,EQ,-,1,Dividend-200%,07-Jul-2005,-,11-Jul-2005,15-Jul-2005,-,JINDAL STEEL LIMITED,INE749A01030,-,
KARURVYSYA,EQ,-,2,Agm/Dividend-100%,07-Jul-2005,-,11-Jul-2005,21-Jul-2005,-,Karur Vysya Bank Limited,INE036D01010,-,
DRREDDY,EQ,-,1,Dividend-Rs.5/- Per Share,07-Jul-2005,-,11-Jul-2005,15-Jul-2005,-,Dr. Reddy's Laboratories Limited,INE089A01023,-,
TODAYS,EQ,-,10,Agm/Dividend-15%,07-Jul-2005,-,11-Jul-2005,13-Jul-2005,-,Todays Writing Instruments Limited,INE944B01019,-,
TATAINVEST,EQ,-,1,Dividend-120%,08-Jul-2005,-,12-Jul-2005,22-Jul-2005,-,Tata Investment Corporation Limited,INE672A01018,-,
TATAELXSI,EQ,-,10,Agm/Dividend-55%,08-Jul-2005,-,12-Jul-2005,22-Jul-2005,-,Tata Elxsi Limited,INE670A01012,-,
MUKANDLTD,EQ,-,10,Agm,08-Jul-2005,-,12-Jul-2005,30-Jul-2005,-,Mukand Limited,INE304A01026,-,
FKONCO,EQ,-,1,Dividend-10%,08-Jul-2005,-,12-Jul-2005,18-Jul-2005,-,Fresenius Kabi Oncology Limited,INE575G01010,-,
SALORAINTL,EQ,-,10,Agm/Dividend-25%,08-Jul-2005,-,12-Jul-2005,18-Jul-2005,-,Salora International Limited,INE924A01013,-,
AKZOINDIA,EQ,-,10,Agm/Dividend-55%         Purpose Revised,08-Jul-2005,-,12-Jul-2005,05-Aug-2005,-,Akzo Nobel India Limited,INE133A01011,-,
OPTOCIRCUI,EQ,-,10,Agm/Dividend-35%,08-Jul-2005,-,12-Jul-2005,15-Jul-2005,-,Opto Circuits (India) Limited,INE808B01016,-,
BELCERAMIC,EQ,-,10,Agm,08-Jul-2005,-,12-Jul-2005,16-Jul-2005,-,Bell Ceramics Limited,INE403A01018,-,
BBTC,EQ,-,2,Agm/Dividend-20%,08-Jul-2005,-,12-Jul-2005,26-Jul-2005,-,Bombay Burmah Trading Corporation Limited,INE050A01017,-,
EIHOTEL,EQ,-,2,Agm/Dividend-40%,08-Jul-2005,-,12-Jul-2005,27-Jul-2005,-,EIH Limited,INE230A01023,-,
BRITANNIA,EQ,-,1,Agm/Div.Rs.14/- Per Share,08-Jul-2005,-,12-Jul-2005,20-Jul-2005,-,Britannia Industries Limited,INE216A01014,-,
POLARIS,EQ,-,5,Dividend-35%,08-Jul-2005,-,12-Jul-2005,22-Jul-2005,-,POLARIS CONSULTING & SERVICES LIMITED,INE763A01023,-,
LIBERTSHOE,EQ,-,10,Agm/Dividend @ 60%,08-Jul-2005,-,12-Jul-2005,15-Jul-2005,-,Liberty Shoes Limited,INE557B01019,-,
JSWHL,EQ,-,10,Agm,11-Jul-2005,-,13-Jul-2005,20-Jul-2005,-,JSW Holdings Limited,INE824G01012,-,
BLUESTARCO,EQ,-,2,Agm/Div-Rs.10/- Per Share,11-Jul-2005,-,13-Jul-2005,20-Jul-2005,-,Blue Star Limited,INE472A01039,-,
ZENSARTECH,EQ,-,2,Agm/Dividend-23%,11-Jul-2005,-,13-Jul-2005,23-Jul-2005,-,Zensar Technologies Limited,INE520A01019,-,
BERGEPAINT,EQ,-,1,Agm/Dividend-35%,11-Jul-2005,-,13-Jul-2005,27-Jul-2005,-,Berger Paints (I) Limited,INE463A01020,-,
VINDHYATEL,EQ,-,10,Agm,11-Jul-2005,-,13-Jul-2005,19-Jul-2005,-,Vindhya Telelinks Limited,INE707A01012,-,
VEDL,EQ,-,1,Dividend-200%,11-Jul-2005,-,13-Jul-2005,15-Jul-2005,-,Vedanta Limited,INE205A01025,-,
BIRLACABLE,EQ,-,10,Agm,11-Jul-2005,-,13-Jul-2005,19-Jul-2005,-,Birla Cable Limited,INE800A01015,-,
CYIENT,EQ,-,5,Dividend-15%,11-Jul-2005,-,13-Jul-2005,21-Jul-2005,-,Cyient Limited,INE136B01020,-,
BALRAMCHIN,EQ,-,1,Agm/Dividend-160%,11-Jul-2005,-,13-Jul-2005,22-Jul-2005,-,Balrampur Chini Mills Limited,INE119A01028,-,
TRANSWORLD,EQ,-,10,Agm/Dividend-13%,12-Jul-2005,-,14-Jul-2005,21-Jul-2005,-,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,-,
SESHAPAPER,EQ,-,2,Dividend-18%,12-Jul-2005,-,14-Jul-2005,30-Jul-2005,-,Seshasayee Paper and Boards Limited,INE630A01016,-,
WINSOMEDJ,EQ,-,10,Agm/Dividend-12%,12-Jul-2005,-,14-Jul-2005,23-Jul-2005,-,Winsome Diamonds and Jewellery Limited,INE664A01015,-,
TATAPOWER,EQ,-,1,Agm/Dividend-75%,12-Jul-2005,-,14-Jul-2005,04-Aug-2005,-,Tata Power Company Limited,INE245A01013,-,
