symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
EDELWEISS,EQ,-,1,Interim Dividend-Re.0.25 Per Share,02-Feb-2011,03-Feb-2011,-,-,-,Edelweiss Financial Services Limited,INE532F01047,-,
RML,EQ,-,10,Interim Dividend-Rs.4.50 Per Share,02-Feb-2011,03-Feb-2011,-,-,-,Rane (Madras) Limited,INE050H01012,-,
JPINFRATEC,EQ,-,10,Interim Dividend-Re.0.75 Per Share,03-Feb-2011,04-Feb-2011,-,-,-,Jaypee Infratech Limited,INE099J01015,-,
RBL,EQ,-,10,Interim Dividend-Rs.3/- Per Share,03-Feb-2011,05-Feb-2011,-,-,-,Rane Brake Lining Limited,INE244J01017,-,
GANDHITUBE,EQ,-,5,Interim Dividend-Rs.5/- Per Share (Purpose Revised),03-Feb-2011,04-Feb-2011,-,-,-,Gandhi Special Tubes Limited,INE524B01027,-,
CGPOWER,EQ,-,2,2nd Interim Dividend-Re.0.80 Per Share (Purpose Revised),03-Feb-2011,04-Feb-2011,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
RANEENGINE,EQ,-,10,Interim Dividend-Rs.3/- Per Share,03-Feb-2011,04-Feb-2011,-,-,-,Rane Engine Valve Limited,INE222J01013,-,
BIRLANU,EQ,-,10,Interim Dividend-Rs.6/- Per Share,03-Feb-2011,05-Feb-2011,-,-,-,BirlaNu Limited,INE557A01011,-,
DBCORP,EQ,-,10,Interim Dividend-Rs.2/- Per Share,03-Feb-2011,04-Feb-2011,-,-,-,D.B.Corp Limited,INE950I01011,-,
GREAVESCOT,EQ,-,2,2nd Interim Dividend-Re.0.40 Per Share,04-Feb-2011,07-Feb-2011,-,-,-,Greaves Cotton Limited,INE224A01018,-,
HCL-INSYS,EQ,-,2,2nd Interim Dividend-Rs.2/- Per Share (Purpose Revised),04-Feb-2011,07-Feb-2011,-,-,-,HCL Infosystems Limited,INE236A01020,-,
NTPC,EQ,-,10,Interim Dividend-Rs.3/- Per Share (Purpose Revised),04-Feb-2011,07-Feb-2011,-,-,-,NTPC Limited,INE733E01010,-,
SHREECEM,EQ,-,10,Interim Dividend-Rs.6/- Per Share (Purpose Revised),04-Feb-2011,07-Feb-2011,-,-,-,SHREE CEMENT LIMITED,INE070A01015,-,
SUPREMEIND,EQ,-,2,Interim Dividend-Rs.1.30 Per Share (Purpose Revised),04-Feb-2011,07-Feb-2011,-,-,-,Supreme Industries Limited,INE195A01010,-,
NATIONALUM,EQ,-,5,Interim Dividend-Rs.2/- Per Share (Purpose Revised),07-Feb-2011,08-Feb-2011,-,-,-,National Aluminium Company Limited,INE139A01026,-,
TULSYAN,EQ,-,10,Interim Dividend - Re.1/- Per Share,07-Feb-2011,08-Feb-2011,-,-,-,Tulsyan Nec Limited,INE463D01016,-,
AARTIDRUGS,EQ,-,10,Interim Dividend-Rs.2.50 Per Share (Purpose Revised),07-Feb-2011,08-Feb-2011,-,-,-,Aarti Drugs Limited,INE767A01016,-,
TATAINVEST,EQ,-,1,Interim Dividend-Rs.16/- Per Share,07-Feb-2011,08-Feb-2011,-,-,-,Tata Investment Corporation Limited,INE672A01018,-,
63MOONS,EQ,-,2,3rd Interim Dividend-Rs.2/- Per Share,07-Feb-2011,08-Feb-2011,-,-,-,63 moons technologies limited,INE111B01023,-,
AARTIIND,EQ,-,5,Interim Dividend-Rs.1.25 Per Share (Purpose Revised),07-Feb-2011,08-Feb-2011,-,-,-,Aarti Industries Limited,INE769A01020,-,
TUBEINVEST,EQ,-,2,Interim Dividend-Rs.1.50 Per Share,08-Feb-2011,09-Feb-2011,-,-,-,Tube Investments of India Limited,INE149A01025,-,
KANDAGIRI,EQ,-,10,Interim Dividend -  Rs. 2/- Per Equity Share,08-Feb-2011,09-Feb-2011,-,-,-,Kandagiri Spinning Mills Limited,INE292D01019,-,
ONGC,EQ,-,5,Bonus 1:1 And Face Value Split From Rs.10/- To Rs.5/-,08-Feb-2011,09-Feb-2011,-,-,-,Oil & Natural Gas Corporation Limited,INE213A01011,-,
VATSALTD,EQ,-,1,Annual General Meeting,08-Feb-2011,-,10-Feb-2011,16-Feb-2011,-,Vatsa Corporations Limited,INE522B01021,-,
JPASSOCIAT,EQ,-,2,Interim Dividend-Re.0.40 Per Share (Purpose Revised),08-Feb-2011,09-Feb-2011,-,-,-,Jaiprakash Associates Limited,INE455F01025,-,
SAMBANDAM,EQ,-,10,Interim Dividend - Rs.2/- Per Equity Share,08-Feb-2011,09-Feb-2011,-,-,-,Sambandam Spinning Mills Limited,INE304D01012,-,
SURYALAXMI,EQ,-,10,Interim Dividend-Re.1/- Per Share,09-Feb-2011,10-Feb-2011,-,-,-,Suryalakshmi Cotton Mills Limited,INE713B01026,-,
AUROPHARMA,EQ,-,1,Face Value Split From Rs.5/- To Re.1/-,10-Feb-2011,11-Feb-2011,-,-,-,Aurobindo Pharma Limited,INE406A01029,-,
ESCORTS,EQ,-,10,Annual General Meeting And Dividend Rs.1.50 Per Share,10-Feb-2011,-,14-Feb-2011,25-Feb-2011,-,Escorts Kubota Limited,INE042A01014,-,
SREINFRA,EQ,-,10,Bonus 4:5 (Pursuant To Scheme Of Amalgamation),10-Feb-2011,11-Feb-2011,-,-,-,SREI Infrastructure Finance Limited,INE872A01014,-,
ARIES,EQ,-,10,Interim Dividend-Re.1/- Per Share,10-Feb-2011,12-Feb-2011,-,-,-,Aries Agro Limited,INE298I01015,-,
RSWM,EQ,-,10,Interim Dividend-Rs.10/- Per Share (Purpose Revised),10-Feb-2011,11-Feb-2011,-,-,-,RSWM Limited,INE611A01016,-,
CUMMINSIND,EQ,-,2,Interim Dividend-Rs.7/- Per Share (Purpose Revised),10-Feb-2011,11-Feb-2011,-,-,-,Cummins India Limited,INE298A01020,-,
JAMNAAUTO,EQ,-,1,Interim Dividend-Re.1/- Per Share (Purpose Revised),10-Feb-2011,11-Feb-2011,-,-,-,Jamna Auto Industries Limited,INE039C01016,-,
GAEL,EQ,-,1,Interim Dividend-Re.0.60 Per Share,10-Feb-2011,11-Feb-2011,-,-,-,Gujarat Ambuja Exports Limited,INE036B01022,-,
GFLLIMITED,EQ,-,1,Interim Dividend-Re.1/- Per Share,10-Feb-2011,11-Feb-2011,-,-,-,GFL Limited,INE538A01037,-,
ISFT,EQ,-,10,Interim Dividend-Re.1/- Per Share,10-Feb-2011,11-Feb-2011,-,-,-,Intrasoft Technologies Limited,INE566K01011,-,
NMDC,EQ,-,1,Interim Dividend-Rs.1.15 Per Share,10-Feb-2011,11-Feb-2011,-,-,-,NMDC Limited,INE584A01023,-,
GLODYNE,EQ,-,6,Face Value Split From Rs.10/- To Rs.6/-,10-Feb-2011,11-Feb-2011,-,-,-,Glodyne Technoserve Limited,INE932G01013,-,
MPHASIS,EQ,-,10,Final Dividend-Rs.4/- Per Share,10-Feb-2011,-,14-Feb-2011,24-Feb-2011,-,MphasiS Limited,INE356A01018,-,
ACE,EQ,-,2,Interim Dividend-Re.1/- Per Share (Purpose Revised),11-Feb-2011,14-Feb-2011,-,-,-,Action Construction Equipment Limited,INE731H01025,-,
RECLTD,EQ,-,10,Interim Dividend-Rs.3.50 Per Share (Purpose Revised),11-Feb-2011,14-Feb-2011,-,-,-,REC Limited,INE020B01018,-,
AMBUJACEM,EQ,-,2,Final Dividend-Rs.1.40 Per Share,11-Feb-2011,-,15-Feb-2011,22-Feb-2011,-,Ambuja Cements Limited,INE079A01024,-,
JKPAPER,EQ,-,10,Interim Dividend-Rs.2.25 Per Share,11-Feb-2011,14-Feb-2011,-,-,-,JK Paper Limited,INE789E01012,-,
SCI,EQ,-,10,Interim Dividend-Rs.3/- Per Share (Purpose Revised),11-Feb-2011,14-Feb-2011,-,-,-,Shipping Corporation Of India Limited,INE109A01011,-,
POWERGRID,EQ,-,10,Interim Dividend-Re.0.50 Per Share (Purpose Revised),11-Feb-2011,14-Feb-2011,-,-,-,Power Grid Corporation of India Limited,INE752E01010,-,
TRIVENI,EQ,-,1,Annual General Meeting/Final Dividend Re.0.20 Per Share/Special Dividend Re.0.15 Per Share,11-Feb-2011,-,15-Feb-2011,18-Feb-2011,-,Triveni Engineering & Industries Limited,INE256C01024,-,
KTIL,EQ,-,5,Interim Dividend-Rs.1.50 Per Share,14-Feb-2011,16-Feb-2011,-,-,-,Kesar Terminals & Infrastructure Limited,INE096L01017,-,
ADANIPORTS,EQ,-,2,Interim Dividend-Re.0.50 Per Share (Purpose Revised),14-Feb-2011,15-Feb-2011,-,-,-,Adani Ports and Special Economic Zone Limited,INE742F01042,-,
RANEHOLDIN,EQ,-,10,Interim Dividend-Rs.7.50 Per Share,14-Feb-2011,15-Feb-2011,-,-,-,Rane Holdings Limited,INE384A01010,-,
CARBORUNIV,EQ,-,1,Interim Dividend-Rs.1.50 Per Share,14-Feb-2011,15-Feb-2011,-,-,-,Carborundum Universal Limited,INE120A01026,-,
DYNAMATECH,EQ,-,10,2nd Interim Dividend-Rs.3/- Per Share (Purpose Revised),14-Feb-2011,15-Feb-2011,-,-,-,Dynamatic Technologies Limited,INE221B01012,-,
HEG,EQ,-,2,Interim Dividend-Rs.5/- Per Share (Purpose Revised),14-Feb-2011,15-Feb-2011,-,-,-,HEG Limited,INE545A01016,-,
SUPRAJIT,EQ,-,1,Interim Dividend-Re.0.20 Per Share,15-Feb-2011,17-Feb-2011,-,-,-,Suprajit Engineering Limited,INE399C01030,-,
BSL,EQ,-,10,Interim Dividend-Re.0.75 Per Share (Purpose Revised),17-Feb-2011,18-Feb-2011,-,-,-,BSL Limited,INE594B01012,-,
MOIL,EQ,-,10,Interim Dividend-Rs.2.50 Per Share (Purpose Revised),17-Feb-2011,18-Feb-2011,-,-,-,MOIL Limited,INE490G01020,-,
PAGEIND,EQ,-,10,3rd Interim Dividend Rs.4/- Per Share (Purpose Revised),17-Feb-2011,18-Feb-2011,-,-,-,Page Industries Limited,INE761H01022,-,
KARURVYSYA,EQ,-,2,Rights 2:5 @ Premium Rs.140/- Per Share,17-Feb-2011,18-Feb-2011,-,-,-,Karur Vysya Bank Limited,INE036D01010,-,
COALINDIA,EQ,-,10,Interim Dividend-Rs.3.50 Per Share (Purpose Revised),18-Feb-2011,21-Feb-2011,-,-,-,Coal India Limited,INE522F01014,-,
AMRUTANJAN,EQ,-,1,Interim Dividend Rs.5/- Per Share,21-Feb-2011,22-Feb-2011,-,-,-,Amrutanjan Health Care Limited,INE098F01015,-,
EIHOTEL,EQ,-,2,Rights 5:11 @ Premium Rs.64/- Per Share,21-Feb-2011,22-Feb-2011,-,-,-,EIH Limited,INE230A01023,-,
AMBIKCO,EQ,-,10,Interim Dividend-Rs.2/- Per Share,22-Feb-2011,23-Feb-2011,-,-,-,Ambika Cotton Mills Limited,INE540G01014,-,
GOLDIAM,EQ,-,2,Interim Dividend-Re.1/- Per Share,22-Feb-2011,23-Feb-2011,-,-,-,Goldiam International Limited,INE025B01017,-,
GEODESIC,EQ,-,2,Interim Dividend-Rs.1.35 Per Share,22-Feb-2011,23-Feb-2011,-,-,-,Geodesic Limited,INE371D01029,-,
INDORAMA,EQ,-,10,Interim Dividend-Re.1/- Per Share (Purpose Revised),23-Feb-2011,24-Feb-2011,-,-,-,Indo Rama Synthetics (India) Limited,INE156A01020,-,
PRATIBHA,EQ,-,2,Interim Dividend-Re.0.20 Per Share,24-Feb-2011,25-Feb-2011,-,-,-,Pratibha Industries Limited,INE308H01014,-,
HEXAWARE,EQ,-,2,Dividend Rs 1.40 Per Share / Bonus 1:1,24-Feb-2011,25-Feb-2011,-,-,-,Hexaware Technologies Limited,INE093A01033,-,
NATCOPHARM,EQ,-,2,Interim Dividend-Rs.2/- Per Share,24-Feb-2011,25-Feb-2011,-,-,-,Natco Pharma Limited,INE987B01018,-,
PSL,EQ,-,10,Interim Dividend-Rs.2/- Per Share (Purpose Revised),25-Feb-2011,28-Feb-2011,-,-,-,PSL Limited,INE474B01017,-,
KTKBANK,EQ,-,10,Rights 2:5 @ Premium Rs 75 Per Share,25-Feb-2011,28-Feb-2011,-,-,-,The Karnataka Bank Limited,INE614B01018,-,
PPAP,EQ,-,10,Interim Dividend-Rs.2/- Per Share,28-Feb-2011,01-Mar-2011,-,-,-,PPAP Automotive Limited,INE095I01015,-,
VISHALEXPO,EQ,-,1,Annual General Meeting,01-Mar-2011,-,04-Mar-2011,09-Mar-2011,-,Vishal Exports Overseas Limited,INE167C01023,-,
DWARKESH,EQ,-,1,Annual General Meeting,03-Mar-2011,-,05-Mar-2011,16-Mar-2011,-,Dwarikesh Sugar Industries Limited,INE366A01033,-,
ARROWTEX,EQ,-,10,Rights 2:5 @ Premium Re 1 Per Share,03-Mar-2011,04-Mar-2011,-,-,-,Arrow Textiles Limited,INE933J01015,-,
SRF,EQ,-,10,Interim Dividend Rs 7 Per Share (Purpose Revised),04-Mar-2011,07-Mar-2011,-,-,-,SRF Limited,INE647A01010,-,
HINDZINC,EQ,-,2,Bonus - 1:1 And Face Value Split From Rs. 10 To Rs. 2,07-Mar-2011,08-Mar-2011,-,-,-,Hindustan Zinc Limited,INE267A01017,-,
IIFL,EQ,-,2,Interim Dividend Rs 3 Per Share (Purpose Revised),07-Mar-2011,08-Mar-2011,-,-,-,IIFL Finance Limited,INE530B01024,-,
KSB,EQ,-,2,Annual General Meeting And Dividend - Rs.8/- Per Share,08-Mar-2011,-,10-Mar-2011,11-Mar-2011,-,Ksb Limited,INE999A01015,-,
EICHERMOT,EQ,-,1,Dividend-Rs.11/- Per Share,08-Mar-2011,-,10-Mar-2011,18-Mar-2011,-,Eicher Motors Limited,INE066A01013,-,
UNITEDTEA,EQ,-,10,Interim Dividend Of Re.1/- Per Share,09-Mar-2011,10-Mar-2011,-,-,-,The United Nilgiri Tea Estates Company Limited,INE458F01011,-,
BAJAJHIND,EQ,-,1,Annual General Meeting And Dividend Of Re. 0.70 Per Share.,10-Mar-2011,-,12-Mar-2011,22-Mar-2011,-,Bajaj Hindusthan Sugar Limited,INE306A01021,-,
TULSYAN,EQ,-,10,Rights At 2:1 At A Premium Of Rs.39.50 Per Share,10-Mar-2011,12-Mar-2011,-,-,-,Tulsyan Nec Limited,INE463D01016,-,
STAN,DR,-,,Dividend,10-Mar-2011,11-Mar-2011,-,-,-,Standard Chartered PLC,INE028L21018,-,
HFCL,EQ,-,1,Annual General Meeting,11-Mar-2011,-,15-Mar-2011,30-Mar-2011,-,HFCL Limited,INE548A01028,-,
GSKCONS,EQ,-,10,Annual General Meeting And Dividend Rs.50/- Per Share (Special Dividend Rs.25/- Per Share And Final Dividend Rs.25/- Per Share),11-Mar-2011,-,15-Mar-2011,28-Mar-2011,-,GlaxoSmithKline Consumer Healthcare Limited,INE264A01014,-,
GLAXO,EQ,-,10,Dividend-Rs.40/- Per Share,14-Mar-2011,-,16-Mar-2011,29-Mar-2011,-,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,-,
ORIENTCER,EQ,-,1,Interim Dividend - Re. 1/- Per Share (Purpose Revised),14-Mar-2011,15-Mar-2011,-,-,-,ORIENT CERATECH LIMITED,INE569C01020,-,
CRISIL,EQ,-,1,Dividend - Rs.25 Per Share,14-Mar-2011,-,16-Mar-2011,17-Mar-2011,-,CRISIL Limited,INE007A01017,-,
BERGEPAINT,EQ,-,1,Interim Dividend - Re. 0.50 Per Share,14-Mar-2011,15-Mar-2011,-,-,-,Berger Paints (I) Limited,INE463A01020,-,
NATIONALUM,EQ,-,5,Bonus 1:1 And Face Value Split From Rs.10/- To Rs.5/-,15-Mar-2011,16-Mar-2011,-,-,-,National Aluminium Company Limited,INE139A01026,-,
SBBJ,EQ,-,10,Rights 2:5 @ Premium Of Rs 380 Per Share,16-Mar-2011,17-Mar-2011,-,-,-,State Bank of Bikaner and Jaipur,INE648A01026,-,
CENTRALBK,EQ,-,10,Rights Issue - 3:5 @ Premium Rs.93/-,17-Mar-2011,18-Mar-2011,-,-,-,Central Bank of India,INE483A01010,-,
HELIOSMATH,EQ,-,10,Annual General Meeting And Dividend Rs.1.50 Per Share,17-Mar-2011,-,21-Mar-2011,30-Mar-2011,-,Helios And Matheson Information Technology Limited,INE674B01012,-,
DRREDDY,EQ,-,1,Scheme Of Arrangement - Bonus Debentures 6:1,17-Mar-2011,18-Mar-2011,-,-,-,Dr. Reddy's Laboratories Limited,INE089A01023,-,
HITECHGEAR,EQ,-,10,Interim Dividend - Rs 1.50 Per Share (Purpose Revised),17-Mar-2011,20-Mar-2011,-,-,-,The Hi-Tech Gears Limited,INE127B01011,-,
RENUKA,EQ,-,1,Annual General Meeting,17-Mar-2011,-,21-Mar-2011,29-Mar-2011,-,Shree Renuka Sugars Limited,INE087H01022,-,
KMSUGAR,EQ,-,2,Annual General Meeting,18-Mar-2011,-,22-Mar-2011,25-Mar-2011,-,K.M.Sugar Mills Limited,INE157H01023,-,
BHEL,EQ,-,2,Interim Dividend Rs.13.25 Per Share (Purpose Revised),18-Mar-2011,21-Mar-2011,-,-,-,Bharat Heavy Electricals Limited,INE257A01018,-,
GUJRATGAS,EQ,-,2,Final Dividend Rs. 4 And Special Dividend Rs 8 Per Share,21-Mar-2011,-,23-Mar-2011,25-Mar-2011,-,Gujarat Gas Company Limited,INE374A01029,-,
PGHL,EQ,-,10,Annual General Meeting,21-Mar-2011,-,23-Mar-2011,29-Mar-2011,-,Procter & Gamble Health Limited,INE199A01012,-,
LAKSHMIEFL,EQ,-,2,Annual General Meeting And Final Dividend Re.0.20 Per Share,21-Mar-2011,-,23-Mar-2011,26-Mar-2011,-,Lakshmi Energy and Foods Limited,INE992B01026,-,
THANGAMAYL,EQ,-,10,Interim Dividend-Rs.4/- Per Share (Purpose Revised),22-Mar-2011,23-Mar-2011,-,-,-,Thangamayil Jewellery Limited,INE085J01014,-,
ENGINERSIN,EQ,-,5,Interim Dividend-Re.1/- Per Share (Purpose Revised),22-Mar-2011,23-Mar-2011,-,-,-,Engineers India Limited,INE510A01010,-,
ARIHANT,EQ,-,10,Annual General Meeting And Dividend Re.1/- Per Share,23-Mar-2011,-,25-Mar-2011,31-Mar-2011,-,Arihant Foundations & Housing Limited,INE413D01011,-,
FOSECOIND,EQ,-,10,Annual General Meeting And Final Dividend Rs.7/- Per Share,23-Mar-2011,-,25-Mar-2011,04-Apr-2011,-,Foseco India Limited,INE519A01011,-,
RBN,EQ,-,5,Annual General Meeting,23-Mar-2011,-,25-Mar-2011,31-Mar-2011,-,Reliance Broadcast Network Limited,INE445K01018,-,
ANTELOPUS,EQ,-,10,2nd Interim Dividend-Rs.1.50 Per Share (Purpose Revised),24-Mar-2011,25-Mar-2011,-,-,-,Antelopus Selan Energy Limited,INE818A01017,-,
KINETICMOT,EQ,-,10,Annual General Meeting,24-Mar-2011,-,28-Mar-2011,28-Mar-2011,-,Kinetic Motor Company Limited,INE267B01015,-,
EIDPARRY,EQ,-,1,Interim Dividend-Rs.2/- Per Share (Purpose Revised),24-Mar-2011,25-Mar-2011,-,-,-,EID Parry India Limited,INE126A01023,-,
DHANUS,EQ,-,10,Annual General Meeting,25-Mar-2011,-,29-Mar-2011,31-Mar-2011,-,Dhanus Technologies Limited,INE406H01016,-,
GODREJCP,EQ,-,1,Annual Book Closure,25-Mar-2011,-,29-Mar-2011,29-Mar-2011,-,Godrej Consumer Products Limited,INE102D01028,-,
BFUTILITIE,EQ,-,5,Annual General Meeting,25-Mar-2011,-,29-Mar-2011,29-Mar-2011,-,BF Utilities Limited,INE243D01012,-,
CGPOWER,EQ,-,2,3rd Interim Dividend-Re.0.60 Per Share (Purpose Revised),28-Mar-2011,29-Mar-2011,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
SRHHYPOLTD,EQ,-,10,Interim Dividend-Rs.1.50 Per Share,28-Mar-2011,29-Mar-2011,-,-,-,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,-,
MAARSOFTW,EQ,-,10,Annual General Meeting,29-Mar-2011,-,31-Mar-2011,31-Mar-2011,-,Maars Software International Limited,INE390A01017,-,
