symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
ROSSELL,EQ,-,10,Agm,12-Jun-2002,-,16-Jun-2002,23-Jun-2002,-,Rossell Industries Limited,INE166D01015,-,
INDORAMSYN,EQ,-,10,Agm/Dividend-10%,12-Jun-2002,-,15-Jun-2002,28-Jun-2002,-,Indo Rama Synthetics (India) Limited,INE156A01012,-,
INFARINDIA,EQ,-,10,Agm,13-Jun-2002,-,18-Jun-2002,28-Jun-2002,-,Infar (India) Limited,INE568A01018,-,
PSIDATASYS,EQ,-,10,Agm,13-Jun-2002,-,18-Jun-2002,20-Jun-2002,-,PSI Data Systems Limited,INE299A01010,-,
INSILCO,EQ,-,10,Agm,13-Jun-2002,-,18-Jun-2002,27-Jun-2002,-,Insilco Limited,INE901A01011,-,
UTIUS64-CI,EQ,-,10,Acct Updt/Income Dist,14-Jun-2002,-,24-Jun-2002,30-Jun-2002,14-Jun-2002,Unit Trust of India-Unit Scheme-64 (Cash Income),INF189A01012,21-Jun-2002,
SPECIALSTL,EQ,-,10,Agm,17-Jun-2002,-,20-Jun-2002,03-Jul-2002,-,Tata SSL Limited,INE675A01011,-,
INVELTRANS,EQ,-,10,Agm,19-Jun-2002,-,22-Jun-2002,25-Jun-2002,-,GKN Driveshafts (India) Limited,INE527A01014,-,
RADICOKHAI,EQ,-,10,Agm/Dividend-Rs.2 Per Sh,26-Jun-2002,-,01-Jul-2002,16-Jul-2002,-,Radico Khaitan Limited,INE381B01014,-,
VANADYCHEM,EQ,-,10,Agm/Dividend-20%,01-Jul-2002,-,04-Jul-2002,19-Jul-2002,-,Vanavil Dyes & Chemicals Limited,INE204B01018,-,
TIMKEN,EQ,-,10,Agm,02-Jul-2002,-,05-Jul-2002,19-Jul-2002,-,Timken India Limited,INE325A01013,-,
NOVARTIND,EQ,-,5,Dividend-150%,02-Jul-2002,-,05-Jul-2002,12-Jul-2002,-,Novartis India Limited,INE234A01025,-,
DIGITALEQP,EQ,-,10,Agm/Dividend-35%,04-Jul-2002,-,09-Jul-2002,23-Jul-2002,-,Digital GlobalSoft Limited,INE124A01010,-,
INTLTRAVHS,EQ,-,10,Agm/Dividend-10%,11-Jul-2002,-,16-Jul-2002,24-Jul-2002,-,International Travel House Limited,INE262B01016,-,
CIBASPEC,EQ,-,10,Agm/Div-45%+Sp.-45%,11-Jul-2002,-,16-Jul-2002,31-Jul-2002,-,Ciba Speciality Chemicals Limited,INE908A01016,-,
ASHKLEYFIN,EQ,-,10,Agm/Dividend-30%,11-Jul-2002,-,16-Jul-2002,25-Jul-2002,-,Ashok Leyland Finance Limited,INE251A01011,-,
PONNIORISA,EQ,-,10,Agm,11-Jul-2002,-,16-Jul-2002,20-Jul-2002,-,Ponni Sugars (Orissa) Limited,INE096D01022,-,
NEULANDLAB,EQ,-,10,Agm/Dividend-18%,11-Jul-2002,-,16-Jul-2002,29-Jul-2002,-,Neuland Laboratories Limited,INE794A01010,-,
BIMETBRG,EQ,-,10,Agm/Dividend-37.50%      Purpose Revised,11-Jul-2002,-,16-Jul-2002,26-Jul-2002,-,Bimetal Bearings Limited,INE469A01019,-,
SPICFINE,EQ,-,10,Agm,16-Jul-2002,-,19-Jul-2002,26-Jul-2002,-,Henkel Spic India Limited,INE902A01019,-,
ASSAMFRONT,EQ,-,10,Agm/Dividend-50%,18-Jul-2002,-,23-Jul-2002,02-Aug-2002,-,AFT Industries Limited,INE417A01018,-,
DECCANCE,EQ,-,5,Agm/Dividend-25%         Purpose Revised,18-Jul-2002,-,23-Jul-2002,29-Jul-2002,-,Deccan Cements Limited,INE583C01013,-,
WARRENTEA,EQ,-,10,Agm/Dividend-10%,18-Jul-2002,-,23-Jul-2002,06-Aug-2002,-,Warren Tea Limited,INE712A01012,-,
SPICELEC,EQ,-,10,Agm,22-Jul-2002,-,25-Jul-2002,29-Jul-2002,-,SPEL Semiconductor Limited,INE252A01019,-,
L&T,EQ,-,10,Dividend-70%,22-Jul-2002,-,25-Jul-2002,08-Aug-2002,-,Larsen & Toubro Limited,INE018A01014,-,
FORBESGOK,EQ,-,10,Dividend-20%,23-Jul-2002,-,26-Jul-2002,09-Aug-2002,-,Forbes Gokak Limited,INE518A01013,-,
INDOGULF,EQ,-,10,Dividend-26%             Book Closure End Date Revised,24-Jul-2002,-,29-Jul-2002,03-Aug-2002,-,Indo Gulf Corporation Limited,INE022A01016,-,
TEIL,EQ,-,10,Agm/Dividend-22%,29-Jul-2002,-,01-Aug-2002,07-Aug-2002,-,Triveni Engineering & Industries Limited,INE256C01016,-,
HINDLEVCHM,EQ,-,10,Agm/Div-15 Per Sh 15 Mths,29-Jul-2002,-,01-Aug-2002,10-Aug-2002,-,Hind Lever Chemicals Limited,INE336A01010,-,
CASTROL,EQ,-,10,Agm/Interim Dividend-40% Book Closure Start Date Revised/Purpose Revised,30-Jul-2002,-,02-Aug-2002,05-Aug-2002,-,Castrol India Limited,INE172A01019,-,
NIPPONDENS,EQ,-,10,Agm/Dividend-10%,02-Aug-2002,-,07-Aug-2002,12-Aug-2002,-,Denso India Limited,INE502A01017,-,
MARDIASTL,EQ,-,10,Agm,12-Aug-2002,-,16-Aug-2002,20-Aug-2002,-,Mardia Steel Limited,INE439D01016,-,
HINPOWPLUS,EQ,-,10,Agm/Dividend-5%,14-Aug-2002,-,20-Aug-2002,28-Aug-2002,-,Hindustan Powerplus Limited,INE554A01018,-,
HINDZINC,EQ,-,2,Agm/Dividend-5%          Purpose Revised,19-Aug-2002,-,22-Aug-2002,31-Aug-2002,-,Hindustan Zinc Limited,INE267A01017,-,
NUCENTFIN,EQ,-,10,Agm,20-Aug-2002,-,23-Aug-2002,31-Aug-2002,-,NuCent Finance Limited,INE980A01015,-,
TVSSRICHAK,EQ,-,10,Agm/Dividend-35%         Purpose Revised,22-Aug-2002,-,27-Aug-2002,28-Aug-2002,-,TVS Srichakra Limited,INE421C01016,-,
LAKSHAUTO,EQ,-,10,Agm,23-Aug-2002,-,28-Aug-2002,02-Sep-2002,-,Lakshmi Auto Components Limited,INE871A01016,-,
GLOBLTRUST,EQ,-,10,Agm/Dividend-5%          Purpose Revised,27-Aug-2002,-,30-Aug-2002,12-Sep-2002,-,Global Trust Bank Limited,INE130A01017,-,
SRIVISHCEM,EQ,-,10,Agm,27-Aug-2002,-,30-Aug-2002,06-Sep-2002,-,Sri Vishnu Cement Limited,INE286B01015,-,
CHETTINAD,EQ,-,10,Agm                      Purpose Revised,28-Aug-2002,-,01-Sep-2002,16-Sep-2002,-,Chettinad Cement Corporation Limited,INE132B01011,-,
MUKAND,EQ,-,10,Agm,29-Aug-2002,-,03-Sep-2002,16-Sep-2002,-,Mukand Limited,INE304A01018,-,
JINDLSTRIP,EQ,-,10,Dividend-40%,29-Aug-2002,-,03-Sep-2002,14-Sep-2002,-,Jindal Strips Limited,INE023A01022,-,
FLOATGLASS,EQ,-,10,Agm,30-Aug-2002,-,04-Sep-2002,11-Sep-2002,-,Floatglass (India) Limited,INE517A01015,-,
NEDUNGBANK,EQ,-,10,Agm,05-Sep-2002,-,10-Sep-2002,24-Sep-2002,-,Nedungadi Bank Limited,INE586A01010,-,
UNITEDPHOS,EQ,-,10,Dividend-10%,05-Sep-2002,-,10-Sep-2002,25-Sep-2002,-,UPL Limited,INE037A01014,-,
MEDICOTECH,EQ,-,10,Agm,06-Sep-2002,-,12-Sep-2002,20-Sep-2002,-,Medicorp Technologies Limited,INE904A01015,-,
TATAUNISYS,EQ,-,10,Agm,09-Sep-2002,-,13-Sep-2002,16-Sep-2002,-,Tata Infotech Limited,INE194A01013,-,
GARFIBRES,EQ,-,10,Agm/Dividend-22%,09-Sep-2002,-,13-Sep-2002,28-Sep-2002,-,Garware Technical Fibres Limited,INE276A01018,-,
JPIND,EQ,-,10,Agm/Dividend-5%,11-Sep-2002,-,14-Sep-2002,27-Sep-2002,-,Jai Prakash Industries Limited,INE575A01013,-,
KINETICENG,EQ,-,10,Agm/Dividend-25%,11-Sep-2002,-,16-Sep-2002,28-Sep-2002,-,Kinetic Engineering Limited,INE266B01017,-,
KINETICMOT,EQ,-,10,Agm,11-Sep-2002,-,16-Sep-2002,25-Sep-2002,-,Kinetic Motor Company Limited,INE267B01015,-,
POLYCHEM,EQ,-,10,Agm,12-Sep-2002,-,17-Sep-2002,24-Sep-2002,-,Polychem Limited,INE752B01016,-,
PUNJCOMMU,EQ,-,10,Agm/Dividend-15%,12-Sep-2002,-,17-Sep-2002,27-Sep-2002,-,Punjab Communications Limited,INE609A01010,-,
GERMANREM,EQ,-,10,Agm/Dividend-80%,12-Sep-2002,-,17-Sep-2002,26-Sep-2002,-,German Remedies Limited,INE382A01014,-,
CARRIERAIR,EQ,-,10,Agm,13-Sep-2002,-,18-Sep-2002,27-Sep-2002,-,Carrier Aircon Limited,INE480A01016,-,
PARRYAGRO,EQ,-,10,Agm,13-Sep-2002,-,18-Sep-2002,23-Sep-2002,-,Parry Agro Industries Limited,INE187C01013,-,
EMCOTRANS,EQ,-,10,Agm/Dividend-5%,13-Sep-2002,-,18-Sep-2002,28-Sep-2002,-,Emco Limited,INE078A01018,-,
SQRDSFWARE,EQ,-,10,Agm,17-Sep-2002,-,20-Sep-2002,27-Sep-2002,-,DSQ Software Limited,INE286A01017,-,
IONEXCHANG,EQ,-,1,Agm/Dividend-10%,17-Sep-2002,-,20-Sep-2002,27-Sep-2002,-,ION Exchange (India) Limited,INE570A01014,-,
BAUSCHLOMB,EQ,-,10,Agm,17-Sep-2002,-,20-Sep-2002,25-Sep-2002,-,Rayban Sun Optics Limited,INE854A01012,-,
CENTEXTRU,EQ,-,10,Agm,20-Sep-2002,-,25-Sep-2002,27-Sep-2002,-,Century Extrusions Limited,INE281A01018,-,
BALAJIDIST,EQ,-,10,Agm,20-Sep-2002,-,25-Sep-2002,30-Sep-2002,-,Balaji Distilleries Limited,INE453A01013,-,
ENKTEXFOOD,EQ,-,10,Annual Book Closure,20-Sep-2002,-,25-Sep-2002,28-Sep-2002,-,Enkay Texofood Industries Limited,INE078501017,-,
GMRINDSTRS,EQ,-,10,Agm,23-Sep-2002,-,26-Sep-2002,30-Sep-2002,-,GMR Industries Limited,INE353B01013,-,
XEDDTELCOM,EQ,-,10,Agm,24-Sep-2002,-,27-Sep-2002,30-Sep-2002,24-Sep-2002,Xedd Telecom Limited,INE383C01018,26-Sep-2002,
AMBUJARAJN,EQ,-,10,Agm,07-Oct-2002,-,10-Oct-2002,11-Oct-2002,-,Ambuja Cement Rajasthan Limited,INE125A01017,-,
SILTAPCHEM,EQ,-,10,Dividend-60%,08-Oct-2002,-,11-Oct-2002,24-Oct-2002,-,Siltap Chemicals Limited,INE637A01011,-,
MASTERSHAR,EQ,-,10,Dividend-10%             Purpose Revised,09-Oct-2002,-,12-Oct-2002,15-Oct-2002,-,UTI - Master Share,INF189A01038,-,
EXCELIND,EQ,-,10,Agm/Dividend-30%         Bc Start Date Revised,14-Oct-2002,-,18-Oct-2002,28-Oct-2002,-,Excel  Industries Limited,INE369A01011,-,
UTIUS64-CI,EQ,-,10,Split Us 64 Into 2 Parts,25-Oct-2002,-,02-Nov-2002,14-Nov-2002,25-Oct-2002,Unit Trust of India-Unit Scheme-64 (Cash Income),INF189A01012,04-Nov-2002,
CENTURION,EQ,-,10,Agm,30-Oct-2002,-,04-Nov-2002,11-Nov-2002,-,Centurion Bank Limited,INE484A01018,-,
SHAMKNFAB,EQ,-,10,Agm/Dividend-5%,18-Nov-2002,-,22-Nov-2002,28-Nov-2002,-,Shamken Multifab Limited,INE565B01012,-,
SOUNDCRAFT,EQ,-,2,Agm/Dividend-20%,13-Dec-2002,-,18-Dec-2002,24-Dec-2002,-,Soundcraft Industries Limited,INE271A01027,-,
PADMINPOLY,EQ,-,10,Agm,17-Dec-2002,-,20-Dec-2002,21-Dec-2002,-,Padmini Technologies Limited,INE114B01019,-,
NATHSEEDS,EQ,-,10,Annual Book Closure,26-Dec-2002,-,31-Dec-2002,31-Dec-2002,-,Nath Seeds  Limited,INE778A01013,-,
