symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
IRB,EQ,-,1,Interim Dividend Rs.1.80 Per Share (Purpose Revised),31-Jan-2012,01-Feb-2012,-,-,-,IRB Infrastructure Developers Limited,INE821I01014,-,
SUPREMEIND,EQ,-,2,Interim Dividend Rs.1.50 Per Share (Purpose Revised),31-Jan-2012,01-Feb-2012,-,-,-,Supreme Industries Limited,INE195A01010,-,
WALCHANNAG,EQ,-,2,Dividend-Re.1/- Per Share,01-Feb-2012,-,03-Feb-2012,09-Feb-2012,-,Walchandnagar Industries Limited,INE711A01022,-,
POLARIS,EQ,-,5,Interim Dividend Rs.2/- Per Share,01-Feb-2012,02-Feb-2012,-,-,-,POLARIS CONSULTING & SERVICES LIMITED,INE763A01023,-,
SUNDARMFIN,EQ,-,10,Interim Dividend Rs.7.50 Per Share (Purpose Revised),01-Feb-2012,02-Feb-2012,-,-,-,Sundaram Finance Limited,INE660A01013,-,
BEL,EQ,-,1,Interim Dividend Rs.10/- Per Share (Purpose Revised),01-Feb-2012,02-Feb-2012,-,-,-,Bharat Electronics Limited,INE263A01016,-,
VEDL,EQ,-,1,Interim Dividend Rs.2/- Per Share (Purpose Revised),01-Feb-2012,02-Feb-2012,-,-,-,Vedanta Limited,INE205A01025,-,
APTECHT,EQ,-,10,Interim Dividend Rs.1.50 Per Share,01-Feb-2012,02-Feb-2012,-,-,-,Aptech Limited,INE266F01018,-,
ZENSARTECH,EQ,-,2,Interim Dividend Rs.3/- Per Share,02-Feb-2012,04-Feb-2012,-,-,-,Zensar Technologies Limited,INE520A01019,-,
BIRLANU,EQ,-,10,Interim Dividend Rs.6/- Per Share,02-Feb-2012,04-Feb-2012,-,-,-,BirlaNu Limited,INE557A01011,-,
EDELWEISS,EQ,-,1,Interim Dividend Re.0.30 Per Share,02-Feb-2012,04-Feb-2012,-,-,-,Edelweiss Financial Services Limited,INE532F01047,-,
DBCORP,EQ,-,10,Interim Dividend Rs.1.75 Per Share,02-Feb-2012,03-Feb-2012,-,-,-,D.B.Corp Limited,INE950I01011,-,
COROMANDEL,EQ,-,1,Interim Dividend Rs.4/- Per Share,02-Feb-2012,03-Feb-2012,-,-,-,Coromandel International Limited,INE169A01023,-,
BAJAJHIND,EQ,-,1,Annual General Meeting/Dividend Re 0.40 Per Share,02-Feb-2012,-,04-Feb-2012,11-Feb-2012,-,Bajaj Hindusthan Sugar Limited,INE306A01021,-,
GREAVESCOT,EQ,-,2,3rd Interim Dividend Re.0.40 Per Share,03-Feb-2012,06-Feb-2012,-,-,-,Greaves Cotton Limited,INE224A01018,-,
CGPOWER,EQ,-,2,Interim Dividend Re.0.20 Per Share (Purpose Revised),03-Feb-2012,06-Feb-2012,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
TRIVENI,EQ,-,1,Dividend-Re.0.20 Per Share,03-Feb-2012,-,07-Feb-2012,10-Feb-2012,-,Triveni Engineering & Industries Limited,INE256C01024,-,
ANTELOPUS,EQ,-,10,Interim Dividend Rs.3/- Per Share (Purpose Revised),03-Feb-2012,06-Feb-2012,-,-,-,Antelopus Selan Energy Limited,INE818A01017,-,
JAMNAAUTO,EQ,-,1,2nd Interim Dividend Re.1/- Per Share (Purpose Revised),06-Feb-2012,07-Feb-2012,-,-,-,Jamna Auto Industries Limited,INE039C01016,-,
AARTIDRUGS,EQ,-,10,Interim Dividend Rs.2/- Per Share (Purpose Revised),06-Feb-2012,07-Feb-2012,-,-,-,Aarti Drugs Limited,INE767A01016,-,
AARTIIND,EQ,-,5,Interim Dividend Rs.2/- Per Share (Purpose Revised),06-Feb-2012,07-Feb-2012,-,-,-,Aarti Industries Limited,INE769A01020,-,
RBL,EQ,-,10,Interim Dividend Rs.4/- Per Share,06-Feb-2012,07-Feb-2012,-,-,-,Rane Brake Lining Limited,INE244J01017,-,
RANEENGINE,EQ,-,10,Interim Dividend Rs.7.50 Per Share,06-Feb-2012,07-Feb-2012,-,-,-,Rane Engine Valve Limited,INE222J01013,-,
IPCALAB,EQ,-,1,2nd Interim Dividend Re.1/- Per Share (Purpose Revised),07-Feb-2012,08-Feb-2012,-,-,-,IPCA Laboratories Limited,INE571A01020,-,
AUSTRAL,EQ,-,1,Annual General Meeting,07-Feb-2012,-,09-Feb-2012,13-Feb-2012,-,Austral Coke & Projects Limited,INE455J01027,-,
AVTNPL,EQ,-,1,Special Interim Dividend Rs.2.50 Per Share,07-Feb-2012,08-Feb-2012,-,-,-,AVT Natural Products Limited,INE488D01013,-,
HCL-INSYS,EQ,-,2,2nd Interim Dividend Re.1/- Per Share (Purpose Revised),07-Feb-2012,08-Feb-2012,-,-,-,HCL Infosystems Limited,INE236A01020,-,
RML,EQ,-,10,Interim Dividend Rs.5.50 Per Share,07-Feb-2012,08-Feb-2012,-,-,-,Rane (Madras) Limited,INE050H01012,-,
INDIANCARD,EQ,-,10,Special Interim Dividend Rs.10/- Per Share,08-Feb-2012,09-Feb-2012,-,-,-,Indian Card Clothing Company Limited,INE061A01014,-,
PFC,EQ,-,10,Interim Dividend Rs.5/- Per Share (Purpose Revised),08-Feb-2012,09-Feb-2012,-,-,-,Power Finance Corporation Limited,INE134E01011,-,
IDBI,EQ,-,10,Interim Dividend Rs.2/- Per Share,09-Feb-2012,10-Feb-2012,-,-,-,IDBI Bank Limited,INE008A01015,-,
ORIENTPPR,EQ,-,1,Interim Dividend Re.1/- Per Share,09-Feb-2012,10-Feb-2012,-,-,-,Orient Paper & Industries Limited,INE592A01026,-,
NMDC,EQ,-,1,2nd Interim Dividend Re.1/- Per Share,09-Feb-2012,10-Feb-2012,-,-,-,NMDC Limited,INE584A01023,-,
TCI,EQ,-,2,Interim Dividend Re.0.40 Per Share (Purpose Revised),09-Feb-2012,11-Feb-2012,-,-,-,Transport Corporation of India Limited,INE688A01022,-,
63MOONS,EQ,-,2,3rd Interim Dividend Rs.2/- Per Share (Purpose Revised),09-Feb-2012,10-Feb-2012,-,-,-,63 moons technologies limited,INE111B01023,-,
BFUTILITIE,EQ,-,5,Annual General Meeting,09-Feb-2012,-,13-Feb-2012,13-Feb-2012,-,BF Utilities Limited,INE243D01012,-,
TUBEINVEST,EQ,-,2,Interim Dividend Rs.2/- Per Share,10-Feb-2012,13-Feb-2012,-,-,-,Tube Investments of India Limited,INE149A01025,-,
KCP,EQ,-,1,3rd Interim Dividend Re.0.25 Per Share (Purpose Revised),10-Feb-2012,13-Feb-2012,-,-,-,KCP Limited,INE805C01010,-,
VIPIND,EQ,-,2,Interim Dividend Re.0.60 Per Share (Purpose Revised),10-Feb-2012,13-Feb-2012,-,-,-,VIP Industries Limited,INE054A01019,-,
MANAPPURAM,EQ,-,2,Interim Dividend Re.0.50 Per Share,13-Feb-2012,14-Feb-2012,-,-,-,Manappuram Finance Limited,INE522D01027,-,
POWERGRID,EQ,-,10,Interim Dividend Re.0.80 Per Share (Purpose Revised),13-Feb-2012,14-Feb-2012,-,-,-,Power Grid Corporation of India Limited,INE752E01010,-,
AMBUJACEM,EQ,-,2,Final Dividend Rs.1.80 Per Share (Purpose Revised),13-Feb-2012,-,15-Feb-2012,22-Feb-2012,-,Ambuja Cements Limited,INE079A01024,-,
CHOLAFIN,EQ,-,2,Interim Dividend Rs.1.50 Per Share,13-Feb-2012,14-Feb-2012,-,-,-,Cholamandalam Investment and Finance Company Limited,INE121A01016,-,
ADANIPORTS,EQ,-,2,Interim Dividend Re.0.30 Per Share (Purpose Revised),13-Feb-2012,14-Feb-2012,-,-,-,Adani Ports and Special Economic Zone Limited,INE742F01042,-,
GLOBOFFS,EQ,-,10,2nd Interim Dividend Re.0.50 Per Share,13-Feb-2012,14-Feb-2012,-,-,-,Global Offshore Services Limited,INE446C01013,-,
INDNIPPON,EQ,-,5,Interim Dividend Rs.4/- Per Share,14-Feb-2012,15-Feb-2012,-,-,-,India Nippon Electricals Limited,INE092B01017,-,
MPSLTD,EQ,-,10,Interim Dividend Rs.2/- Per Share,14-Feb-2012,15-Feb-2012,-,-,-,MPS Limited,INE943D01017,-,
SUNTV,EQ,-,5,Interim Dividend Rs.2.50 Per Share (Purpose Revised),15-Feb-2012,17-Feb-2012,-,-,-,Sun TV Network Limited,INE424H01027,-,
SYMPHONY,EQ,-,2,Face Value Split Rs.10/- To Rs.2/-,15-Feb-2012,17-Feb-2012,-,-,-,Symphony Limited,INE225D01019,-,
GRAVITA,EQ,-,2,Interim Dividend Re.1/- Per Share,15-Feb-2012,16-Feb-2012,-,-,-,Gravita India Limited,INE024L01019,-,
GAEL,EQ,-,1,Interim Dividend Re.0.60 Per Share,15-Feb-2012,16-Feb-2012,-,-,-,Gujarat Ambuja Exports Limited,INE036B01022,-,
PAGEIND,EQ,-,10,3rd Interim Dividend Rs.10/- Per Share (Purpose Revised),15-Feb-2012,16-Feb-2012,-,-,-,Page Industries Limited,INE761H01022,-,
CARBORUNIV,EQ,-,1,Interim Dividend Re.1/- Per Share,15-Feb-2012,16-Feb-2012,-,-,-,Carborundum Universal Limited,INE120A01026,-,
BAJAJCON,EQ,-,1,Interim Dividend Rs.4/- Per Share,15-Feb-2012,17-Feb-2012,-,-,-,Bajaj Consumer Care Limited,INE933K01021,-,
CONCOR,EQ,-,5,Interim Dividend Rs.7.50 Per Share,15-Feb-2012,17-Feb-2012,-,-,-,Container Corporation of India Limited,INE111A01017,-,
DYNAMATECH,EQ,-,10,2nd Interim Dividend Rs 3 Per Share (Purpose Revised),15-Feb-2012,18-Feb-2012,-,-,-,Dynamatic Technologies Limited,INE221B01012,-,
ENGINERSIN,EQ,-,5,Interim Dividend Rs.2/- Per Share (Purpose Revised),15-Feb-2012,20-Feb-2012,-,-,-,Engineers India Limited,INE510A01010,-,
MBLINFRA,EQ,-,10,Interim Dividend Rs.1.50 Per Share (Purpose Revised),15-Feb-2012,20-Feb-2012,-,-,-,MBL Infrastructure Limited,INE912H01013,-,
MOIL,EQ,-,10,Interim Dividend Rs.2/- Per Share (Purpose Revised),15-Feb-2012,17-Feb-2012,-,-,-,MOIL Limited,INE490G01020,-,
MPHASIS,EQ,-,10,Dividend-Rs.6.50 Per Share,15-Feb-2012,-,20-Feb-2012,01-Mar-2012,-,MphasiS Limited,INE356A01018,-,
RANEHOLDIN,EQ,-,10,Interim Dividend Rs.6/- Per Share,15-Feb-2012,17-Feb-2012,-,-,-,Rane Holdings Limited,INE384A01010,-,
RSSOFTWARE,EQ,-,5,Interim Dividend Re.1/- Per Share,15-Feb-2012,17-Feb-2012,-,-,-,R. S. Software (India) Limited,INE165B01011,-,
SAIL,EQ,-,10,Interim Dividend Rs.1.20 Per Share (Purpose Revised),15-Feb-2012,18-Feb-2012,-,-,-,Steel Authority of India Limited,INE114A01011,-,
SUNDRMFAST,EQ,-,1,1st Interim Dividend Re.0.60 Per Share (Purpose Revised),15-Feb-2012,17-Feb-2012,-,-,-,Sundram Fasteners Limited,INE387A01021,-,
GOLDIAM,EQ,-,2,Interim Dividend Rs.1.10 Per Share,17-Feb-2012,21-Feb-2012,-,-,-,Goldiam International Limited,INE025B01017,-,
CUMMINSIND,EQ,-,2,Interim Dividend Rs.5/- Per Share,21-Feb-2012,22-Feb-2012,-,-,-,Cummins India Limited,INE298A01020,-,
SNOWCEMIND,EQ,-,10,Annual General Meeting,21-Feb-2012,-,23-Feb-2012,27-Feb-2012,-,Snowcem India Limited,INE734A01016,-,
NATCOPHARM,EQ,-,2,Interim Dividend Rs.3/- Per Share,22-Feb-2012,23-Feb-2012,-,-,-,Natco Pharma Limited,INE987B01018,-,
GESHIP,EQ,-,10,Interim Dividend Rs.3/- Per Share,22-Feb-2012,23-Feb-2012,-,-,-,The Great Eastern Shipping Company Limited,INE017A01032,-,
OIL,EQ,-,10,2nd Interim Dividend Rs.10/- Per Share,22-Feb-2012,23-Feb-2012,-,-,-,Oil India Limited,INE274J01014,-,
GAYAPROJ,EQ,-,2,Rights 1:1 @ Premium Rs.110 Per Share,22-Feb-2012,23-Feb-2012,-,-,-,Gayatri Projects Limited,INE336H01015,-,
PRECWIRE,EQ,-,1,Interim Dividend Rs.1.80 Per Share,23-Feb-2012,24-Feb-2012,-,-,-,Precision Wires India Limited,INE372C01011,-,
SRF,EQ,-,10,Interim Dividend Rs.7/- Per Share,23-Feb-2012,24-Feb-2012,-,-,-,SRF Limited,INE647A01010,-,
HITECHGEAR,EQ,-,10,Interim Dividend Rs.2/- Per Share,23-Feb-2012,25-Feb-2012,-,-,-,The Hi-Tech Gears Limited,INE127B01011,-,
AMRUTANJAN,EQ,-,1,Interim Dividend Of Rs.5/- Per Share (50%),23-Feb-2012,24-Feb-2012,-,-,-,Amrutanjan Health Care Limited,INE098F01015,-,
ZODIACLOTH,EQ,-,10,Interim Dividend Re.1/- Per Share,24-Feb-2012,27-Feb-2012,-,-,-,Zodiac Clothing Company Limited,INE206B01013,-,
PLASTIBLEN,EQ,-,5,Face Value Split From Rs.10/- To Rs.5/-,29-Feb-2012,01-Mar-2012,-,-,-,Plastiblends India Limited,INE083C01014,-,
DWARKESH,EQ,-,1,Annual General Meeting,01-Mar-2012,-,05-Mar-2012,16-Mar-2012,-,Dwarikesh Sugar Industries Limited,INE366A01033,-,
ESCORTS,EQ,-,10,Dividend-Rs.1.50 Per Share,01-Mar-2012,-,04-Mar-2012,15-Mar-2012,-,Escorts Kubota Limited,INE042A01014,-,
MANDHANA,EQ,-,10,Interim Dividend - Rs.1/- Per Share,01-Mar-2012,02-Mar-2012,-,-,-,Mandhana Industries Limited,INE087J01010,-,
BHEL,EQ,-,2,Interim Dividend Rs.2.72 Per Share (Purpose Revised),06-Mar-2012,07-Mar-2012,-,-,-,Bharat Heavy Electricals Limited,INE257A01018,-,
BHARATFORG,EQ,-,2,Interim Dividend Rs.1.50 Per Share (Purpose Revised),07-Mar-2012,09-Mar-2012,-,-,-,Bharat Forge Limited,INE465A01025,-,
STAN,DR,-,,Dividend,07-Mar-2012,09-Mar-2012,-,-,-,Standard Chartered PLC,INE028L21018,-,
GSKCONS,EQ,-,10,Annual General Meeting And Dividend Rs.35/- Per Share,09-Mar-2012,-,13-Mar-2012,22-Mar-2012,-,GlaxoSmithKline Consumer Healthcare Limited,INE264A01014,-,
ANDHRAPAP,EQ,-,2,Annual General Meeting,09-Mar-2012,-,13-Mar-2012,22-Mar-2012,-,ANDHRA PAPER LIMITED,INE435A01028,-,
ACC,EQ,-,10,Dividend Rs.17/- Per Share,12-Mar-2012,-,14-Mar-2012,28-Mar-2012,-,ACC Limited,INE012A01025,-,
EICHERMOT,EQ,-,1,Dividend-Rs.16 Per Share,13-Mar-2012,-,15-Mar-2012,22-Mar-2012,-,Eicher Motors Limited,INE066A01013,-,
CRISIL,EQ,-,1,Dividend - Rs. 2.75/- Per Share,13-Mar-2012,-,15-Mar-2012,16-Mar-2012,-,CRISIL Limited,INE007A01017,-,
BSOFT,EQ,-,2,Bonus 1:1,13-Mar-2012,14-Mar-2012,-,-,-,BIRLASOFT LIMITED,INE836A01035,-,
KMSUGAR,EQ,-,2,Annual General Meeting,13-Mar-2012,-,15-Mar-2012,19-Mar-2012,-,K.M.Sugar Mills Limited,INE157H01023,-,
SPANCO,EQ,-,10,Annual General Meeting / Dividend Re. 1/- Per Share,14-Mar-2012,-,16-Mar-2012,20-Mar-2012,-,Spanco Limited,INE360B01026,-,
COALINDIA,EQ,-,10,Interim Dividend Rs.9.50 Per Share (Purpose Revised),15-Mar-2012,17-Mar-2012,-,-,-,Coal India Limited,INE522F01014,-,
KKCL,EQ,-,10,2nd Interim Dividend Rs.6/- Per Share,15-Mar-2012,16-Mar-2012,-,-,-,Kewal Kiran Clothing Limited,INE401H01017,-,
GUJRATGAS,EQ,-,2,Special Dividend - Rs. 12/- Per Share,16-Mar-2012,-,20-Mar-2012,22-Mar-2012,-,Gujarat Gas Company Limited,INE374A01029,-,
MODIRUBBER,EQ,-,10,Annual General Meeting,19-Mar-2012,-,21-Mar-2012,30-Mar-2012,-,Modi Rubber Limited,INE832A01018,-,
ONGC,EQ,-,5,Interim Dividend Rs.1.50 Per Share (Purpose Revised),19-Mar-2012,20-Mar-2012,-,-,-,Oil & Natural Gas Corporation Limited,INE213A01011,-,
LGBFORGE,EQ,-,1,Rights 1:2 @ Premium Rs.1.75 Per Share,20-Mar-2012,21-Mar-2012,-,-,-,LGB Forge Limited,INE201J01017,-,
TVSMOTOR,EQ,-,1,Interim Dividend Re.0.60 Per Share (Purpose Revised),20-Mar-2012,21-Mar-2012,-,-,-,TVS Motor Company Limited,INE494B01015,-,
WHEELS,EQ,-,10,Interim Dividend Rs.4/- Per Share (Purpose Revised),20-Mar-2012,21-Mar-2012,-,-,-,Wheels India Limited,INE715A01015,-,
ARIHANT,EQ,-,10,Annual General Meeting And Dividend Re.1/- Per Share,21-Mar-2012,-,23-Mar-2012,30-Mar-2012,-,Arihant Foundations & Housing Limited,INE413D01011,-,
NEULANDLAB,EQ,-,10,Rights 5:12 @ Premium Rs.35/- Per Share,21-Mar-2012,23-Mar-2012,-,-,-,Neuland Laboratories Limited,INE794A01010,-,
LAKSHMIEFL,EQ,-,2,Annual General Meeting And Dividend Re.0.20 Per Share,21-Mar-2012,-,24-Mar-2012,28-Mar-2012,-,Lakshmi Energy and Foods Limited,INE992B01026,-,
FOSECOIND,EQ,-,10,Annual General Meeting And Dividend Rs.7/- Per Share,21-Mar-2012,-,23-Mar-2012,06-Apr-2012,-,Foseco India Limited,INE519A01011,-,
SHASUNPHAR,EQ,-,2,Interim Dividend Rs.2/- Per Share (Purpose Revised),21-Mar-2012,22-Mar-2012,-,-,-,Shasun Pharmaceuticals Limited,INE317A01028,-,
HELIOSMATH,EQ,-,10,Annual General Meeting And Dividend Rs.1.50 Per Share,21-Mar-2012,-,26-Mar-2012,29-Mar-2012,-,Helios And Matheson Information Technology Limited,INE674B01012,-,
EIDPARRY,EQ,-,1,Interim Dividend Rs.4/- Per Share (Purpose Revised),21-Mar-2012,24-Mar-2012,-,-,-,EID Parry India Limited,INE126A01023,-,
OMINFRAL,EQ,-,1,Interim Dividend Re.0.10 Per Share,21-Mar-2012,23-Mar-2012,-,-,-,OM INFRA LIMITED,INE239D01028,-,
NESTLEIND,EQ,-,1,Annual General Meeting And Dividend - Rs.12.50/- Per Share,21-Mar-2012,-,23-Mar-2012,30-Mar-2012,-,Nestle India Limited,INE239A01016,-,
COLPAL,EQ,-,1,3rd Interim Dividend Rs.8/- Per Share (Purpose Revised),22-Mar-2012,26-Mar-2012,-,-,-,Colgate Palmolive (India) Limited,INE259A01022,-,
GODREJCP,EQ,-,1,Annual Book Closure,22-Mar-2012,-,27-Mar-2012,27-Mar-2012,-,Godrej Consumer Products Limited,INE102D01028,-,
NATIONALUM,EQ,-,5,Interim Dividend Re.0.90 Per Share (Purpose Revised),22-Mar-2012,26-Mar-2012,-,-,-,National Aluminium Company Limited,INE139A01026,-,
SBBJ,EQ,-,10,Interim Dividend Rs.14.50 Per Share (Purpose Revised),26-Mar-2012,27-Mar-2012,-,-,-,State Bank of Bikaner and Jaipur,INE648A01026,-,
KSB,EQ,-,2,Annual General Meeting And Dividend Rs.3/- Per Share,26-Mar-2012,-,28-Mar-2012,12-Apr-2012,-,Ksb Limited,INE999A01015,-,
MINDACORP,EQ,-,2,Bonus 1:1,27-Mar-2012,28-Mar-2012,-,-,-,Minda Corporation Limited,INE842C01013,-,
MYSOREBANK,EQ,-,10,Interim Dividend Rs.10/- Per Share (Purpose Revised),27-Mar-2012,28-Mar-2012,-,-,-,State Bank of Mysore,INE651A01020,-,
RAMCOCEM,EQ,-,1,Interim Dividend Rs.2/- Per Share (Purpose Revised),27-Mar-2012,28-Mar-2012,-,-,-,The Ramco Cements Limited,INE331A01037,-,
RAMCOIND,EQ,-,1,Interim Dividend Re.0.90 Per Share (Purpose Revised),27-Mar-2012,28-Mar-2012,-,-,-,Ramco Industries Limited,INE614A01028,-,
PGHL,EQ,-,10,Annual General Meeting,27-Mar-2012,-,29-Mar-2012,09-Apr-2012,-,Procter & Gamble Health Limited,INE199A01012,-,
OPTOCIRCUI,EQ,-,10,Bonus 3:10,29-Mar-2012,31-Mar-2012,-,-,-,Opto Circuits (India) Limited,INE808B01016,-,
PATNI,EQ,-,2,Annual General Meeting,29-Mar-2012,-,03-Apr-2012,10-Apr-2012,-,Patni Computer Systems Limited,INE660F01012,-,
GLAXO,EQ,-,10,Dividend Rs.45/- Per Share,29-Mar-2012,-,02-Apr-2012,10-Apr-2012,-,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,-,
OIL,EQ,-,10,Bonus 3:2,29-Mar-2012,31-Mar-2012,-,-,-,Oil India Limited,INE274J01014,-,
HEXAWARE,EQ,-,2,Final Dividend-Rs.1.50 Per Share,29-Mar-2012,-,02-Apr-2012,07-Apr-2012,-,Hexaware Technologies Limited,INE093A01033,-,
SCHAEFFLER,EQ,-,2,Final Dividend Rs.5/- Per Share And Special Dividend Rs.5/- Per Share,29-Mar-2012,-,02-Apr-2012,06-Apr-2012,-,Schaeffler India Limited,INE513A01014,-,
CGPOWER,EQ,-,2,Interim Dividend - Rs.0.40 Per Share (Purpose Revised),29-Mar-2012,31-Mar-2012,-,-,-,CG Power and Industrial Solutions Limited,INE067A01029,-,
SBT,EQ,-,10,Interim Dividend Rs.16/- Per Share (Purpose Revised),29-Mar-2012,30-Mar-2012,-,-,-,State Bank of Travancore,INE654A01024,-,
CASTROL,EQ,-,10,Final Dividend Rs.8/- Per Share (Purpose Revised),30-Mar-2012,-,04-Apr-2012,16-Apr-2012,-,Castrol India Limited,INE172A01019,-,
TELEDATAGL,EQ,-,2,Annual General Meeting,03-Apr-2012,-,06-Apr-2012,10-Apr-2012,-,Teledata Informatics Limited,INE480B01022,-,
GDL,EQ,-,10,2nd Interim Dividend Rs.3/- Per Share (Purpose Revised),03-Apr-2012,05-Apr-2012,-,-,-,Gateway Distriparks Limited,INE852F01015,-,
HONAUT,EQ,-,10,Dividend - Rs.10/- Per Share,03-Apr-2012,-,05-Apr-2012,12-Apr-2012,-,Honeywell Automation India Limited,INE671A01010,-,
UPL,EQ,-,2,Interim Dividend Rs.2/- Per Share (Purpose Revised),03-Apr-2012,07-Apr-2012,-,-,-,UPL Limited,INE628A01036,-,
SKFINDIA,EQ,-,10,Annual General Meeting/Dividend Rs 7.50 Per Share,04-Apr-2012,-,10-Apr-2012,17-Apr-2012,-,SKF India Limited,INE640A01023,-,
AVTNPL,EQ,-,1,Interim Dividend Rs.5/- Per Share,09-Apr-2012,10-Apr-2012,-,-,-,AVT Natural Products Limited,INE488D01013,-,
ZUARIIND,EQ,-,10,Scheme Of Arrangement And Demerger,09-Apr-2012,10-Apr-2012,-,-,-,ZUARI INDUSTRIES LIMITED,INE217A01012,-,
SANOFI,EQ,-,10,Annual General Meeting And Dividend Rs.29/- Per Share,10-Apr-2012,-,12-Apr-2012,03-May-2012,-,Sanofi India Limited,INE058A01010,-,
GREAVESCOT,EQ,-,2,Interim Dividend Rs 0.80 Per Share,12-Apr-2012,13-Apr-2012,-,-,-,Greaves Cotton Limited,INE224A01018,-,
STYRENIX,EQ,-,10,Dividend-Rs.4/- Per Share,12-Apr-2012,-,16-Apr-2012,20-Apr-2012,-,Styrenix Performance Materials Limited,INE189B01011,-,
