symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
BIRLCENFIN,EQ,-,10,Agm/Div-10%,16-May-2001,-,01-Jun-2001,22-Jun-2001,16-May-2001,Birla Century Finance Limited,INE164C01012,22-May-2001,
TVSELEC,EQ,-,10,Agm/Dividend-10%,16-May-2001,-,31-May-2001,06-Jun-2001,16-May-2001,TVS Electronics Limited,INE380A01018,22-May-2001,
TANFAC,EQ,-,10,Agm/Dividend-10%,16-May-2001,-,07-Jun-2001,15-Jun-2001,16-May-2001,Tanfac Industries Limited,INE639B01015,05-Jun-2001,
ICICI,EQ,-,10,Dividend-55%             Purpose Revised,23-May-2001,-,08-Jun-2001,26-Jun-2001,23-May-2001,ICICI Limited,INE005A01011,29-May-2001,
INFARINDIA,EQ,-,10,Agm/Divdiend-33%,23-May-2001,-,07-Jun-2001,21-Jun-2001,23-May-2001,Infar (India) Limited,INE568A01018,29-May-2001,
PUNANDLAMP,EQ,-,10,Agm/Dividend-12.5%,23-May-2001,-,05-Jun-2001,14-Jun-2001,23-May-2001,Punjab Anand Lamp Industries Limited,INE276B01016,29-May-2001,
TATAYODOGA,EQ,-,10,Agm/Dividend-32.5%       Purpose Revised,30-May-2001,-,22-Jun-2001,28-Jun-2001,30-May-2001,Tata Yodogawa Limited,INE895C01011,19-Jun-2001,
FULFORD,EQ,-,10,Agm,30-May-2001,-,12-Jun-2001,15-Jun-2001,30-May-2001,Fulford (I) Limited,INE521A01017,05-Jun-2001,
SULZER,EQ,-,10,Agm/Dividend-25%,30-May-2001,-,09-Jun-2001,23-Jun-2001,30-May-2001,Sulzer India Limited,INE297C01010,05-Jun-2001,
APPLECREDT,EQ,-,10,Agm,30-May-2001,-,16-Jun-2001,23-Jun-2001,30-May-2001,Apple Credit Corporation Limited,INE212A01013,05-Jun-2001,
ROSSELL,EQ,-,10,Agm,06-Jun-2001,-,16-Jun-2001,23-Jun-2001,06-Jun-2001,Rossell Industries Limited,INE166D01015,19-Jun-2001,
APPLEIND,EQ,-,10,Agm,06-Jun-2001,-,22-Jun-2001,29-Jun-2001,06-Jun-2001,Apple Finance Limited,INE096A01010,12-Jun-2001,
TORRENGUJ,EQ,-,10,Agm,06-Jun-2001,-,22-Jun-2001,26-Jun-2001,06-Jun-2001,Torrent Gujarat Biotech Limited,INE859B01019,12-Jun-2001,
TIMEXWATCH,EQ,-,10,Agm,06-Jun-2001,-,18-Jun-2001,30-Jun-2001,06-Jun-2001,Timex Watches Limited,INE064A01018,12-Jun-2001,
WATERBASE,EQ,-,10,Agm,13-Jun-2001,-,03-Jul-2001,31-Jul-2001,06-Jun-2001,Waterbase Limited,INE054C01015,29-Jun-2001,
RHONEPOULN,EQ,-,10,Agm/Dividend-270%        Bc Dates Changed/Bc End Date Changed,13-Jun-2001,-,27-Jun-2001,05-Jul-2001,13-Jun-2001,Rhone Poulenc (India) Limited,INE223A01010,19-Jun-2001,
RUPANGIMPX,EQ,-,2,Agm,13-Jun-2001,-,25-Jun-2001,30-Jun-2001,13-Jun-2001,Rupangi Impex Limited,INE766B01024,19-Jun-2001,
PENNARALUM,EQ,-,10,Agm,13-Jun-2001,-,25-Jun-2001,30-Jun-2001,13-Jun-2001,Pennar Aluminum Company Limited,INE057C01018,19-Jun-2001,
SILVERLINE,EQ,-,10,Agm/Dividend-12.5%,20-Jun-2001,-,05-Jul-2001,09-Jul-2001,20-Jun-2001,Silverline Technologies Limited,INE368A01013,26-Jun-2001,
BIMETBRG,EQ,-,10,Agm/Dividend-50%         Bc Start Date Revised,20-Jun-2001,-,03-Jul-2001,20-Jul-2001,20-Jun-2001,Bimetal Bearings Limited,INE469A01019,26-Jun-2001,
LAKHNNATNL,EQ,-,10,Agm/Dividend-20%,20-Jun-2001,-,03-Jul-2001,16-Jul-2001,20-Jun-2001,Lakhanpal National Limited,INE795A01017,26-Jun-2001,
VANADYCHEM,EQ,-,10,Dividend-40%,20-Jun-2001,-,03-Jul-2001,20-Jul-2001,20-Jun-2001,Vanavil Dyes & Chemicals Limited,INE204B01018,26-Jun-2001,
JKUDYOG,EQ,-,10,Agm,27-Jun-2001,-,11-Jul-2001,17-Jul-2001,27-Jun-2001,JK Udaipur Udyog Limited,INE225C01011,06-Jul-2001,
WESTERNBIO,EQ,-,10,Annual Book Closure,27-Jun-2001,-,10-Jul-2001,17-Jul-2001,27-Jun-2001,Western Bio Systems Limited,INE866A01016,06-Jul-2001,
INDOGULF,EQ,-,10,Agm/Dividend-24%         Purpose Revised,02-Jul-2001,-,12-Jul-2001,20-Jul-2001,02-Jul-2001,Indo Gulf Corporation Limited,INE022A01016,06-Jul-2001,
GRAPHIT,EQ,-,10,Agm/Dividend-25%,02-Jul-2001,-,17-Jul-2001,30-Jul-2001,02-Jul-2001,Graphite India Limited,INE535A01017,13-Jul-2001,
NALCOCHEM,EQ,-,10,Agm,02-Jul-2001,-,17-Jul-2001,23-Jul-2001,02-Jul-2001,Nalco Chemicals (India) Limited,INE582A01019,13-Jul-2001,
NEULANDLAB,EQ,-,10,Dividend-15%             Purpose Revised,02-Jul-2001,-,12-Jul-2001,28-Jul-2001,02-Jul-2001,Neuland Laboratories Limited,INE794A01010,06-Jul-2001,
HINDZINC,EQ,-,2,Agm/Dividend-12.5%       Purpose Revised,02-Jul-2001,-,13-Jul-2001,20-Jul-2001,02-Jul-2001,Hindustan Zinc Limited,INE267A01017,09-Jul-2001,
FORBESGOK,EQ,-,10,Dividend-30%,02-Jul-2001,-,13-Jul-2001,27-Jul-2001,02-Jul-2001,Forbes Gokak Limited,INE518A01013,09-Jul-2001,
CIBASPEC,EQ,-,10,Agm/Dividend-60%,02-Jul-2001,-,13-Jul-2001,27-Jul-2001,02-Jul-2001,Ciba Speciality Chemicals Limited,INE908A01016,09-Jul-2001,
SPICFINE,EQ,-,10,Agm,02-Jul-2001,-,16-Jul-2001,16-Jul-2001,02-Jul-2001,Henkel Spic India Limited,INE902A01019,12-Jul-2001,
TOLANIBULK,EQ,-,10,Agm/Dividend-8%,02-Jul-2001,-,17-Jul-2001,27-Jul-2001,02-Jul-2001,Tolani Bulk Carriers Limited,INE051C01011,13-Jul-2001,
WENDT,EQ,-,10,Agm/Dividend-100%        Book Closure Date Revised,02-Jul-2001,-,17-Jul-2001,17-Jul-2001,02-Jul-2001,Wendt (India) Limited,INE274C01019,12-Jul-2001,
BANCOINDIA,EQ,-,2,Agm/Dividend-30%,04-Jul-2001,-,16-Jul-2001,30-Jul-2001,04-Jul-2001,Banco Products (I) Limited,INE213C01025,12-Jul-2001,
CITURGIBIO,EQ,-,10,Agm/Dividend-15%         Purpose Revised,05-Jul-2001,-,17-Jul-2001,25-Jul-2001,05-Jul-2001,Citurgia Biochemicals Limited,INE795B01015,13-Jul-2001,
KALYANISHP,EQ,-,10,Agm,06-Jul-2001,-,18-Jul-2001,24-Jul-2001,06-Jul-2001,Kalyani Sharp India Limited,INE207B01011,13-Jul-2001,
TEIL,EQ,-,10,Agm/Dividend-15%,09-Jul-2001,-,20-Jul-2001,25-Jul-2001,09-Jul-2001,Triveni Engineering & Industries Limited,INE256C01016,16-Jul-2001,
TATAUNISYS,EQ,-,10,Agm/Dividend-60%,09-Jul-2001,-,19-Jul-2001,25-Jul-2001,09-Jul-2001,Tata Infotech Limited,INE194A01013,13-Jul-2001,
GODREJINDS,EQ,-,6,Agm/Div Rs.3 Per Share   Purpose Revised,09-Jul-2001,-,19-Jul-2001,28-Jul-2001,09-Jul-2001,Godrej Industries Limited,INE233A01027,13-Jul-2001,
ALKYLAMINE,EQ,-,2,Agm,11-Jul-2001,-,24-Jul-2001,02-Aug-2001,11-Jul-2001,Alkyl Amines Chemicals Limited,INE150B01013,20-Jul-2001,
WARRENTEA,EQ,-,10,Agm/Dividend-40%,12-Jul-2001,-,24-Jul-2001,07-Aug-2001,12-Jul-2001,Warren Tea Limited,INE712A01012,20-Jul-2001,
DECCANCE,EQ,-,5,Agm/Dividend-25%,13-Jul-2001,-,25-Jul-2001,31-Jul-2001,13-Jul-2001,Deccan Cements Limited,INE583C01013,20-Jul-2001,
SUNFLAG,EQ,-,10,Agm,13-Jul-2001,-,25-Jul-2001,03-Aug-2001,13-Jul-2001,Sunflag Iron And Steel Company Limited,INE947A01014,20-Jul-2001,
ASSAMFRONT,EQ,-,10,Agm/Dividend-50%,13-Jul-2001,-,25-Jul-2001,03-Aug-2001,13-Jul-2001,AFT Industries Limited,INE417A01018,20-Jul-2001,
DEEPAKNITR,EQ,-,10,Agm/Dividend-25%,16-Jul-2001,-,26-Jul-2001,11-Aug-2001,16-Jul-2001,Deepak Nitrite Limited,INE288B01011,20-Jul-2001,
MMFL,EQ,-,10,Agm/Dividend-40%,16-Jul-2001,-,26-Jul-2001,30-Jul-2001,16-Jul-2001,MM Forgings Limited,INE227C01017,20-Jul-2001,
KALSTEELS,EQ,-,10,Agm,16-Jul-2001,-,26-Jul-2001,31-Jul-2001,16-Jul-2001,Kalyani Steels Limited,INE907A01018,20-Jul-2001,
IPRINGS,EQ,-,10,Agm/Dividend-25%         Purpose Revised,16-Jul-2001,-,26-Jul-2001,01-Aug-2001,16-Jul-2001,IP Rings Limited,INE558A01019,20-Jul-2001,
ITCBHADRA,EQ,-,10,Agm,16-Jul-2001,-,26-Jul-2001,10-Aug-2001,16-Jul-2001,ITC Bhadrachalam Paperboards Limited,INE076A01012,20-Jul-2001,
JKIND,EQ,-,10,Agm/Dividend-20%,20-Jul-2001,-,01-Aug-2001,06-Aug-2001,20-Jul-2001,JK Industries Limited,INE573A01018,27-Jul-2001,
TVSSRICHAK,EQ,-,10,Agm/Dividend-35%         Purpose Revised,20-Jul-2001,-,01-Aug-2001,02-Aug-2001,20-Jul-2001,TVS Srichakra Limited,INE421C01016,27-Jul-2001,
BHARATHOT,EQ,-,10,Agm/Dividned-15%,20-Jul-2001,-,02-Aug-2001,09-Aug-2001,20-Jul-2001,Bharat Hotels Limited,INE466A01015,27-Jul-2001,
SPECIALSTL,EQ,-,10,Agm,23-Jul-2001,-,06-Aug-2001,20-Aug-2001,23-Jul-2001,Tata SSL Limited,INE675A01011,02-Aug-2001,
ESCORTSFIN,EQ,-,10,Agm,23-Jul-2001,-,03-Aug-2001,09-Aug-2001,23-Jul-2001,Escorts Finance Limited,INE359A01012,30-Jul-2001,
FLOATGLASS,EQ,-,10,Agm,23-Jul-2001,-,02-Aug-2001,10-Aug-2001,23-Jul-2001,Floatglass (India) Limited,INE517A01015,27-Jul-2001,
NIPPONDENS,EQ,-,10,Agm/Dividend-10%,25-Jul-2001,-,06-Aug-2001,09-Aug-2001,25-Jul-2001,Denso India Limited,INE502A01017,02-Aug-2001,
PARKEDAVIS,EQ,-,10,Agm/Dividend-100%,27-Jul-2001,-,08-Aug-2001,14-Aug-2001,27-Jul-2001,Parke- Davis India Limited,INE254A01015,03-Aug-2001,
SIYSIL,EQ,-,2,Agm/Dividend-35%,30-Jul-2001,-,09-Aug-2001,17-Aug-2001,30-Jul-2001,Siyaram Silk Mills Limited,INE076B01010,03-Aug-2001,
SIERRAOPT,EQ,-,10,Agm/Dividend-20%,01-Aug-2001,-,13-Aug-2001,17-Aug-2001,01-Aug-2001,Sierra Optima Limited,INE046B01013,08-Aug-2001,
JPIND,EQ,-,10,Agm/Dividend,03-Aug-2001,-,16-Aug-2001,27-Aug-2001,03-Aug-2001,Jai Prakash Industries Limited,INE575A01013,14-Aug-2001,
INSILCO,EQ,-,10,Agm,06-Aug-2001,-,17-Aug-2001,23-Aug-2001,06-Aug-2001,Insilco Limited,INE901A01011,10-Aug-2001,
PRECOT,EQ,-,10,Agm/Dividend-30%         Purpose Revised,06-Aug-2001,-,17-Aug-2001,31-Aug-2001,06-Aug-2001,Precot Limited,INE283A01014,16-Aug-2001,
LAKSHMILL,EQ,-,100,Dividend-12.75%,06-Aug-2001,-,17-Aug-2001,29-Aug-2001,06-Aug-2001,Lakshmi Mills Company Limited,INE938C01019,10-Aug-2001,
JMCPROJECT,EQ,-,2,Agm/Dividend-20%,07-Aug-2001,-,20-Aug-2001,27-Aug-2001,07-Aug-2001,JMC Projects (India)  Limited,INE890A01016,21-Aug-2001,
HINPOWPLUS,EQ,-,10,Agm/Dividend-5%,08-Aug-2001,-,21-Aug-2001,29-Aug-2001,08-Aug-2001,Hindustan Powerplus Limited,INE554A01018,20-Aug-2001,
METROCHEM,EQ,-,10,Dividend-5%,08-Aug-2001,-,23-Aug-2001,30-Aug-2001,08-Aug-2001,Metrochem Industries Limited,INE732B01018,24-Aug-2001,
TIMESGUARN,EQ,-,10,Agm,08-Aug-2001,-,23-Aug-2001,27-Aug-2001,08-Aug-2001,Times Guaranty Limited,INE289C01017,24-Aug-2001,
SHRIYAMSEC,EQ,-,10,Agm,13-Aug-2001,-,28-Aug-2001,30-Aug-2001,13-Aug-2001,Shriyam Securities Limited,INE037B01012,24-Aug-2001,
UNITEDBREW,EQ,-,10,Agm/Dividend-15%         Purpose Revised,20-Aug-2001,-,01-Sep-2001,22-Sep-2001,20-Aug-2001,United Breweries Limited,INE696A01017,31-Aug-2001,
GARFIBRES,EQ,-,10,Agm/Dividend-20%         Bc End Date Revised/Purpose Revised,20-Aug-2001,-,04-Sep-2001,22-Sep-2001,20-Aug-2001,Garware Technical Fibres Limited,INE276A01018,31-Aug-2001,
CONTNLCONS,EQ,-,10,Agm,20-Aug-2001,-,01-Sep-2001,28-Sep-2001,20-Aug-2001,Continental Construction Limited,INE970B01014,28-Aug-2001,
ELECON,EQ,-,1,Agm                      Purpose Revised,20-Aug-2001,-,01-Sep-2001,07-Sep-2001,20-Aug-2001,Elecon Engineering Company Limited,INE205B01023,28-Aug-2001,
NIRLON,EQ,-,10,Agm,20-Aug-2001,-,04-Sep-2001,27-Sep-2001,20-Aug-2001,Nirlon Limited,INE910A01012,04-Sep-2001,
INTLTRAVHS,EQ,-,10,Agm/Dividend-5%,20-Aug-2001,-,01-Sep-2001,17-Sep-2001,20-Aug-2001,International Travel House Limited,INE262B01016,31-Aug-2001,
KINETICENG,EQ,-,10,Dividend-50%             Bc End Date Revised,20-Aug-2001,-,01-Sep-2001,15-Sep-2001,20-Aug-2001,Kinetic Engineering Limited,INE266B01017,28-Aug-2001,
ULTRMARINE,EQ,-,10,Agm/Dividend-30%,21-Aug-2001,-,04-Sep-2001,24-Sep-2001,21-Aug-2001,Ultramarine & Pigments Limited,INE405A01013,03-Sep-2001,
SMDYECHEM,EQ,-,10,Agm                      Bc Start Date Revised,21-Aug-2001,-,04-Sep-2001,18-Sep-2001,21-Aug-2001,S M Dyechem Limited,INE620A01017,03-Sep-2001,
STDIND,EQ,-,10,Agm,21-Aug-2001,-,04-Sep-2001,14-Sep-2001,21-Aug-2001,Standard Industries Limited,INE173A01017,31-Aug-2001,
SUASHDIMON,EQ,-,10,Agm/Dividend-10%,21-Aug-2001,-,01-Sep-2001,11-Sep-2001,21-Aug-2001,Suashish Diamonds Limited,INE658A01017,28-Aug-2001,
KERALACHEM,EQ,-,10,Agm,21-Aug-2001,-,01-Sep-2001,15-Sep-2001,21-Aug-2001,Kerala Chemicals  & Proteins Limited,INE265B01019,28-Aug-2001,
APPLEIND,EQ,-,10,Agm,21-Aug-2001,-,04-Sep-2001,07-Sep-2001,21-Aug-2001,Apple Finance Limited,INE096A01010,03-Sep-2001,
EXCELIND,EQ,-,10,Agm/Dividend-25%,24-Aug-2001,-,05-Sep-2001,20-Sep-2001,24-Aug-2001,Excel  Industries Limited,INE369A01011,04-Sep-2001,
LAKSHAUTO,EQ,-,10,Agm/Dividend-25%,24-Aug-2001,-,05-Sep-2001,12-Sep-2001,24-Aug-2001,Lakshmi Auto Components Limited,INE871A01016,04-Sep-2001,
BIRLAPOWER,EQ,-,1,Agm/Dividend-12%,24-Aug-2001,-,05-Sep-2001,14-Sep-2001,24-Aug-2001,Birla Power Solutions Limited,INE224B01024,31-Aug-2001,
SPICELEC,EQ,-,10,Agm,27-Aug-2001,-,06-Sep-2001,10-Sep-2001,27-Aug-2001,SPEL Semiconductor Limited,INE252A01019,03-Sep-2001,
UNIFLEX,EQ,-,10,Agm,27-Aug-2001,-,11-Sep-2001,21-Sep-2001,27-Aug-2001,Uniflex Cables Limited,INE146B01011,07-Sep-2001,
MAHAINTL,EQ,-,10,Agm,27-Aug-2001,-,06-Sep-2001,12-Sep-2001,27-Aug-2001,Electrolux Kelvinator Limited,INE820A01013,03-Sep-2001,
CENTAKCHEM,EQ,-,10,Agm,29-Aug-2001,-,10-Sep-2001,14-Sep-2001,29-Aug-2001,Centak Chemicals Limited,INE942A01015,07-Sep-2001,
ITWSIGNODE,EQ,-,10,Agm/Dividend-25%,30-Aug-2001,-,11-Sep-2001,19-Sep-2001,30-Aug-2001,ITW Signode (India) Limited,INE240A01014,10-Sep-2001,
CHETTINAD,EQ,-,10,Dividend-20%,30-Aug-2001,-,01-Sep-2001,18-Sep-2001,-,Chettinad Cement Corporation Limited,INE132B01011,-,
POLYCHEM,EQ,-,10,Agm,30-Aug-2001,-,11-Sep-2001,18-Sep-2001,30-Aug-2001,Polychem Limited,INE752B01016,10-Sep-2001,
GUJAPOLLO,EQ,-,10,Agm/Dividend-25%,30-Aug-2001,-,11-Sep-2001,25-Sep-2001,30-Aug-2001,Gujarat Apollo Industries Limited,INE826C01016,07-Sep-2001,
ISIBARS,EQ,-,10,Agm,31-Aug-2001,-,12-Sep-2001,21-Sep-2001,31-Aug-2001,Isibars Limited,INE072A01011,11-Sep-2001,
INDIANORG,EQ,-,10,Agm,31-Aug-2001,-,12-Sep-2001,26-Sep-2001,31-Aug-2001,Indian  Organic Chemicals Limited,INE564A01017,11-Sep-2001,
MEDICOTECH,EQ,-,10,Agm,31-Aug-2001,-,12-Sep-2001,21-Sep-2001,31-Aug-2001,Medicorp Technologies Limited,INE904A01015,11-Sep-2001,
BINANIZINC,EQ,-,10,Agm/Dividend-20%,03-Sep-2001,-,18-Sep-2001,24-Sep-2001,03-Sep-2001,Binani Industries Limited,INE071A01013,14-Sep-2001,
CARRIERAIR,EQ,-,10,Dividend-22%,03-Sep-2001,-,18-Sep-2001,27-Sep-2001,03-Sep-2001,Carrier Aircon Limited,INE480A01016,14-Sep-2001,
PUNJABCHEM,EQ,-,10,Agm/Dividend-12.50%,03-Sep-2001,-,17-Sep-2001,25-Sep-2001,03-Sep-2001,Punjab Chemicals & Crop Protection Limited,INE277B01014,13-Sep-2001,
MARDIASTL,EQ,-,10,Agm,03-Sep-2001,-,17-Sep-2001,29-Sep-2001,03-Sep-2001,Mardia Steel Limited,INE439D01016,13-Sep-2001,
WIMPLAST,EQ,-,10,Agm/Dividend-40%,04-Sep-2001,-,14-Sep-2001,25-Sep-2001,04-Sep-2001,Wim Plast Limited,INE015B01018,13-Sep-2001,
GULFOIL,EQ,-,10,Agm/Dividend-15%,04-Sep-2001,-,14-Sep-2001,21-Sep-2001,04-Sep-2001,Gulf Oil India Limited,INE812A01010,13-Sep-2001,
ESSARSHIP,EQ,-,10,Agm,04-Sep-2001,-,14-Sep-2001,20-Sep-2001,04-Sep-2001,Essar Shipping Ports & Logistics Limited,INE282A01016,11-Sep-2001,
EMCOTRANS,EQ,-,10,Dividend-5%,04-Sep-2001,-,14-Sep-2001,29-Sep-2001,04-Sep-2001,Emco Limited,INE078A01018,14-Sep-2001,
GLOBABOARD,EQ,-,10,Agm,04-Sep-2001,-,14-Sep-2001,22-Sep-2001,04-Sep-2001,Global Boards Limited,INE085D01017,13-Sep-2001,
ANDHRAPET,EQ,-,10,Agm,04-Sep-2001,-,14-Sep-2001,29-Sep-2001,04-Sep-2001,Andhra Petrochemicals Limited,INE714B01016,13-Sep-2001,
AUTOLEC,EQ,-,10,Agm,04-Sep-2001,-,17-Sep-2001,27-Sep-2001,04-Sep-2001,Autolec Industries Limited,INE134C01015,14-Sep-2001,
HITECDRIL,EQ,-,10,Agm,04-Sep-2001,-,14-Sep-2001,24-Sep-2001,04-Sep-2001,Hitech Drilling Services India Limited,INE555A01015,13-Sep-2001,
ASSAMCO,EQ,-,1,Agm/Dividend-5%          Purpose Revised,04-Sep-2001,-,14-Sep-2001,28-Sep-2001,04-Sep-2001,Assam Company India Limited,INE442A01024,13-Sep-2001,
PUNJCOMMU,EQ,-,10,Agm/Dividend-10%,05-Sep-2001,-,17-Sep-2001,27-Sep-2001,05-Sep-2001,Punjab Communications Limited,INE609A01010,13-Sep-2001,
PUNALKALI,EQ,-,10,Agm,05-Sep-2001,-,15-Sep-2001,28-Sep-2001,05-Sep-2001,Punjab Alkalies & Chemicals Limited,INE607A01014,14-Sep-2001,
ICIL,EQ,-,2,Agm/Dividend-5%          Purpose Revised,05-Sep-2001,-,16-Sep-2001,28-Sep-2001,05-Sep-2001,Indo Count Industries Limited,INE483B01018,12-Sep-2001,
JINDLSTRIP,EQ,-,10,Dividend-40%,05-Sep-2001,-,17-Sep-2001,27-Sep-2001,05-Sep-2001,Jindal Strips Limited,INE023A01022,14-Sep-2001,
DRBECK,EQ,-,10,Agm/Dividend-15%,05-Sep-2001,-,15-Sep-2001,28-Sep-2001,05-Sep-2001,Schenectady Beck India Limited,INE280B01018,12-Sep-2001,
AMBASARABH,EQ,-,10,Agm,05-Sep-2001,-,15-Sep-2001,20-Sep-2001,05-Sep-2001,Ambalal Sarabhai Enterprise Limited,INE432A01017,14-Sep-2001,
GUJRATTELE,EQ,-,10,Agm,05-Sep-2001,-,17-Sep-2001,22-Sep-2001,05-Sep-2001,Gujarat Telephone Cables Limited,INE261B01018,13-Sep-2001,
