symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
MILTONPLAS,EQ,-,10,Agm,10-May-2000,-,01-Jun-2000,02-Jun-2000,10-May-2000,Milton Plastics Limited,INE343A01016,30-May-2000,
TANFAC,EQ,-,10,Agm/Dividend-11%,10-May-2000,-,23-May-2000,27-May-2000,10-May-2000,Tanfac Industries Limited,INE639B01015,23-May-2000,
PENNARALUM,EQ,-,10,Agm,24-May-2000,-,15-Jun-2000,24-Jun-2000,24-May-2000,Pennar Aluminum Company Limited,INE057C01018,13-Jun-2000,
TORRENTCAB,EQ,-,10,Agm,24-May-2000,-,16-Jun-2000,17-Jun-2000,24-May-2000,Torrent Cables Limited,INE334701013,13-Jun-2000,
TORRENGUJ,EQ,-,10,Agm,31-May-2000,-,26-Jun-2000,01-Jul-2000,31-May-2000,Torrent Gujarat Biotech Limited,INE859B01019,27-Jun-2000,
GESTETNER,EQ,-,10,Agm/Dividend 10%         Purpose Revised,31-May-2000,-,24-Jun-2000,30-Jun-2000,31-May-2000,Gestetner (India) Limited,INE223C01016,27-Jun-2000,
NATHPULP,EQ,-,10,Agm,31-May-2000,-,27-Jun-2000,30-Jun-2000,31-May-2000,Nath  Pulp and Paper MIlls Limited,INE210101015,27-Jun-2000,
PENTFRSOLC,EQ,-,10,Agm,31-May-2000,-,28-Jun-2000,01-Jul-2000,31-May-2000,Pentafour Solec Technology Limited,INE237701011,27-Jun-2000,
WATERBASE,EQ,-,10,Nil,07-Jun-2000,-,01-Jul-2000,20-Jul-2000,07-Jun-2000,Waterbase Limited,INE054C01015,04-Jul-2000,
PANCHMACEM,EQ,-,10,Agm,07-Jun-2000,-,30-Jun-2000,30-Jun-2000,07-Jun-2000,Panchmahal Cement Company Limited,INE231201018,27-Jun-2000,
LAKSELECON,EQ,-,10,Agm,07-Jun-2000,-,01-Jul-2000,19-Jul-2000,07-Jun-2000,Lakshmi Electrical Control Systems  Limited,INE117401013,04-Jul-2000,
TINPLATE,EQ,-,10,Agm,07-Jun-2000,-,03-Jul-2000,27-Jul-2000,07-Jun-2000,The Tinplate Company of India Limited,INE422C01014,04-Jul-2000,
TEXTOOL,EQ,-,10,Agm,07-Jun-2000,-,01-Jul-2000,21-Jul-2000,07-Jun-2000,Textool Company Limited,INE677A01017,04-Jul-2000,
TIMEXWATCH,EQ,-,10,Agm,07-Jun-2000,-,19-Jun-2000,30-Jun-2000,07-Jun-2000,Timex Watches Limited,INE064A01018,13-Jun-2000,
ICICI,EQ,-,10,Dividend-10%,07-Jun-2000,-,19-Jun-2000,30-Jun-2000,07-Jun-2000,ICICI Limited,INE005A01011,13-Jun-2000,
KALYANISHP,EQ,-,10,Agm,14-Jun-2000,-,11-Jul-2000,26-Jul-2000,14-Jun-2000,Kalyani Sharp India Limited,INE207B01011,11-Jul-2000,
SIERRAOPT,EQ,-,10,Dividend-20%             Purpose Revised,14-Jun-2000,-,12-Jul-2000,14-Jul-2000,14-Jun-2000,Sierra Optima Limited,INE046B01013,11-Jul-2000,
LAKHNNATNL,EQ,-,10,Agm                      Rd Changed To Bc,21-Jun-2000,-,17-Jul-2000,17-Jul-2000,21-Jun-2000,Lakhanpal National Limited,INE795A01017,11-Jul-2000,
DEEPAKNITR,EQ,-,10,Agm/Dividend-Nil         Bc Dates Revised,21-Jun-2000,-,19-Jul-2000,29-Jul-2000,21-Jun-2000,Deepak Nitrite Limited,INE288B01011,18-Jul-2000,
RUBFILINTL,EQ,-,10,Agm,21-Jun-2000,-,18-Jul-2000,21-Jul-2000,21-Jun-2000,Rubfila International Limited,INE274801013,18-Jul-2000,
WENDT,EQ,-,10,Div-15%/Agm,21-Jun-2000,-,19-Jul-2000,28-Jul-2000,21-Jun-2000,Wendt (India) Limited,INE274C01019,18-Jul-2000,
EIHAHOTELS,EQ,-,10,Agm,21-Jun-2000,-,18-Jul-2000,28-Jul-2000,21-Jun-2000,EIH Associated Hotels Limited,INE276C01014,18-Jul-2000,
NARMADCEM,EQ,-,10,Agm,21-Jun-2000,-,06-Jul-2000,13-Jul-2000,21-Jun-2000,Narmada Cement Company Limited,INE344A01014,27-Jun-2000,
CITURGIBIO,EQ,-,10,Div-25%,21-Jun-2000,-,18-Jul-2000,03-Aug-2000,21-Jun-2000,Citurgia Biochemicals Limited,INE795B01015,18-Jul-2000,
DCMSRMIND,EQ,-,10,Agm                      Purpose Revised,28-Jun-2000,-,22-Jul-2000,09-Aug-2000,28-Jun-2000,DCM Shriram Industries Limited,INE843D01019,25-Jul-2000,
AVERY,EQ,-,10,Dividend-7.5%,28-Jun-2000,-,14-Jul-2000,27-Jul-2000,28-Jun-2000,Avery (I) Limited,INE906A01010,04-Jul-2000,
SIYSIL,EQ,-,2,Agm/Dividend-Nil,28-Jun-2000,-,25-Jul-2000,31-Jul-2000,28-Jun-2000,Siyaram Silk Mills Limited,INE076B01010,25-Jul-2000,
TATAYODOGA,EQ,-,10,Agm/Dividend-Nil,28-Jun-2000,-,26-Jul-2000,29-Jul-2000,28-Jun-2000,Tata Yodogawa Limited,INE895C01011,25-Jul-2000,
HAWKINCOOK,EQ,-,10,Div-10%/Agm              Purpose Revised,28-Jun-2000,-,20-Jul-2000,28-Jul-2000,28-Jun-2000,Hawkins Cookers Limited,INE979B01015,18-Jul-2000,
ANTFRIBEAR,EQ,-,10,Agm                      Purpose Revised,28-Jun-2000,-,21-Jul-2000,01-Aug-2000,28-Jun-2000,Antifriction Bearings Corporation Limited,INE779A01011,18-Jul-2000,
CENTAKCHEM,EQ,-,10,Agm,28-Jun-2000,-,24-Jul-2000,28-Jul-2000,28-Jun-2000,Centak Chemicals Limited,INE942A01015,25-Jul-2000,
BANCOINDIA,EQ,-,2,Div-10%/Agm,28-Jun-2000,-,24-Jul-2000,29-Jul-2000,28-Jun-2000,Banco Products (I) Limited,INE213C01025,25-Jul-2000,
NOVARTIS,EQ,-,10,Agm/Dividend-Nil         Bc Start Date Revised,28-Jun-2000,-,13-Jul-2000,14-Jul-2000,28-Jun-2000,Novartis India Limited,INE234A01017,04-Jul-2000,
SINGER,EQ,-,10,Agm,28-Jun-2000,-,21-Jul-2000,28-Jul-2000,28-Jun-2000,Singer India Limited,INE381301014,18-Jul-2000,
ALKYLAMINE,EQ,-,2,Agm/Dividend-Nil,28-Jun-2000,-,21-Jul-2000,28-Jul-2000,28-Jun-2000,Alkyl Amines Chemicals Limited,INE150B01013,18-Jul-2000,
BHARATHOT,EQ,-,10,Agm/Dividend-5%,05-Jul-2000,-,01-Aug-2000,11-Aug-2000,05-Jul-2000,Bharat Hotels Limited,INE466A01015,01-Aug-2000,
BIRLCENFIN,EQ,-,10,Agm,05-Jul-2000,-,28-Jul-2000,31-Jul-2000,05-Jul-2000,Birla Century Finance Limited,INE164C01012,25-Jul-2000,
USHABELTRO,EQ,-,10,Agm,05-Jul-2000,-,20-Jul-2000,26-Jul-2000,05-Jul-2000,Usha Beltron Limited,INE228A01019,11-Jul-2000,
ABCIL,EQ,-,10,Agm,12-Jul-2000,-,04-Aug-2000,10-Aug-2000,12-Jul-2000,Aditya Birla Chemicals (India) Limited,INE605B01016,01-Aug-2000,
ANDRAVALLY,EQ,-,10,Agm/Dividend-5%,12-Jul-2000,-,26-Jul-2000,10-Aug-2000,12-Jul-2000,Andhra Valley Power Supply Company Limited,INE247A01019,18-Jul-2000,
TATAHYDRO,EQ,-,10,Agm/Dividend-5%,12-Jul-2000,-,26-Jul-2000,10-Aug-2000,12-Jul-2000,Tata Hydro Electric Power Supply Company Limited,INE246A01011,18-Jul-2000,
BBL,EQ,-,5,Dividend-Nil             Purpose Revised,12-Jul-2000,-,24-Jul-2000,09-Aug-2000,12-Jul-2000,Bharat Bijlee Limited,INE464A01028,18-Jul-2000,
INDIANACRY,EQ,-,10,Agm,12-Jul-2000,-,08-Aug-2000,12-Aug-2000,12-Jul-2000,Indian Acrylics Limited,INE862B01013,08-Aug-2000,
CGGLASS,EQ,-,10,Agm,12-Jul-2000,-,09-Aug-2000,15-Aug-2000,12-Jul-2000,CG Glass Limited,INE045001018,08-Aug-2000,
ESCORTSFIN,EQ,-,10,Agm,12-Jul-2000,-,29-Jul-2000,29-Jul-2000,12-Jul-2000,Escorts Finance Limited,INE359A01012,18-Jul-2000,
KALSTEELS,EQ,-,10,Annual Book Closure,12-Jul-2000,-,24-Jul-2000,28-Jul-2000,12-Jul-2000,Kalyani Steels Limited,INE907A01018,18-Jul-2000,
JKIND,EQ,-,10,Agm,12-Jul-2000,-,07-Aug-2000,17-Aug-2000,12-Jul-2000,JK Industries Limited,INE573A01018,08-Aug-2000,
GOVINRUBER,EQ,-,10,Agm/Dividend-Nil,19-Jul-2000,-,10-Aug-2000,17-Aug-2000,19-Jul-2000,Govind Rubber Limited,INE011C01015,08-Aug-2000,
MARUTIORGN,EQ,-,10,Agm,19-Jul-2000,-,12-Aug-2000,16-Aug-2000,19-Jul-2000,Maruti Organics Limited,INE188101013,15-Aug-2000,
IPRINGS,EQ,-,10,Agm/Dividend-10%,19-Jul-2000,-,10-Aug-2000,17-Aug-2000,19-Jul-2000,IP Rings Limited,INE558A01019,08-Aug-2000,
PUNJABCHEM,EQ,-,10,Agm/Dividend-15%,19-Jul-2000,-,16-Aug-2000,22-Aug-2000,19-Jul-2000,Punjab Chemicals & Crop Protection Limited,INE277B01014,15-Aug-2000,
CYAGRO,EQ,-,10,Agm,19-Jul-2000,-,11-Aug-2000,23-Aug-2000,19-Jul-2000,Cyanamid Agro Limited,INE142B01010,08-Aug-2000,
CHOWGULSTM,EQ,-,10,Agm,19-Jul-2000,-,10-Aug-2000,26-Aug-2000,19-Jul-2000,Chowgule Steamships Limited,INE490A01015,08-Aug-2000,
DYNAMATECH,EQ,-,10,Agm/Dividend-10%         Purpose Revised,19-Jul-2000,-,11-Aug-2000,12-Aug-2000,19-Jul-2000,Dynamatic Technologies Limited,INE221B01012,08-Aug-2000,
METROCHEM,EQ,-,10,Annual Book Closure,26-Jul-2000,-,17-Aug-2000,25-Aug-2000,26-Jul-2000,Metrochem Industries Limited,INE732B01018,15-Aug-2000,
GRAPHIT,EQ,-,10,Agm,26-Jul-2000,-,18-Aug-2000,28-Aug-2000,26-Jul-2000,Graphite India Limited,INE535A01017,15-Aug-2000,
GEORGFISCH,EQ,-,10,Annual Book Closure,02-Aug-2000,-,28-Aug-2000,05-Sep-2000,02-Aug-2000,Georg Fischer Disa Limited,INE548701015,29-Aug-2000,
REMIMETAL,EQ,-,10,Agm                      Bc Start Date Revised,02-Aug-2000,-,27-Aug-2000,31-Aug-2000,02-Aug-2000,Remi Metals Gujarat Limited,INE268401010,29-Aug-2000,
UNITEDBREW,EQ,-,10,Agm/Dividend-20%,02-Aug-2000,-,31-Aug-2000,21-Sep-2000,02-Aug-2000,United Breweries Limited,INE696A01017,29-Aug-2000,
NALCOCHEM,EQ,-,10,Agm                      Bc Date Revised,02-Aug-2000,-,25-Aug-2000,30-Aug-2000,02-Aug-2000,Nalco Chemicals (India) Limited,INE582A01019,22-Aug-2000,
HOGANAS,EQ,-,10,Agm/Final Div 10%        Purpose Revised,02-Aug-2000,-,14-Aug-2000,16-Aug-2000,02-Aug-2000,Hoganas India Limited,INE132A01013,08-Aug-2000,
GLOBABOARD,EQ,-,10,Agm,02-Aug-2000,-,24-Aug-2000,30-Aug-2000,02-Aug-2000,Global Boards Limited,INE085D01017,22-Aug-2000,
AMERICADRY,EQ,-,10,Agm                      Bc End Date Revised,02-Aug-2000,-,26-Aug-2000,13-Sep-2000,02-Aug-2000,American Dry Fruits Limited,INE982B01019,29-Aug-2000,
NAHARENTP,EQ,-,10,Agm,02-Aug-2000,-,16-Aug-2000,25-Aug-2000,02-Aug-2000,Nahar Industrial Enterprises Limited,INE289A01011,08-Aug-2000,
ITCBHADRA,EQ,-,10,Agm,02-Aug-2000,-,17-Aug-2000,08-Sep-2000,02-Aug-2000,ITC Bhadrachalam Paperboards Limited,INE076A01012,08-Aug-2000,
MURABLACK,EQ,-,10,Agm,02-Aug-2000,-,25-Aug-2000,29-Aug-2000,02-Aug-2000,Murablack India Limited,INE461501012,22-Aug-2000,
GRMAGNET,EQ,-,10,Agm,02-Aug-2000,-,25-Aug-2000,30-Aug-2000,02-Aug-2000,GR Magnets Limited,INE523A01013,22-Aug-2000,
SUASHDIMON,EQ,-,10,Agm,09-Aug-2000,-,01-Sep-2000,08-Sep-2000,09-Aug-2000,Suashish Diamonds Limited,INE658A01017,29-Aug-2000,
CONTNLCONS,EQ,-,10,Agm,09-Aug-2000,-,01-Sep-2000,11-Sep-2000,09-Aug-2000,Continental Construction Limited,INE970B01014,29-Aug-2000,
ELECON,EQ,-,1,Dividend-18%,09-Aug-2000,-,05-Sep-2000,12-Sep-2000,09-Aug-2000,Elecon Engineering Company Limited,INE205B01023,05-Sep-2000,
NIRLON,EQ,-,10,Agm/Dividend-Nil,09-Aug-2000,-,05-Sep-2000,28-Sep-2000,09-Aug-2000,Nirlon Limited,INE910A01012,05-Sep-2000,
LOKHSG,EQ,-,10,Agm,09-Aug-2000,-,01-Sep-2000,21-Sep-2000,09-Aug-2000,Lok Housing and Construction Limited,INE115701018,29-Aug-2000,
KGKHOSLA,EQ,-,10,Agm/Dividend-10%,09-Aug-2000,-,22-Aug-2000,26-Aug-2000,09-Aug-2000,KG Khosla Compressors Limited,INE811A01012,15-Aug-2000,
DAICHIKARK,EQ,-,10,Agm/Dividend-10%,09-Aug-2000,-,01-Sep-2000,15-Sep-2000,09-Aug-2000,Dai Ichi Karkaria Limited,INE059401013,29-Aug-2000,
BISHNATTEA,EQ,-,10,Agm,09-Aug-2000,-,22-Aug-2000,30-Aug-2000,09-Aug-2000,Bishnauth Tea Company Limited,INE211A01015,15-Aug-2000,
SURYAGROIL,EQ,-,10,Agm,09-Aug-2000,-,01-Sep-2000,11-Sep-2000,09-Aug-2000,Surya Agroils Limited,INE355401014,29-Aug-2000,
SMDYECHEM,EQ,-,10,Agm,09-Aug-2000,-,01-Sep-2000,21-Sep-2000,09-Aug-2000,S M Dyechem Limited,INE620A01017,29-Aug-2000,
MMFL,EQ,-,10,Agm,09-Aug-2000,-,05-Sep-2000,08-Sep-2000,09-Aug-2000,MM Forgings Limited,INE227C01017,05-Sep-2000,
BELCONTROL,EQ,-,10,Agm/Dividend-Nil,16-Aug-2000,-,11-Sep-2000,19-Sep-2000,16-Aug-2000,Bells Controls Limited,INE025C01015,12-Sep-2000,
MATHPLATT,EQ,-,10,Agm,16-Aug-2000,-,12-Sep-2000,15-Sep-2000,16-Aug-2000,Mather & Platt (I) Limited,INE844C01019,12-Sep-2000,
BIRLAPOWER,EQ,-,1,Agm/Dividend-11%,16-Aug-2000,-,11-Sep-2000,28-Sep-2000,16-Aug-2000,Birla Power Solutions Limited,INE224B01024,12-Sep-2000,
AUTOLEC,EQ,-,10,Agm/Dividend-Nil,16-Aug-2000,-,12-Sep-2000,21-Sep-2000,16-Aug-2000,Autolec Industries Limited,INE134C01015,12-Sep-2000,
LAXMIPREC,EQ,-,10,Agm,16-Aug-2000,-,07-Sep-2000,14-Sep-2000,16-Aug-2000,Laxmi Precision Screws Limited,INE112701011,05-Sep-2000,
TTKPHARMA,EQ,-,10,Agm/Dividend-25%,16-Aug-2000,-,08-Sep-2000,21-Sep-2000,16-Aug-2000,TTK Healthcare Limited,INE910C01018,05-Sep-2000,
SREERAYALK,EQ,-,10,Agm,16-Aug-2000,-,12-Sep-2000,18-Sep-2000,16-Aug-2000,Sree Rayalaseema Alkalies and Allied Chemicals Limited,INE284B01010,12-Sep-2000,
UNIFLEX,EQ,-,10,Agm/Dividend-10%,16-Aug-2000,-,12-Sep-2000,22-Sep-2000,16-Aug-2000,Uniflex Cables Limited,INE146B01011,12-Sep-2000,
SHRIYAMSEC,EQ,-,10,Agm                      Bc Date Revised,16-Aug-2000,-,01-Sep-2000,05-Sep-2000,16-Aug-2000,Shriyam Securities Limited,INE037B01012,22-Aug-2000,
RHONEPOULN,EQ,-,10,Agm/Dividend-25%,16-Aug-2000,-,28-Aug-2000,08-Sep-2000,16-Aug-2000,Rhone Poulenc (India) Limited,INE223A01010,22-Aug-2000,
GUJAPOLLO,EQ,-,10,Agm/Dividend-25%,23-Aug-2000,-,16-Sep-2000,26-Sep-2000,23-Aug-2000,Gujarat Apollo Industries Limited,INE826C01016,19-Sep-2000,
KERALACHEM,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,26-Sep-2000,23-Aug-2000,Kerala Chemicals  & Proteins Limited,INE265B01019,19-Sep-2000,
ULTRMARINE,EQ,-,10,Agm,23-Aug-2000,-,05-Sep-2000,18-Sep-2000,23-Aug-2000,Ultramarine & Pigments Limited,INE405A01013,29-Aug-2000,
ISSAL,EQ,-,10,Agm,23-Aug-2000,-,14-Sep-2000,25-Sep-2000,23-Aug-2000,Indian Seamless Steels & Alloys Limited,INE879C01015,12-Sep-2000,
SHREEKRPET,EQ,-,4,Agm/Div-7%/Fv Sp Rs10to 4purpose Revised,23-Aug-2000,-,04-Sep-2000,11-Sep-2000,23-Aug-2000,Eskay K'n'IT (India) Limited,INE220A01024,29-Aug-2000,
VXLINSTR,EQ,-,10,Agm,23-Aug-2000,-,15-Sep-2000,20-Sep-2000,23-Aug-2000,VXL Instruments Limited,INE756A01019,12-Sep-2000,
TANEJAERO,EQ,-,10,Agm,23-Aug-2000,-,18-Sep-2000,25-Sep-2000,23-Aug-2000,Taneja Aerospace and Aviation Limited,INE343301011,19-Sep-2000,
MAJESAUTO,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,25-Sep-2000,23-Aug-2000,Majestic Auto Limited,INE201B01014,19-Sep-2000,
GANGOTEX,EQ,-,10,Agm/Dividend-Nil,23-Aug-2000,-,16-Sep-2000,23-Sep-2000,23-Aug-2000,Gangotri Textiles Limited,INE548101018,19-Sep-2000,
CHOKSITUBE,EQ,-,10,Agm/Dividend-Nil,23-Aug-2000,-,15-Sep-2000,29-Sep-2000,23-Aug-2000,Choksi Tube Company Limited,INE048501014,12-Sep-2000,
HSCL,EQ,-,1,Agm,23-Aug-2000,-,16-Sep-2000,22-Sep-2000,23-Aug-2000,Himadri Speciality Chemical Limited,INE019C01026,19-Sep-2000,
DRBECK,EQ,-,10,Agm/Dividend-Nil,23-Aug-2000,-,20-Sep-2000,27-Sep-2000,23-Aug-2000,Schenectady Beck India Limited,INE280B01018,19-Sep-2000,
HINDIND,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,25-Sep-2000,23-Aug-2000,Hind Industries Limited,INE173501011,19-Sep-2000,
PEERABASAN,EQ,-,10,Agm/Dividend Nil,23-Aug-2000,-,14-Sep-2000,28-Sep-2000,23-Aug-2000,Peerless Abasan Finance Limited,INE236501016,12-Sep-2000,
BANKMADURA,EQ,-,10,Agm/Dividend-10%         Purpose Revised/Bc End Date Revised,23-Aug-2000,-,20-Sep-2000,17-Oct-2000,23-Aug-2000,Bank of Madura Limited,INE508401010,19-Sep-2000,
DAURALAORG,EQ,-,10,Agm,23-Aug-2000,-,14-Sep-2000,21-Sep-2000,23-Aug-2000,Daurala Organics Limited,INE060701013,12-Sep-2000,
AMBASARABH,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,21-Sep-2000,23-Aug-2000,Ambalal Sarabhai Enterprise Limited,INE432A01017,19-Sep-2000,
PASUPTACRY,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,29-Sep-2000,23-Aug-2000,Pasupati Acrylon Limited,INE234101017,19-Sep-2000,
ANSALAPI,EQ,-,5,Agm/Dividend-10%         Purpose Revised/Bc End Date Revised,23-Aug-2000,-,16-Sep-2000,25-Sep-2000,23-Aug-2000,Ansal Properties & Infrastructure Limited,INE436A01026,19-Sep-2000,
MCDOWELL,EQ,-,10,Agm/Dividend-25%         Bc Dates Revised,23-Aug-2000,-,08-Sep-2000,29-Sep-2000,23-Aug-2000,McDowell & Company Limited,INE887A01012,29-Aug-2000,
FORTISFIN,EQ,-,10,Agm,23-Aug-2000,-,14-Sep-2000,18-Sep-2000,23-Aug-2000,Fortis Financial Services Limited,INE991C01018,12-Sep-2000,
ANDHRAPET,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,29-Sep-2000,23-Aug-2000,Andhra Petrochemicals Limited,INE714B01016,19-Sep-2000,
ARTSONENGG,EQ,-,10,Annual Book  Closure,23-Aug-2000,-,16-Sep-2000,28-Sep-2000,23-Aug-2000,Artson Engineering Limited,INE533801010,19-Sep-2000,
LAKSHMILL,EQ,-,100,Dividend-12%,23-Aug-2000,-,15-Sep-2000,27-Sep-2000,23-Aug-2000,Lakshmi Mills Company Limited,INE938C01019,12-Sep-2000,
ADVANIHOTR,EQ,-,2,Agm/Dividend-5%          Bc End Date Rev/Purpose Revised,23-Aug-2000,-,16-Sep-2000,25-Sep-2000,23-Aug-2000,Advani Hotels & Resorts (India) Limited,INE199C01026,19-Sep-2000,
SWIL,EQ,-,10,Agm,23-Aug-2000,-,16-Sep-2000,29-Sep-2000,23-Aug-2000,SWIL  Limited,INE666A01010,19-Sep-2000,
