Date,Institutional_Score,Trend_Daily,Trend_Weekly,Trend_BiWeekly,Trend_Monthly,Trend_Quarterly,Trend_HalfYearly,Trend_Yearly,Trend_State,Trend_Strength,Trend_Acceleration
2017-05-16,-139156.35,1949.75,61.33999999999651,-2422.945000000007,-7893.023809523816,-24376.64365079366,-33691.26031746033,-43121.132341269855,NEUTRAL,-13470.257515873023,2128.172277777785
2017-05-17,-141195.05,-2038.6999999999825,-1299.7399999999907,-3202.9100000000035,-9216.049999999988,-25393.053174603163,-35765.5361111111,-45077.51547619047,STRONG_DISTRIBUTION,-15076.543134920626,-1606.2856190476032
2017-05-18,-149825.8,-8630.75,-6981.609999999986,-9658.924999999988,-16695.14761904761,-32846.80079365078,-44422.507142857125,-53566.47519841268,STRONG_DISTRIBUTION,-22258.860507936493,-7182.317373015867
2017-05-19,-140716.8,9109.0,1683.2200000000012,-260.625,-7172.047619047604,-22647.829365079364,-35287.34365079364,-44328.249007936494,NEUTRAL,-12027.456325396819,10231.404182539674
2017-05-22,-141982.75,-1265.9500000000116,592.6000000000058,-579.4400000000023,-8222.416666666657,-22921.25555555556,-36530.76587301587,-45492.69027777777,NEUTRAL,-13820.759115079363,-1793.3027896825442
2017-05-23,-136624.2,5358.549999999988,5444.719999999972,4019.1049999999814,-3203.130952380947,-16559.400793650813,-31178.71507936508,-40077.4011904762,ACCUMULATION,-8454.875734126996,5365.883380952368
2017-05-24,-126417.55,10206.650000000009,12695.86999999998,13086.814999999988,6909.042857142849,-5962.084126984133,-20971.244841269843,-29820.0,STRONG_ACCUMULATION,641.8913611111047,9096.767095238101
2017-05-25,-115978.4,10439.150000000009,16365.540000000008,21615.665000000008,17066.130952380976,4855.718253968269,-10528.815873015876,-19401.915079365077,STRONG_ACCUMULATION,8742.913130952393,8101.021769841288
2017-05-26,-116367.15,-388.75,11106.859999999986,18569.86500000002,16767.159523809532,4798.203174603186,-10858.649206349204,-19798.727380952376,EARLY_DISTRIBUTION,6258.416448412704,-2484.4966825396887
2017-05-29,-114141.65,2225.5,7764.139999999999,18098.920000000013,19249.78571428571,7338.702380952396,-8713.87103174602,-17596.309722222213,STRONG_ACCUMULATION,7384.242710317465,1125.826261904761
2017-05-30,-109372.5,4769.149999999994,7082.949999999997,19889.684999999983,23315.054761904757,12637.766666666663,-3909.794444444444,-12845.73055555555,STRONG_ACCUMULATION,10571.686440476184,3187.4437301587186
2017-05-31,-111075.9,-1703.3999999999942,2311.220000000001,15174.369999999995,20877.99523809523,11348.216666666674,-5573.204365079364,-14567.578174603172,EARLY_DISTRIBUTION,7360.151555555556,-3211.5348849206275
2017-06-01,-113689.55,-2613.6500000000087,-760.1999999999971,8947.094999999987,17553.95714285715,9163.61111111111,-8066.048809523811,-17086.553571428565,NEUTRAL,4214.439964285713,-3145.7115912698428
2017-06-02,-113115.25,574.3000000000029,-836.2799999999988,6761.239999999991,17415.723809523814,10027.752380952385,-7350.328571428574,-16328.73789682539,NEUTRAL,4436.361162698413,221.9211984126996
2017-06-05,-107510.95,5604.300000000003,3441.8800000000047,8918.359999999986,21576.554761904772,15964.559523809541,-1616.7916666666715,-10509.279761904763,STRONG_ACCUMULATION,8990.681476190479,4554.320313492066
2017-06-06,-111131.05,-3620.100000000006,173.4899999999907,2748.9449999999924,16938.342857142852,12598.5,-5115.0988095238135,-13943.542460317476,EARLY_DISTRIBUTION,4294.85183730158,-4695.829638888898
2017-06-07,-110872.15,258.90000000000873,391.6399999999994,1453.3050000000076,15609.047619047618,13091.444444444453,-4750.712698412695,-13498.313095238089,STRONG_ACCUMULATION,4343.707742063496,48.85590476191555
2017-06-08,-112625.5,-1753.3500000000058,-1574.5199999999895,-635.3350000000064,12656.580952380958,11437.511904761908,-6373.47738095239,-15048.091269841272,DISTRIBUTION,2230.801908730159,-2112.905833333337
2017-06-09,-118320.85,-5695.350000000006,-6228.75,-6135.315000000002,6163.1095238095295,5910.843650793642,-11893.945634920645,-20527.939484126997,DISTRIBUTION,-3238.9293333333367,-5469.731242063495
2017-06-12,-127312.85,-8992.0,-11260.369999999995,-13810.195000000007,-3572.9285714285943,-2861.866666666683,-20532.466666666674,-29264.587896825396,STRONG_DISTRIBUTION,-10962.00234920636,-7723.073015873022
2017-06-13,-125563.4,1749.4500000000116,-6624.449999999997,-10441.654999999999,-2563.607142857116,-973.721428571429,-18475.191269841263,-27277.07678571428,EARLY_ACCUMULATION,-7747.1575555555455,3214.8447936508137
2017-06-14,-126171.75,-608.3500000000058,-4172.880000000005,-9540.419999999998,-3790.271428571432,-1180.7944444444438,-18802.452777777784,-27634.630158730157,STRONG_DISTRIBUTION,-7886.225317460319,-139.06776190477376
2017-06-15,-136726.8,-10555.049999999988,-9907.670000000013,-17791.74500000001,-14558.095238095237,-11295.540476190465,-28996.77976190475,-37893.361309523796,STRONG_DISTRIBUTION,-17233.286238095236,-9347.060920634916
2017-06-16,-137633.45,-906.6500000000233,-6951.8000000000175,-16246.575000000012,-16045.333333333343,-11668.089682539692,-29520.800000000003,-38485.131746031766,STRONG_DISTRIBUTION,-16132.561210317474,1100.725027777762
2017-06-19,-141325.4,-3691.9499999999825,-7841.239999999991,-16557.08,-19708.30238095236,-14862.720634920624,-32912.990476190476,-41855.56746031747,STRONG_DISTRIBUTION,-18662.282484126976,-2529.7212738095022
2017-06-20,-140572.45,752.9499999999825,-4086.4800000000105,-12859.99000000002,-19022.50952380954,-13669.900000000023,-31863.601190476213,-40846.45694444445,EARLY_ACCUMULATION,-16543.79369444446,2118.4887896825167
2017-06-21,-147748.0,-7175.549999999988,-6946.779999999999,-16347.955000000016,-25668.354761904775,-20562.06349206349,-38710.267857142855,-47772.94345238095,STRONG_DISTRIBUTION,-22361.4845952381,-5817.690900793641
2017-06-22,-143128.05,4619.950000000012,-1046.579999999958,-8677.75,-20252.666666666642,-15762.728571428554,-33852.16309523808,-42929.942261904755,EARLY_ACCUMULATION,-16102.440988095219,6259.043607142881
2017-06-23,-140118.0,3010.0499999999884,2460.3800000000047,-3487.985000000015,-16093.111904761914,-12579.334126984118,-30638.319444444438,-39719.74543650795,NEUTRAL,-12799.120333333338,3303.320654761881
2017-06-27,-138761.0,1357.0,3304.5,-986.1699999999837,-13669.738095238092,-11120.1119047619,-29150.10476190476,-38178.87638888889,NEUTRAL,-11334.89992460317,1464.220408730167
2017-06-28,-137619.65,1141.3500000000058,3855.290000000008,1360.804999999993,-11410.388095238086,-10047.523809523802,-27902.41944444443,-36872.88650793649,ACCUMULATION,-9940.706940476182,1394.1929841269884
2017-06-29,-135305.15,2314.5,3681.220000000001,4588.6449999999895,-7861.0,-7644.330158730154,-25481.780555555553,-34403.726587301586,ACCUMULATION,-7628.520488095239,2312.1864523809436
2017-06-30,-131900.2,3404.9499999999825,4840.599999999977,7510.934999999969,-3464.4166666666715,-4156.399206349219,-21968.907142857148,-30845.165079365106,ACCUMULATION,-4577.746019841286,3050.7744682539524
2017-07-03,-131479.45,420.75,3533.639999999985,7316.284999999974,-2196.5285714285856,-3477.719047619059,-21323.507539682556,-30239.941666666666,ACCUMULATION,-4557.571170634934,20.17484920635252
2017-07-04,-132671.7,-1192.25,1123.5299999999988,5258.665000000008,-2457.519047619062,-4422.968253968269,-22285.58095238096,-31285.256349206364,NEUTRAL,-5796.8044801587375,-1239.2333095238037
2017-07-05,-126589.75,6081.950000000012,4999.5,9942.34500000003,4532.9452380952425,1839.4396825396834,-15959.856746031743,-25041.4501984127,STRONG_ACCUMULATION,158.4933174603243,5955.297797619061
2017-07-06,-125981.65,608.1000000000058,3742.9000000000087,8373.810000000027,5848.216666666645,2619.3103174603166,-15186.334920634923,-24286.616269841266,STRONG_ACCUMULATION,-214.02790476190467,-372.52122222222897
2017-07-07,-130756.95,-4775.300000000003,-1261.050000000003,2361.4000000000087,2019.8119047618966,-2009.6404761904705,-19707.44484126984,-28826.143650793645,NEUTRAL,-4962.329444444445,-4748.301539682539
2017-07-10,-116672.35,14084.599999999991,9862.130000000005,14101.434999999998,16297.119047619053,12025.062698412687,-5464.717857142867,-14470.45793650794,STRONG_ACCUMULATION,8887.516337301586,13849.84578174603
2017-07-11,-111270.4,5401.950000000012,10983.820000000007,16754.32500000001,21363.333333333343,17312.24047619049,157.0511904761952,-8857.636111111104,STRONG_ACCUMULATION,11768.527662698423,2881.0113253968375
2017-07-12,-121514.6,-10244.200000000012,-275.41000000001804,4899.62000000001,10843.026190476201,7122.78333333334,-9795.336904761905,-18835.558730158737,NEUTRAL,585.2959841269844,-11183.23167857144
2017-07-13,-113506.85,8007.75,5237.380000000005,10727.539999999979,18276.654761904734,14970.269841269837,-1604.2980158730352,-10617.49603174602,STRONG_ACCUMULATION,8788.037761904752,8202.741777777768
2017-07-14,-118747.2,-5240.349999999991,-2404.9199999999983,4171.890000000014,12682.754761904755,9611.053174603177,-6606.3341269841185,-15648.340674603169,NEUTRAL,2127.8896865079396,-6660.148075396813
2017-07-17,-116530.75,2216.449999999997,-216.7899999999936,4893.470000000016,13937.488095238092,11674.564285714281,-4041.240079365074,-13220.725198412692,NEUTRAL,4432.507138888892,2304.6174523809523
2017-07-18,-124885.55,-8354.800000000003,-5848.560000000012,-4239.9450000000215,4975.6452380952105,3307.771428571432,-11929.19960317461,-21315.239087301583,DISTRIBUTION,-3933.1225952381074,-8365.629734127
2017-07-19,-121117.1,3768.449999999997,-2159.609999999986,-1018.7600000000093,7781.795238095219,6903.148412698414,-7772.9730158730235,-17280.087301587308,NEUTRAL,375.70453968253423,4308.827134920642
2017-07-20,-121800.15,-683.0499999999884,-1184.0,-2119.9600000000064,6204.826190476189,5971.600000000006,-8082.421031746024,-17680.680158730145,DISTRIBUTION,-693.2625714285687,-1068.967111111103
2017-07-21,-113885.4,7914.75,5758.390000000014,4107.635000000009,12507.07142857145,13412.328571428588,111.25079365080455,-9525.911111111112,STRONG_ACCUMULATION,6468.529861111123,7161.792432539692
2017-07-24,-107908.65,5976.75,10010.720000000001,9208.015,16806.70714285715,19063.794444444444,6294.1380952381005,-3339.895634920642,STRONG_ACCUMULATION,10837.1554484127,4368.625587301576
2017-07-25,-117825.6,-9916.950000000012,-1318.2200000000012,-53.4149999999936,5828.21428571429,9082.14444444445,-3316.5083333333314,-12993.337301587308,DISTRIBUTION,-9.049575396824366,-10846.205023809523
2017-07-26,-114268.0,3557.600000000006,869.5600000000122,2779.524999999994,8219.480952380953,12636.350793650781,488.04682539682835,-9181.179365079355,STRONG_ACCUMULATION,3984.1323531746043,3993.1819285714287
2017-07-27,-97896.9,16371.100000000006,12460.009999999995,17589.630000000005,22699.021428571432,28835.306349206352,16987.349603174618,7351.0531746031775,STRONG_ACCUMULATION,18578.44758730159,14594.315234126987
2017-07-28,-111907.15,-14010.25,-1945.8899999999849,2895.375,7574.5809523809585,14630.661904761902,3249.3722222222277,-6430.542063492059,NEUTRAL,2511.525289682544,-16066.922297619047
2017-07-31,-114480.0,-2572.850000000006,-3204.470000000001,117.44999999999709,4172.1976190476125,11867.29206349206,1105.9015873016033,-8767.188095238089,NEUTRAL,1336.6765634920625,-1174.8487261904816
2017-08-01,-117904.7,-3424.699999999997,-6613.349999999991,-4005.3350000000064,101.08095238097303,8272.703174603186,-1886.2773809523787,-11960.330357142855,DISTRIBUTION,-2053.7578095238014,-3390.434373015864
2017-08-02,-122937.35,-5032.650000000009,-9912.130000000005,-8855.960000000021,-5395.109523809544,3158.4484126984025,-6441.187301587313,-16738.916071428568,STRONG_DISTRIBUTION,-6511.498956349218,-4457.741146825417
2017-08-03,-123327.8,-390.4499999999971,-5216.400000000009,-9093.645000000004,-5940.8904761904705,2537.9031746031833,-6442.732539682547,-16872.058928571438,STRONG_DISTRIBUTION,-5621.56803968254,889.9309166666781
2017-08-04,-123988.4,-660.5999999999913,-3460.75,-8743.944999999992,-6696.407142857133,1742.0174603174673,-6676.448015873,-17269.39107142856,STRONG_DISTRIBUTION,-5704.147325396817,-82.57928571427692
2017-08-07,-132650.75,-8662.350000000006,-8488.949999999997,-14932.085000000006,-15268.57619047619,-7104.038888888885,-14885.449206349207,-25657.04325396825,STRONG_DISTRIBUTION,-13316.389376984127,-7612.24205158731
2017-08-08,-132183.4,467.3500000000058,-5165.860000000001,-13028.955000000002,-14062.604761904775,-6725.951587301577,-13967.863888888896,-24922.47162698413,EARLY_ACCUMULATION,-11096.064730158732,2220.3246468253947
2017-08-09,-128417.8,3765.5999999999913,-304.16999999999825,-7848.375,-9480.46190476192,-3066.1230158730177,-9791.935317460331,-20925.036904761902,EARLY_ACCUMULATION,-6748.052900793657,4348.011829365076
2017-08-10,-120766.05,7651.75,6835.229999999981,2090.2899999999936,-1864.3571428571595,4233.6968253968225,-1824.8166666666657,-13111.13650793652,ACCUMULATION,779.3729206349108,7527.425821428567
2017-08-11,-131945.75,-11179.699999999997,-2753.0,-7085.550000000003,-12166.014285714278,-7091.405555555553,-12613.115079365074,-24058.224404761902,STRONG_DISTRIBUTION,-10366.100853174601,-11145.473773809512
2017-08-14,-129254.55,2691.199999999997,-741.0399999999936,-2916.8950000000186,-8974.464285714304,-4557.376984126997,-9516.11031746032,-21135.84662698413,EARLY_ACCUMULATION,-6271.988563492072,4094.112289682529
2017-08-16,-137748.35,-8493.800000000003,-8121.850000000006,-9426.330000000016,-16457.902380952393,-13105.886507936506,-17526.119841269843,-29377.780357142867,STRONG_DISTRIBUTION,-14252.35559126985,-7980.367027777778
2017-08-17,-132478.6,5269.75,-2039.9400000000023,-3202.454999999987,-10826.578571428574,-8111.488888888896,-11805.544841269832,-23906.989285714284,EARLY_ACCUMULATION,-7754.005638888888,6498.349952380962
2017-08-18,-146335.35,-13856.75,-10782.830000000016,-14758.450000000012,-23482.45952380952,-21879.055555555547,-25072.717460317464,-37515.301388888896,STRONG_DISTRIBUTION,-20628.142099206354,-12874.136460317466
2017-08-21,-138553.25,7782.100000000006,-1679.2299999999814,-5519.86500000002,-14902.592857142838,-14151.39206349205,-16821.573809523805,-29533.74761904763,EARLY_ACCUMULATION,-10785.54341666666,9842.598682539694
2017-08-22,-134777.15,3776.100000000006,3201.390000000014,-1531.124999999971,-10131.647619047624,-10404.610317460305,-12558.480555555536,-25550.44563492063,NEUTRAL,-7276.346321428562,3509.197095238098
2017-08-23,-146180.75,-11403.600000000006,-6515.729999999981,-11534.98999999999,-19712.766666666677,-21494.508730158734,-23609.896428571417,-36693.742063492056,STRONG_DISTRIBUTION,-18030.699825396823,-10754.353503968261
2017-08-24,-141793.3,4387.450000000012,-265.3399999999965,-5809.989999999991,-14183.99761904763,-16697.29841269841,-18828.240079365074,-32065.657142857133,EARLY_ACCUMULATION,-11612.538388888886,6418.161436507937
2017-08-28,-140066.0,1727.2999999999884,208.0899999999965,-2152.695000000007,-11228.221428571444,-14593.826190476204,-16747.23650793651,-30100.995436507932,NEUTRAL,-9799.91323015874,1812.6251587301467
2017-08-29,-142616.9,-2550.899999999994,-1530.0799999999872,-3636.4800000000105,-11649.597619047636,-16692.73809523809,-18914.642857142855,-32398.941269841263,STRONG_DISTRIBUTION,-11577.742531746035,-1777.829301587295
2017-08-30,-137162.9,5454.0,4401.070000000007,2608.3550000000105,-4992.942857142858,-10797.620634920619,-12975.126984126982,-26734.90853174604,ACCUMULATION,-5242.068611111107,6335.6739206349275
2017-08-31,-133346.4,3816.5,5650.700000000012,5984.6600000000035,-278.0428571428638,-6627.620634920633,-8774.951984126965,-22747.66785714285,ACCUMULATION,-2088.9617936507902,3153.106817460317
2017-09-01,-132155.15,1191.25,4914.320000000007,7143.565000000002,1591.7999999999884,-5143.265873015858,-7222.627380952385,-21380.5498015873,STRONG_ACCUMULATION,-1306.0498492063493,782.9119444444409
2017-09-04,-135204.05,-3048.899999999994,893.0300000000279,2981.5350000000326,-872.9714285714144,-7841.549999999988,-9951.298809523796,-24221.518650793645,NEUTRAL,-4535.4623531745865,-3229.412503968237
2017-09-05,-134965.7,238.34999999997672,-398.86000000001513,2861.1300000000047,-80.43571428573341,-7167.410317460322,-9328.800396825405,-23754.673611111124,NEUTRAL,-4010.3923769841385,525.069976190448
2017-09-06,-138138.25,-3172.5499999999884,-3376.3400000000256,24.69000000000233,-2579.183333333349,-9911.274603174606,-12159.987301587302,-26683.73452380953,NEUTRAL,-6835.861706349213,-2825.4693293650744
2017-09-07,-141322.45,-3184.2000000000116,-4965.330000000016,-3645.3400000000256,-5350.4452380952425,-12612.13650793652,-14985.496031746035,-29572.66111111114,STRONG_DISTRIBUTION,-9295.268000000015,-2459.4062936508017
2017-09-08,-139608.4,1714.0500000000175,-1760.6299999999756,-2149.7799999999697,-3282.823809523805,-10469.786507936515,-13007.587301587293,-27505.506547619036,EARLY_ACCUMULATION,-6857.639813492051,2437.6281865079636
2017-09-11,-141319.2,-1710.8000000000175,-2248.4000000000233,-3735.2600000000093,-4379.271428571432,-11815.53333333334,-14451.519841269852,-28887.313888888893,STRONG_DISTRIBUTION,-8269.66023015874,-1412.02041666669
2017-09-12,-142575.65,-1256.4499999999825,-1982.859999999986,-4995.834999999992,-4597.1690476190415,-12829.716666666645,-15477.191666666666,-29806.529761904763,STRONG_DISTRIBUTION,-8774.571154761896,-504.91092460315485
2017-09-13,-143609.05,-1033.3999999999942,-1922.0999999999767,-5384.619999999995,-5075.173809523811,-13576.67777777776,-16298.024603174592,-30453.34087301587,STRONG_DISTRIBUTION,-9179.779666666658,-405.2085119047624
2017-09-14,-147068.45,-3459.4000000000233,-4232.3000000000175,-7471.815000000031,-7686.292857142864,-16704.384126984136,-19390.939285714296,-33557.36349206351,STRONG_DISTRIBUTION,-11823.618361111126,-2643.8386944444683
2017-09-15,-154761.45,-7693.0,-8894.690000000002,-12904.185000000027,-14569.145238095254,-24111.119841269858,-26720.655158730166,-40879.97559523811,STRONG_DISTRIBUTION,-18058.148611111123,-6234.530249999996
2017-09-18,-153285.25,1476.2000000000116,-5025.279999999999,-9619.86500000002,-12102.152380952379,-22386.478571428583,-24853.18412698414,-39079.27242063491,EARLY_ACCUMULATION,-14825.90728571429,3232.2413253968334
2017-09-19,-158040.85,-4755.600000000006,-6687.8399999999965,-12067.950000000012,-16300.347619047621,-26876.753968253965,-29227.462301587308,-43514.1767857143,STRONG_DISTRIBUTION,-18669.692408730163,-3843.785123015874
2017-09-20,-160910.6,-2869.75,-6097.279999999999,-12660.464999999997,-18105.461904761905,-29423.676190476195,-31715.86309523809,-46076.766269841275,STRONG_DISTRIBUTION,-19819.816591269842,-1150.1241825396792
2017-09-21,-162381.1,-1470.5,-4505.25,-12025.100000000006,-18261.488095238106,-30661.904761904763,-32928.53412698413,-47245.58750000001,STRONG_DISTRIBUTION,-19808.672400793654,11.144190476188669
2017-09-22,-155372.15,7008.950000000012,2625.8400000000256,-3439.774999999965,-10814.852380952361,-23458.60396825397,-25732.716269841258,-39955.76666666665,NEUTRAL,-12212.547234126967,7596.125166666687
2017-09-25,-161881.7,-6509.5500000000175,-2164.420000000013,-7893.075000000012,-16367.811904761911,-29622.69841269843,-31982.86626984128,-46165.39960317462,STRONG_DISTRIBUTION,-18509.76357539684,-6297.216341269872
2017-09-26,-165168.95,-3287.25,-4026.0499999999884,-8920.994999999995,-18459.68333333335,-32490.77460317462,-35009.418253968266,-49168.49523809526,STRONG_DISTRIBUTION,-20177.110123015882,-1667.3465476190431
2017-09-27,-160646.9,4522.0500000000175,443.2600000000093,-2695.1600000000035,-13079.061904761882,-27603.21269841271,-30338.99325396825,-44371.214087301574,NEUTRAL,-14766.848115079358,5410.262007936524
2017-09-28,-155742.9,4904.0,4019.6199999999953,3076.2850000000035,-7290.299999999988,-22374.803968253953,-25228.442063492068,-39213.373412698405,ACCUMULATION,-10068.191392857138,4698.65672222222
2017-09-29,-148200.8,7542.100000000006,10127.450000000012,9962.320000000036,959.1523809523787,-14573.96428571426,-17515.481746031728,-31451.131349206335,STRONG_ACCUMULATION,-3075.2923571428432,6992.899035714294
2017-10-03,-136606.1,11594.699999999983,16667.03,19889.10500000001,12765.802380952373,-2897.888888888876,-5751.128968253979,-19741.626388888908,STRONG_ACCUMULATION,6850.381976190472,9925.674333333316
2017-10-04,-129929.9,6676.200000000012,16295.420000000013,23754.21000000002,19190.85238095239,3734.7904761904792,1026.8111111111357,-12966.643253968257,STRONG_ACCUMULATION,10839.012952380963,3988.6309761904904
2017-10-05,-136826.65,-6896.75,4634.619999999966,14449.065000000002,12382.719047619059,-2999.46904761903,-5698.464682539692,-19750.025793650784,EARLY_DISTRIBUTION,2273.7881071428583,-8565.224845238105
2017-10-06,-131583.25,5243.399999999994,5046.0899999999965,16612.679999999993,17313.976190476184,2332.8452380952367,-324.722222222219,-14341.174801587302,STRONG_ACCUMULATION,6984.986630952376,4711.198523809518
2017-10-09,-135666.05,-4082.7999999999884,-1543.6600000000035,10559.270000000019,12961.823809523805,-1672.032539682521,-4295.386507936491,-18277.503571428562,NEUTRAL,1676.4235634920713,-5308.563067460304
2017-10-10,-134714.3,951.75,-970.2700000000186,8794.279999999999,13680.521428571432,-433.90238095234963,-3225.394841269823,-17173.636309523805,NEUTRAL,2583.9183849206393,907.494821428568
2017-10-11,-122083.45,12630.849999999991,10091.289999999994,17116.58,25395.383333333317,12368.583333333328,9433.886904761908,-4440.356944444444,STRONG_ACCUMULATION,14047.751829365072,11463.833444444434
2017-10-12,-120986.0,1097.449999999997,8020.609999999986,14247.940000000002,25464.75476190474,13457.64285714287,10554.5130952381,-3260.023214285713,STRONG_ACCUMULATION,12564.311607142852,-1483.4402222222197
2017-10-13,-117976.75,3009.25,8308.559999999983,13480.575000000012,27253.41904761904,16537.843650793657,13519.106746031728,-175.16666666667152,STRONG_ACCUMULATION,14197.720567460314,1633.4089603174616
2017-10-16,-107874.0,10102.75,12852.899999999994,19550.64499999999,35489.76666666666,26468.00317460316,23476.12817460319,9934.26388888889,STRONG_ACCUMULATION,22054.488099206344,7856.767531746031
2017-10-17,-113466.35,-5592.350000000006,3010.9600000000064,11644.319999999992,27930.983333333337,20827.011904761923,17782.988095238077,4362.481944444444,EARLY_DISTRIBUTION,13960.401623015874,-8094.08647619047
2017-10-18,-120430.1,-6963.75,-4283.460000000021,3730.589999999982,19402.702380952367,13792.54047619045,10777.880952380947,-2618.6785714285797,NEUTRAL,6956.17140476189,-7004.230218253984
2017-10-19,-117853.25,2576.850000000006,-2333.1600000000035,4410.100000000006,20065.85714285713,16317.583333333343,13242.290873015852,-33.97480158730468,NEUTRAL,9354.15939285714,2397.9879880952503
2017-10-23,-121823.85,-3970.600000000006,-5534.3399999999965,-536.4400000000023,14233.983333333337,12347.359523809544,9147.62976190477,-3980.239285714284,DISTRIBUTION,4619.661809523814,-4734.4975833333265
2017-10-24,-130640.4,-8816.549999999988,-9797.61,-9855.554999999993,3905.9714285714144,3796.7619047618937,227.0452380952338,-12718.586309523802,DISTRIBUTION,-3532.7767142857165,-8152.43852380953
2017-10-25,-109983.15,20657.25,10163.0,8328.579999999987,22401.840476190468,24486.940476190473,20738.11746031746,7922.564285714296,STRONG_ACCUMULATION,16979.03136507936,20511.808079365077
2017-10-26,-111906.45,-1923.300000000003,6534.970000000001,5387.579999999987,18098.766666666663,22469.68571428572,18735.49007936509,5998.946230158734,EARLY_DISTRIBUTION,11964.640654761904,-5014.390710317457
2017-10-27,-118850.35,-6943.900000000009,-209.5100000000093,-1769.8850000000093,8949.219047619044,15598.521428571432,11826.261111111104,-927.9537698412896,DISTRIBUTION,4675.614460317453,-7289.026194444451
2017-10-30,-116174.25,2676.100000000006,1336.6699999999983,725.9649999999965,9507.57380952382,18564.738095238106,14561.347222222219,1747.990079365074,STRONG_ACCUMULATION,7369.543146825399,2693.9286865079457
2017-10-31,-126643.1,-10468.850000000006,-9931.64,-7865.975000000006,-2346.9809523809527,8329.79206349206,4112.251984126982,-8695.445634920645,STRONG_DISTRIBUTION,-3512.1230436507967,-10881.666190476197
2017-11-01,-122079.75,4563.350000000006,-2948.970000000001,-2441.284999999989,972.5095238095382,13013.773015873012,8640.657539682536,-4146.492261904772,NEUTRAL,2292.4066111111147,5804.529654761911
2017-11-02,-129337.0,-7257.25,-6720.110000000015,-8807.845000000001,-6630.888095238115,5937.988095238106,1389.1956349206448,-11392.344841269834,STRONG_DISTRIBUTION,-4822.256980158734,-7114.663591269849
2017-11-03,-128599.15,737.8500000000058,-4032.5,-6995.404999999999,-5956.407142857133,6765.707936507912,2131.1781746031775,-10660.19226190477,EARLY_ACCUMULATION,-2907.547753968255,1914.709226190479
2017-11-06,-137931.6,-9332.450000000012,-9013.479999999981,-14717.080000000016,-15236.24047619049,-2334.9357142857043,-7200.416269841269,-19963.021031746044,STRONG_DISTRIBUTION,-11368.47320634921,-8460.925452380954
2017-11-07,-147972.85,-10041.25,-14788.779999999999,-23025.08500000002,-24497.03333333334,-11995.480158730148,-17118.95634920636,-29956.135912698403,STRONG_DISTRIBUTION,-19307.294333333335,-7938.821126984125
2017-11-08,-162187.8,-14214.949999999983,-20982.119999999995,-32019.569999999978,-37449.04285714285,-25741.588095238083,-31191.33849206347,-44075.88472222221,STRONG_DISTRIBUTION,-30121.96974999999,-10814.675416666654
2017-11-09,-170236.0,-8048.200000000012,-20850.51999999999,-34234.815,-43805.73333333332,-33185.778571428586,-38982.16507936508,-52030.89444444445,STRONG_DISTRIBUTION,-34098.22632142857,-3976.256571428581
2017-11-10,-174716.9,-4480.899999999994,-16107.870000000024,-33129.06,-45780.27857142856,-36931.77222222221,-43148.497619047615,-56362.8492063492,STRONG_DISTRIBUTION,-34769.599658730156,-671.3733373015857
2017-11-13,-171198.6,3518.2999999999884,-5936.170000000013,-24108.32500000001,-39870.90238095238,-32612.955555555556,-39405.90436507936,-52708.86984126984,EARLY_ACCUMULATION,-28225.990599206354,6543.609059523802
2017-11-14,-189741.25,-18542.649999999994,-16125.139999999985,-36341.16,-54996.19523809521,-50238.216666666674,-57562.56111111111,-70984.45158730159,STRONG_DISTRIBUTION,-43863.69257936507,-15637.70198015872
2017-11-15,-193696.9,-3955.649999999994,-13778.970000000001,-33135.095,-54865.04047619045,-53170.97222222222,-61085.349603174574,-74658.57996031745,STRONG_DISTRIBUTION,-42698.973658730145,1164.7189206349285
2017-11-16,-193472.7,224.19999999998254,-8907.430000000022,-26497.32500000001,-50831.01428571428,-52062.258730158734,-60446.247619047645,-74244.71686507938,EARLY_ACCUMULATION,-39274.48207936509,3424.491579365058
2017-11-17,-196231.45,-2758.75,-7363.270000000019,-22492.845,-49980.176190476195,-53809.05873015872,-62836.698809523834,-76832.42797619049,STRONG_DISTRIBUTION,-39287.607785714295,-13.125706349208485
2017-11-20,-198492.9,-2261.4499999999825,-4165.860000000015,-18698.165000000008,-48401.64285714287,-55242.611111111095,-64639.60833333334,-78851.52599206349,STRONG_DISTRIBUTION,-38391.66456349207,895.943222222224
2017-11-21,-201930.15,-3437.25,-5165.329999999987,-16739.68499999997,-48024.30714285714,-57673.87857142853,-67601.08531746033,-82039.62559523809,STRONG_DISTRIBUTION,-39250.7069126984,-859.0423492063273
2017-11-22,-201055.05,875.1000000000058,-2818.5999999999767,-11977.859999999986,-43796.12857142856,-55746.74841269839,-66214.62936507937,-80912.0972222222,EARLY_ACCUMULATION,-36155.67606349205,3095.0308492063486
2017-11-23,-199555.25,1499.7999999999884,-102.28999999997905,-7546.135000000009,-38030.99047619046,-53399.73412698411,-64134.37142857144,-79121.65813492062,EARLY_ACCUMULATION,-32840.59444444444,3315.0816190476107
2017-11-24,-197686.4,1868.8500000000058,2057.5500000000175,-3380.334999999992,-32077.380952380947,-50643.69206349205,-61617.04523809525,-76926.93055555555,NEUTRAL,-29481.829376984122,3358.7650674603174
