SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,34.85,35.1,34.0,34.5,37471,2021-03-29
21STCENMGM,EQ,14.75,14.8,14.45,14.45,2501,2021-03-29
3IINFOTECH,EQ,7.3,7.5,7.15,7.4,8698132,2021-03-29
3MINDIA,EQ,28250.0,29207.55,27150.0,28734.9,12380,2021-03-29
3PLAND,EQ,8.55,8.55,8.25,8.4,977,2021-03-29
5PAISA,EQ,255.1,259.35,247.5,250.95,34031,2021-03-29
63MOONS,EQ,70.0,72.0,69.15,70.1,48875,2021-03-29
A2ZINFRA,EQ,3.8,3.95,3.75,3.75,1011899,2021-03-29
AARON,EQ,57.7,57.7,54.55,55.35,3009,2021-03-29
AARTIDRUGS,EQ,721.5,729.5,710.0,714.5,499849,2021-03-29
AARTIIND,EQ,1328.65,1340.0,1295.05,1321.75,360493,2021-03-29
AARTISURF,EQ,931.05,950.1,919.0,940.7,9400,2021-03-29
AARVEEDEN,EQ,17.95,17.95,17.5,17.55,30257,2021-03-29
AARVI,EQ,51.95,51.95,50.5,50.5,4317,2021-03-29
AAVAS,EQ,2349.85,2349.85,2251.0,2310.65,72125,2021-03-29
ABAN,EQ,31.15,32.6,30.05,30.15,157186,2021-03-29
ABB,EQ,1398.0,1498.3,1375.3,1453.55,175036,2021-03-29
ABBOTINDIA,EQ,14988.8,15099.0,14761.05,15029.5,13174,2021-03-29
ABCAPITAL,EQ,119.0,124.7,117.0,122.95,3692542,2021-03-29
ABFRL,EQ,195.0,207.85,194.65,204.05,2813581,2021-03-29
ABMINTLTD,EQ,59.9,59.9,59.0,59.0,141,2021-03-29
ABSLBANETF,EQ,332.02,333.28,330.19,330.31,93,2021-03-29
ABSLNN50ET,EQ,346.0,346.0,330.95,337.63,191,2021-03-29
ACC,EQ,1865.0,1888.0,1848.0,1861.95,572651,2021-03-29
ACCELYA,EQ,862.7,880.0,856.0,866.75,4044,2021-03-29
ACCURACY,EQ,54.0,54.0,50.6,50.9,7090,2021-03-29
ACE,EQ,150.0,158.8,150.0,155.25,407632,2021-03-29
ACRYSIL,EQ,325.75,334.0,309.5,319.6,227361,2021-03-29
ADANIENT,EQ,1000.0,1018.45,978.0,988.3,9396506,2021-03-29
ADANIGREEN,EQ,1215.0,1260.0,1178.2,1212.35,436902,2021-03-29
ADANIPORTS,EQ,698.0,710.7,692.6,703.05,12350673,2021-03-29
ADANIPOWER,EQ,99.2,103.0,94.2,94.2,28056328,2021-03-29
ADANITRANS,EQ,850.5,884.0,844.0,870.6,1472044,2021-03-29
ADFFOODS,EQ,842.0,882.05,842.0,874.9,34723,2021-03-29
ADHUNIKIND,EQ,19.35,19.45,18.7,19.0,8862,2021-03-29
ADORWELD,EQ,300.75,305.55,298.95,301.75,4419,2021-03-29
ADSL,EQ,46.1,48.05,44.8,45.55,109647,2021-03-29
ADVANIHOTR,EQ,60.05,61.7,58.5,58.7,9092,2021-03-29
ADVENZYMES,EQ,342.35,347.2,337.45,342.15,218566,2021-03-29
AEGISCHEM,EQ,289.9,303.9,287.4,299.6,367802,2021-03-29
AFFLE,EQ,5235.0,5365.0,5151.0,5183.85,53410,2021-03-29
AGCNET,EQ,1221.7,1221.7,1145.05,1173.55,19716,2021-03-29
AGRITECH,EQ,32.55,34.05,31.65,31.9,6578,2021-03-29
AGROPHOS,EQ,13.55,13.55,12.9,12.9,27105,2021-03-29
AHLADA,EQ,94.1,96.9,89.9,90.3,32673,2021-03-29
AHLEAST,EQ,156.05,161.9,156.05,159.7,2945,2021-03-29
AHLUCONT,EQ,308.1,310.9,296.0,298.05,19552,2021-03-29
AHLWEST,EQ,212.45,218.05,200.9,209.35,15407,2021-03-29
AIAENG,EQ,1898.8,1930.0,1890.0,1918.25,54745,2021-03-29
AIRAN,EQ,16.6,16.6,15.3,16.0,71121,2021-03-29
AJANTPHARM,EQ,1807.45,1807.45,1761.15,1788.1,179004,2021-03-29
AJMERA,EQ,116.2,124.3,114.9,116.05,184693,2021-03-29
AKASH,EQ,204.9,218.0,197.45,210.65,63048,2021-03-29
AKG,EQ,73.65,73.65,73.65,73.65,239,2021-03-29
AKSHARCHEM,EQ,235.6,235.6,230.7,231.4,10447,2021-03-29
AKSHOPTFBR,EQ,5.8,6.1,5.5,5.65,329146,2021-03-29
AKZOINDIA,EQ,2190.0,2236.95,2190.0,2224.1,45514,2021-03-29
ALANKIT,EQ,15.0,15.0,14.4,14.55,141118,2021-03-29
ALBERTDAVD,EQ,375.7,383.0,375.7,379.15,7124,2021-03-29
ALEMBICLTD,EQ,103.05,104.75,101.1,103.3,999398,2021-03-29
ALICON,EQ,471.5,478.0,420.0,427.5,74678,2021-03-29
ALKALI,EQ,47.65,48.3,46.65,47.15,9296,2021-03-29
ALKEM,EQ,2685.5,2685.5,2627.5,2650.05,89771,2021-03-29
ALKYLAMINE,EQ,5525.0,5640.0,5385.25,5421.75,66186,2021-03-29
ALLCARGO,EQ,126.1,128.4,124.1,124.6,276485,2021-03-29
ALLSEC,EQ,316.25,316.25,294.1,303.75,14577,2021-03-29
ALMONDZ,EQ,28.95,29.8,28.3,29.05,5626,2021-03-29
ALOKINDS,EQ,20.5,20.85,20.25,20.35,8806842,2021-03-29
ALPA,EQ,37.05,38.35,36.1,36.15,23665,2021-03-29
ALPHAGEO,EQ,188.7,188.75,180.0,182.0,19408,2021-03-29
AMARAJABAT,EQ,859.85,859.85,837.65,840.65,568500,2021-03-29
AMBER,EQ,3100.0,3111.9,3025.0,3075.3,106996,2021-03-29
AMBIKCO,EQ,895.65,918.0,882.0,884.95,17874,2021-03-29
AMBUJACEM,EQ,297.65,301.6,293.55,294.9,7195972,2021-03-29
AMJLAND,EQ,24.0,24.0,22.6,23.5,11031,2021-03-29
AMRUTANJAN,EQ,536.9,570.0,530.0,562.3,125053,2021-03-29
ANANTRAJ,EQ,54.85,56.05,54.75,55.5,566511,2021-03-29
ANDHRACEMT,EQ,5.35,5.65,5.35,5.5,114380,2021-03-29
ANDHRAPAP,EQ,225.2,233.7,225.2,228.7,11083,2021-03-29
ANDHRSUGAR,EQ,296.3,301.3,293.15,294.4,46860,2021-03-29
ANGELBRKG,EQ,301.55,309.0,300.25,303.45,213094,2021-03-29
ANIKINDS,EQ,16.1,16.1,15.15,15.4,2961,2021-03-29
ANKITMETAL,EQ,1.05,1.1,1.0,1.0,94373,2021-03-29
ANSALAPI,EQ,6.1,6.55,6.1,6.35,1466868,2021-03-29
ANSALHSG,EQ,5.5,5.5,5.2,5.2,36002,2021-03-29
ANUP,EQ,585.1,598.0,569.0,571.85,15424,2021-03-29
ANURAS,EQ,502.0,510.0,491.0,495.7,925705,2021-03-29
APARINDS,EQ,445.0,464.95,445.0,458.15,25912,2021-03-29
APCL,EQ,204.0,211.5,204.0,209.6,27975,2021-03-29
APCOTEXIND,EQ,173.5,178.0,173.5,176.85,62046,2021-03-29
APEX,EQ,209.95,213.15,203.0,204.3,85803,2021-03-29
APLAPOLLO,EQ,1302.0,1374.4,1302.0,1333.75,355727,2021-03-29
APLLTD,EQ,927.85,946.85,918.75,935.65,214446,2021-03-29
APOLLO,EQ,96.3,97.8,91.0,92.4,149651,2021-03-29
APOLLOHOSP,EQ,2840.0,2905.0,2819.0,2851.7,918204,2021-03-29
APOLLOPIPE,EQ,923.85,923.85,902.1,909.55,37298,2021-03-29
APOLLOTYRE,EQ,222.05,226.9,221.5,224.85,4654822,2021-03-29
APOLSINHOT,EQ,540.75,545.0,521.0,521.55,3256,2021-03-29
APTECHT,EQ,194.0,195.65,188.15,192.9,938723,2021-03-29
ARCHIES,EQ,11.5,11.5,10.1,10.5,92085,2021-03-29
ARENTERP,EQ,11.25,12.1,11.2,11.2,7797,2021-03-29
ARIES,EQ,84.0,88.0,83.05,83.7,34128,2021-03-29
ARIHANT,EQ,18.75,18.75,17.1,17.2,1971,2021-03-29
ARIHANTSUP,EQ,34.5,34.95,33.4,34.25,39652,2021-03-29
ARMANFIN,EQ,629.0,629.25,611.0,618.3,6069,2021-03-29
AROGRANITE,EQ,41.85,41.85,39.8,40.2,23273,2021-03-29
ARSSINFRA,EQ,21.8,21.8,20.55,20.65,18904,2021-03-29
ARTEMISMED,EQ,219.9,227.95,216.8,221.25,852,2021-03-29
ARVEE,EQ,52.8,52.8,52.8,52.8,200,2021-03-29
ARVIND,EQ,65.1,66.6,63.6,66.15,1303489,2021-03-29
ARVINDFASN,EQ,146.0,149.5,144.0,145.65,241791,2021-03-29
ARVSMART,EQ,94.0,96.15,91.0,91.95,76643,2021-03-29
ASAHIINDIA,EQ,292.35,295.65,285.5,287.95,22911,2021-03-29
ASAHISONG,EQ,307.45,317.75,302.05,309.4,6305,2021-03-29
ASALCBR,EQ,424.0,424.0,412.5,420.45,52222,2021-03-29
ASHAPURMIN,EQ,102.0,104.45,99.6,102.95,153750,2021-03-29
ASHIANA,EQ,128.3,134.9,123.25,124.9,70534,2021-03-29
ASHIMASYN,EQ,15.5,15.9,14.7,15.2,144285,2021-03-29
ASHOKA,EQ,94.6,97.95,94.55,95.2,729843,2021-03-29
ASHOKLEY,EQ,111.5,115.3,111.1,114.05,23653818,2021-03-29
ASIANHOTNR,EQ,63.85,63.85,58.35,59.6,3881,2021-03-29
ASIANPAINT,EQ,2425.0,2513.95,2409.1,2505.15,3084607,2021-03-29
ASIANTILES,EQ,155.0,160.4,138.5,139.75,3254209,2021-03-29
ASPINWALL,EQ,176.05,185.0,172.5,184.0,4292,2021-03-29
ASTEC,EQ,1026.0,1050.0,1004.15,1028.6,29653,2021-03-29
ASTERDM,EQ,135.2,137.7,132.55,133.2,89114,2021-03-29
ASTRAL,EQ,1543.0,1638.75,1505.0,1611.9,503656,2021-03-29
ASTRAMICRO,EQ,133.05,137.5,132.1,133.5,537128,2021-03-29
ASTRAZEN,EQ,3100.0,3142.55,3061.0,3066.65,55486,2021-03-29
ASTRON,EQ,43.6,43.6,41.95,42.15,29420,2021-03-29
ATFL,EQ,790.1,804.4,774.0,785.7,4624,2021-03-29
ATGL,EQ,914.0,930.0,890.1,905.45,1786033,2021-03-29
ATLANTA,EQ,7.1,7.1,6.6,6.75,69348,2021-03-29
ATUL,EQ,7115.0,7198.7,6901.0,7019.7,21399,2021-03-29
ATULAUTO,EQ,180.1,182.35,178.0,180.6,53653,2021-03-29
