SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,38.0,38.0,36.1,36.85,106363,2021-01-26
21STCENMGM,EQ,11.15,11.35,10.95,10.95,3018,2021-01-26
3IINFOTECH,EQ,7.35,7.4,7.05,7.05,16325111,2021-01-26
3MINDIA,EQ,20688.0,20744.0,19900.0,20005.2,5633,2021-01-26
3PLAND,EQ,9.6,10.0,9.6,9.95,1461,2021-01-26
5PAISA,EQ,296.9,296.9,277.1,279.0,25296,2021-01-26
A2ZINFRA,EQ,4.95,4.95,4.6,4.65,342460,2021-01-26
AAKASH,EQ,90.2,92.7,89.5,90.2,39804,2021-01-26
AARON,EQ,48.25,50.65,46.5,49.65,4886,2021-01-26
AARTIDRUGS,EQ,692.5,734.8,679.5,718.0,1671924,2021-01-26
AARTIIND,EQ,1150.7,1161.3,1125.05,1145.3,192923,2021-01-26
AARTISURF,EQ,970.0,970.0,902.8,912.3,15149,2021-01-26
AARVI,EQ,41.85,43.6,40.4,41.25,10421,2021-01-26
AAVAS,EQ,1870.0,1870.0,1755.55,1777.2,68163,2021-01-26
ABB,EQ,1391.4,1391.4,1349.75,1354.8,100682,2021-01-26
ABBOTINDIA,EQ,14539.55,14588.6,14399.9,14546.65,13183,2021-01-26
ABCAPITAL,EQ,87.3,87.6,83.75,84.1,2419729,2021-01-26
ABFRL,EQ,171.65,173.2,162.0,163.75,1655246,2021-01-26
ABSLBANETF,EQ,313.3,318.3,275.95,310.82,376,2021-01-26
ABSLNN50ET,EQ,335.99,336.0,321.1,329.26,162,2021-01-26
ACC,EQ,1724.55,1725.65,1658.0,1663.15,905403,2021-01-26
ACCELYA,EQ,944.75,944.75,908.05,915.8,3432,2021-01-26
ACCURACY,EQ,39.0,39.0,36.05,37.9,1237,2021-01-26
ACE,EQ,131.55,134.0,126.2,127.95,288942,2021-01-26
ACRYSIL,EQ,190.0,196.9,181.25,183.35,65281,2021-01-26
ADANIENT,EQ,530.25,534.4,509.0,513.9,3728411,2021-01-26
ADANIGREEN,EQ,1055.0,1064.0,1005.0,1031.1,528369,2021-01-26
