SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,35.95,36.8,35.4,36.65,61738,2021-04-14
21STCENMGM,EQ,12.45,12.7,12.45,12.45,1088,2021-04-14
3IINFOTECH,EQ,7.4,7.7,7.3,7.4,12400867,2021-04-14
3MINDIA,EQ,25788.0,26375.05,25299.95,26179.9,4482,2021-04-14
3PLAND,EQ,10.95,10.95,8.5,9.7,78242,2021-04-14
5PAISA,EQ,280.0,294.9,280.0,292.0,15731,2021-04-14
63MOONS,EQ,79.15,82.8,79.15,81.1,118069,2021-04-14
A2ZINFRA,EQ,4.0,4.0,3.7,3.8,756050,2021-04-14
AARON,EQ,54.3,56.4,54.05,54.85,921,2021-04-14
AARTIDRUGS,EQ,697.8,719.35,697.8,715.55,559191,2021-04-14
AARTIIND,EQ,1351.35,1390.0,1351.35,1370.3,198109,2021-04-14
AARTISURF,EQ,1440.95,1618.95,1440.95,1538.6,85851,2021-04-14
AARVEEDEN,EQ,24.0,24.3,22.35,22.5,123904,2021-04-14
AARVI,EQ,46.05,48.8,45.15,46.0,8379,2021-04-14
AAVAS,EQ,2219.95,2324.0,2150.05,2295.4,101728,2021-04-14
ABAN,EQ,29.5,30.8,29.5,30.1,75327,2021-04-14
ABB,EQ,1315.0,1335.0,1305.85,1319.6,169333,2021-04-14
ABBOTINDIA,EQ,15050.0,15148.9,14920.8,14959.9,6242,2021-04-14
ABCAPITAL,EQ,114.0,118.0,113.1,116.1,2685449,2021-04-14
ABFRL,EQ,173.8,180.9,170.55,176.5,4184325,2021-04-14
ABMINTLTD,EQ,49.6,50.9,47.1,50.3,156,2021-04-14
ABSLBANETF,EQ,313.9,351.18,308.66,316.74,1938,2021-04-14
ABSLNN50ET,EQ,349.0,362.09,343.55,346.47,3326,2021-04-14
ACC,EQ,1895.0,1904.95,1858.0,1882.15,531684,2021-04-14
ACCELYA,EQ,872.15,878.95,868.4,876.75,1343,2021-04-14
ACCURACY,EQ,56.3,56.3,52.5,53.5,948,2021-04-14
ACE,EQ,150.8,156.9,150.6,152.85,213169,2021-04-14
ACRYSIL,EQ,333.0,351.4,328.45,338.6,129459,2021-04-14
ADANIENT,EQ,1077.0,1116.3,1051.05,1106.35,12137329,2021-04-14
ADANIGREEN,EQ,1085.4,1138.0,1035.15,1116.05,888788,2021-04-14
ADANIPORTS,EQ,750.0,755.75,701.35,731.05,52812517,2021-04-14
ADANIPOWER,EQ,89.55,95.0,88.3,90.6,28128438,2021-04-14
ADANITRANS,EQ,897.1,913.7,878.7,899.25,2133962,2021-04-14
ADFFOODS,EQ,883.2,917.55,883.2,900.7,19947,2021-04-14
ADHUNIKIND,EQ,22.5,24.4,22.4,23.45,149217,2021-04-14
ADORWELD,EQ,321.8,327.05,317.5,319.7,13864,2021-04-14
ADSL,EQ,46.6,51.0,46.6,48.6,273466,2021-04-14
ADVANIHOTR,EQ,54.25,57.2,53.15,53.9,13181,2021-04-14
ADVENZYMES,EQ,355.0,374.0,352.55,359.35,199972,2021-04-14
AEGISCHEM,EQ,289.7,292.9,283.5,286.35,109699,2021-04-14
AFFLE,EQ,5248.0,5549.9,5238.35,5450.1,53060,2021-04-14
AGCNET,EQ,1391.4,1500.0,1391.4,1399.2,47081,2021-04-14
AGRITECH,EQ,38.25,40.95,38.25,38.65,105688,2021-04-14
AGROPHOS,EQ,11.35,11.85,10.9,11.65,29818,2021-04-14
AHLADA,EQ,104.95,109.9,99.65,101.0,3983,2021-04-14
AHLEAST,EQ,157.8,159.95,156.85,157.15,255,2021-04-14
AHLUCONT,EQ,285.95,298.95,279.25,294.95,23472,2021-04-14
AHLWEST,EQ,217.0,217.0,200.75,208.4,1044,2021-04-14
AIAENG,EQ,1941.0,1941.0,1846.7,1889.6,40203,2021-04-14
