SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,68.9,69.15,65.6,66.25,345355,2021-07-21
21STCENMGM,EQ,22.8,22.8,22.35,22.35,1655,2021-07-21
3MINDIA,EQ,24500.0,24674.0,23932.95,24258.7,3530,2021-07-21
5PAISA,EQ,542.75,549.0,512.05,514.1,107902,2021-07-21
63MOONS,EQ,102.85,104.15,96.3,104.15,453565,2021-07-21
A2ZINFRA,EQ,5.75,5.8,5.45,5.5,699046,2021-07-21
AAKASH,EQ,227.1,231.05,222.55,228.8,81753,2021-07-21
AARON,EQ,118.95,118.95,111.5,111.55,29601,2021-07-21
AARTIDRUGS,EQ,723.5,723.5,707.0,713.05,192944,2021-07-21
AARTIIND,EQ,851.4,885.0,840.5,862.15,1889603,2021-07-21
AARTISURF,EQ,1433.0,1468.95,1392.1,1409.3,17519,2021-07-21
AARVEEDEN,EQ,26.8,26.95,24.45,26.9,133458,2021-07-21
AARVI,EQ,71.9,74.0,68.0,71.25,110136,2021-07-21
AAVAS,EQ,2877.9,2917.0,2726.6,2804.5,46581,2021-07-21
ABAN,EQ,45.6,45.6,43.9,45.6,306203,2021-07-21
ABB,EQ,1739.25,1743.85,1710.0,1719.0,111360,2021-07-21
ABBOTINDIA,EQ,17301.1,17507.5,17100.0,17469.4,9865,2021-07-21
ABCAPITAL,EQ,124.45,125.0,118.75,119.9,4180491,2021-07-21
ABFRL,EQ,220.0,221.2,205.1,208.55,4363622,2021-07-21
ABMINTLTD,EQ,98.7,98.7,98.7,98.7,872,2021-07-21
ABSLBANETF,EQ,350.6,352.29,342.45,343.25,595,2021-07-21
ABSLNN50ET,EQ,395.0,395.0,391.0,391.0,75,2021-07-21
ACC,EQ,2226.0,2344.05,2192.2,2308.85,8593295,2021-07-21
ACCELYA,EQ,1405.0,1425.0,1327.6,1355.7,100644,2021-07-21
ACCURACY,EQ,83.3,89.3,83.3,86.7,52587,2021-07-21
ACE,EQ,236.0,236.0,227.0,228.35,670416,2021-07-21
ACRYSIL,EQ,605.0,617.3,575.0,585.25,83556,2021-07-21
ADANIENT,EQ,1340.0,1382.9,1336.1,1365.7,4529933,2021-07-21
ADANIPORTS,EQ,661.0,680.85,660.0,672.6,11533588,2021-07-21
ADFFOODS,EQ,870.0,899.9,870.0,879.1,38500,2021-07-21
ADORWELD,EQ,745.2,757.0,682.0,715.8,51862,2021-07-21
ADSL,EQ,68.1,68.5,64.75,64.95,257075,2021-07-21
ADVANIHOTR,EQ,78.0,78.5,72.0,74.45,122746,2021-07-21
ADVENZYMES,EQ,407.5,409.5,396.9,399.35,237106,2021-07-21
AEGISCHEM,EQ,321.25,328.5,313.75,320.0,931238,2021-07-21
AGARIND,EQ,364.0,364.0,341.4,343.9,32542,2021-07-21
AGRITECH,EQ,46.5,46.5,44.1,44.6,19114,2021-07-21
AGROPHOS,EQ,15.8,16.05,14.6,16.05,120758,2021-07-21
AHLADA,EQ,197.3,204.95,193.3,194.4,135428,2021-07-21
AHLEAST,EQ,176.15,181.0,174.45,179.4,3062,2021-07-21
AHLUCONT,EQ,416.25,416.25,390.0,393.35,27545,2021-07-21
AHLWEST,EQ,243.0,248.0,235.0,243.25,13633,2021-07-21
AIAENG,EQ,2058.5,2062.6,2025.6,2041.55,14642,2021-07-21
AJANTPHARM,EQ,2136.9,2169.0,2111.5,2141.95,47679,2021-07-21
AJMERA,EQ,308.6,312.0,298.3,305.65,137017,2021-07-21
AJOONI,EQ,53.0,53.5,51.0,52.55,63425,2021-07-21
AKASH,EQ,221.55,225.75,205.0,210.6,94650,2021-07-21
AKG,EQ,26.45,26.45,24.75,24.95,8870,2021-07-21
AKSHARCHEM,EQ,459.95,459.95,430.6,439.05,63778,2021-07-21
AKZOINDIA,EQ,2265.0,2303.35,2260.0,2272.05,12496,2021-07-21
ALANKIT,EQ,21.0,21.6,19.85,20.9,1716488,2021-07-21
ALBERTDAVD,EQ,536.4,622.9,530.1,572.05,726990,2021-07-21
ALEMBICLTD,EQ,135.65,137.25,128.2,130.35,1312091,2021-07-21
ALICON,EQ,785.0,854.7,756.4,812.6,125004,2021-07-21
ALKALI,EQ,91.0,92.25,84.95,86.5,90150,2021-07-21
ALKEM,EQ,3466.9,3510.15,3381.4,3395.7,353487,2021-07-21
ALKYLAMINE,EQ,3693.0,3694.2,3586.05,3644.9,67909,2021-07-21
ALLCARGO,EQ,167.0,167.0,155.1,157.5,1156221,2021-07-21
ALLSEC,EQ,519.4,519.4,456.3,467.3,188145,2021-07-21
ALMONDZ,EQ,62.5,64.0,59.4,60.5,30005,2021-07-21
ALOKINDS,EQ,25.65,26.3,25.25,25.4,25261513,2021-07-21
ALPA,EQ,51.3,51.7,50.0,50.35,39483,2021-07-21
ALPHAGEO,EQ,318.0,318.0,297.15,300.45,49083,2021-07-21
AMARAJABAT,EQ,720.35,724.9,708.45,713.35,1075401,2021-07-21
AMBER,EQ,3020.0,3039.45,2936.0,3003.95,85734,2021-07-21
AMBICAAGAR,EQ,19.55,20.3,19.0,19.7,62107,2021-07-21
AMBIKCO,EQ,1460.6,1476.0,1369.95,1411.9,70782,2021-07-21
AMBUJACEM,EQ,391.0,408.9,387.65,404.45,16347083,2021-07-21
AMDIND,EQ,29.6,30.9,29.55,29.8,28165,2021-07-21
AMJLAND,EQ,34.3,34.95,32.6,32.95,142491,2021-07-21
