Date,Sector,Open,High,Low,Close,Volume,Daily_Change
2022-06-28,NIFTY BANK,33577.80933976157,33744.9089620328,33502.91177191294,33642.05859375,125000,0.19
2022-06-29,NIFTY BANK,33273.164020046315,33422.41228521164,33184.8642651766,33269.51171875,140800,-0.01
2022-06-30,NIFTY BANK,33180.31532766437,33658.91135288283,33179.21768411394,33424.71484375,149500,0.74
2022-07-01,NIFTY BANK,33264.36257434838,33666.10789527351,33080.06393960031,33539.05859375,149900,0.83
2022-07-04,NIFTY BANK,33558.461472188166,33978.10503166695,33515.21197492903,33940.50390625,152600,1.14
2022-07-05,NIFTY BANK,34084.30155139204,34360.64988968886,33756.6061559201,33815.50390625,115000,-0.79
2022-07-06,NIFTY BANK,33929.00458345541,34388.10081668299,33875.7552015839,34323.8515625,122700,1.16
2022-07-07,NIFTY BANK,34626.99559501868,34965.343221260424,34552.69958436133,34919.89453125,184000,0.85
2022-07-08,NIFTY BANK,35258.48670658513,35261.689794181075,34977.34155215716,35123.640625,109000,-0.38
2022-07-11,NIFTY BANK,35017.19277706553,35542.68664252929,35006.14212481918,35469.234375,130600,1.29
2022-07-12,NIFTY BANK,35298.287119265864,35419.2349259777,35047.09083317545,35131.83984375,113400,-0.47
2022-07-13,NIFTY BANK,35259.38949217214,35307.73658446935,34757.19613134104,34827.39453125,103400,-1.23
2022-07-14,NIFTY BANK,34817.544938824,35027.194848248146,34558.047951943474,34650.796875,121300,-0.48
2022-07-15,NIFTY BANK,34734.04627407356,34899.544354154124,34463.498631407856,34682.24609375,99100,-0.15
2022-07-18,NIFTY BANK,34841.44740161468,35382.08956766407,34803.99471106599,35358.2890625,146600,1.48
2022-07-19,NIFTY BANK,35112.84297488848,35761.23389629566,35110.09300676588,35719.9375,183400,1.73
2022-07-20,NIFTY BANK,36060.8817760722,36182.278803013716,35876.13392272817,35971.68359375,173400,-0.25
2022-07-21,NIFTY BANK,36026.130939226,36331.27582062266,35886.93334265965,36200.578125,153800,0.48
2022-07-22,NIFTY BANK,36322.47747801615,36823.0224581983,36285.93102657138,36738.5234375,143600,1.15
2022-07-25,NIFTY BANK,36766.27297027975,37010.77013571061,36464.22569080408,36725.97265625,139700,-0.11
2022-07-26,NIFTY BANK,36688.125661226906,36695.32479655764,36333.680549574536,36408.078125,114000,-0.76
2022-07-27,NIFTY BANK,36370.12978288592,36807.87471581847,36248.1819757291,36783.32421875,113100,1.14
2022-07-28,NIFTY BANK,37102.01882316425,37413.96442324299,37028.07046223949,37377.71484375,172500,0.74
2022-07-29,NIFTY BANK,37716.860645117995,37754.20786554537,37220.714091140035,37490.9609375,166900,-0.6
2022-08-01,NIFTY BANK,37593.71063033792,37939.15973232214,37406.76358872746,37902.7578125,346400,0.82
2022-08-02,NIFTY BANK,37767.260787798936,38179.4083470281,37631.86392208824,38023.55859375,317300,0.68
2022-08-03,NIFTY BANK,37954.10977817859,38068.159234245075,37692.51125529018,37988.80859375,200300,0.09
2022-08-04,NIFTY BANK,38110.60916182261,38231.40854326938,37249.068363964696,37755.11328125,186300,-0.93
2022-08-05,NIFTY BANK,37867.80920313661,38150.00513700995,37779.45866907314,37920.16015625,175900,0.14
2022-08-08,NIFTY BANK,37846.91079248344,38301.90549355632,37681.01038083108,38236.953125,174100,1.03
2022-08-10,NIFTY BANK,38298.40612206288,38402.50256758975,38154.85701040139,38287.40625,163900,-0.03
2022-08-11,NIFTY BANK,38712.498038912374,38931.64782855268,38648.44800414183,38879.3984375,200900,0.43
2022-08-12,NIFTY BANK,38941.997252627385,39088.44477168754,38739.499602842676,39041.84765625,125300,0.26
2022-08-16,NIFTY BANK,39283.64401349645,39444.14214412405,39119.44280099981,39239.19140625,0,-0.11
2022-08-17,NIFTY BANK,39350.84502859512,39504.0424730467,39202.346748468866,39461.2421875,169800,0.28
2022-08-18,NIFTY BANK,39323.9413560481,39703.23772855038,39290.69174252466,39655.6875,137200,0.84
2022-08-19,NIFTY BANK,39732.18663378138,39758.68632577778,38847.946911222076,38985.49609375,148100,-1.88
2022-08-22,NIFTY BANK,38693.19852163497,38732.4011907951,38246.805274695886,38297.3046875,124300,-1.02
2022-08-23,NIFTY BANK,37955.008615763974,38869.447219198795,37950.411012885525,38697.19921875,176400,1.96
2022-08-24,NIFTY BANK,38552.251732503515,39120.34670097401,38551.75173830708,39038.046875,214900,1.26
2022-08-25,NIFTY BANK,39189.59487239689,39471.29081406086,38803.247804432984,38950.296875,333400,-0.61
2022-08-26,NIFTY BANK,39129.1936563052,39336.64437019792,38846.34928742936,38986.6953125,196300,-0.36
2022-08-29,NIFTY BANK,38111.15817075209,38396.65484923479,37943.410122361645,38276.25390625,158000,0.43
2022-08-30,NIFTY BANK,38516.50017055356,39606.08902998059,38472.25068644028,39536.2890625,176800,2.65
2022-09-01,NIFTY BANK,38806.24793859346,39667.18714543041,38802.84954061363,39300.79296875,191200,1.27
2022-09-02,NIFTY BANK,39421.84373491926,39595.39250409117,39199.994744477226,39420.54296875,133900,-0.0
2022-09-05,NIFTY BANK,39411.59440265754,39864.73759284759,39406.94211278015,39805.2890625,214100,1.0
2022-09-06,NIFTY BANK,39892.485649837174,40073.28433012389,39563.841031337826,39666.0390625,210200,-0.57
2022-09-07,NIFTY BANK,39337.29433730401,39571.592404567426,39257.79525817987,39455.44140625,138900,0.3
2022-09-08,NIFTY BANK,39763.43487583637,40265.28058782487,39705.935546162895,40208.48046875,203800,1.12
2022-09-09,NIFTY BANK,40520.28003159838,40685.47733433219,40279.83360163029,40415.23046875,207000,-0.26
2022-09-12,NIFTY BANK,40539.97695334109,40684.42448936752,40377.4280656841,40573.52734375,147000,0.08
2022-09-13,NIFTY BANK,40801.62582782897,40903.82385498074,40693.474745088024,40872.625,176400,0.17
2022-09-14,NIFTY BANK,40308.33303743262,41626.41539846129,40288.43092462966,41404.91796875,218400,2.72
2022-09-15,NIFTY BANK,41533.214966570275,41839.66061234929,41153.02018066165,41208.71875,245300,-0.78
2022-09-16,NIFTY BANK,40976.724239621006,41162.02287299352,40501.58130971048,40776.328125,244200,-0.49
2022-09-19,NIFTY BANK,40685.127549124045,41183.77017704965,40509.426471178245,40903.921875,206000,0.54
2022-09-20,NIFTY BANK,41303.66987068642,41677.16554316215,41206.823336553105,41467.8203125,175200,0.4
2022-09-21,NIFTY BANK,41282.1201707635,41501.215272140566,40888.67163377578,41202.96875,151300,-0.19
2022-09-22,NIFTY BANK,40888.5751184573,41158.72041331745,40359.72970809354,40630.12890625,209500,-0.63
2022-09-23,NIFTY BANK,40428.88033187166,40527.92605241533,39412.23983787201,39545.7890625,226200,-2.18
2022-09-26,NIFTY BANK,39027.397555632575,39228.942086059105,38491.75144306961,38615.80078125,241800,-1.05
2022-09-27,NIFTY BANK,38811.24865257446,39050.04666157906,38184.45514787345,38358.703125,168700,-1.17
2022-09-28,NIFTY BANK,38080.80877615548,38368.35622573277,37625.76326729688,37759.4140625,210600,-0.84
2022-09-29,NIFTY BANK,38092.40889002798,38282.95355070553,37536.21222859797,37647.3125,253000,-1.17
2022-09-30,NIFTY BANK,37659.56208323766,38810.54869921765,37385.91682776734,38631.5,246100,2.58
2022-10-03,NIFTY BANK,38444.45221148561,38641.1530533725,37962.80936442989,38029.20703125,172900,-1.08
2022-10-04,NIFTY BANK,38699.950058689654,39177.04609354033,38596.45125782994,39109.59765625,241100,1.06
2022-10-06,NIFTY BANK,39343.24147957582,39607.8907442624,39232.44198742317,39282.39453125,158800,-0.15
2022-10-07,NIFTY BANK,39093.043955076486,39234.59308506694,38807.04729140729,39177.59375,165000,0.22
2022-10-10,NIFTY BANK,38641.102890138834,39315.243513638445,38517.854318719685,39092.6484375,159700,1.17
2022-10-11,NIFTY BANK,39058.39832410177,39174.4946331561,38622.30182211855,38712.0,177600,-0.89
2022-10-12,NIFTY BANK,38783.749966670875,39163.647909868036,38605.95124495471,39118.09765625,195800,0.86
2022-10-13,NIFTY BANK,38957.195338231824,39060.84647644702,38437.50216387478,38623.55078125,158900,-0.86
2022-10-14,NIFTY BANK,39445.59211690753,39570.3914470194,39195.84502090976,39305.14453125,185600,-0.36
2022-10-17,NIFTY BANK,39295.14399463325,39974.23374329936,39146.24338473958,39919.984375,201600,1.59
2022-10-18,NIFTY BANK,40251.582806702085,40434.88145687805,40139.38489239193,40318.28125,245200,0.17
2022-10-19,NIFTY BANK,40556.17755757661,40643.12967301388,40194.732535405645,40372.73046875,232900,-0.45
2022-10-20,NIFTY BANK,40149.0345772265,40207.88545750487,39848.389624916344,40099.0859375,262800,-0.12
2022-10-21,NIFTY BANK,40370.28213359293,41031.77446730909,40354.9815296674,40783.578125,324200,1.02
2022-10-24,NIFTY BANK,41347.87058829255,41426.768108026496,41200.66917559555,41304.41796875,74300,-0.11
2022-10-25,NIFTY BANK,41513.16734496403,41530.16714795477,41020.97383020246,41122.2734375,351800,-0.94
2022-10-27,NIFTY BANK,41440.21710499562,41511.31784031264,41178.16937239799,41298.8203125,239400,-0.34
2022-10-28,NIFTY BANK,41236.32135932722,41481.91616024174,40838.82598068995,40990.375,237100,-0.6
2022-10-31,NIFTY BANK,41265.21924083606,41353.218217272726,41105.62344093047,41307.41796875,237200,0.1
2022-11-01,NIFTY BANK,41551.91491010484,41676.76501976088,41188.071487793575,41289.0703125,304400,-0.63
2022-11-02,NIFTY BANK,41472.12122479492,41473.82042386448,41059.973654613575,41146.171875,175800,-0.79
2022-11-03,NIFTY BANK,40873.2236904437,41477.51744120386,40818.673543842415,41297.87109375,263600,1.04
2022-11-04,NIFTY BANK,41314.37043692542,41515.71574841311,41050.670382838485,41257.96875,190400,-0.14
2022-11-07,NIFTY BANK,41740.16343564171,41778.912985389434,41336.57046895981,41686.21484375,393400,-0.13
2022-11-09,NIFTY BANK,41914.36566130992,41948.412141618865,41667.415399133315,41782.71484375,490500,-0.31
2022-11-10,NIFTY BANK,41462.36882792137,41643.41359506859,41318.12050736358,41603.265625,253400,0.34
2022-11-11,NIFTY BANK,42162.90985093517,42345.009303254774,41917.615818418504,42136.5625,255400,-0.06
2022-11-14,NIFTY BANK,42177.06133025349,42230.959142287014,41964.96222909416,42076.26171875,142700,-0.24
2022-11-15,NIFTY BANK,42234.360976193566,42449.5576952594,42079.06199886696,42372.20703125,139400,0.33
2022-11-16,NIFTY BANK,42371.30659441794,42611.2530146146,42295.80747498249,42534.8046875,185400,0.39
2022-11-17,NIFTY BANK,42399.156927018914,42622.255903253215,42366.05965444769,42457.55859375,165400,0.14
2022-11-18,NIFTY BANK,42545.25655643274,42590.25603452489,42223.20951031225,42436.95703125,280100,-0.25
2022-11-21,NIFTY BANK,42286.457723989864,42386.30812593039,42202.060267440036,42346.05859375,259100,0.14
2022-11-22,NIFTY BANK,42466.90613004378,42508.25721317177,42346.65752405363,42456.55859375,216300,-0.02
2022-11-23,NIFTY BANK,42668.05539050716,42860.05316134725,42555.904348869175,42728.60546875,359100,0.14
2022-11-24,NIFTY BANK,42837.854314034324,43162.89741603527,42769.15198650954,43074.8984375,204900,0.55
2022-11-25,NIFTY BANK,43191.94679342608,43338.64430573424,42864.45060298763,42983.44921875,502800,-0.48
2022-11-28,NIFTY BANK,42756.70227834148,43159.299161653216,42739.503259487334,43019.94921875,238700,0.62
2022-11-29,NIFTY BANK,42958.899529756054,43279.09893608623,42958.899529756054,43052.94921875,223000,0.22
2022-11-30,NIFTY BANK,43122.247355526306,43331.795694224704,42879.55096571048,43230.49609375,202000,0.25
2022-12-01,NIFTY BANK,43511.59472728786,43514.543911684945,43101.34950593882,43260.14453125,268400,-0.58
2022-12-02,NIFTY BANK,42976.20069252874,43131.39811098041,42937.30270624746,43103.25,212800,0.3
2022-12-05,NIFTY BANK,43268.84839580863,43371.6440754137,42984.50013995016,43332.4453125,242600,0.15
2022-12-06,NIFTY BANK,43093.39895504571,43306.349611799546,43075.89915788053,43138.05078125,379200,0.1
2022-12-07,NIFTY BANK,43156.85088205784,43326.84890984055,42947.95096184205,43098.19921875,242900,-0.14
2022-12-08,NIFTY BANK,43141.74748266118,43640.390111945664,43094.79881077177,43596.34375,355700,1.05
2022-12-09,NIFTY BANK,43764.79143424212,43852.88806519864,43361.19456891647,43632.94140625,443500,-0.3
2022-12-12,NIFTY BANK,43455.346688198595,43766.542291405865,43378.29680213205,43708.2421875,234200,0.58
2022-12-13,NIFTY BANK,43793.189279821374,43983.288628756665,43767.240363227094,43946.0390625,277000,0.35
2022-12-14,NIFTY BANK,44078.08950104827,44151.287869442385,43987.43821040724,44048.58984375,349200,-0.07
2022-12-15,NIFTY BANK,43939.59253701847,44120.090446010574,43378.599035940526,43497.6953125,421900,-1.01
2022-12-16,NIFTY BANK,43261.24560114738,43597.690897157314,43080.04849504141,43218.99609375,275200,-0.1
2022-12-19,NIFTY BANK,43345.84843854809,43450.94487492269,43109.80039715503,43413.24609375,175600,0.16
2022-12-20,NIFTY BANK,43152.14693519366,43425.694537349154,42954.89922755192,43358.99609375,182300,0.48
2022-12-21,NIFTY BANK,43525.2433390054,43614.140741684154,42363.30764591198,42617.453125,279400,-2.09
2022-12-22,NIFTY BANK,42863.50252955492,42933.00172295274,42230.8614344378,42408.30859375,344800,-1.06
2022-12-23,NIFTY BANK,41950.86389423782,42226.15756901795,41597.16488090006,41667.56640625,332600,-0.68
2022-12-26,NIFTY BANK,41715.86610274812,42845.649830123984,41568.96546852383,42629.65234375,323200,2.19
2022-12-27,NIFTY BANK,42827.250370396294,42926.69842896922,42393.65386630298,42859.0,229600,0.07
2022-12-28,NIFTY BANK,42733.106558728214,43034.450724324,42694.35700758802,42827.203125,230500,0.22
2022-12-29,NIFTY BANK,42684.40114229347,43497.5440125112,42489.305759004936,43251.84765625,308300,1.33
2022-12-30,NIFTY BANK,43401.194388739525,43422.44414156861,42832.60334617438,42985.94921875,258700,-0.96
2023-01-02,NIFTY BANK,43038.25,43382.75,42961.75,43203.1015625,1798102100,0.38
2023-01-03,NIFTY BANK,43151.44921875,43482.80078125,43148.44921875,43425.25,197000,0.63
2023-01-04,NIFTY BANK,43417.5,43578.3984375,42858.6484375,42958.80078125,216800,-1.06
2023-01-05,NIFTY BANK,43073.05078125,43137.55078125,42298.6015625,42608.69921875,189100,-1.08
2023-01-06,NIFTY BANK,42649.69921875,42685.8984375,41877.0,42188.80078125,195100,-1.08
2023-01-09,NIFTY BANK,42404.8515625,42716.80078125,42186.55078125,42582.75,161800,0.42
2023-01-10,NIFTY BANK,42642.0,42674.25,41835.75,42014.75,179300,-1.47
2023-01-11,NIFTY BANK,42071.8515625,42318.0,41729.0,42232.69921875,169800,0.38
2023-01-12,NIFTY BANK,42238.5,42343.5,41742.94921875,42082.25,154100,-0.37
2023-01-13,NIFTY BANK,42171.25,42453.94921875,41885.6015625,42371.25,205500,0.47
2023-01-16,NIFTY BANK,42622.5,42715.6484375,42066.55078125,42167.55078125,312300,-1.07
