SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TRADE_DATE
20MICRONS,EQ,35.15,36.6,35.15,35.75,53444,2021-04-21
21STCENMGM,EQ,12.05,12.15,11.85,11.9,3265,2021-04-21
3IINFOTECH,EQ,6.85,7.0,6.7,7.0,10856600,2021-04-21
3MINDIA,EQ,27600.0,27970.0,26378.95,26511.65,6205,2021-04-21
3PLAND,EQ,9.4,9.75,9.2,9.25,8311,2021-04-21
5PAISA,EQ,420.0,420.0,376.2,394.9,194108,2021-04-21
63MOONS,EQ,94.05,103.8,94.05,95.95,855526,2021-04-21
A2ZINFRA,EQ,4.4,4.4,3.9,4.0,1128626,2021-04-21
AARON,EQ,56.75,56.8,53.95,54.0,1780,2021-04-21
AARTIDRUGS,EQ,724.0,747.95,716.15,722.2,1362740,2021-04-21
AARTIIND,EQ,1415.0,1448.05,1411.0,1434.7,287111,2021-04-21
AARTISURF,EQ,1559.0,1597.85,1490.0,1499.95,22958,2021-04-21
AARVEEDEN,EQ,20.0,21.4,19.5,19.7,28151,2021-04-21
AARVI,EQ,50.5,51.8,48.15,49.15,32056,2021-04-21
AAVAS,EQ,2258.0,2292.75,2230.0,2244.7,22640,2021-04-21
ABAN,EQ,28.45,29.25,28.45,28.55,47893,2021-04-21
ABB,EQ,1395.0,1418.0,1381.1,1395.4,173676,2021-04-21
ABBOTINDIA,EQ,14901.0,14990.0,14750.1,14839.9,11046,2021-04-21
ABCAPITAL,EQ,118.0,120.6,116.0,117.3,3698356,2021-04-21
ABFRL,EQ,167.15,176.15,167.0,173.85,4305098,2021-04-21
ABMINTLTD,EQ,46.0,50.3,45.6,49.55,350,2021-04-21
ABSLBANETF,EQ,309.5,315.0,307.58,309.65,2794,2021-04-21
ABSLNN50ET,EQ,355.0,356.38,344.12,349.0,50,2021-04-21
ACC,EQ,1980.0,1980.0,1810.0,1825.8,5873433,2021-04-21
ACCELYA,EQ,840.35,849.5,840.35,846.7,1497,2021-04-21
ACCURACY,EQ,60.5,61.85,55.1,59.9,20200,2021-04-21
ACE,EQ,149.5,151.95,147.3,148.05,200896,2021-04-21
ACRYSIL,EQ,331.0,331.0,310.0,312.65,62000,2021-04-21
ADANIENT,EQ,1156.85,1177.7,1125.05,1142.75,8261172,2021-04-21
ADANIGREEN,EQ,1060.0,1086.0,1037.0,1043.95,477549,2021-04-21
ADANIPORTS,EQ,744.7,745.9,710.0,720.45,21315167,2021-04-21
ADANIPOWER,EQ,89.95,90.65,85.0,87.15,11873826,2021-04-21
ADANITRANS,EQ,1035.0,1052.7,1015.1,1020.7,725372,2021-04-21
ADFFOODS,EQ,877.15,898.9,869.9,881.2,19289,2021-04-21
ADHUNIKIND,EQ,21.5,21.95,20.3,20.75,37754,2021-04-21
ADORWELD,EQ,341.15,366.7,341.15,351.5,50118,2021-04-21
ADSL,EQ,46.1,48.25,46.1,47.0,258770,2021-04-21
ADVANIHOTR,EQ,50.95,51.0,48.65,49.65,3895,2021-04-21
ADVENZYMES,EQ,372.0,387.5,365.0,375.4,767149,2021-04-21
AEGISCHEM,EQ,284.5,289.85,282.65,286.65,315211,2021-04-21
AFFLE,EQ,5359.0,5470.05,5272.0,5343.75,35547,2021-04-21
AGCNET,EQ,1594.0,1608.9,1532.0,1598.7,16013,2021-04-21
AGRITECH,EQ,36.0,37.55,35.75,35.75,24857,2021-04-21
AGROPHOS,EQ,10.95,11.4,10.6,10.95,49872,2021-04-21
AHLADA,EQ,108.7,108.7,96.0,102.1,1844,2021-04-21
AHLEAST,EQ,150.8,151.15,144.5,144.65,3261,2021-04-21
AHLUCONT,EQ,283.0,294.25,283.0,286.2,8190,2021-04-21
AHLWEST,EQ,192.3,204.25,192.25,200.25,857,2021-04-21
AIAENG,EQ,1865.0,1892.95,1830.0,1856.75,24855,2021-04-21
AIRAN,EQ,15.9,16.15,15.1,15.45,32267,2021-04-21
AJANTPHARM,EQ,1731.1,1810.0,1731.1,1797.4,385307,2021-04-21
AJMERA,EQ,109.6,109.6,106.1,106.65,32321,2021-04-21
AKASH,EQ,199.95,199.95,190.8,197.25,25342,2021-04-21
AKG,EQ,36.1,39.9,36.1,36.1,61265,2021-04-21
AKSHARCHEM,EQ,226.65,232.6,226.0,226.9,11601,2021-04-21
AKSHOPTFBR,EQ,6.15,6.2,5.95,6.0,195928,2021-04-21
AKZOINDIA,EQ,2229.45,2230.75,2190.0,2208.85,6754,2021-04-21
ALANKIT,EQ,13.95,14.25,13.85,13.95,308389,2021-04-21
ALBERTDAVD,EQ,432.5,442.0,429.0,432.85,35519,2021-04-21
ALEMBICLTD,EQ,101.4,109.7,101.1,105.05,1669538,2021-04-21
ALICON,EQ,420.05,430.5,416.05,426.95,6206,2021-04-21
ALKALI,EQ,50.4,51.7,49.85,50.85,35364,2021-04-21
ALKEM,EQ,2753.0,2780.0,2732.15,2740.65,133770,2021-04-21
ALKYLAMINE,EQ,5815.0,5876.95,5710.1,5739.35,20451,2021-04-21
ALLCARGO,EQ,122.2,125.3,121.65,123.3,128495,2021-04-21
ALLSEC,EQ,317.35,320.1,312.1,314.9,3020,2021-04-21
ALMONDZ,EQ,25.5,28.75,25.0,26.9,6204,2021-04-21
ALOKINDS,EQ,20.5,20.7,20.2,20.25,6310668,2021-04-21
ALPA,EQ,46.2,57.15,46.2,55.65,1704191,2021-04-21
ALPHAGEO,EQ,179.1,186.0,179.1,182.35,14722,2021-04-21
AMARAJABAT,EQ,807.65,815.9,798.8,800.85,1062673,2021-04-21
AMBER,EQ,3094.0,3190.0,3081.35,3178.95,62782,2021-04-21
AMBIKCO,EQ,861.0,878.0,851.1,852.0,7792,2021-04-21
AMBUJACEM,EQ,309.2,313.85,292.45,295.7,12222234,2021-04-21
AMJLAND,EQ,22.95,23.1,21.85,22.2,28801,2021-04-21
AMRUTANJAN,EQ,628.9,648.0,614.7,620.85,142278,2021-04-21
ANANTRAJ,EQ,48.4,50.45,47.85,49.95,1116716,2021-04-21
ANDHRACEMT,EQ,5.45,5.6,5.4,5.5,175120,2021-04-21
ANDHRAPAP,EQ,208.05,213.05,208.05,211.0,13126,2021-04-21
ANDHRSUGAR,EQ,327.0,334.8,321.0,323.05,119568,2021-04-21
ANGELBRKG,EQ,334.0,355.8,334.0,340.3,1039579,2021-04-21
ANIKINDS,EQ,14.0,14.35,13.85,14.2,8636,2021-04-21
ANKITMETAL,EQ,1.0,1.0,0.95,1.0,68064,2021-04-21
ANSALAPI,EQ,6.15,6.15,5.9,6.05,38954,2021-04-21
ANSALHSG,EQ,4.55,4.85,4.55,4.6,13714,2021-04-21
ANUP,EQ,562.35,579.7,559.6,563.85,70716,2021-04-21
ANURAS,EQ,563.0,570.65,548.8,556.55,205041,2021-04-21
APARINDS,EQ,450.9,468.0,448.4,462.55,37261,2021-04-21
APCL,EQ,207.0,210.95,204.05,205.3,13385,2021-04-21
APCOTEXIND,EQ,176.0,183.0,176.0,177.4,46370,2021-04-21
APEX,EQ,207.35,215.0,207.35,209.45,98269,2021-04-21
APLAPOLLO,EQ,1216.95,1282.0,1197.5,1259.15,343311,2021-04-21
APLLTD,EQ,1011.9,1019.7,985.1,995.8,386639,2021-04-21
APOLLO,EQ,89.5,90.5,88.5,89.05,38838,2021-04-21
APOLLOHOSP,EQ,3210.0,3309.0,3181.75,3269.65,2575420,2021-04-21
APOLLOPIPE,EQ,1020.0,1051.9,975.1,989.75,60052,2021-04-21
APOLLOTYRE,EQ,205.15,208.5,200.45,202.2,4318084,2021-04-21
APOLSINHOT,EQ,536.0,548.0,535.0,536.75,1693,2021-04-21
APTECHT,EQ,191.35,206.25,191.35,198.1,327410,2021-04-21
ARCHIES,EQ,10.3,10.3,9.75,9.85,45517,2021-04-21
ARENTERP,EQ,11.05,11.55,11.05,11.1,239,2021-04-21
ARIES,EQ,81.7,81.7,79.4,79.95,18907,2021-04-21
ARIHANT,EQ,18.1,18.2,17.0,17.3,1316,2021-04-21
ARIHANTSUP,EQ,52.0,56.2,52.0,54.8,88819,2021-04-21
ARMANFIN,EQ,545.0,563.4,522.7,528.85,25441,2021-04-21
AROGRANITE,EQ,37.6,39.7,37.6,38.9,13325,2021-04-21
ARSSINFRA,EQ,26.5,27.3,25.6,25.8,68365,2021-04-21
ARTEMISMED,EQ,195.0,200.0,194.3,195.0,23086,2021-04-21
ARVIND,EQ,59.9,61.6,59.9,60.6,760153,2021-04-21
ARVINDFASN,EQ,125.5,133.6,125.5,127.65,162503,2021-04-21
ARVSMART,EQ,94.0,102.0,94.0,95.35,138678,2021-04-21
ASAHIINDIA,EQ,310.0,310.0,298.0,300.35,29832,2021-04-21
ASAHISONG,EQ,317.9,329.3,309.1,315.45,20007,2021-04-21
ASALCBR,EQ,400.0,409.7,393.95,397.8,57849,2021-04-21
ASHAPURMIN,EQ,110.0,113.5,105.0,107.05,174598,2021-04-21
ASHIANA,EQ,131.4,132.95,121.35,124.6,40966,2021-04-21
ASHIMASYN,EQ,15.0,15.8,15.0,15.7,92325,2021-04-21
ASHOKA,EQ,85.5,88.2,83.1,83.95,1825864,2021-04-21
ASHOKLEY,EQ,111.05,114.3,110.75,112.85,32076834,2021-04-21
ASIANHOTNR,EQ,62.9,64.7,61.8,62.15,2472,2021-04-21
ASIANPAINT,EQ,2600.0,2604.7,2528.8,2553.65,1489287,2021-04-21
ASIANTILES,EQ,154.1,156.5,152.1,153.15,108586,2021-04-21
ASPINWALL,EQ,168.2,169.0,162.95,165.1,863,2021-04-21
ASTEC,EQ,1045.0,1060.0,1015.0,1030.35,23201,2021-04-21
ASTERDM,EQ,149.7,156.0,145.55,146.95,1542421,2021-04-21
ASTRAL,EQ,1695.0,1713.15,1634.1,1668.45,190572,2021-04-21
ASTRAMICRO,EQ,112.25,117.75,112.0,112.6,401957,2021-04-21
ASTRAZEN,EQ,3760.0,3975.0,3700.0,3904.0,627190,2021-04-21
ASTRON,EQ,38.1,40.15,37.8,39.45,52068,2021-04-21
ATFL,EQ,832.0,853.3,832.0,843.0,23993,2021-04-21
ATGL,EQ,1175.0,1214.0,1133.2,1154.0,2150909,2021-04-21
ATLANTA,EQ,7.05,7.05,6.75,6.9,2092,2021-04-21
ATUL,EQ,7700.0,7875.0,7470.0,7591.75,28391,2021-04-21
ATULAUTO,EQ,167.1,171.0,167.0,167.45,33097,2021-04-21
AUBANK,EQ,1025.0,1055.0,1020.0,1041.3,1478306,2021-04-21
AURIONPRO,EQ,182.0,186.85,171.45,174.95,127983,2021-04-21
AUROPHARMA,EQ,980.0,1006.25,976.5,987.3,6961954,2021-04-21
AUSOMENT,EQ,53.05,58.4,51.55,53.15,7654,2021-04-21
AUTOAXLES,EQ,973.0,1006.5,973.0,989.95,88564,2021-04-21
AUTOIND,EQ,33.15,35.75,33.15,35.2,12484,2021-04-21
AVADHSUGAR,EQ,200.95,207.7,198.5,200.65,126814,2021-04-21
AVANTIFEED,EQ,477.15,499.35,477.0,492.9,636975,2021-04-21
AVTNPL,EQ,42.5,45.4,42.5,43.65,100785,2021-04-21
AWHCL,EQ,270.0,299.0,267.8,287.35,539559,2021-04-21
AXISBANK,EQ,656.0,662.0,643.0,651.75,12296248,2021-04-21
AXISBNKETF,EQ,317.17,318.46,311.21,312.48,1139,2021-04-21
AXISCADES,EQ,60.0,66.9,60.0,61.75,677564,2021-04-21
AXISGOLD,EQ,41.5,41.54,40.83,41.08,184613,2021-04-21
AXISNIFTY,EQ,150.35,150.66,148.09,148.68,3485,2021-04-21
AXISTECETF,EQ,258.81,262.94,257.0,257.64,539,2021-04-21
AYMSYNTEX,EQ,42.4,44.0,41.4,43.45,20800,2021-04-21
BAGFILMS,EQ,2.1,2.15,2.0,2.1,120147,2021-04-21
BAJAJ-AUTO,EQ,3585.35,3624.3,3555.1,3600.9,676558,2021-04-21
BAJAJCON,EQ,309.8,315.9,285.55,292.85,3114114,2021-04-21
BAJAJELEC,EQ,1169.0,1169.8,1115.0,1118.6,59595,2021-04-21
BAJAJFINSV,EQ,9600.0,9945.5,9600.0,9819.4,798732,2021-04-21
BAJAJHIND,EQ,6.25,6.5,6.2,6.25,4004233,2021-04-21
BAJAJHLDNG,EQ,3282.4,3398.7,3282.4,3377.7,21140,2021-04-21
BAJFINANCE,EQ,4563.0,4699.0,4555.2,4613.65,3394597,2021-04-21
BALAJITELE,EQ,53.9,53.9,50.25,51.7,120482,2021-04-21
BALAMINES,EQ,1881.0,1918.0,1825.05,1848.65,103876,2021-04-21
BALAXI,EQ,597.05,597.05,546.05,578.65,1464,2021-04-21
BALKRISIND,EQ,1685.0,1740.0,1674.9,1690.8,1225868,2021-04-21
BALMLAWRIE,EQ,118.95,120.95,117.0,118.15,226563,2021-04-21
BALPHARMA,EQ,61.9,72.4,60.75,71.9,762018,2021-04-21
BALRAMCHIN,EQ,250.0,256.7,246.2,250.45,2036766,2021-04-21
BANARBEADS,EQ,46.55,48.95,46.5,46.95,1798,2021-04-21
BANARISUG,EQ,1599.95,1625.0,1574.0,1612.8,1757,2021-04-21
BANCOINDIA,EQ,142.2,144.35,140.05,141.4,58232,2021-04-21
BANDHANBNK,EQ,310.95,315.0,305.55,309.15,6766422,2021-04-21
BANG,EQ,27.8,27.8,26.05,27.1,1335,2021-04-21
BANKA,EQ,62.95,62.95,59.0,61.6,3350,2021-04-21
BANKBARODA,EQ,64.95,65.8,62.7,63.25,36714142,2021-04-21
BANKBEES,EQ,326.8,326.8,311.01,313.09,884747,2021-04-21
BANKINDIA,EQ,65.8,66.5,64.0,64.6,5247880,2021-04-21
BANSWRAS,EQ,91.2,91.2,87.55,89.55,23301,2021-04-21
BARBEQUE,EQ,650.0,658.7,628.8,642.0,98595,2021-04-21
BASF,EQ,2085.0,2085.0,2010.0,2020.15,22378,2021-04-21
BASML,EQ,61.55,63.85,60.5,61.15,12803,2021-04-21
BATAINDIA,EQ,1300.0,1329.75,1288.0,1297.65,517858,2021-04-21
BAYERCROP,EQ,5085.6,5213.0,5010.0,5162.6,12419,2021-04-21
BBL,EQ,1086.5,1109.0,1086.5,1098.8,8319,2021-04-21
BBTC,EQ,1166.5,1182.65,1159.0,1162.1,20446,2021-04-21
BCG,EQ,7.75,7.85,7.6,7.7,1829673,2021-04-21
BCLIND,EQ,123.4,127.15,120.1,120.7,123096,2021-04-21
BCP,EQ,3.15,3.3,3.15,3.2,175889,2021-04-21
BDL,EQ,328.0,331.9,327.8,330.15,73755,2021-04-21
