S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,CreditAcc. Gram.,1264.00,26.04,20252.16,0.00,339.55,619.23,1597.27,13.55,9.96
2.,Muthoot Microfin,181.87,18.21,3100.74,0.00,71.12,117.73,631.81,13.83,9.30
3.,Fusion Finance,172.13,200.94,2783.07,0.00,114.19,169.39,424.02,-9.02,5.92
4.,Satin Creditcare,241.39,8.03,2666.66,0.00,162.04,640.16,919.50,49.48,13.84
5.,Spandana Sphoort,255.00,,2034.96,0.00,5.49,101.34,238.44,-36.33,-5.04
