S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Adani Total Gas,762.25,132.34,83833.02,0.03,155.84,4.32,1548.58,15.92,15.09
2.,Petronet LNG,269.45,10.33,40417.50,3.71,1370.74,25.19,9442.09,-23.33,22.74
3.,Gujarat Gas,400.50,15.48,27570.02,1.45,151.80,-27.01,5791.85,41.20,18.49
4.,Indraprastha Gas,164.32,14.85,23004.83,2.59,338.75,-25.18,4162.69,5.45,17.90
5.,Mahanagar Gas,1089.10,12.70,10757.89,2.75,131.92,-45.56,2051.22,4.52,18.28
6.,Confidence Petro,77.61,27.76,2578.52,0.13,34.39,37.50,1215.69,31.45,9.23
7.,IRM Energy,261.30,20.16,1072.89,0.57,12.76,190.66,279.67,4.41,8.63
