S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Interglobe Aviat,4481.30,,173272.82,0.22,-2662.10,-179.32,22438.40,1.29,6.71
2.,SpiceJet,12.19,,1860.32,0.00,-269.27,-1104.04,1384.31,12.45,9.10
3.,TAAL Tech,3428.50,18.93,1068.44,1.90,17.16,41.35,57.04,27.63,32.73
4.,FlySBS Aviation,408.50,11.63,706.86,0.00,36.93,59.18,180.93,64.21,32.47
5.,Global Vectra,163.09,,228.33,0.00,-5.59,-156.61,127.51,-5.51,-2.11
