S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Avanti Feeds,1110.60,24.65,15131.44,0.81,138.86,-12.84,1467.72,6.19,25.93
2.,Godrej Agrovet,579.80,22.54,11153.03,1.90,102.28,48.14,2332.65,9.33,20.18
3.,Mukka Proteins,22.41,12.91,672.30,0.00,21.36,51.73,380.61,-0.25,11.61
4.,KSE,192.35,7.32,615.52,4.16,-3.73,-110.72,409.16,4.43,33.56
5.,Shivam Chemicals,106.95,29.98,181.68,0.00,4.22,163.87,152.56,17.61,16.83
6.,Narmada Agrobase,37.72,37.07,143.10,0.00,0.80,2.56,34.00,16.04,8.95
7.,Mayank Cattle Fo,202.50,18.16,109.35,0.00,3.49,18.31,217.78,2.91,15.78
8.,Ajooni Biotech,3.91,15.59,67.35,0.00,0.95,-38.31,60.62,107.11,6.49
