S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
201.,Centuple Global,44.15,15.99,24.15,0.00,-0.48,-700.00,279.41,111664.00,15.00
202.,Mono Pharmacare,11.45,24.37,20.23,0.00,0.02,-99.13,66.29,-23.94,11.00
203.,Desh Rakshak,35.00,35.61,19.94,0.00,0.30,-16.67,3.45,-21.41,6.53
204.,Dipna Pharmachem,7.20,9.23,18.93,0.00,1.41,314.71,73.54,-18.85,6.64
205.,Starsource Multitrade,116.45,,17.47,0.00,-0.07,79.41,0.00,,-164.24
206.,Zenith Health,3.25,1747.00,17.47,0.00,-0.34,-409.09,2.62,-23.62,0.27
207.,Parmax Pharma,45.73,,17.11,0.00,-0.58,-38.10,3.31,-31.47,-82.96
208.,Ortin Global,18.11,,14.73,0.00,-0.01,93.75,0.30,233.33,-32.14
209.,Beryl Drugs,22.84,27.57,11.58,0.00,0.56,273.33,5.47,4.79,7.18
210.,Unjha Formul.,21.20,13.57,9.50,0.00,-0.74,-80.49,3.33,36.48,27.79
211.,Adline Chem Lab,13.70,,8.01,0.00,-0.09,-142.86,0.00,,-933.33
212.,Colinz Labs,61.65,15.24,7.77,0.00,0.17,13.33,1.75,20.69,7.20
213.,Vivanza Biosci.,1.80,18.46,7.20,0.00,-0.45,55.00,6.36,1225.00,6.11
214.,Decipher Labs,6.70,,6.77,0.00,-0.36,91.24,3.60,2.86,-16.67
215.,Brawn Biotech,21.05,6.72,6.32,0.00,0.58,218.37,1.98,-12.39,0.00
216.,Shyama Computro.,4.20,38.45,4.23,0.00,0.02,-77.78,0.06,-14.29,1.47
217.,MPS Pharmaa,1.73,,3.31,0.00,-0.36,-28.57,0.00,,-13.14
