S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Apex Frozen Food,410.40,33.01,1282.50,0.49,7.79,297.45,167.82,-14.95,10.45
2.,Sharat Industrie,154.91,38.21,607.47,0.16,0.05,-90.57,117.24,24.84,12.92
3.,Coastal Corporat,49.75,12.50,333.21,0.44,9.90,1061.17,324.67,106.69,9.63
4.,Kings Infra,132.25,19.81,324.08,0.00,5.13,81.91,46.57,46.26,19.75
5.,Waterbase,46.12,,191.06,0.00,-3.33,38.67,79.32,3.85,-7.35
6.,Zeal Aqua,12.11,15.18,152.67,0.00,2.04,-62.36,136.86,33.42,13.26
7.,Essex Marine,44.96,10.77,68.62,0.00,2.96,0.00,28.00,13.87,20.19
8.,NCC Blue Water,21.90,53.03,16.97,0.00,0.12,135.29,0.00,,2.88
9.,Uniroyal Marine,12.85,30.85,8.33,0.00,0.01,-99.06,14.09,126.53,9.85
