S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Power Grid Corpn,285.65,16.68,265671.75,3.15,4546.33,9.74,11665.61,-4.97,9.74
2.,IndiGrid Trust,171.87,49.61,19560.16,12.70,185.18,60.05,2239.57,156.15,7.94
3.,Powergrid Infra.,93.19,9.30,8480.28,12.88,243.96,-64.48,311.39,0.02,11.66
4.,Anzen IYEP Trust,125.00,2779.56,3196.49,10.30,3.60,147.43,155.10,101.95,3.34
