S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Coal India,472.30,9.36,291065.66,5.61,10907.79,12.86,46490.03,22.91,35.34
2.,Bharat Coking,41.72,151.46,19429.00,0.00,27.28,-58.98,3282.95,-15.08,4.18
3.,Sandur Manganese,222.86,15.89,10833.33,0.19,236.28,50.94,1511.39,14.39,24.40
4.,Foundry Fuel,6.04,,4.84,0.00,-0.12,0.00,0.00,,
