S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,O N G C,264.75,7.99,333062.89,4.63,13677.87,47.80,173805.19,3.61,14.15
2.,Oil India,483.35,11.88,78622.09,2.38,2424.46,60.26,9293.27,5.51,11.56
3.,Antelopus Selan,899.35,35.29,3162.33,0.00,38.08,157.65,102.01,65.28,21.22
4.,Hind.Oil Explor.,174.66,31.11,2309.76,0.00,8.28,-80.89,75.38,-48.55,12.33
5.,Prabha Energy,159.37,3827.82,2181.86,0.00,0.10,111.24,1.44,41.18,0.10
6.,Guj.Nat.Resour.,95.72,124.27,1229.07,0.00,1.05,166.04,11.20,158.66,7.25
