S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
119.,Dar Credit & Cap,42.50,5.99,60.67,1.18,3.07,60.73,14.49,41.78,13.39
120.,Mega Corp.,2.96,64.35,59.20,0.00,0.13,-7.14,1.96,13.95,6.79
121.,Odyssey Corpn.,7.25,12.49,59.20,0.00,5.20,946.67,21.46,63.44,6.57
122.,Regis Industries,2.29,77.78,59.11,0.00,-0.85,-273.47,1.97,194.03,2.86
123.,Softrak Venture,1.28,360.62,57.70,0.39,-0.61,29.07,0.81,8000.00,0.57
124.,Ceejay Finance,166.20,7.43,57.34,0.72,2.11,32.70,6.79,-9.35,11.40
125.,Viji Finance,4.02,29.08,57.29,0.00,2.15,216.18,2.35,298.31,9.78
126.,Dhansafal Fin,2.48,77.16,56.33,0.00,0.50,163.16,3.64,97.83,4.03
127.,NCL Res. & Finl.,0.52,,55.66,0.00,-5.59,-5690.00,0.28,-86.14,-2.53
128.,Ladderup Finance,51.84,15.06,54.96,0.00,2.97,334.43,11.07,204.96,9.01
129.,Mantra Capital,15.01,,53.71,0.00,-4.83,-20.75,5.59,219.43,-9.31
130.,Marg Techno-Proj,36.02,51.67,51.15,0.00,0.81,326.32,5.30,199.44,8.80
131.,AastamangalamFin,32.87,5.41,51.07,0.00,2.16,764.00,5.31,23.49,13.25
132.,Morgan Ventures,49.81,11.91,49.31,0.00,2.71,-59.55,12.66,1.93,8.83
133.,Panafic Industri,1.00,,49.28,0.00,-2.65,-13150.00,0.05,-80.00,-17.07
134.,Capital Trust,13.68,,46.54,0.00,-18.19,-977.78,9.43,-54.11,-16.96
135.,AD Manum Finance,62.00,4.36,46.50,0.00,3.78,75.00,4.53,37.69,14.92
136.,Kalyan Capitals,8.48,11.57,44.53,0.00,0.82,180.95,9.87,123.81,10.45
137.,Key Corp,72.93,,43.76,0.00,-9.62,-61.14,0.12,102.07,-4.07
138.,Salem Erode Inv.,38.01,,43.58,0.00,-1.40,-15.70,0.71,-20.22,-10.44
139.,Cont. Securities,13.19,18.34,40.17,0.38,0.57,78.12,1.07,46.58,13.60
140.,Madhusudan Sec.,18.41,14.03,39.43,0.00,-0.37,-184.62,2.14,5250.00,3.51
141.,Prism Medico,28.80,122.06,39.06,0.00,-0.24,-700.00,0.28,300.00,2.82
142.,Amit Securities,54.15,71.20,38.45,0.00,-0.23,-148.94,0.69,-10.39,0.93
143.,Anupam Finserv,2.02,19.66,38.33,0.00,0.31,1450.00,1.31,48.86,8.16
144.,Sugal & Damani,60.66,9.18,37.91,0.00,0.61,-62.58,5.47,-25.38,19.34
145.,HB Stockholdings,53.01,,37.84,1.89,-9.94,-38.83,0.36,28.57,-11.88
146.,Glance Finance,164.00,7.52,37.00,0.00,-3.84,-38500.00,0.32,-87.74,13.25
147.,JMJ Fintech,9.97,4.82,36.67,2.51,1.75,165.15,5.35,-12.44,20.24
148.,Swati Projects,34.52,4.87,34.87,0.00,2.54,1584.62,7.64,4144.44,62.36
149.,Kiduja India,14.40,15.50,34.56,0.00,0.14,103.42,0.03,,27.16
150.,India Cem. Cap.,15.90,,34.52,0.00,-0.39,-880.00,1.26,4.13,-0.35
151.,Amrapali Capital,34.20,6.88,33.45,0.00,4.41,328.16,8275.39,17669.79,9.02
152.,Arnold Holdings,13.43,7.22,31.93,0.00,-2.48,53.12,45.89,0.75,9.37
153.,GDL Leasing,62.95,39.42,31.54,0.00,-0.09,-550.00,0.93,232.14,15.98
154.,Kapil Raj Financ,2.82,56.09,30.85,0.00,-0.07,0.00,0.00,,3.98
155.,Qgo Finance,44.01,9.08,30.60,1.36,0.95,25.00,5.03,24.50,13.46
156.,Challani Capital,19.99,39.99,29.99,0.00,0.17,-82.11,0.57,-49.11,9.50
