S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,KIOCL,405.45,1487.10,24641.27,0.00,53.39,244.77,220.33,-10.60,1.38
2.,S.A.L Steel,60.77,,879.75,0.00,-1.02,82.91,11.97,-89.76,1.08
3.,Vraj Iron,124.09,12.79,409.28,0.00,15.57,55.54,170.21,11.24,10.51
4.,Chaman Metallics,106.05,,255.95,0.00,-1.62,-78.12,344.75,326.41,5.37
5.,Vaswani Industri,61.04,47.43,201.10,0.00,5.39,22.78,143.89,24.69,8.76
6.,Bihar Sponge,13.00,10.36,117.27,0.00,1.25,-62.80,16.92,-82.82,39.01
7.,Shri Hare-Krish.,38.00,11.76,72.93,0.00,1.55,-64.85,27.21,-35.63,7.76
