S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Life Insurance,399.90,8.80,505873.32,2.50,23467.18,23.26,276743.77,13.82,35.14
2.,SBI Life Insuran,1782.80,72.39,178817.83,0.15,804.64,-1.09,4071.03,-82.35,14.95
3.,HDFC Life Insur.,575.30,64.92,124146.93,0.37,497.49,4.66,19890.03,-17.78,10.30
4.,ICICI Pru Life,483.25,43.60,70101.80,0.34,623.91,61.94,3185.46,-79.69,10.14
5.,Max Financial,1604.20,666.39,55363.31,0.00,-31.52,-184.35,10801.94,-12.72,2.95
6.,Canara HSBC,137.51,103.18,13063.45,0.00,34.73,8.23,1374.13,-50.63,8.35
