S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Mazagon Dock,2423.10,37.84,97743.01,0.71,674.16,108.79,3850.39,21.29,35.98
2.,Cochin Shipyard,1439.10,52.82,37859.96,0.68,276.48,-3.73,1484.28,-15.55,15.95
3.,Swan Defence,1971.60,,10386.81,0.00,-142.22,-588.38,236.28,4712.22,-7.55
4.,Laxmipati Engg,300.00,22.94,172.50,0.00,24.16,-30.42,43.55,64.34,21.84
5.,Hariyana Ship,98.90,5.55,61.02,0.00,-9.36,713.04,0.00,,11.79
